device,t_sim,hub_x,hub_y,hub_z,hub_r_xy,elev_deg,omega_hub,omega_gnd
Stack×3,2.8200000000000003,25.966635377042778,9.672421817520939e-9,15.008564302586786,0.0135897620012172,30.027662612360928,-3.1379493608413806e-5,-4.125662820747029e-5
Stack×3,2.84,25.966555775206462,1.0284585597736873e-8,15.008652357903182,0.013669363837533016,30.02788435071224,-3.276045479538512e-5,-4.314811582318025e-5
Stack×3,2.8600000000000003,25.966476407225183,1.093184062459436e-8,15.00873932133196,0.013748731818812214,30.02810405992923,-3.420318816504656e-5,-4.5134801919381456e-5
Stack×3,2.88,25.966397332058268,1.1615794051919619e-8,15.008824729067456,0.013827806985728492,30.0283209165345,-3.5713821227990696e-5,-4.721103670994201e-5
Stack×3,2.9000000000000004,25.966318518614962,1.2338173185640083e-8,15.008909148514057,0.013906620429034932,30.02853588871633,-3.729096725862514e-5,-4.93655772367251e-5
Stack×3,2.92,25.966239920962295,1.3100832710848613e-8,15.008993233918405,0.013985218081702751,30.02875010248119,-3.893147252101815e-5,-5.158478841053128e-5
Stack×3,2.9400000000000004,25.96616149020956,1.3905804698915716e-8,15.009077516935035,0.014063648834436773,30.028964483897592,-4.06320747854484e-5,-5.3857768770207313e-5
Stack×3,2.96,25.96608329295877,1.4755141894651804e-8,15.00916104518716,0.014141846085227764,30.029177394105265,-4.240199176809088e-5,-5.6181446570402466e-5
Stack×3,2.9800000000000004,25.96600534840723,1.565087779396395e-8,15.009243695493662,0.014219790636770655,30.02938861101582,-4.424459263399666e-5,-5.856196450189251e-5
Stack×3,3.0,25.965927619030612,1.659519101357315e-8,15.009325994836866,0.014297520013388658,30.029599042103744,-4.615723103896709e-5,-6.101198117837069e-5
Stack×3,3.02,25.965850118808746,1.7590362864089743e-8,15.009407716503379,0.01437502023525649,30.029808299030517,-4.8143841081057215e-5,-6.354628061966293e-5
Stack×3,3.04,25.965772866987223,1.86386992057618e-8,15.009488658482933,0.014452272056780598,30.03001602928216,-5.020852407107013e-5,-6.617849126327008e-5
Stack×3,3.06,25.965695805083175,1.9742660708816627e-8,15.009569615271706,0.014529333960829317,30.03022360281919,-5.2344852569532705e-5,-6.891999228555114e-5
Stack×3,3.08,25.96561888150581,2.090492516403546e-8,15.009651152996424,0.01460625753819475,30.030432005299517,-5.4547415847052056e-5,-7.177973541375304e-5
Stack×3,3.1,25.965542000266357,2.2128570422337153e-8,15.009734332220475,0.014683138777651171,30.030643082591265,-5.680380525723731e-5,-7.47629395276824e-5
Stack×3,3.12,25.96546521047588,2.3426009905602315e-8,15.009818216958466,0.014759928568129625,30.03085523967274,-5.912097573055388e-5,-7.78702999126257e-5
Stack×3,3.14,25.96538858953977,2.4806213707788578e-8,15.009901848716591,0.014836549504241379,30.031066817249535,-6.151051074647971e-5,-8.109880871230546e-5
Stack×3,3.16,25.965312087476608,2.6272022866857187e-8,15.009985954110988,0.014913051567406348,30.031279064877292,-6.396612155480622e-5,-8.444420843695778e-5
Stack×3,3.18,25.965235704206044,2.7826397614268937e-8,15.010070418847487,0.01498943483797273,30.031491793593247,-6.649113086421704e-5,-8.790427549314643e-5
Stack×3,3.2,25.965159524734794,2.9472762162465425e-8,15.010154157257546,0.015065614309226,30.03170312650449,-6.91028420355352e-5,-9.147956493680771e-5
Stack×3,3.22,25.965083521869275,3.121440795782297e-8,15.010237683224233,0.015141617174748689,30.031913939533776,-7.179718138918746e-5,-9.517014433670541e-5
Stack×3,3.24,25.96500764644335,3.3054552117255714e-8,15.010321586809981,0.01521749260067688,30.032125255603077,-7.456725049931898e-5,-9.897080029258133e-5
Stack×3,3.2600000000000002,25.964931892120592,3.499675003773189e-8,15.010405868934237,0.015293246923438883,30.032337082286414,-7.741387968130386e-5,-0.00010286771734531748
Stack×3,3.2800000000000002,25.96485626162247,3.704480389547528e-8,15.010490434717092,0.015368877421567244,30.032549260053433,-8.033957379826843e-5,-0.00010683980065364976
Stack×3,3.3000000000000003,25.964780777329043,3.920276293008265e-8,15.010574977330299,0.015444361714997985,30.032761260034203,-8.335109134343693e-5,-0.00011086615881321114
Stack×3,3.3200000000000003,25.964705436512844,4.147479406134438e-8,15.01065955543187,0.015519702531202736,30.032973181848796,-8.644965632700401e-5,-0.00011493567924665143
Stack×3,3.3400000000000003,25.964630222971923,4.3865206292288394e-8,15.010744377954385,0.01559491607212978,30.03318538654075,-8.96334953197459e-5,-0.0001190532733634138
Stack×3,3.3600000000000003,25.96455500377739,4.637834499698127e-8,15.010831114034705,0.015670135266668404,30.033400761801495,-9.287167061548056e-5,-0.00012323851280640524
Stack×3,3.3800000000000003,25.964479758680394,4.901908295419976e-8,15.010919643715788,0.01574538036367371,30.033619128581627,-9.616372336367814e-5,-0.00012751848319604797
Stack×3,3.4000000000000004,25.964404640668434,5.179312174765969e-8,15.011007898436818,0.015820498375642214,30.033836919392318,-9.955127863726078e-5,-0.00013191828024939722
Stack×3,3.4200000000000004,25.96432965595292,5.470600150303667e-8,15.011095997657709,0.01589548309116572,30.034054325868095,-0.00010303657160728285,-0.00013645157400540687
Stack×3,3.4400000000000004,25.96425478464983,5.7763273248373344e-8,15.011184241113536,0.015970354394264075,30.034271862750636,-0.00010661712430198331,-0.00014111808795662516
Stack×3,3.4600000000000004,25.96417999958975,6.097075584532382e-8,15.011272972880302,0.016045139454357864,30.03449012508058,-0.00011028752338625573,-0.00014590729673791028
Stack×3,3.48,25.964105302457153,6.433462046342091e-8,15.011362091277768,0.016119836586967067,30.03470894307383,-0.00011405110198861622,-0.00015080583365373882
Stack×3,3.5,25.964030745241804,6.786142124169678e-8,15.011450927253236,0.01619439380232997,30.03492716047447,-0.00011792578626691798,-0.0001558034225383284
Stack×3,3.52,25.963956313440143,7.155782038065293e-8,15.011539762096202,0.016268825604005943,30.035145256370743,-0.00012190795289259168,-0.0001608924208391096
Stack×3,3.54,25.96388198830201,7.543073021226392e-8,15.011628801204477,0.016343150742155633,30.03536358839327,-0.00012599433090877354,-0.00016606453532558863
Stack×3,3.56,25.963807892762308,7.948753925801283e-8,15.011716437307447,0.016417246281876043,30.03557938075134,-0.00013023029770678281,-0.00017131168643708382
Stack×3,3.58,25.96373404601483,8.373558435734264e-8,15.011802735533788,0.016491093029372333,30.035792722811532,-0.00013462145012352076,-0.00017663253951530334
Stack×3,3.6,25.963660316673256,8.818220359131417e-8,15.011889453552884,0.016564822370970473,30.03600664718179,-0.00013912202904015146,-0.00018204117650205408
Stack×3,3.62,25.96358666903027,9.283545272468613e-8,15.011976872938721,0.016638470013979754,30.036221653689413,-0.0001437214212641991,-0.00018757113138278558
Stack×3,3.64,25.963513082141635,9.770393973815564e-8,15.01206511719052,0.01671205690264227,30.03643796660736,-0.00014841245502045,-0.0001932669949333052
Stack×3,3.66,25.963439573576082,1.0279674226048314e-7,15.012153847511742,0.016785565468224205,30.03665500880315,-0.0001532033156938358,-0.00019917090434593639
Stack×3,3.68,25.96336616369634,1.0812327053657152e-7,15.012242764499868,0.01685897534799918,30.036872265627803,-0.00015810362494055134,-0.00020531206448411916
Stack×3,3.7,25.96329290367908,1.1369322468990392e-7,15.012331234983819,0.016932235365293875,30.037088640960736,-0.00016313671900414944,-0.0002117061773511736
Stack×3,3.72,25.96321977800433,1.1951649734916228e-7,15.012419562970258,0.017005361040081428,30.037304652428215,-0.00016829586423685797,-0.00021836261871985844
Stack×3,3.74,25.96314675679238,1.2560341084770003e-7,15.012508112324259,0.01707838225207328,30.037520930383263,-0.00017356907065764224,-0.0002252927216082229
Stack×3,3.7600000000000002,25.963073820655815,1.3196481571686057e-7,15.01259708333104,0.017151318388684087,30.03773782460488,-0.00017894752528442982,-0.0002325095672885941
Stack×3,3.7800000000000002,25.963000971538424,1.3861206873854444e-7,15.012686370100285,0.017224167506125064,30.037955158102303,-0.00018443262498699719,-0.00024001573173704221
Stack×3,3.8000000000000003,25.962928250413203,1.455569170137667e-7,15.012775433097843,0.017296888631400935,30.03817199937992,-0.00019004435406631568,-0.0002477875676020962
Stack×3,3.8200000000000003,25.962855690987503,1.52811372855568e-7,15.012863885856735,0.01736944805716052,30.03838767704458,-0.00019579980113829977,-0.00025576908392029073
Stack×3,3.8400000000000003,25.96278332579135,1.6038770414081322e-7,15.012951423822566,0.017441813253379367,30.038601656302685,-0.000201715025557886,-0.00026388581435000637
Stack×3,3.8600000000000003,25.962711125033078,1.6829853695033084e-7,15.013038530152295,0.01751401401172219,30.038814764713205,-0.00020777198922625504,-0.0002720724117998624
Stack×3,3.8800000000000003,25.96263908820044,1.7655707470602514e-7,15.013125184227611,0.01758605084443753,30.039026968666583,-0.00021397020461032582,-0.0002802993478658075
Stack×3,3.9000000000000004,25.962567260010832,1.8517689023511397e-7,15.013210844575745,0.017657879034129933,30.03923732988984,-0.00022033332394056748,-0.0002885811488847587
Stack×3,3.9200000000000004,25.962495537597224,1.941719427162788e-7,15.013296981970168,0.017729601447830434,30.039448379179234,-0.00022679188759482745,-0.00029696031691096517
Stack×3,3.9400000000000004,25.96242378485224,2.035573758732003e-7,15.013385074949753,0.01780135419291394,30.039662691951815,-0.0002332608969622141,-0.0003054808221404836
Stack×3,3.9600000000000004,25.962352006354603,2.133491864472342e-7,15.01347475052859,0.01787313269066153,30.039879646959236,-0.00023973908859276186,-0.0003141708691447497
Stack×3,3.9800000000000004,25.962280213959975,2.2356371001819568e-7,15.013565692935678,0.017944925085409076,30.04009871062052,-0.0002462276505053162,-0.00032304040264983093
Stack×3,4.0,25.962208453234776,2.3421751064118235e-7,15.013657245180635,0.018016685810737423,30.04031875280043,-0.0002527517856445635,-0.0003320949254757504
RotaryLifter,1.02,25.97528000787957,-5.451659371019322e-13,14.999322050782341,0.004945131164422634,30.004114403906165,-1.1312005367834219e-8,-5.047981418772658e-8
RotaryLifter,1.04,25.97519648346938,-5.949563528687113e-13,14.99932472746013,0.005028655574612628,30.004198615246167,-1.1749091380539275e-8,-5.351163239470958e-8
RotaryLifter,1.06,25.975113425952365,-6.483508312585519e-13,14.999328129393168,0.005111713091626058,30.004283580719033,-1.2230695601734552e-8,-5.5771424775975214e-8
RotaryLifter,1.08,25.97503082749396,-7.0549736501951e-13,14.999332314669122,0.005194311550031472,30.00436940389627,-1.2759645429183421e-8,-5.730448712153971e-8
RotaryLifter,1.1,25.974948662825273,-7.66544036359338e-13,14.999336989108116,0.005276476218718074,30.004455622279853,-1.3341084207437287e-8,-5.816386490198026e-8
RotaryLifter,1.12,25.97486692217236,-8.316337073349188e-13,14.999342040264315,0.005358216871631072,30.00454205919446,-1.3979005292299682e-8,-5.839988755922584e-8
RotaryLifter,1.1400000000000001,25.97478559829435,-9.009008700777853e-13,14.999347375515214,0.0054395407496414805,30.004628568336205,-1.4677236175879943e-8,-5.806112367352123e-8
RotaryLifter,1.16,25.974704687420893,-9.744725807314667e-13,14.999352957380712,0.0055204516230986656,30.004715091302653,-1.5439158039542334e-8,-5.719671543976471e-8
RotaryLifter,1.18,25.974624191349772,-1.0524678708094336e-12,14.999358832923061,0.0056009476942193714,30.00480170422362,-1.6267399918823027e-8,-5.585966837832468e-8
RotaryLifter,1.2,25.974544118665403,-1.1349952834036514e-12,14.999365193022305,0.0056810203785886415,30.004888714652544,-1.716332261046113e-8,-5.4112881848349555e-8
RotaryLifter,1.22,25.974464451896146,-1.2221556008586674e-12,14.999371853829832,0.005760687147844834,30.004975835150283,-1.8131731511239335e-8,-5.202905452372899e-8
RotaryLifter,1.24,25.97438517950925,-1.314034110328904e-12,14.999378637378468,0.005839959534739592,30.005062782332423,-1.917771140892549e-8,-4.96789337826174e-8
RotaryLifter,1.26,25.974306316509175,-1.4107009693758722e-12,14.999385787380577,0.00591882253481657,30.005149945016427,-2.030240277635721e-8,-4.713776498011688e-8
RotaryLifter,1.28,25.97422784066839,-1.512210042678214e-12,14.99939305685499,0.005997298375600479,30.005236935869103,-2.1512430225424113e-8,-4.4493302691848965e-8
RotaryLifter,1.3,25.97414969108602,-1.6185950466274812e-12,14.999399416345332,0.006075447957972102,30.0053221101051,-2.282400866633367e-8,-4.18172329699479e-8
RotaryLifter,1.32,25.974071909198276,-1.7298559152993908e-12,14.99940528651289,0.006153229845715202,30.00540612400257,-2.4236991569587998e-8,-3.916364839243709e-8
RotaryLifter,1.34,25.973994523725505,-1.8459678227435713e-12,14.999411149403164,0.006230615318486343,30.005489747533666,-2.5749963812727187e-8,-3.661416071065754e-8
RotaryLifter,1.36,25.973917529129395,-1.9668900459735004e-12,14.999416989709317,0.006307609914596668,30.0055729606626,-2.736770043837674e-8,-3.426869745350314e-8
RotaryLifter,1.38,25.973840932384192,-2.0925612031390462e-12,14.999422951013676,0.006384206659799219,30.005655994241035,-2.9092988661794075e-8,-3.2228061048343954e-8
RotaryLifter,1.4,25.973764757490585,-2.222890800813908e-12,14.999429514015073,0.006460381553406336,30.005739620528356,-3.0923582076732005e-8,-3.060244759545274e-8
RotaryLifter,1.42,25.973688981937386,-2.357771277570967e-12,14.999436496738468,0.0065361571066056,30.00582355999676,-3.286798998968247e-8,-2.950698347420339e-8
RotaryLifter,1.44,25.97361359068091,-2.4970661204974436e-12,14.999443710761723,0.00661154836308242,30.005907515318484,-3.493568617950476e-8,-2.9037060478878752e-8
RotaryLifter,1.46,25.973538604398254,-2.6406034341184875e-12,14.999451525858587,0.006686534645737652,30.00599207843388,-3.7126397336401956e-8,-2.9274643289231832e-8
RotaryLifter,1.48,25.973464017378472,-2.7881756525377144e-12,14.999459999834752,0.006761121665519454,30.006077350421908,-3.944562316399576e-8,-3.029640341715276e-8
RotaryLifter,1.5,25.973389812288538,-2.9395450491476226e-12,14.999468956182465,0.006835326755453508,30.006163055851598,-4.190405045023104e-8,-3.216040513120921e-8
RotaryLifter,1.52,25.973315972001952,-3.094435123722773e-12,14.99947818337529,0.006909167042039144,30.00624886116385,-4.451422449746921e-8,-3.4899069055799e-8
RotaryLifter,1.54,25.97324248722219,-3.252529086672729e-12,14.999487521541763,0.0069826518218008005,30.006334510768557,-4.728828811562313e-8,-3.852011591875996e-8
RotaryLifter,1.56,25.97316938792176,-3.413449065752931e-12,14.99949745037011,0.007055751122230447,30.006420769555163,-5.022260730836782e-8,-4.3018181287225646e-8
RotaryLifter,1.58,25.973096667478856,-3.5767603490294554e-12,14.999508015249019,0.007128471565135186,30.006507718932422,-5.332433529397041e-8,-4.8390708713850184e-8
RotaryLifter,1.6,25.973024300542576,-3.741989009049999e-12,14.999518890067401,0.007200838501415063,30.006594843645107,-5.661181093376725e-8,-5.4618063585636214e-8
RotaryLifter,1.62,25.972952305633225,-3.908589411581124e-12,14.999530367347392,0.007272833410766566,30.00668260990492,-6.008615228962199e-8,-6.166038853450085e-8
RotaryLifter,1.6400000000000001,25.972880690599503,-4.075923815161403e-12,14.999542711216026,0.0073444484444884495,30.00677144714729,-6.374923220577705e-8,-6.947553891509194e-8
RotaryLifter,1.6600000000000001,25.97280940385677,-4.2433099430697605e-12,14.999555226582023,0.007415735187223049,30.00686025478831,-6.763608650470576e-8,-7.800744968491434e-8
RotaryLifter,1.6800000000000002,25.972738431455912,-4.410010305551993e-12,14.999567618183397,0.0074867075880789,30.006948557709077,-7.177091590705825e-8,-8.717005360372477e-8
RotaryLifter,1.7000000000000002,25.972667761488417,-4.575222067875952e-12,14.999579615334424,0.007557377555574618,30.007035919495294,-7.617881103567484e-8,-9.686645753453326e-8
RotaryLifter,1.7200000000000002,25.972597421653308,-4.7380518681103516e-12,14.999591551893811,0.007627717390683131,30.00712286597062,-8.086068807094616e-8,-1.070022964942581e-7
RotaryLifter,1.7400000000000002,25.97252743180464,-4.897480324442626e-12,14.999603799697242,0.007697707239351814,30.007209993279428,-8.58140488122467e-8,-1.1750857251197848e-7
RotaryLifter,1.76,25.972457805466625,-5.052375113921903e-12,14.999616668226103,0.007767333577366031,30.007297800464436,-9.103728102428622e-8,-1.283406283377062e-7
RotaryLifter,1.78,25.97238853402962,-5.20147826557848e-12,14.999630176746921,0.007836605014372111,30.00738632762141,-9.654278458245756e-8,-1.3947548984233665e-7
RotaryLifter,1.8,25.972319596554357,-5.343442382597631e-12,14.999644082532615,0.007905542489634598,30.007475193216326,-1.0235814707306343e-7,-1.5090002416744826e-7
RotaryLifter,1.82,25.97225098178937,-5.476807415116091e-12,14.99965824451104,0.007974157254622583,30.007564174623795,-1.0850847162552373e-7,-1.6260459418146106e-7
RotaryLifter,1.84,25.972182682413663,-5.600002611092669e-12,14.999672547550444,0.008042456630327877,30.007653088375335,-1.1501887415590414e-7,-1.7458378345252717e-7
RotaryLifter,1.86,25.972114703647897,-5.711311289995557e-12,14.999687079179097,0.008110435396094573,30.007742074275924,-1.2190272192449278e-7,-1.868363332035093e-7
RotaryLifter,1.8800000000000001,25.972047048210825,-5.808857896327983e-12,14.999701917931398,0.008178090833165896,30.007831259642884,-1.2917306586937128e-7,-1.9936422172677398e-7
RotaryLifter,1.9,25.97197972297889,-5.890577873619664e-12,14.99971723399207,0.008245416065101097,30.007920919437066,-1.3683593934492371e-7,-2.1217181682224754e-7
RotaryLifter,1.92,25.97191269671018,-5.954276214856435e-12,14.999732629282999,0.008312442333810566,30.008010424971076,-1.449395390802591e-7,-2.2526148050401212e-7
RotaryLifter,1.94,25.97184595065534,-5.997736904387401e-12,14.999747733808457,0.008379188388651926,30.008099182076705,-1.535339740632086e-7,-2.38622719904453e-7
RotaryLifter,1.96,25.971779518583944,-6.018501772218013e-12,14.999763016677626,0.00844562046004782,30.008187934525868,-1.6260284129058807e-7,-2.522491844154562e-7
RotaryLifter,1.98,25.971713401194524,-6.013850523985239e-12,14.999778578886554,0.008511737849467238,30.008276848724407,-1.7215730106768344e-7,-2.661645176396829e-7
RotaryLifter,2.0,25.971647586830404,-5.980919902562381e-12,14.999794289713622,0.00857755221358758,30.008365719555307,-1.8222942556580881e-7,-2.804088180368458e-7
RotaryLifter,2.02,25.971582104934335,-5.916580954684705e-12,14.999810622971177,0.008643034109656611,30.008455302707613,-1.9279268067418444e-7,-2.950285653456765e-7
RotaryLifter,2.04,25.97151697156369,-5.817197959646057e-12,14.999828028026196,0.008708167480300233,30.00854632622114,-2.0381891100099553e-7,-3.1008358612507264e-7
RotaryLifter,2.06,25.971452145802115,-5.678948862941817e-12,14.999846042787995,0.008772993241876748,30.0086380647555,-2.1537767815071044e-7,-3.256284682135126e-7
RotaryLifter,2.08,25.971387621482172,-5.497840071186272e-12,14.999864588659031,0.008837517561818942,30.008730394178116,-2.275021442972083e-7,-3.4169575032394594e-7
RotaryLifter,2.1,25.9713234078066,-5.2694408200714005e-12,14.999883871443265,0.008901731237390464,30.00882364615432,-2.401929687444249e-7,-3.583181509626154e-7
RotaryLifter,2.12,25.971259463045683,-4.989064225648729e-12,14.999903345723535,0.008965675998307887,30.00891695827248,-2.5354844226434215e-7,-3.755427858914395e-7
RotaryLifter,2.14,25.97119576162815,-4.652134975158217e-12,14.99992249610344,0.009029377415842532,30.00900950234408,-2.676712070448924e-7,-3.9341551538526634e-7
RotaryLifter,2.16,25.971132343657697,-4.253601521013539e-12,14.999941854335185,0.009092795386294483,30.00910211972351,-2.8251870657568963e-7,-4.11991712627941e-7
RotaryLifter,2.18,25.971069195158638,-3.787898079936033e-12,14.999961297740574,0.009155943885353679,30.009194620814903,-2.9813986023602887e-7,-4.313534710486448e-7
RotaryLifter,2.2,25.97100626215941,-3.24976207676711e-12,14.999979914338638,0.009218876884581562,30.009285548494656,-3.147149179986099e-7,-4.5157754695524153e-7
RotaryLifter,2.22,25.97094358301283,-2.6337784144508215e-12,14.999998096594407,0.009281556031162097,30.009375515367356,-3.3221773310826053e-7,-4.727276648596079e-7
RotaryLifter,2.24,25.97088118414753,-1.933756527724434e-12,15.00001628795941,0.009343954896461781,30.00946522977874,-3.506040187506492e-7,-4.948881299762449e-7
RotaryLifter,2.26,25.970819056758316,-1.1432136559182485e-12,15.00003441106727,0.00940608228567541,30.009554572151334,-3.6991856638910884e-7,-5.181618504995651e-7
RotaryLifter,2.2800000000000002,25.970757210376124,-2.553660739342716e-13,15.000052622694126,0.009467928667866943,30.00964379273015,-3.901617447361614e-7,-5.426579111601656e-7
RotaryLifter,2.3,25.970695675970592,7.37475255218004e-13,15.000071506968471,0.009529463073398858,30.00973382824662,-4.112408334618505e-7,-5.684969900683676e-7
RotaryLifter,2.3200000000000003,25.970634453355988,1.8437674709637876e-12,15.000091236904202,0.009590685688003475,30.009824965093888,-4.331421119144297e-7,-5.958069449237216e-7
RotaryLifter,2.34,25.970573537386176,3.0727286920520836e-12,15.000111910031244,0.009651601657814979,30.009917369531745,-4.5586987595162933e-7,-6.247073006777507e-7
RotaryLifter,2.3600000000000003,25.970512891877927,4.433920672188913e-12,15.000133093204196,0.009712247166064003,30.010010359576942,-4.795641638935437e-7,-6.553025647492216e-7
RotaryLifter,2.38,25.970452507712466,5.937153447939107e-12,15.000154647554234,0.009772631331525616,30.010103714208824,-5.043042227583592e-7,-6.87678436577884e-7
RotaryLifter,2.4000000000000004,25.970392382575184,7.592873763705267e-12,15.000176553298507,0.009832756468806991,30.01019740290977,-5.30141766369669e-7,-7.21918249162497e-7
RotaryLifter,2.42,25.970332527962356,9.412315386971146e-12,15.000199011883739,0.00989261108163575,30.01029174794746,-5.570622905773812e-7,-7.581098015569869e-7
RotaryLifter,2.4400000000000004,25.97027294827482,1.1407876596397887e-11,15.000222196428728,0.009952190769173086,30.010387031506543,-5.850522321358362e-7,-7.963462726085109e-7
RotaryLifter,2.46,25.970213613111557,1.3592403454741963e-11,15.000245717973034,0.01001152593243404,30.010482639173073,-6.142736822713359e-7,-8.367155381646489e-7
RotaryLifter,2.4800000000000004,25.9701545128404,1.5979012226585618e-11,15.000269404018242,0.01007062620359278,30.010578294782707,-6.448330443706597e-7,-8.792790036740457e-7
RotaryLifter,2.5,25.97009563830973,1.8581309328289214e-11,15.00029308039771,0.010129500734262109,30.010673718951892,-6.768459881036399e-7,-9.24075440245615e-7
RotaryLifter,2.52,25.970036989335735,2.141349016174721e-11,15.000316704216104,0.010188149708255878,30.010768840891338,-7.103868807462037e-7,-9.711275358315008e-7
RotaryLifter,2.54,25.969978568140967,2.4490407673622697e-11,15.000340276997106,0.010246570903024832,30.010863660995177,-7.455134589477876e-7,-1.02045194052551e-6
RotaryLifter,2.56,25.969920400769027,2.7828218440504315e-11,15.000364205915133,0.010304738274964365,30.010958827968324,-7.821151916416135e-7,-1.072065927219387e-6
RotaryLifter,2.58,25.969862479063217,3.144454948597272e-11,15.00038847736627,0.01036265998077468,30.011054327097295,-8.202453666405973e-7,-1.1259854083239017e-6
RotaryLifter,2.6,25.969804773485414,3.535695175526322e-11,15.00041264848916,0.01042036555857706,30.011149453973562,-8.601559906299474e-7,-1.1822000199773643e-6
RotaryLifter,2.62,25.969747288187946,3.9583443752339305e-11,15.000436727998158,0.010477850856045023,30.011244219042943,-9.019146063562434e-7,-1.2406571258234563e-6
RotaryLifter,2.64,25.969690026201132,4.414310140194883e-11,15.000460752051309,0.010535112842859462,30.0113386792238,-9.455767453241896e-7,-1.3012860741447516e-6
RotaryLifter,2.66,25.969632983491685,4.905577205475067e-11,15.000484655470618,0.010592155552306082,30.0114327305426,-9.912489292380813e-7,-1.3640366774432106e-6
RotaryLifter,2.68,25.969576167196845,5.434211763487056e-11,15.000508529072611,0.010648971847146527,30.011526516415607,-1.0389556378563338e-6,-1.4289171608073312e-6
RotaryLifter,2.7,25.96951959726936,6.00247857014097e-11,15.000532729150871,0.010705541774630234,30.011620607195823,-1.0885634681694607e-6,-1.4960210817139061e-6
RotaryLifter,2.72,25.969463276044532,6.612816960198161e-11,15.000557387346735,0.010761862999459026,30.011715218425614,-1.1400493287136455e-6,-1.565527475884871e-6
RotaryLifter,2.74,25.969407202636386,7.267843125475854e-11,15.000582597932924,0.010817936407605089,30.011810506906148,-1.1934093434977443e-6,-1.6376684303516233e-6
RotaryLifter,2.7600000000000002,25.969351362373615,7.970288963383569e-11,15.000608220771152,0.010873776670376145,30.0119062548217,-1.2487938325108927e-6,-1.7127009914732378e-6
RotaryLifter,2.7800000000000002,25.969295739067384,8.722972607439699e-11,15.00063405092388,0.010929399976607357,30.012002138608178,-1.306417162914887e-6,-1.7908899465831714e-6
RotaryLifter,2.8,25.969240301575688,9.528653067755425e-11,15.000659565632569,0.010984837468303255,30.01209732321378,-1.3667440626566864e-6,-1.8725080226913137e-6
RotaryLifter,2.8200000000000003,25.969185083362746,1.0390206690633827e-10,15.000685177252475,0.011040055681245775,30.01219245882441,-1.4295744449280261e-6,-1.9578267897383127e-6
RotaryLifter,2.84,25.96913010247673,1.1310943560488875e-10,15.000711270475957,0.011095036567262184,30.01228816459428,-1.4946893445378616e-6,-2.0471146954510576e-6
RotaryLifter,2.8600000000000003,25.969075302288665,1.229411577761511e-10,15.000737038712133,0.011149836755325994,30.012383160277807,-1.5628169853535854e-6,-2.1406015973419134e-6
RotaryLifter,2.88,25.969020681157115,1.3342796761331278e-10,15.000762307266234,0.011204457886876186,30.01247715844039,-1.6342211230295378e-6,-2.2384035095382254e-6
RotaryLifter,2.9000000000000004,25.968966257247633,1.4460279638777639e-10,15.000787290873616,0.011258881796358368,30.01257049696107,-1.7088318882249958e-6,-2.340509676602922e-6
RotaryLifter,2.92,25.968912047159353,1.5650078641365325e-10,15.000812236668724,0.011313091884638027,30.012663568814247,-1.7865162171473598e-6,-2.4468101455598632e-6
RotaryLifter,2.9400000000000004,25.968858059046386,1.6916023455581171e-10,15.000837344741166,0.011367079997604891,30.012756697217405,-1.8671571854698954e-6,-2.557151455578773e-6
RotaryLifter,2.96,25.968804266281087,1.8261970872473445e-10,15.000862253979477,0.011420872762904823,30.012849310220187,-1.9511979137686223e-6,-2.671418700711129e-6
RotaryLifter,2.9800000000000004,25.968750669323565,1.9691744981115357e-10,15.00088691778758,0.011474469720425873,30.012941330295664,-2.0387933248191196e-6,-2.789582147876929e-6
RotaryLifter,3.0,25.968697281149833,2.1209432121071513e-10,15.000911535104535,0.011527857894158448,30.013033074150165,-2.1298318241863114e-6,-2.9117156933719763e-6
RotaryLifter,3.02,25.96864409388305,2.2819291916249681e-10,15.000936019460726,0.011581045160941274,30.013124406260133,-2.2245123352224957e-6,-3.0379784052590145e-6
RotaryLifter,3.04,25.968591103439355,2.452561761467227e-10,15.00096029412636,0.011634035604636496,30.01321520359016,-2.3230349957222176e-6,-3.1685649698104923e-6
RotaryLifter,3.06,25.96853832902384,2.6332981535650684e-10,15.000984659207186,0.011686810020151487,30.013305944256146,-2.4251263753779105e-6,-3.3036696150240547e-6
RotaryLifter,3.08,25.96848577964022,2.8246344441018886e-10,15.00100932785341,0.011739359403772912,30.013396972270524,-2.5305813472662925e-6,-3.443479728544114e-6
RotaryLifter,3.1,25.96843347325139,3.0271186653258645e-10,15.001034699870614,0.011791665792600273,30.013488931872157,-2.6389009797448343e-6,-3.5881589998393807e-6
RotaryLifter,3.12,25.968381376523272,3.2413238947987715e-10,15.001060419520918,0.011843762520719284,30.013581266409428,-2.7506380969876164e-6,-3.737851762949735e-6
RotaryLifter,3.14,25.96832946734389,3.467795732839006e-10,15.001086123960064,0.011895671700102644,30.013673396750143,-2.866430946637766e-6,-3.892680363836966e-6
RotaryLifter,3.16,25.96827776477133,3.7071139145886897e-10,15.001112087799179,0.011947374272661909,30.013765758974714,-2.9859793341657433e-6,-4.052760016245496e-6
RotaryLifter,3.18,25.968226261239554,3.959902588755415e-10,15.001138266809999,0.01199887780443732,30.013858287143744,-3.10945996369969e-6,-4.218256955602831e-6
RotaryLifter,3.2,25.968174930656875,4.226770851765789e-10,15.001164249952566,0.012050208387115909,30.013950326197076,-3.237687983928306e-6,-4.3894027090382e-6
