genome_hash,physics_era,git_hash,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,n_lines,n_active,f_v11,k_chosen,P_mean_kw,FoS_min,omega_eq_rpm,P_range_kw,drift_flag,stationary,util_axial,util_bending,lift_tension_N,f_feas,tier,gen,timestamp
8acc116721b77221c0ad66b868479d0f21fcde9ce805b67b66557fe66215976c,post-1d76492_design-aware-lift,4894787,0.2,0.10277227433966826,1.0,0.5887383668974822,13.588963852447371,7.677464599684834,2.968219009303604,3.0,-0.8,6.421548107571986,19.696921868414968,21.567889794120003,1.9353656982102825,1.7895660660634993,-2.0,3,1,12.0,1000.0,0.0,Inf,0.0,0.0,true,false,-1.0,-1.0,1.5,12.0,stalled,2,2026-08-06T17:58:07.831
8d3c12f9b106f0a0ebd6d42af13e86405323397c182d9b6113005e7a13f098ad,post-1d76492_design-aware-lift,4894787,0.2382605368880485,0.08010183830018454,1.0,1.0,5.366563145999496,1.5,2.6420451216136414,16.0,-0.4822574326633652,19.0,16.657024412317444,14.674849426843108,0.8232100950711969,0.1,-1.4918893982905643,16,3,-34.128269724867195,833.4298802527259,34.128269724867195,262.44624206037156,37.33225720980554,14.263382096523099,true,false,0.0,0.003810304129902405,1.5,-0.6825653944973439,feasible,2,2026-08-06T18:16:29.866
9172a78db0c6b33b75a89f058507d280d58b4da66fb39d190fd69f7388a68c56,post-1d76492_design-aware-lift,4894787,0.2,0.07764760659674066,1.0,1.0,10.32626654330831,1.9450141911249585,2.035619195056242,16.0,0.44302809365267937,17.19698136040581,9.757328590069365,12.908122011169684,0.5076337089046884,0.1,1.076255336029998,16,2,-6.0912670620509655,316.9192344667768,6.0912670620509655,27.250852739736253,31.605893824301365,2.402728068773218,true,false,2.5358037264866486e-5,0.03667074133073159,1.5,10.75634931751796,stalled,3,2026-08-06T19:44:13.7
9a4722c92ab9f0a6bf2916df28607de1f1c446f1b58cc427282f7ecc150953a6,post-1d76492_design-aware-lift,4894787,0.2076521073776097,0.0240203676600369,1.0,1.0,5.366563145999496,2.924197806212862,1.9323815416916226,16.0,0.03726153342173966,19.0,14.080992327647625,22.934969885368623,0.7431313441875906,0.4636680969018283,-0.7313480154217573,16,4,-0.0015484394236376482,679.1705577581416,0.0015484394236376482,345.3941209277195,41.489249720301885,0.0006604799312647505,false,false,0.0,0.0028952432580902836,1.5,10.999938062423055,stalled,5,2026-08-06T23:33:13.61
9f02d58506bfeb21e61bf6ff9365cea57971d8529260ffce594fc373a23e6b3b,post-1d76492_design-aware-lift,4894787,0.2574522816128295,0.06629525525614845,1.0,0.3082566194520956,21.45194414406996,7.7466181686961795,1.82419616216999,9.687910013940854,0.35660690789505556,2.434817091474973,6.167349674953545,18.340920403115266,0.9156673375806459,1.5179791751978073,1.2101809179007028,10,1,12.0,257.7882665307181,0.0,Inf,0.0,0.0,true,false,-1.0,-1.0,1.5,12.0,stalled,0,2026-08-06T17:04:46.357
a494be362029054812116f17ba4b00505d1ccb0796299a3c276760d86e2ef29d,post-1d76492_design-aware-lift,4894787,0.2,0.15,1.0,0.35529804231036993,28.62167011199731,8.0,2.7671952181753507,5.088644328453662,-0.3879139115280428,0.0,4.992282576309346,2.064022978123085,1.7640374063765711,1.8234527360687307,-2.0,5,1,12.0,956.7605956776196,0.0,Inf,0.0,0.0,true,false,-1.0,-1.0,1.5,12.0,stalled,1,2026-08-06T17:53:09.023
b08eb4f18c28d642c5bc60845db12456dfe911d8ce9467b785aa9a2074c00cc2,post-1d76492_design-aware-lift,4894787,0.2,0.01,1.0,1.0,5.366563145999496,1.5,2.3373585556004475,16.0,0.8,19.0,25.0,20.87931482739012,0.9652989699708242,0.1,3.0,16,4,-43.924436250089485,1000.0,43.924436250089485,198.80291211234274,38.821644242716424,39.435356453844626,true,false,0.0,0.00503010740323011,1.5,-0.8784887250017896,feasible,5,2026-08-07T00:13:54.562
b2ea2eaca9d81fe128252b7fff252ae7d270445fb78e47526c4bcd08764f63b6,post-1d76492_design-aware-lift,4894787,0.2,0.01,1.0,1.0,5.366563145999496,2.924197806212862,2.479941147465012,16.0,0.3359677228007901,18.765530627914664,25.0,25.0,1.0394748748977192,0.4636680969018283,-0.4286075107414069,16,3,-0.000811035489962003,1000.0,0.000811035489962003,1086.8803414428348,34.60970179365761,0.0001314430086313506,false,false,0.0,0.0009200644835221685,1.5,10.999967558580401,stalled,5,2026-08-07T00:30:20.253
b39ba834672c2abc40ee95fd2526deb9b5f6d18942b140bde89b74953863a205,post-1d76492_design-aware-lift,4894787,0.3962223621502987,0.1251380425051033,1.0,0.7362000842633053,12.308698455911614,4.736592123058344,1.7111217891781778,15.35869519672229,-0.1091451950391964,17.362968973549375,1.390410784166507,1.3475928758064637,1.1408254083894565,0.2161370780992768,-0.5237446639700021,15,1,-6.290217493482263,1000.0,6.290217493482263,61.727211138289334,17.124764266908386,1.218463443429262,false,true,7.294014000028482e-5,0.016127370574826435,1.5,10.74839130026071,stalled,0,2026-08-06T17:30:49.884
b40b0399f93fee734bc52ae8e14084e9ac72c29d8238a43172d9b7fc10d709b6,post-1d76492_design-aware-lift,4894787,0.3472653880674932,0.1024224852507689,1.0,0.37933195713312945,28.62167011199731,5.289058693378706,1.8618505741914677,12.317145291188858,0.8,0.0,10.378823373296848,22.80210385892347,0.1,1.5641937500094714,3.0,12,1,12.0,3.0745934690622114,0.0,Inf,0.0,0.0,true,false,-1.0,-1.0,1.5,12.0,stalled,2,2026-08-06T17:58:07.834
b6e69a121da6953decb8177c8423fcca01f6ba5d29e017d88f4485f80d410920,post-1d76492_design-aware-lift,4894787,0.2,0.01,1.0,1.0,5.366563145999496,1.5,2.903240824677944,16.0,-0.21090603793584295,18.765530627914664,25.0,20.87931482739012,0.8178867706647062,0.1,-2.0,16,3,-38.97138011977253,822.6859089207239,38.97138011977253,312.885775165232,37.84260056559759,54.01319432887663,true,false,0.0,0.003196054532910323,1.5,-0.7794276023954506,feasible,3,2026-08-06T20:18:53.657
becab494d963b75a67487603e4d9d869581d90ea1e19839593eb4d40f680a812,post-1d76492_design-aware-lift,4894787,0.2,0.08682482191290472,1.0,0.06835627544808581,18.95558204053859,4.736592123058344,3.0,9.835873183964944,-0.1091451950391964,17.362968973549375,25.0,21.149977676222033,1.1901685785067113,0.3871326383278168,-1.8523847785267287,10,1,12.0,435.5165477609292,0.0,Inf,0.0,0.0,true,false,-1.0,-1.0,1.5,12.0,stalled,2,2026-08-06T18:38:34.8
c704d50487bff4cdf03b2261df0732bce3a86a417b38033053a8b7bcf3961355,post-1d76492_design-aware-lift,4894787,0.2,0.06411808527739253,1.0,1.0,9.334325863846548,3.6362586106660446,3.0,16.0,-0.016524200461842165,17.707645486459263,6.381965264544476,15.326497608935746,0.9826303718208954,0.5545851211272853,-0.058089371506698795,16,2,-16.76319059695181,1000.0,16.76319059695181,84.34903701015317,25.08784349073489,4.9718761267796125,true,false,0.0,0.011855499901909124,1.5,10.329472376121927,stalled,5,2026-08-06T23:01:18.725
c797499ef3da8026899dca5ea5bce73df33f098d1f4bdee678f0b78a7838fd4a,post-1d76492_design-aware-lift,4894787,0.3692491332005709,0.051361245044257375,1.0,0.7941309703770956,6.960351456024734,5.716206973195488,1.2043691198917448,10.833242339155698,0.35884876154790746,11.04171166285586,4.406640630309649,23.51901712621083,0.9605152904734601,1.2507679900035693,2.6760498108600084,11,3,-17.385952127834468,1000.0,17.385952127834468,80.13228192633275,25.32129006921684,8.971389304907136,true,false,6.982733029150138e-5,0.012409537739073682,1.5,10.304561914886621,stalled,0,2026-08-06T17:18:46.172
d06b853d0517e07f21a5e329553786770ebb9acc889c34e3556457f3fe115511,post-1d76492_design-aware-lift,4894787,0.28748103303175576,0.09936214809627418,1.0,0.6514979557133191,16.279875020260288,5.044949662160738,1.8521610712071548,5.088644328453662,0.08710910247794623,7.872734166085965,14.27873899859684,19.825705892605455,0.3440482773215675,0.9702285860953549,2.754623246971664,5,2,-0.5280757781054926,145.57488876782625,0.5280757781054926,23.098577960272273,32.00827947465232,0.2579268951523107,false,false,0.0019069524296277877,0.041385755966530664,1.5,10.978876968875781,stalled,0,2026-08-06T17:34:25.116
d750fb246f69babf977f7513a0b6873a476b4ea4996a03d27ce53a376980dc9e,post-1d76492_design-aware-lift,4894787,0.3343536589896858,0.15,1.0,0.37769855579169337,21.12510401298037,8.0,1.9468361784746906,3.0,-0.8,5.465486397223319,14.27873899859684,0.0,2.0,1.8824757285429208,-2.0,3,2,12.0,1000.0,0.0,Inf,0.0,0.0,true,false,-1.0,-1.0,1.5,12.0,stalled,2,2026-08-06T18:38:34.83
d82e09b2709969dedde93e29db59312cf113b651d388bf1691f88ab611b678f1,post-1d76492_design-aware-lift,4894787,0.42657599553783543,0.0815587641520462,1.0,0.6452600046836674,10.812696104687927,3.174095079088257,2.9878503277143196,12.081000135193122,0.3086892893311981,17.523510317661664,12.524095353454662,15.938579907970997,0.1,0.1,3.0,12,2,12.0,3.0745934690622114,0.0,Inf,0.0,0.0,true,false,-1.0,-1.0,1.5,12.0,stalled,2,2026-08-06T17:58:07.83
d8f6f3342d39c24c30c63234780c3b2067e206a0bb08d0d68f45801037dac955,post-1d76492_design-aware-lift,4894787,0.2968286785277953,0.01,1.0,0.029454984022750874,28.62167011199731,8.0,1.1922889218448007,3.0,0.8,18.558046111485208,4.264721343977062,22.461605575725144,0.5323378833809423,2.0,0.0,3,2,12.0,87.12894336940536,0.0,Inf,0.0,0.0,true,false,-1.0,-1.0,1.5,12.0,stalled,3,2026-08-06T18:56:44.109
de244c87e6e77dd7940f1e867fa16e09e104890e915107c04aff86ef75ac3032,post-1d76492_design-aware-lift,4894787,0.32938246085333384,0.039999103210820904,1.0,0.21783484995058994,20.123037399317518,4.0205083580921155,2.110566563002656,12.033196537241286,0.8,7.6652496496565075,24.737386255975412,25.0,1.1408254083894565,0.6292386603083794,3.0,12,1,12.0,400.15299402659866,0.0,Inf,0.0,0.0,true,false,-1.0,-1.0,1.5,12.0,stalled,1,2026-08-06T17:48:10.343
dedff95b51fde73255ce4d25d0d7fd6c57f68f882b8c1574cb9a4669b1ee7059,post-1d76492_design-aware-lift,4894787,0.27473044379467176,0.07318846632857168,1.0,0.20191864084695843,23.946625074198604,5.794608721813166,2.594340449097131,15.298940699282499,0.7995701320355075,5.040143138542932,16.657024412317444,24.269827130604565,0.8105537382458724,1.183446380679621,2.8605688377015976,15,1,12.0,201.99998001929652,0.0,Inf,0.0,0.0,true,false,-1.0,-1.0,1.5,12.0,stalled,0,2026-08-06T17:18:46.23
e080eab90a989d47c3517d34793bd7cddb3213ac3bbe0516183075935d3b2c42,post-1d76492_design-aware-lift,4894787,0.2382605368880485,0.14598625389234055,1.0,0.7654570902164153,5.366563145999496,4.33595972972859,2.719452461871286,13.207866704651128,-0.8,19.0,16.657024412317444,8.750593975501305,1.1291356097130087,0.796182868876284,-1.4918893982905643,13,2,-25.676041659832734,1000.0,25.676041659832734,165.34704341139224,30.668377468294956,10.607482485590555,true,false,5.415806796575749e-5,0.0059937275147957485,1.5,-0.5135208331966546,feasible,4,2026-08-06T20:54:31.849
ebc7f09b7e2f66a04f3ba526fea52f7f9d72ed83895b86841d4460b91888174a,post-1d76492_design-aware-lift,4894787,0.28943748127019314,0.01,1.0,1.0,5.366563145999496,4.736592123058344,1.7754719505301582,16.0,-0.1091451950391964,19.0,23.591432764284882,25.0,0.47043567877925396,0.1,2.4930054502081607,16,3,-0.0018235702344546387,272.1749775777669,0.0018235702344546387,1694.6204666565038,43.73492469584071,0.002765317225799809,true,false,3.0710999380127247e-6,0.0005870315334693401,1.5,10.999927057190622,stalled,3,2026-08-06T20:00:40.689
