# Re-scored under corrected Part A rules
# Source commit: e796673
# Changes:
#   A1: util split co-located with FoS_min (old columns were independent maxima)
#   A2: Betz physical-admissibility guard (10% tolerance)
#   A3: n_rings < 5 model-validity gate
#   A5: non-finite FoS routed to rejection band ≥ 12.0
# New columns:
#   A_projected_m2  — total projected swept area (bank-corrected)
#   Betz_ceiling_kW — 0.593 × ½ρv³ × A_projected
#   betz_flag       — P_mean > 1.1× ceiling
#   n_rings          — ring count (flag if < 5)
#   f_feas_new       — objective_feasibility(P_mean, FoS_min) under corrected rules
#   tier_new         — stalled / feasibility / feasible / rejected
#   util_flag        — A1 caveat: old util_a/util_b are independent maxima, identity may fail
#
genome_hash,physics_era,git_hash,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,n_lines,n_active,f_v11,k_chosen,P_mean_kw,FoS_min,omega_eq_rpm,P_range_kw,drift_flag,stationary,util_axial,util_bending,f_feas,tier,gen,timestamp,A_projected_m2,Betz_ceiling_kW,betz_flag,n_rings,f_feas_new,tier_new,util_flag
3fc75e6df93b4eff5528556fe53a5393a5a654a5b754bb0e71d124a7f9e74d93,post-234a722_corrected-physics_ON,fd4c47b,0.32526183360349264,0.01,1.0,1.0,20.374461623057357,6.295305449424638,2.801605783429312,12.516431589208466,0.7403285974265301,16.704203566147513,8.840939485145713,1.1051332072100362,0.7417825420975425,0.39212012274633723,-0.2820236135447596,12,1,-0.5051357612820248,338.35368592725314,3.3567313193773813,0.225726628029192,19.25661623667107,56.0890212150969,true,false,0.4416371444171511,4.4142423027121405,10.865730747224905,stalled,1,2026-07-24T19:13:12.866,632.14,305.6,false,3,10.8657,stalled,identity_broken_0.096
405f750226e62515ef290b356d37481d867117b53eb760b9ef6e309093fb7c17,post-234a722_corrected-physics_ON,fd4c47b,0.33348795389376085,0.11084124667359857,1.0,0.0,9.792418665619264,7.043420730552306,2.60971976,9.316431589208467,0.0,8.153563120000001,12.07275158811657,5.884106565768029,0.8259807088771836,0.27335177093866264,0.2180882102074978,9,1,-1.0163118892210026,209.76233508230038,13.67389004453313,0.11148750127919828,30.380362027011845,305.853488863001,false,false,1.2336474614254453,8.969615324821918,10.453044398218674,stalled,4,2026-07-24T21:09:18.195,622.04,300.71,false,4,10.453,stalled,identity_broken_0.138
4060ab7baf4acfee9e3a4a34ec651bbed402e85a9f45da7cc7f45651ed7c6397,post-234a722_corrected-physics_ON,fd4c47b,0.3848177840139523,0.13770008519761637,1.0,0.5138910359719423,7.010755375496235,5.40693018640348,2.924519251400188,5.460591243496501,-0.8,19.0,3.913691073262278,5.533747767250569,2.0,1.0473609623304707,0.20305005105602536,5,2,-0.6883481280155891,1000.0,23.207893300479725,0.04449013008871601,34.99074234825173,503.64185393138735,true,false,5.807890848965133,22.476895392437367,10.07168426798081,stalled,8,2026-07-25T00:30:57.41,1085.07,524.56,false,5,10.0717,stalled,identity_broken_0.258
44b76c25f1ceb9f8d41e0f7ac50d34902e27f5e227b4de101cf165d9620a3463,post-234a722_corrected-physics_ON,fd4c47b,0.44,0.07726490981392202,1.0,0.6429619088301898,7.968310321947236,6.347115012961669,2.9000000000000004,11.859196889215808,-0.7457490393509195,19.0,20.331640829408524,3.569365007159371,0.1,0.5396075527230821,0.8054690254112566,12,2,-0.03122625593161185,12.298373876248846,0.17785307436576184,0.2633599900617447,36.652697487089,0.5245429266133553,true,false,0.6979453903926324,3.7135969626655356,10.992885877025369,stalled,7,2026-07-24T23:47:07.173,659.48,318.81,false,4,10.9929,stalled,identity_broken_0.162
481ca606ceda855c96873955e62f87c1704a1332d4ec14da46dae6f8cdbf266a,post-234a722_corrected-physics_ON,fd4c47b,0.4219504082899096,0.01,1.0,0.6381425961832248,14.814753067223783,4.416523442247449,2.6539845988798496,10.0013330313609,0.06781370081135069,17.464,25.0,21.052606736118054,1.576865829690608,0.35683735597476585,0.2825766073233488,10,1,-4.499137453625461,764.4994631348063,39.55470974488162,0.17061700677278954,19.34994964952859,969.8999378264882,true,false,1.1454902181068694,5.746318499430965,1.3293829932272105,feasibility,10,2026-07-25T02:53:22.426,1222.98,591.23,false,4,1.3294,feasibility,identity_broken_0.176
48aaff17909bf79577291fdb18c59dce84f2182482bdc7681b9ca24cf5d920bc,post-234a722_corrected-physics_ON,fd4c47b,0.44,0.038000000000000006,1.0,0.4725856677354342,25.651640173970474,4.110366225875747,3.0,4.648727913548912,0.8,19.0,25.0,25.0,2.0,0.3868580845728571,1.4586288286442735,5,1,-1.2310279212756308,1000.0,2.6647875295760075,0.6929415052491064,16.701935065171572,2.024532230827612,true,false,0.38808593271066677,1.443123254163436,10.89340849881696,stalled,11,2026-07-25T04:21:56.21,1282.39,619.95,false,3,10.8934,stalled,identity_broken_0.269
496aa7da74dbd38559c369a5b14859db47497e79a5db68aa677676bd36a6ee5b,post-234a722_corrected-physics_ON,fd4c47b,0.2,0.15,1.0,0.5671544259745096,5.464267500522032,5.569360581688641,3.0,16.0,-0.8,3.0653395401295853,0.4187498155761009,0.0,0.47161034841028115,0.3605604985560249,1.1714880341396825,12,1,-8.94609104497444e71,273.5359068488521,8.94609104497444e71,Inf,47.671960986661375,0.0,false,false,-1.0,-1.0,-1.0,feasible,11,2026-07-25T04:19:24.847,505.84,244.54,true,5,12.0,rejected,
4a2496a8d16ddd76fa3fc215ea42d76e4fe559f7a13180f85d62604e67ba163a,post-234a722_corrected-physics_ON,fd4c47b,0.4219504082899096,0.1468823863952413,1.0,0.5365037651689709,5.386104016904003,5.5960287794474555,3.0,14.72,-0.8,3.0653395401295853,2.0769510860693545,0.0,0.5118165778511485,0.3605604985560249,0.0017300640423421054,12,1,-5.506200277013303e134,322.1635401954299,5.506200277013303e134,Inf,46.413717467054084,0.0,false,false,-1.0,-1.0,-1.0,feasible,14,2026-07-25T07:52:55.107,520.01,251.39,true,5,12.0,rejected,
4b887493d87ad7275ab0df31c9a13626671d706c1a67b0b879f95130f7292948,post-234a722_corrected-physics_ON,fd4c47b,0.34180186401020896,0.11141210347383362,1.0,0.9885792090532057,7.044278268782705,8.0,1.2759748215271265,3.0,-0.8,14.647013965291567,2.959470222851632,0.0,1.4201293449353671,1.769407974016406,-1.7111795997037638,3,2,-2.1290169679924613,1000.0,22.12008867759676,0.14437218125726128,38.58238439187323,184.91816071978636,false,false,6.926193234565158,0.00034900237971701136,10.11519645289613,stalled,6,2026-07-24T23:11:54.037,1050.07,507.64,false,8,10.1152,stalled,
538dd7aa8b425a7bf79de505e13fcc3d26c5241cb900fdd40a1a6dc366f3de7b,post-234a722_corrected-physics_ON,fd4c47b,0.06,0.01,0.8799392,0.9999998,2.8885233,2.0,2.9878503,12.0,0.0,18.5580461,31.9905662,34.9999911,0.5186482,0.1,2.218535505216528,12,4,-0.19293287338966067,330.8212830255871,2.0518689448441645,0.14104181010764813,58.67188944341053,21.41627088370461,true,false,0.6437139737054957,6.7441906608301805,10.917925242206234,stalled,0,2026-07-24T18:20:24.79,447.83,216.5,false,10,10.9179,stalled,identity_broken_0.042
5783ec9e0a0b05d77366217376797c633d1c9dee49694e99e87077f59fcf9e37,post-234a722_corrected-physics_ON,fd4c47b,0.2,0.15,1.0,0.5554017390587107,5.366563145999496,6.717047630874494,3.0,14.72,-0.8,5.909704423386955,0.0,0.0,0.5118165778511485,0.3605604985560249,0.6565383522220583,12,1,-0.0,80.54088504885748,0.0,Inf,47.35524035129382,0.0,false,false,-1.0,-1.0,11.0,stalled,12,2026-07-25T04:54:57.601,520.1,251.43,false,5,12.0,rejected,
589a6c24776df38f94273b8a1926c1428af1506471ad013c45d1547c5b719bc5,post-234a722_corrected-physics_ON,fd4c47b,0.44,0.14691911939682878,1.0,0.5334812607047423,8.032287332340397,8.0,1.8163436457773614,3.329576860575239,-0.8,14.731012975123397,1.550314392933764,0.0,2.0,0.7825298798394437,-2.0,3,2,-0.5319805703964807,1000.0,7.390021484856443,0.10797950415028088,36.18637697191925,158.586645714405,true,false,9.26091332182918,0.00017208523746788644,10.704399140605743,stalled,3,2026-07-24T20:38:44.135,897.02,433.65,false,6,10.7044,stalled,
5a0266d5f9357df9e18f421e2b09b5127dacb6f7b437da3688554fa3f68e567d,post-234a722_corrected-physics_ON,fd4c47b,0.2,0.14165467334151596,1.0,0.6032933965673649,5.366563145999496,4.475059890878472,2.4690706957497657,15.403027157897405,-0.8,0.0,15.886718634735065,0.0,0.1,0.1,-0.42993253815155374,12,1,-0.033390245399252456,3.0745934690622114,1.4360757707033043,0.03487654977588673,55.94030298339234,24.4856522726798,false,false,3.415408291798369,25.257152681861626,10.942556969171868,stalled,10,2026-07-25T03:26:16.699,397.38,192.11,false,7,10.9426,stalled,
5ff7b98384d8dcd8aa2a2ff90aeaea9bd9b172b55df16dded9a1dae9193c1abc,post-234a722_corrected-physics_ON,fd4c47b,0.4219504082899096,0.01,1.0,0.6339665824169111,14.814753067223783,4.856704217427907,3.0,11.933145271366774,0.06781370081135069,19.0,19.363376680328518,18.768213131536058,1.6090308132433018,0.1690159093044865,0.7568362817640706,12,1,-10.159893371766968,796.0061485215148,87.21617180272236,0.17473640200721074,18.059570876931105,366.3747595080169,true,false,1.2315692073917688,4.497203890223151,1.3252635979927891,feasibility,6,2026-07-24T22:45:33.658,1410.75,682.01,false,3,1.3253,feasibility,
612d4ad9b5ba7fc68a70df9e6d1953cf855932f7fbb6286e3d3536f94f7e176f,post-234a722_corrected-physics_ON,fd4c47b,0.4097812598859577,0.06557539829617212,1.0,0.6355442093837482,7.968310321947236,5.2218862411413225,2.4593509357497654,11.381543374990825,0.2665182950735508,0.3920932511537011,20.490701344262813,3.569365007159371,0.1,0.3934710104223116,-0.4779539390875753,11,1,-4.994784989500859,12.298373876248846,1103.2695926046767,0.006790885504750681,41.84244011095037,8229.174052547432,false,false,12.256316477047708,142.56231363406167,1.4932091144952493,feasibility,13,2026-07-25T06:48:32.423,396.38,191.62,true,5,1.4932,feasibility,identity_broken_0.051
63be33ae60eb7a8ec56a88c129ee719a3ff52631f97720cb2f13fd3d24c10559,post-234a722_corrected-physics_ON,fd4c47b,0.4219504082899096,0.07455821076908208,1.0,0.3998219120937031,9.191717519372883,4.664016371369508,1.824623885777361,13.44,0.40599660154162864,18.509883436057873,25.0,22.245833806527852,1.6090308132433018,1.5449528728985809,0.6391303836726749,12,3,-1.71104897975961,1000.0,31.65925398743844,0.0810686654416356,29.055817400128944,47.892847960425506,false,true,0.8478479227169401,11.941429766207564,1.4189313345583643,feasibility,3,2026-07-24T20:26:04.161,2739.44,1324.34,false,7,1.4189,feasibility,identity_broken_0.037
665b573357178743e4cf9cd34ecbb3b9f1d032895b00a02978bd19955b56d7d9,post-234a722_corrected-physics_ON,fd4c47b,0.2766167346712193,0.06164656861526567,1.0,0.11244510167535926,5.366563145999496,5.17444824598121,2.459699108621889,15.232,0.3247972812333029,19.0,25.0,25.0,1.6658197971742363,0.4198458264018562,0.9042209213188601,12,2,-0.45698946171355614,1000.0,6.831099033683397,0.10034757060178562,33.571286163558426,19.354786685466436,true,false,0.8476300862318735,9.51512392207513,10.726756038652663,stalled,4,2026-07-24T21:49:35.473,1069.78,517.17,false,6,10.7268,stalled,identity_broken_0.04
694c952771f9d1f21c5d49639dffece7f100767cded7c0149dc52d9be3596860,post-234a722_corrected-physics_ON,fd4c47b,0.3775603266319277,0.07042386031900089,1.0,0.7940762918275266,6.555121025797764,4.9877261338300105,1.824623885777361,10.666834699992659,0.313052461045483,0.0,19.66500014753912,5.646997439813784,0.37400516413256957,1.0069280661932498,-1.3914001589116063,11,1,-0.8000165280139212,86.01474252230543,3.0521647295830325,0.3931716988895359,44.30276855988249,59.49933287078152,true,false,0.21368100381643085,2.3297370571080314,10.877913410816678,stalled,12,2026-07-25T05:56:49.548,444.44,214.86,false,7,10.8779,stalled,
6a4292fe33c03a90dcc259ebc21f481a8cf8970d6d8c61d2f4230e7a96f45ebc,post-234a722_corrected-physics_ON,fd4c47b,0.2,0.08856276232704073,1.0,0.8456953464912744,6.467981194641408,4.856704217427907,2.4610706957497657,11.933145271366774,-0.684716245997482,0.0,19.363376680328518,0.0,0.1,0.1,-0.8660128707682033,12,1,-0.0,3.0745934690622114,0.0,Inf,48.94420267965985,0.0,false,false,-1.0,-1.0,11.0,stalled,9,2026-07-25T01:29:42.039,396.63,191.75,false,6,12.0,rejected,
6be8d516458ecead19633468ad9a3effea81de37c700a8fe499972e62e6758d6,post-234a722_corrected-physics_ON,fd4c47b,0.37387423674837583,0.1308982682545452,1.0,0.6712548060121507,10.386811797226484,4.968219085008434,1.8223856406510133,3.0,-0.8,11.395761427367367,7.886718634735067,7.357292258159815,1.780131263231361,1.3559212044926177,-2.0,3,2,-1.5712635218893298,1000.0,20.58622654650658,0.11448894130789368,34.761187532727554,185.3498794007521,true,false,8.734278911374519,0.0002897559021945129,10.176550938139737,stalled,2,2026-07-24T19:25:01.266,1040.11,502.83,false,6,10.1766,stalled,
6d5346f69140b5b3fa3f844f6c4c781828ccb131e85d60da3f1f57a8a5497b43,post-234a722_corrected-physics_ON,fd4c47b,0.2152114355049399,0.15,1.0,0.5288410999675862,5.366563145999496,6.623982478855602,1.824623885777361,11.84,-0.3940033984583714,3.0653395401295853,7.70937490778805,4.361727240759823,1.0429037912710757,1.4759369635940944,-0.2907094284819929,12,2,-2.148754837779102,1000.0,36.21010822123268,0.08901194763010101,34.24826128926815,63.6423348560089,true,false,0.6017990545467696,10.782493890668777,1.410988052369899,feasibility,9,2026-07-25T02:10:23.697,1383.42,668.79,false,8,1.411,feasibility,identity_broken_0.013
709afe2a68ae4cefd3bd6696951969616dae12447a1511ff05775051d21710a5,post-234a722_corrected-physics_ON,fd4c47b,0.2152114355049399,0.07042386031900089,1.0,0.5907657490242305,7.461448495590622,6.944395661150313,1.815240035497323,9.06683469999266,0.313052461045483,0.7110912208143421,22.072751588116567,4.361727240759823,0.6813450002210114,1.2153764650380696,-1.57039039845282,9,2,-1.6395921625161292,570.9286517641602,15.503375852234571,0.15863565891810016,34.78501418055787,92.77963696201363,false,false,1.4183930906013804,6.3037529318441345,10.379864965910617,stalled,11,2026-07-25T04:29:30.087,893.33,431.87,false,6,10.3799,stalled,identity_broken_0.225
76e4dd0804870d011ca172eaeed5728f799bf3c020279f17be8a0df44258cd36,post-234a722_corrected-physics_ON,fd4c47b,0.392,0.15,1.0,0.4028987467241166,14.022345294811895,5.023486335067025,3.0,11.790494490775494,-0.3732146360588406,0.0,0.0,17.144507994272505,1.6702577868010842,0.8109334081968067,0.9067639046230827,12,1,-9.222762254827902,1000.0,110.06462526055365,0.12569109602192874,18.343311825181008,935.2160842592078,true,false,1.3186527980472589,6.855550193103894,1.3743089039780712,feasibility,11,2026-07-25T04:36:41.025,1555.48,751.97,false,4,1.3743,feasibility,identity_broken_0.027
78705f2463ac95766fad4ab9bd6af615a1cf8feee018f8f5ed4b865544b74717,post-234a722_corrected-physics_ON,fd4c47b,0.2,0.01,1.0,0.7487993718840141,21.30440592936257,1.5,3.0,16.0,-0.5922628779412241,10.788442138780146,15.954220850410646,2.9478409490502213,0.1,0.1,2.974256401929816,12,1,-0.00553069676505288,6.149186938124423,0.00553069676505288,2.4522403938301767,31.179691320537604,0.04007413302617485,true,false,0.004244408507544984,0.40770971866689626,10.999778772129398,stalled,2,2026-07-24T19:49:43.516,397.59,192.21,false,4,10.9998,stalled,identity_broken_0.01
7c167bb4856623ded709125c4702ba7bdd25bd54f6b7a4e1d39515edec2996ce,post-234a722_corrected-physics_ON,fd4c47b,0.2,0.07455821076908208,1.0,0.31015710313859735,7.078790093259966,4.664016371369508,2.3041559714443403,4.910605645719305,0.7584525755882449,0.0,13.336404241801302,11.806325244421927,0.10526875264983371,1.056768097355064,0.6051487196140368,5,1,-0.02216458089772577,13.628455659168578,0.18530607712174993,0.1794159795673877,61.714149672681614,4.221848525373034,false,false,3.284943389763497,2.348303576082138,10.99258775691513,stalled,4,2026-07-24T21:03:51.187,395.35,191.12,false,6,10.9926,stalled,identity_broken_0.011
7c1de2a37dd31f54bec715afe6fd34dc206946fd13464a606682fee3cc89f7c6,post-234a722_corrected-physics_ON,fd4c47b,0.10843622638598888,0.13605155834199822,1.313541917389137,0.3116947848328281,5.974028514039988,4.006145215014549,2.5,6.0,0.0,5.0,15.0,10.0,0.7301284418657172,1.0971786817360334,1.0,6,2,-1.2875705514690934,327.8054947814311,10.15217940964469,0.1902405138121209,47.451957376520625,152.08288786433437,true,false,1.4642620034215534,4.832129798754384,10.593912823614213,stalled,0,2026-07-24T18:04:45.76,709.33,342.92,false,6,10.5939,stalled,identity_broken_0.198
7dd2ea1e0d64143fa300780b18ef31db8f9f3f466273f8d1748082af4d9f28af,post-234a722_corrected-physics_ON,fd4c47b,0.20831391011644818,0.15,1.0,0.6672968903777283,5.366563145999496,5.2218862411413225,1.5207798572217013,8.089915372115048,-0.8,0.0,25.0,0.0,0.8329815788462258,1.7647084770490287,-1.3692639855602307,8,1,-0.8144998726060565,853.3328922095995,15.763667241933955,0.07750416131971047,43.165949842028375,203.7840131285972,true,false,3.273860286259319,9.63104959979103,10.369453310322642,stalled,8,2026-07-25T00:52:20.792,593.22,286.78,false,9,10.3695,stalled,
822e536032d959d97b77e8a6bb624fb1501257b42540427f273b5346cc46bf8c,post-234a722_corrected-physics_ON,fd4c47b,0.2,0.06557539829617212,1.0,0.6355442093837482,7.968310321947236,5.2218862411413225,2.4593509357497654,11.381543374990825,0.2665182950735508,0.0,25.0,3.569365007159371,0.1,0.3934710104223116,-0.47795393908757533,11,1,-4.185758957120903e147,3.0745934690622114,1.0603449212401913e150,0.005921317026102968,43.62832456000336,1.7672415354003188e150,true,false,13.986449801354144,156.4097938985199,1.494078682973897,feasibility,6,2026-07-24T23:02:44.085,396.26,191.57,true,5,1.4941,feasibility,
82cf193a327c8d142f9c60601fb73f541eab9e23203c3dd48d30530d03bcbc53,post-234a722_corrected-physics_ON,fd4c47b,0.44,0.033414994461618046,1.0,0.5055355426012595,11.801272288671736,3.4725130306418035,2.4673509357497654,13.47491432071747,0.8,1.83663714708199,25.0,23.12994037229588,0.679870655064633,0.44868373786590077,0.3531339771594888,12,2,-0.6147421658442365,568.4604890101806,5.733460485184179,0.16083013934589505,32.08240113873663,43.28328220405652,false,false,0.3074597438931679,6.118978697723296,10.770661580592632,stalled,7,2026-07-24T23:32:41.504,663.2,320.61,false,5,10.7707,stalled,identity_broken_0.034
82f41429b6496bc61cc5dd95feb84c0b664f72ea10a72b9f065543edb82da841,post-234a722_corrected-physics_ON,fd4c47b,0.41010468856498006,0.10920210188533305,1.0,0.5991022086107766,5.366563145999496,8.0,1.6679748215271266,3.0,0.16814229823788074,11.207810179442829,8.879975525103262,4.899305379455251,1.5884897218164387,0.864275592794911,-2.0,3,2,-1.8824690942861881,1000.0,43.28272705962744,0.06523857975813938,43.396167159789556,836.1350295741996,true,false,15.328015143641101,0.0004594489705857058,1.4347614202418606,feasibility,4,2026-07-24T21:52:58.004,753.21,364.13,false,8,1.4348,feasibility,
83e175925f83a1dd6f2f95aefc0460171a1b6d89c8d94d29e09bc5e7c6e4f9c0,post-234a722_corrected-physics_ON,fd4c47b,0.40002921951889214,0.15,1.0,0.6727924877063814,5.366563145999496,8.0,1.716623885777361,3.0,-0.8,15.428190036129584,9.550314392933762,0.0,2.0,1.1380747342624142,-0.9471055186169097,3,2,-1.487416018020954,1000.0,24.189620264272175,0.09223476857661873,39.78741674856322,175.16105970089524,true,false,10.841740193552551,0.00029474124649094105,10.032415189429113,stalled,6,2026-07-24T22:50:53.045,980.14,473.83,false,8,10.0324,stalled,
83e2fa549858bc74c8fd7b9755381f4bef5b537891cc4debf9423d51f2dc77cf,post-234a722_corrected-physics_ON,fd4c47b,0.2,0.12325231484902932,1.0,0.7273623489660209,5.366563145999496,5.816253562057375,1.519050044371654,16.0,-0.8,0.22097465687221574,0.4187498155761009,0.0,0.4314041189694138,0.3605604985560249,0.3008684582426986,12,1,-0.2270447132618822,114.4422191711818,3.467301461067508,0.09822251503564676,47.96051127682029,84.75352483314985,false,false,1.324162328757794,9.897299315253926,10.8613079415573,stalled,13,2026-07-25T06:34:08.594,487.37,235.61,false,9,10.8613,stalled,identity_broken_0.102
8cf83772c9a9197a4cdc7429a979b2c342b245d10f6a8940024f645b255d940a,post-234a722_corrected-physics_ON,fd4c47b,0.2,0.15,1.0,0.623799170665991,5.576442716515386,5.64761561303612,3.0,14.72,-0.8,6.399820987329081,0.0,0.0,0.19046401624195167,0.1,0.8559013952769545,12,1,-1.2211506497984324e138,44.614247009536214,1.2211506497984324e138,Inf,51.42757955542305,0.0,false,false,-1.0,-1.0,-1.0,feasible,12,2026-07-25T05:35:03.074,410.34,198.37,true,5,12.0,rejected,
8da1960f118c0f15715c549078d16b9d5c1056cc00d5ddd96bd873055ab8fd99,post-234a722_corrected-physics_ON,fd4c47b,0.4219504082899096,0.0923230834471428,1.0,0.5554017390587107,6.9499648502698665,5.7933372623371735,1.519050044371654,9.333543374990825,0.5913155763068537,0.0,25.0,7.0587467997672295,0.8141168035759931,1.494220581297587,-0.9209829236540115,9,1,-3.818046644054674,815.1192117004189,28.389344658828097,0.2017330810171094,36.55055877959324,255.81099868269507,false,false,1.030557870473375,4.240210842453538,1.2982669189828906,feasibility,10,2026-07-25T02:38:16.41,599.19,289.67,false,8,1.2983,feasibility,identity_broken_0.063
92f6a5ebf0ec80ecea1b8bfb84453510acfb4d97b488dbe16fe5e240726c6213,post-234a722_corrected-physics_ON,fd4c47b,0.3080682350866506,0.07708634040340759,1.0,0.7041063772947427,21.112216946363734,8.0,1.8223856406510133,7.520182506294542,0.5170300039554124,2.1157614273673655,6.413967046618499,8.713185692391786,0.42223707774214425,1.2314154765268688,-2.0,8,1,-0.0015976832400648505,109.63025653491484,0.008006852270680608,0.29930923902178647,25.8464761518906,0.12103185375888172,true,false,1.0807747293792327,3.26429073676562,10.999679725909173,stalled,2,2026-07-24T19:54:35.221,449.19,217.16,false,4,10.9997,stalled,identity_broken_0.301
950c67ddb4f41599c5a71d7690a9365dae7097a6e03a595310321438b794a229,post-234a722_corrected-physics_ON,fd4c47b,0.4253161240699199,0.08850799780538582,1.0,0.7031211984049763,7.551217220555678,8.0,2.99,3.0,0.8,16.704203566147513,24.85839757428149,14.061032620215075,2.0,2.0,-2.0,3,1,-0.1694689043020988,1000.0,6.324704991664543,0.04019212861124241,34.339877215903634,57.647484934173704,true,false,24.880295936586695,0.0002667681315781519,10.747011800333418,stalled,6,2026-07-24T22:47:30.245,1128.73,545.67,false,4,10.747,stalled,
96efcd2ce3e126b88802780eacdd0e3999f29a18255163fb293db8e4ca3fbbcf,post-234a722_corrected-physics_ON,fd4c47b,0.33070661226302456,0.021115079659234412,1.0,0.5271088418767498,11.279668919306426,4.204139324128019,3.0,15.076308674998167,0.05330365901471015,12.188442138780147,25.0,15.021158254046298,0.7248596892158835,0.21390692952805151,0.8587425036870611,12,1,-2.196805309889663,646.1830898824009,20.983640260368055,0.15703700234788032,27.156282699877128,264.90748298824997,true,false,0.8356596733060824,6.367925934963557,10.160654389585277,stalled,7,2026-07-24T23:39:53.038,624.29,301.8,false,4,10.1607,stalled,identity_broken_0.131
978d5e00acd82fee1d5cd480bcb54bdb1ffd3d55a64a6943d4a6959c0d27801e,post-234a722_corrected-physics_ON,fd4c47b,0.2,0.15,1.0,0.6126206871534156,5.366563145999496,4.320747219331441,3.0,16.0,-0.8,0.0,0.0,0.0,0.1,0.1,3.0,12,1,-0.0,3.0745934690622114,0.0,Inf,57.46302173460618,0.0,false,false,-1.0,-1.0,11.0,stalled,13,2026-07-25T07:34:38.586,397.79,192.3,false,6,12.0,rejected,
9cf24eaee7e8010f5bb7814717260e0650c018def615540bc41f4e254e09317d,post-234a722_corrected-physics_ON,fd4c47b,0.44,0.021466299754606837,1.0,0.5337884945106142,11.898962017950444,5.571017993922722,2.9878503,9.373145271366774,0.47381030235297933,19.0,25.0,23.12994037229588,2.0,1.5449528728985809,0.20305005105602536,9,2,-1.4663057501066674,1000.0,27.484253818106033,0.08002613568177154,24.43296432864009,322.35218143629857,true,false,1.8311492282808908,12.157118934890716,1.4199738643182285,feasibility,5,2026-07-24T22:21:27.404,2665.46,1288.58,false,4,1.42,feasibility,identity_broken_0.119
9d0bd0a7277c7ccbe14a15adc9425b5007927934b53e1cc3cff571e86855bbb4,post-234a722_corrected-physics_ON,fd4c47b,0.2766167346712193,0.07704169805077897,1.0,0.5767451318939655,10.023550608818159,8.0,0.8856945815271267,5.394688646357597,0.7403285974265301,0.0,5.807223936986693,0.0,1.0822081972851605,0.1,-0.2820236135447596,5,1,-0.0005712677065785954,720.1771443565368,0.005294346421804974,0.16185218941070997,33.689795115947945,0.008283282070805293,true,false,1.6574233182095783,6.1784768166616395,10.999788226143128,stalled,2,2026-07-24T19:30:57.66,678.65,328.08,false,9,10.9998,stalled,identity_broken_0.268
a08940aa03e040bafa225ac32c0961a854a8fb42358fc765cee88424cc142b31,post-234a722_corrected-physics_ON,fd4c47b,0.2,0.07821789433089765,1.0,0.6962436903550907,8.023461574439548,5.000892902514135,2.9878503,16.0,-0.8,1.103184471968043,12.374375055327171,0.0,0.1,1.4759369635940944,1.5134949612344477,12,2,-0.06607105304441423,12.298373876248846,0.43287563727811856,0.22894931253187228,32.26364874343639,4.177892832220073,true,false,0.5470394619337878,3.9730794724196823,10.982684974508874,stalled,13,2026-07-25T07:23:59.268,1257.97,608.15,false,5,10.9827,stalled,identity_broken_0.035
a3455ce80baf2d438232ba403ba8f85ce55661b131af8803bcbbe6b23a30c521,post-234a722_corrected-physics_ON,fd4c47b,0.44,0.15,1.0,0.38514447076292335,18.093088236991044,5.87633345516227,2.9878503,6.119661488460192,0.8,19.0,25.0,25.0,2.0,1.28213777066832,1.0,6,1,-9.303519378933617,1000.0,57.98422972818071,0.2406736992768582,19.0945992570482,708.4144808378198,true,false,1.1384040543622225,4.155003238844363,1.259326300723142,feasibility,10,2026-07-25T02:56:21.228,1369.14,661.89,false,3,1.2593,feasibility,identity_broken_0.274
a392e510ef6bc12bc20f170de9a20b09783a6a7410d6d041d6d5cd22cd1add5f,post-234a722_corrected-physics_ON,fd4c47b,0.2,0.13595924165260173,1.0,0.8274805497150471,5.372773622179912,6.14312137390844,2.9878503,16.0,-0.8,3.5554561040717116,0.0,0.0,0.1,0.1,1.2259244270079406,12,1,-5.61754906809046e127,6.149186938124423,5.61754906809046e127,Inf,53.46771724019016,0.0,false,false,-1.0,-1.0,-1.0,feasible,13,2026-07-25T07:06:44.786,397.79,192.3,true,5,12.0,rejected,
aa040b81de7cb2cc5ace566acbb0735a333fde1cd59ec5d0940fc6b279296117,post-234a722_corrected-physics_ON,fd4c47b,0.2,0.052007182792204565,1.0,0.72919727578018,9.555286034869548,5.195354925865974,3.0,16.0,-0.8,4.045572668013838,0.0,0.0,0.1,0.1,0.8168630329340976,12,1,-0.016339668258572953,6.149186938124423,0.17741924947304918,0.13814455004547033,39.81587437053692,2.2215993633799207,false,false,0.5990417705359633,7.238794434314272,10.992903230021078,stalled,9,2026-07-25T01:45:11.965,397.79,192.3,false,4,10.9929,stalled,identity_broken_0.083
aa292a5e4d071572d1b2202cab18f06b857649195243a5f69ae9f7bd0b3540f5,post-234a722_corrected-physics_ON,fd4c47b,0.2,0.10385846675771424,1.0,0.7394243522574064,5.366563145999496,4.433531609590189,1.8249597954973231,16.0,-0.8,0.0,0.0,0.0,0.1,0.2696662485034137,-0.1659352617286305,12,1,-0.023568097309209873,3.0745934690622114,0.5859851731837256,0.060329420575170004,54.89563675132141,16.03718255254023,false,false,1.8302142075636045,16.529721763689693,10.976560593072652,stalled,12,2026-07-25T06:10:56.236,397.79,192.3,false,9,10.9766,stalled,identity_broken_0.108
