x15,omega_eq_rpm,stationary,genome_hash,x8,util_bending,tier,x12,drift_flag,timestamp,util_axial,f_feas,x7,n_active,P_mean_kw,n_lines,git_hash,x9,physics_era,gen,x6,x5,k_chosen,x3,x10,x14,x1,f_v11,P_range_kw,x2,x13,x11,FoS_min,x4,lift_tension_N
1.6460995373143146,35.12438311442656,false,b3759cf937b5c7181e2babc0356a7e253b9664adc632e6cfb80114b6572bd262,10.244619049951897,0.012476403568758402,stalled,4.73137897607075,false,2026-08-09T00:04:49.992,0.0,11.0,2.5522015752026395,2,0.0,10,Inf,-0.6233191269501183,post-4894787_f4b-taper-reconcile_nrings1_decayck,3,4.02603061922341,10.67641650362287,44.2689822205066,1.0,13.998417933752737,0.8519506388696017,0.3048132259966002,0.0,0.0,0.08147118810467255,0.37945118941541656,13.194140227084535,80.151302776391,0.1811721315477518,108993.24732651125
3.406840780741879,19.251755657851156,false,c89cdee008c3288f6e60cc150416db89ef2b5345aa42d1e3bb229d7a5c0b47fa,15.189093407833692,0.012461661273235268,stalled,11.180755134248379,true,2026-08-08T22:45:56.97,0.0,10.825400607064646,1.7611096889003508,2,4.364984823383846,15,Inf,-0.6179836639083685,post-4894787_f4b-taper-reconcile_nrings1_decayck,2,6.503564711248538,9.49424598409161,2551.7656133303562,1.0,2.6610586283641595,1.2901464242017209,0.29035694072084905,-3.9202316442826874,1.067131052369597,0.032154116888173455,1.4404445493165228,19.473422912399638,80.24612273387385,0.5908865814846195,51672.54236295681
3.5134592289474056,29.504034496029266,false,c8aa2fb7f34f10831e431e8f5cdbe833f0139cfebee36e9d928c91f3260eb7c3,5.961372183399192,0.0029811865175503405,stalled,13.948001152844181,true,2026-08-09T01:44:53.835,9.72604668839036e-5,10.276114103583767,2.324785651573846,1,18.097147410405803,6,5f96735,-0.2513759113415486,post-4894787_f4b-taper-reconcile_nrings1_decayck,4,4.577262126510019,5.4728270396712535,3261.814274300276,1.0,8.634674170168386,1.5210550934312863,0.2704685869212036,-11.402413066476228,15.734988911641151,0.025291670367685135,1.6285675186064104,19.374451840254682,324.83911694967185,0.0,30243.09576878773
2.1840621078165032,26.765804971503485,false,cdf14dc967f787c1de9f66dda0fdd3b773640969fb284ab35f10619da25d7b2c,7.269263097037567,0.011432624899246058,decay_30s,5.72006468589198,true,2026-08-08T20:09:57.158,0.00030601620560170156,10.9739469906348,2.0831457537356326,2,0.6513252341300073,7,Inf,-0.8,post-4894787_f4b-taper-reconcile_nrings1_decayck,1,8.0,15.280882046579105,152.77845288394718,1.0,0.9002089877734694,0.9391501059660966,0.44,6.295345308141927,0.5827192285629308,0.10233114177881905,0.3524578665448756,18.726321879904432,85.1887361635944,0.44575970249889374,308865.0490563145
3.6919076829902155,24.3725929572832,false,cf13cecb385da0c8b68f2058f76a06c5d697e95156d4faeb1c8f76c45d9b777c,5.8228209827317485,0.0033304882421472206,stalled,3.903055353156539,true,2026-08-09T02:16:58.753,0.0,10.422025729290624,1.857343414814692,1,14.44935676773442,6,5f96735,-0.45196078728266337,post-4894787_f4b-taper-reconcile_nrings1_decayck,4,3.3547419974802732,7.153063971209343,4919.349550499537,1.0,0.0,1.0044685676460348,0.32387889039623735,-13.324002627337613,4.515935700010941,0.02543119923581754,2.0,25.0,300.25627694613434,0.07585111828174274,48403.5472920881
3.6919076829902155,24.019932330449667,false,d1d195a9ae8584e428593b358de62ef3698b051e66d9aa763a9de3d61182a838,5.9022781685063626,0.0034787032863724224,feasible,3.903055353156539,true,2026-08-09T00:36:44.18,0.0,-0.32013362407092194,1.857343414814692,1,25.450463520165496,6,Inf,-0.6055863969908329,post-4894787_f4b-taper-reconcile_nrings1_decayck,3,3.3547419974802732,7.153063971209343,4919.349550499537,1.0,0.0,0.7877703740634044,0.37512941907803843,-16.006681203546098,29.124956438183695,0.013997328677086793,2.0,21.572475927838347,287.46343613651396,0.37226282348129647,30545.321497913428
1.1463343182182963,31.349802476895213,false,df03414788644b2e26042113f9b8022e7440e0d410a75cd15c8e00b7328e4b38,15.380561394283504,0.033174918033959014,decay_30s,7.425820181245305,true,2026-08-08T20:01:18.285,0.00024659664353664045,10.999920778214822,1.992396349440706,2,0.001980544629442166,15,Inf,-0.8,post-4894787_f4b-taper-reconcile_nrings1_decayck,1,6.224145106217004,13.139942235411995,14.006651342936266,1.0,1.0509138655645085,0.4636680969018283,0.44,-0.001980544629442166,0.008648049837019372,0.079903451809909,0.2134387697250362,24.277561878115925,29.92084618694284,1.0,184417.25127988582
3.089847691662253,39.75535725781134,false,e918ee39e576d1a21faedb0cf27d30932b697fe537b34648fe9fbc9ac65f82b9,3.4345948925532688,8.584054965598814e-6,stalled,14.422726641413654,false,2026-08-09T00:30:49.139,6.672237312235836e-5,11.0,2.398476533838828,3,0.0,3,Inf,-0.4212264120023393,post-4894787_f4b-taper-reconcile_nrings1_decayck,3,1.8294271474789432,5.366563145999496,1229.8373876248843,1.0,10.016849579277608,0.7813487979220559,0.44,0.0,0.0,0.01,2.0,7.852387278517265,13279.078896585159,0.008048880911160655,25478.802100791883
2.3237393977981293,41.684601075563336,false,f89840ecf240f04f900127d221d2336d367af0fb29874220757b11084d51b7d5,5.481703498980418,0.009292020134387975,stalled,3.2614071555827273,false,2026-08-08T19:59:36.18,0.0001704350762657817,11.0,2.3865598245697006,2,0.0,5,Inf,-0.8,post-4894787_f4b-taper-reconcile_nrings1_decayck,1,2.577477704731997,9.852375784338339,210.7363228722958,1.0,5.376342935173391,0.19757090566411828,0.44,0.0,0.0,0.06388591910685158,0.8278961228391328,0.0,105.68081726549177,0.9146835443695722,85743.93200850449
3.6919076829902155,29.527868961115782,false,fc212366ddc9403d01f153ca7c8e502a54103ea1e2638d15dcf78f66641c7c41,7.96480235217536,0.007039073154566922,feasible,9.699649703601565,true,2026-08-09T01:53:56.481,1.7078218175160777e-6,-0.980044422545483,1.9857110525780377,2,58.28574254428011,8,5f96735,-0.36278777026950404,post-4894787_f4b-taper-reconcile_nrings1_decayck,4,4.59046915435561,5.590738363646624,4919.349550499537,1.0,1.82844606456164,1.4815105567626516,0.28119325482590285,-57.28796367155426,17.472776758038137,0.01,2.0,24.039264831651952,142.0296986022021,0.14822562836228861,16099.697204230057
