t,hub_z,hub_z_delta,omega_hub,omega_gnd,P_kw,V_hub,tsr,tau_aero,tau_gen,tau_net,T_max,T_lift,lift_margin,FoS_min
13.500000000054571,31.62252304994908,0.0,0.09871161799320763,0.11720999546885931,1.6054515265935994e-8,10.907831891617151,0.0452480469877195,49.96892217603506,0.00013697223689596852,49.96878520379816,439.7263994323601,3231.325780668162,0.0,8.800052976002249
14.000000000057847,31.632522163954118,0.0,0.10085404317905702,0.12042228153186493,1.74110035223596e-8,10.908324550766114,0.04622801728610735,51.058053530621024,0.00014458290692451694,51.0579089477141,450.56416492747223,3231.6176770185057,0.0,7.0804659060954895
14.500000000061123,31.645317093396166,0.0,0.0985261361819666,0.12086575725426332,1.7604069807001888e-8,10.908954765876574,0.045158375983993575,49.88529821523414,0.00014564977051331827,49.88515256546362,457.64506136633463,3231.991093323322,0.0,6.837444611755435
15.000000000064398,31.65974567900472,0.0,0.09865210950292949,0.11425859386416058,1.4872017067587936e-8,10.909665184866267,0.0452131700795815,49.9555862804314,0.00013016103703559432,49.95545611939436,474.18151039809555,3232.4120580553954,0.0,7.5866475460944836
15.500000000067674,31.672069684616087,0.0,0.10054154661247283,0.12107232840720279,1.769448528284978e-8,10.910271761123493,0.04607655465133872,50.91802355580794,0.00014614805476721225,50.917877407753174,471.495566765276,3232.771511600898,0.0,9.196684188611691
16.000000000070948,31.683792944842367,0.0,0.10371260128204413,0.1373570660857443,2.5837843742305912e-8,10.910848581516493,0.04752728465948025,52.52951897418152,0.00018810713186154398,52.52933086704966,427.9051374731251,3233.1133505336475,0.0,10.093934218131052
16.50000000005202,31.695461689649076,0.0,0.10504779403320033,0.15299172999501892,3.570319785684592e-8,10.911422537947693,0.04813661723201792,53.21138018347606,0.00023336684837806817,53.21114681662768,369.98320756329565,3233.4535101453203,0.0,10.424399002001351
17.00000000003309,31.708339501526147,0.0,0.10454155730553263,0.16411567742376362,4.407105623339281e-8,10.912055755169167,0.04790186178072362,52.96109515897168,0.0002685365403549887,52.96082662243133,384.69086026553373,3233.8288118716514,0.0,11.433135073699667
17.50000000001416,31.722345040046882,0.0,0.10414065374777347,0.17245181102517185,5.1133618694007145e-8,10.912744173858432,0.04771515399272497,52.76465309662376,0.00029650960688689694,52.76435658701688,432.85025702759634,3234.2368556841025,0.0,13.119371307923654
17.999999999995232,31.735952659410177,0.0,0.10505638231513083,0.18067367639949133,5.880143101485692e-8,10.913412784023967,0.0481317734397996,53.23514542466859,0.0003254565478860343,53.2348199681207,472.8440703648864,3234.6331831064467,0.0,13.496725586078973
18.499999999976303,31.749216252052566,0.0,0.10683747830742685,0.1855845615326178,6.372777936173353e-8,10.914064253994791,0.0489448640859531,54.144142551002,0.0003433894437955871,54.1437991615582,486.60477215074053,3235.0193738101552,0.0,11.754771261815694
18.999999999957375,31.76230952135721,0.0,0.1075781410289542,0.19056453628697348,6.899688708226889e-8,10.914707129402721,0.04928127697496961,54.525925808123496,0.00036206572548401993,54.52556374239801,476.55438388026613,3235.400492264713,0.0,10.459693068450296
19.499999999938446,31.774909743429557,0.0,0.10710300487456388,0.19508310770671577,7.402224389216344e-8,10.915325581900158,0.04906083839228881,54.29125530384226,0.00037943953611528,54.290875864306145,427.98693321260856,3235.7671531709398,0.0,10.166688208267495
19.999999999919517,31.78647526838779,0.0,0.10660259853279526,0.20163608660364576,8.173499302181606e-8,10.915893063706012,0.04882907789159077,54.04321477796284,0.00040535895334291923,54.042809419009494,364.2149801782862,3236.103613445286,0.0,10.516150515945432
20.499999999900588,31.797848318954948,0.0,0.10674513751857649,0.2045605345583845,8.534317578002875e-8,10.91645092887244,0.048891868893145014,54.12100765858275,0.00041720254576119414,54.120590456036986,408.56168692218296,3236.4343890586474,0.0,10.745419890727595
20.99999999988166,31.809273236248885,0.0,0.10738834640808392,0.20078135879393985,8.069997812511185e-8,10.917011166008523,0.04918395006430466,54.452710579172944,0.0004019296343538223,54.45230864953859,447.43751704151754,3236.7665880986883,0.0,11.946509041149861
21.49999999986273,31.820473232704213,0.0,0.10822187396182602,0.19600374128059608,7.507517158682822e-8,10.917560206440575,0.04956321371966554,54.88088171967448,0.000383029278402149,54.880498690396074,468.9421947637321,3237.092164465054,0.0,11.340590452707941
21.9999999998438,31.83140965514146,0.0,0.10830230617573072,0.20511733609585114,8.604197146996438e-8,10.918096166266682,0.04959761506330615,54.92706257268326,0.00041947683753925627,54.92664309584572,487.70516112898883,3237.409999934971,0.0,9.769697539520102
22.499999999824873,31.842038626126673,0.0,0.1078755778006171,0.2154540944383035,9.971660988867136e-8,10.918616907638821,0.04939983640471248,54.71586017823011,0.0004628206771778281,54.71539735755293,472.440086658487,3237.7188254854086,0.0,9.301255674942182
22.999999999805944,31.851272222585518,0.0,0.10737419499495368,0.22163564975050518,1.0854806893615137e-7,10.919069165003025,0.049168199858602116,54.4660642358891,0.0004897590665506372,54.465574476822546,421.28597308564906,3237.987048561696,0.0,9.472694960001956
23.499999999787015,31.860102183667546,0.0,0.1073268270002964,0.215388673937666,9.962580358546861e-8,10.919501547384808,0.04914456330014482,54.446348365791636,0.0004625396580244538,54.44588582613361,379.65625645842846,3238.243494647205,0.0,9.817350332932348
23.999999999768086,31.869364410179188,0.0,0.10758768460412944,0.2182166067514903,1.0360164344584178e-7,10.919954986419514,0.04926196341373647,54.583213009883174,0.00047476516562199836,54.582738244717554,413.21459112014577,3238.5124403467817,0.0,10.498956944115088
24.499999999749157,31.878398049572823,0.0,0.10750159306389553,0.22622943302230872,1.1543847243111754e-7,10.92039712600863,0.049220551150041834,54.54395219346587,0.0005102716781318815,54.54344192178774,445.4473882056697,3238.7746948247877,0.0,11.156638131697093
24.99999999973023,31.887155746664593,0.0,0.1072467965463004,0.2336816792729806,1.2722640178173304e-7,10.920825657453772,0.04910196349169874,54.41894472236065,0.0005444432022979027,54.41840027915835,480.78243678255325,3239.0288877843163,0.0,10.191784978259696
25.4999999997113,31.89594232869132,0.0,0.10666588409252843,0.24708273574055734,1.503939804213409e-7,10.921255500927115,0.04883407593727364,54.12844007963805,0.0006086786273050582,54.127831401010745,516.9544028797383,3239.2838690231024,0.0,9.09857882474729
25.99999999969237,31.90438186853675,0.0,0.10594587985913526,0.23609732233282976,1.3121286998776435e-7,10.921668271392493,0.04850260840490962,53.767132323267425,0.0005557575523994792,53.76657656571503,523.477741191485,3239.5287320752623,0.0,8.905449209929383
26.49999999967344,31.91155765445819,0.0,0.10639840380875415,0.22171697860644407,1.0866760742358897e-7,10.922019159154468,0.04870821148467525,54.00025614959477,0.0004901185651482201,53.99976603102962,457.11746980798574,3239.7368924438697,0.0,10.262470148927228
26.999999999654513,31.917813774097713,0.0,0.10682944589266201,0.19594507916365128,7.500778383441873e-8,10.922325021102187,0.048904169069435774,54.222059187697,0.00038280003843206,54.22167638765857,392.28726831211065,3239.9183471907277,0.0,11.676095346816522
27.499999999635584,31.924328844707276,0.0,0.10697312711652752,0.1716614344120096,5.0433773253560203e-8,10.922643488557226,0.04896851537294734,54.29815188965982,0.00029379792512109994,54.297858091734696,428.1202227590829,3240.1072856431247,0.0,12.794715981961904
27.999999999616655,31.931112250760854,0.0,0.1062435345742216,0.14969662723317478,3.344562349382579e-8,10.922975013502576,0.04863305758865478,53.931094007039086,0.00022342269236119296,53.93087058434673,478.70334365795594,3240.3039766170027,0.0,12.858028570775678
28.499999999597726,31.93810690678576,0.0,0.10476629854479237,0.1286956134971972,2.1251739489355035e-8,10.92331679964277,0.047955351138501544,53.18455111000394,0.00016513180917248488,53.18438597819476,533.6017475142245,3240.5067617217687,0.0,11.587357826017461
28.999999999578797,31.945286909470564,0.0,0.10376905888543704,0.1074884420128678,1.23819359796394e-8,10.923667575816463,0.04749735295642273,52.6816863008987,0.0001151931849394293,52.68157110771376,572.1866242655175,3240.714887300224,0.0,10.034335255362295
29.49999999955987,31.951609896007742,0.0,0.10351291520405109,0.09353453285725079,8.158666758581049e-9,10.923976426852263,0.04737877086113333,52.55461844408088,8.722625226591474e-5,52.55453121782861,596.9231849789683,3240.898143023123,0.0,9.629340640087335
29.99999999954094,31.955924236788455,0.0,0.1029085508912848,0.08383877972382933,5.8754088829121874e-9,10.924187134007875,0.04710123949219168,52.24979177581324,7.007984732442654e-5,52.24972169596592,597.972521214745,3241.0231683780903,0.0,9.660186128084375
30.49999999952201,31.959499581790332,0.0,0.10236637561434712,0.07831900357960422,4.789660274041821e-9,10.924361731033121,0.046852337067689855,51.97617433741471,6.115578665621763e-5,51.97611318162806,555.3236914496467,3241.1267692262045,0.0,9.968652941408244
30.999999999503082,31.962697511702338,0.0,0.10189098890506745,0.07798842190706456,4.729264972575929e-9,10.924517883330974,0.04663408948258321,51.73627737452519,6.064060352716958e-5,51.73621673392166,500.2118245509084,3241.2194269067645,0.0,10.544850420568208
31.499999999484153,31.966536928770015,0.0,0.10162534862961009,0.08136212946216652,5.369949111036935e-9,10.92470534123188,0.04651171150861939,51.603166495086754,6.600059691817638e-5,51.60310049448984,495.85418022608326,3241.330662461428,0.0,11.181842747291423
31.999999999465224,31.970053510737095,0.0,0.10198967200801498,0.08804469540474602,6.8047603678908695e-9,10.924877019914657,0.04667772086683485,51.789789757254276,7.728756782687514e-5,51.78971246968645,534.9783497376318,3241.4325364678307,0.0,12.399460619085177
32.499999999446295,31.972231063391536,0.0,0.10235877566082616,0.09960463385875651,9.852396473021051e-9,10.924983319395096,0.04684619311002008,51.978230030565776,9.891504131215579e-5,51.97813111552446,571.2007825789586,3241.495615305274,0.0,12.933657836783397
32.99999999942737,31.97482560990238,0.0,0.10274719559630836,0.1092518687500462,1.3001392603113138e-8,10.92510996675951,0.047023414825537055,52.176681048192,0.00011900384635853326,52.176562044345644,606.4281448724373,3241.570769517219,0.0,12.537625924389465
33.49999999940844,31.97798109543935,0.0,0.10279929254143756,0.11326440872039333,1.4487172671149492e-8,10.925263983319498,0.04704659434242949,52.20460859225864,0.00012790578112593871,52.20448068647751,635.70646977726,3241.662166143801,0.0,11.381999131494803
33.99999999938951,31.98150880436432,0.0,0.10333086726581221,0.11285464735653059,1.4330508269941997e-8,10.925436152364272,0.04728912687089904,52.476212296465505,0.00012698199503179548,52.476085314470474,652.8525220583107,3241.7643363571856,0.0,11.095804750943778
34.49999999937058,31.98260199777147,0.0,0.10403448776008298,0.11599433481120193,1.55601430787371e-8,10.925489502120136,0.04761090463722227,52.83405943611276,0.00013414571585813697,52.8339252903969,591.4211311828425,3241.795996010084,0.0,13.11041141936792
34.99999999935165,31.98081297947841,0.0,0.10479437161888927,0.12640265907743728,2.0135938694394933e-8,10.925402194075177,0.04795904524032948,53.21911692957505,0.00015929996126156788,53.21895762961379,495.55176156483236,3241.7441843746205,0.0,14.179157661198738
35.49999999933272,31.980396702388017,0.0,0.10604556780017237,0.13215119022013241,2.3009993016394984e-8,10.925381878233162,0.04853174423653277,53.85432821111988,0.0001741186967598689,53.854154092423116,509.85552664316384,3241.732128305599,0.0,14.272674309714002
35.99999999931379,31.980395582964864,0.0,0.10705347680992677,0.12473675840729315,1.9350251361698228e-8,10.92538182360092,0.048993013946052995,54.36618557664393,0.00015512870150525613,54.36603044794242,541.2371093206357,3241.7320958851137,0.0,14.11340338122183
36.499999999294864,31.978666588750524,0.0,0.10736525327235623,0.11474330734816877,1.506209357314771e-8,10.925297439941497,0.04913607792490963,54.52367631441182,0.00013126773073957493,54.523545046681086,565.6680507976947,3241.682020168742,0.0,14.1783682402629
36.999999999275936,31.977144806112946,0.0,0.10770058340194912,0.11318980078328726,1.4458563165257672e-8,10.925223166018922,0.04928987800310284,54.69322454595163,0.00012773733203170823,54.6930968086196,580.5492766765053,3241.6379441841245,0.0,14.204183651863072
37.49999999925701,31.976767839538073,0.0,0.10876438771446845,0.11828914573038832,1.6502051423628114e-8,10.925204766874383,0.049776818849311635,55.23326667029074,0.00013950604953425375,55.2331271642412,579.4142325440154,3241.627025722515,0.0,13.456513369466172
37.99999999923808,31.974753851931936,0.0,0.10973452134332431,0.11954354774701326,1.703262839043352e-8,10.925106464162626,0.05022125949219988,55.72492188839954,0.0001424805329224393,55.72477940786662,520.6911139700445,3241.568691018441,0.0,14.818681215047679
38.49999999921915,31.96932636172067,0.0,0.11126971107922881,0.11477153978106826,1.5073214331146052e-8,10.924841522002685,0.05092509161580562,56.501774944419296,0.00013133233517559204,56.50164361208412,449.0628834917359,3241.4114719012105,0.0,15.043756276133667
38.99999999920022,31.963843525103723,0.0,0.11222211359346553,0.11940165398411878,1.6972049055925963e-8,10.924573838967191,0.05136223858599275,56.98260401081561,0.0001421424954312891,56.98246186832018,460.3688347456488,3241.252630195287,0.0,15.456879367477317
39.49999999918129,31.961594815435703,0.0,0.11355323944977651,0.118067980887309,1.6409662877054893e-8,10.92446404108835,0.0519719956158434,57.657345829011646,0.00013898486917225458,57.65720684414247,463.9566517640044,3241.1874778368656,0.0,13.71579054151843
39.99999999916236,31.959268797756827,0.0,0.11459886455124443,0.1137638870998981,1.467967761455579e-8,10.924350461519701,0.05245111137495603,58.18705837577691,0.00012903635757158423,58.186929339419336,454.7764608761099,3241.120082171403,0.0,12.696689279667845
40.499999999143434,31.95529724969289,0.0,0.11489176995371216,0.11374528855238962,1.467247912504031e-8,10.924156514235168,0.05258610575745493,58.333708447650736,0.00012899417032365568,58.33357945348041,448.125011767557,3241.004999657168,0.0,12.340528823318907
40.999999999124505,31.952351099641607,0.0,0.11574731721955693,0.10845175216911715,1.2717828635669282e-8,10.924012628070978,0.052978388601513465,58.766545199083914,0.00011726715688131434,58.76642793192703,421.8853505218457,3240.919623233684,0.0,12.346374824108521
41.499999999105576,31.949631870181175,0.0,0.1165551779352775,0.11086707299515211,1.358660644234452e-8,10.923879814323486,0.05334880093721341,59.17526854899457,0.0001225486167830788,59.175146000377794,408.2081477062045,3240.840817747366,0.0,13.144832427018887
41.99999999908665,31.94442162597577,0.0,0.11812169503783976,0.11423905224978177,1.4864387702206201e-8,10.923625306317149,0.0540670755932693,59.967797638229655,0.00013011651803365338,59.96766752171162,399.2632676501746,3240.6898072381064,0.0,13.93175269408693
42.49999999906772,31.938635211930862,0.0,0.11855830094752967,0.11559589472090182,1.5400346146305847e-8,10.923342612084017,0.0542683247966487,60.18633763216166,0.00013322571864242156,60.18620440644302,397.56058556724093,3240.52207675671,0.0,13.225652373806783
42.99999999904879,31.936145264213465,0.0,0.11815855533500387,0.10904725579471905,1.2928480142172822e-8,10.923220952619532,0.05408594948666121,59.982069912130804,0.00011855850977589592,59.98195135362103,411.3596561289482,3240.4498940926537,0.0,13.120336437323942
43.49999999902986,31.934855160475706,0.0,0.11897476063785295,0.102807449363545,1.0833704946426767e-8,10.923157914632586,0.054459873952053366,60.39571169841304,0.00010537859866668713,60.39560631981437,387.03329772549876,3240.4124928811275,0.0,13.13178458289774
43.99999999901093,31.931055837609463,0.0,0.11916402481704758,0.11680181590577446,1.5887370890459705e-8,10.922972256675385,0.054547435449276434,60.489732447295964,0.00013601989632829213,60.48959642739963,386.9859517409138,3240.3023409899006,0.0,13.577708092246215
44.499999998992,31.92596249661984,0.0,0.11987410318142648,0.11843545010753388,1.6563358224711014e-8,10.922723335435984,0.05487372494024709,60.84740720893143,0.00013985135539800164,60.84726735757603,405.88898838848945,3240.1546575818857,0.0,13.616646658061649
44.999999998973074,31.92314239622674,0.0,0.12043264541963383,0.10819577495321114,1.2627987858702886e-8,10.922585497137012,0.05513009966880149,61.12937718312451,0.00011671424197630463,61.129260468882535,407.69512344342263,3240.0728804326036,0.0,13.816000658635806
45.499999998954145,31.92194733470359,0.0,0.12099627360801489,0.1113726048399992,1.3773311885009082e-8,10.92252708285952,0.05538840631390681,61.414807496771644,0.00012366875951941848,61.41468382801212,398.62774799501966,3240.0382245335436,0.0,14.727405970314873
45.999999998935216,31.918372150710784,0.0,0.12071472904353459,0.12060537457531834,1.7490540703572343e-8,10.92235231765993,0.055260407983889884,61.26994148744817,0.00014502289607872708,61.269796464552094,403.51751070802425,3239.9345413121423,0.0,14.431908729021307
46.49999999891629,31.913896971897866,0.0,0.12099177932151932,0.11800267117492075,1.638244675180617e-8,10.922133534496393,0.055388344657836174,61.40810088856624,0.00013883115177555362,61.407962057414466,391.64653654778203,3239.804745823286,0.0,14.068392778177211
46.99999999889736,31.912608883475915,0.0,0.12298362470910291,0.11738808982479493,1.6127808465265185e-8,10.922070557376946,0.05630050825209042,62.41832118164852,0.00013738879718833827,62.41818379285134,350.67169577920095,3239.7673844448354,0.0,13.852885016209068
47.49999999887843,31.911791582246803,0.0,0.12260560371973885,0.12516829874106963,1.955177984092022e-8,10.922030596818663,0.056127659885631086,62.22600749506608,0.00015620392733279982,62.225851291138746,377.42858583319065,3239.7436778269607,0.0,14.361225033775925
47.9999999988595,31.90736520654559,0.0,0.1219295741302599,0.11280518680316477,1.4311674727263446e-8,10.921814161439436,0.055819286213797954,61.880449708824955,0.00012687071519358478,61.88032283810976,389.9497310368314,3239.615278955027,0.0,14.894121075595905
48.49999999884057,31.904530626104457,0.0,0.12336639508863807,0.11448246618347006,1.4959606822157062e-8,10.921675546154793,0.05647777878371044,62.608061155006155,0.0001306715982007475,62.607930483407955,368.51640810309954,3239.5330476814047,0.0,15.337936201021831
48.99999999882164,31.905311131703932,0.0,0.12301223266645823,0.13651874868052552,2.5367644724083073e-8,10.921713715116017,0.05631544456993283,62.42876117767449,0.00018581802843393468,62.428575359646054,389.19503369218216,3239.5556906956244,0.0,16.229648258249192
49.499999998802714,31.90195442445532,0.0,0.12209872220874571,0.120013997692954,1.7234510671765602e-8,10.921549556828253,0.0558980763551123,61.96329151157383,0.0001436041712055846,61.96314790740262,401.99594160158597,3239.4583074584193,0.0,16.119862931510767
49.999999998783785,31.897366123921078,0.0,0.1236930207155473,0.10618010984397586,1.1935284091678795e-8,10.921325144062529,0.05662912654092808,62.769794739848486,0.0001124060250946891,62.76968233382339,343.44835419029636,3239.325181966363,0.0,15.331055783777538
50.49999999876486,31.898431173491716,0.0,0.12449893246361116,0.13562505972556815,2.4872708339965008e-8,10.921377237867587,0.056997817103110957,63.17936891394058,0.00018339316045496261,63.17918552078012,352.1845670481632,3239.3560846589903,0.0,15.485541804800352
50.99999999874593,31.898094376192706,0.0,0.12335163596550926,0.13376743757960718,2.3864617266199803e-8,10.921360764567515,0.05647264961968042,62.596962484454785,0.00017840378568960462,62.596784080669096,384.55690409727293,3239.346312476707,0.0,16.10902863715533
51.499999998727,31.892710021637747,0.0,0.12466929417322911,0.10679738280446906,1.2144652138863634e-8,10.921097386840847,0.05707727426890581,63.26258000343128,0.00011371675803234598,63.26246628667325,355.8937441998967,3239.1900752827187,0.0,16.66980941640641
51.99999999870807,31.892406631531337,0.0,0.12575578399253792,0.12816672099439194,2.0990803857078122e-8,10.921082545265522,0.05757477954740633,63.8137383817315,0.00016377733388370444,63.813574604397616,344.85489282454887,3239.1812712863575,0.0,17.97846311155598
52.49999999868914,31.893651270351214,0.0,0.12368421120724939,0.14132636974877455,2.8143160023337092e-8,10.92114343112424,0.056626035537067,62.763235621972505,0.0001991359437970784,62.76303648602871,390.01454391730925,3239.2173887467256,0.0,19.50771713096482
52.99999999867021,31.888063353493443,0.0,0.12513266677510365,0.10931232720375761,1.3022988915411649e-8,10.920870062682166,0.057290612403995154,63.495071858592915,0.00011913559292482049,63.49495272299999,351.1077161420251,3239.0552283036986,0.0,16.568313162151473
53.49999999865128,31.887722344852033,0.0,0.1280500229149151,0.12566135099428882,1.978374126372461e-8,10.920853378749417,0.05862638132478001,64.97520410767089,0.00015743696138221337,64.9750466707095,307.8813647024764,3239.045331630996,0.0,17.039770354123043
53.999999998632354,31.89171924911573,0.0,0.12652817617032963,0.151895497958849,3.4941211250039096e-8,10.921048918678789,0.0579285822783572,64.20528705553387,0.00023003454163931345,64.20505702099223,358.69866436497307,3239.161324098554,0.0,17.595237340101892
54.499999998613426,31.88487986704679,0.0,0.12554527007958766,0.11164829086332084,1.387584652121624e-8,10.920714303864019,0.05748033809252139,63.702618710139454,0.00012428176386688236,63.70249442837559,366.24897847090574,3238.9628349662476,0.0,18.002613298769425
54.9999999985945,31.880578200959565,0.0,0.12923144728484245,0.10870602000779928,1.2807490321130407e-8,10.920503814561794,0.05916917821708948,65.57048515273085,0.00011781767302502212,65.57036733505782,294.7116287554258,3238.8379785808875,0.0,18.22951428868099
55.49999999857557,31.88925382732546,0.0,0.1285446198672644,0.16423760203462764,4.4169352863201956e-8,10.92092830571221,0.05885242365341274,65.22706775522207,0.000268935690219645,65.22679881953185,327.7309109654939,3239.0897773630595,0.0,19.084972475568126
55.99999999855664,31.884965977354803,0.0,0.12545780791210276,0.13461781688138486,2.4322649402820044e-8,10.920718517168648,0.05744027177097751,63.658288865249546,0.00018067927386054212,63.658108185975685,376.0673834078796,3238.9653342056495,0.0,20.691420383644033
56.49999999853771,31.872827830766106,0.0,0.12911142338572137,0.08872893386348261,6.96464588273243e-9,10.920124511677358,0.05911627804594031,65.50503584478938,7.849351479245946e-5,65.50495735127458,297.10355764897815,3238.6129927609027,0.0,17.86806739179886
56.99999999851878,31.882545356790736,0.0,0.1308816156393963,0.14758964518842482,3.205316476879899e-8,10.920600074532606,0.05992418674163284,66.40893149046607,0.0002171775989289583,66.40871431286715,292.4995322510419,3238.8950770130928,0.0,20.21049201235743
