node_id,type,x,y,z,vx,vy,vz,tension_N
143,rope,13.112379173485396,-1.308769527287139,9.534213900485867,3.333798508267185,-2.8066896446491953,-2.4420994257877626,0.0
144,rope,13.474004641820825,-1.306743007470717,9.879933129872848,3.383150567044831,-2.9550974004980746,-2.479511009556529,0.0
145,ring,14.574184198052764,-0.013027348674246663,9.638368605693213,-0.12795977133079386,0.953508921367231,0.34211203524232947,0.0
146,rope,15.683764119811894,-1.2826142765859885,9.43634846066725,3.6114231989946526,3.1860598147875154,-2.38460847700598,0.0
147,rope,16.051611761936456,-1.2919655972071356,9.775095523200637,3.2320068807169258,3.296966891281527,-2.744089077102845,0.0
148,rope,16.414225522637686,-1.2922149142638872,10.120202025600017,3.6288117961591584,3.3937875661963197,-2.373344982595589,0.0
149,rope,16.093336594091415,0.5211945403447619,9.114918212154675,-1.3655181448403524,5.053140145979786,1.0248885245727268,0.0
150,rope,16.44401634193832,0.5476583618997424,9.470725431867896,-1.5002969840878322,5.0866323013124255,1.0207374762397265,0.0
151,rope,16.792093106898744,0.5673009867177611,9.82967618082027,-1.4680632017719213,5.122341633651855,1.1805567875599219,0.0
152,rope,14.880910838978629,1.5864764973949539,9.989124133066804,-4.273513913653683,-0.0681562355087403,3.1875880409750246,0.0
153,rope,15.210159354592234,1.6037708856315702,10.365401223400202,-4.353380265656324,-0.14736734487370481,3.195225855444139,0.0
154,rope,15.517717184482423,1.6003676312925974,10.760040162974791,-4.349990306386909,-0.22663158558622484,3.292633009740702,0.0
155,rope,13.662686226301627,0.47108206501002087,10.909608916951084,-1.2530034905184704,-5.093394381022232,0.96692954016516,0.0
156,rope,13.997038309590469,0.4702214371075167,11.281774677720687,-1.210519464522189,-5.179399904049255,0.9342725309067571,0.0
157,rope,14.325040889863955,0.4192654658750628,11.656097247357318,-1.166547389730764,-5.265413778674369,0.9032878512349115,0.0
158,rope,14.156916886659406,-1.3448619985302714,10.570258349981884,3.6217408522225227,-3.083479788659693,-2.458926127434231,0.0
159,rope,14.49452303522076,-1.371956278187684,10.938358729116235,3.4666248687949364,-3.0443023911907763,-2.7706315619499557,0.0
160,rope,14.861416244894263,-1.3973671744175995,11.27777973018144,3.782276566753778,-3.028578235103267,-2.5963345054564275,0.0
161,ring,15.942567513241995,-0.03488575651846082,11.074594533269396,0.29044941508158517,-0.2587304682976069,-0.21182468781141237,0.0
162,rope,17.136233179262124,-1.2562735150093465,10.81150155369339,3.6043449700378383,3.7081777939127183,-2.2783184472128464,0.0
163,rope,17.492942354495565,-1.2250180029897375,11.160616468451448,3.027929747275136,3.858022940047705,-2.712187768087384,0.0
164,rope,17.8371721232787,-1.1923849912101312,11.522730246425974,3.431624724969732,4.089566238726383,-2.1428971762875633,0.0
165,rope,17.463962947526003,0.6640590776728365,10.547894672522302,-1.793791305006037,5.134382360639764,1.2891374832856897,60.78743270637692
166,rope,17.770974965189602,0.7309939507375689,10.937261902859847,-1.9159932566372735,5.1135748658636375,1.4860980013064236,60.78743270637692
167,rope,18.057462244147693,0.7892279784062781,11.343228925208985,-2.1691057207153084,5.063025574215812,1.4984808567620973,60.78743270637692
168,rope,16.088519171304522,1.647789933013005,11.55499478825126,-4.463488549870357,-0.51396392024206,3.3265835524766874,0.0
169,rope,16.35586193734025,1.655144808700318,11.97779903999942,-4.51062414145593,-0.7268228337998859,3.32038754086739,0.0
