# v12_5kw_v3 telemetry  length=21.0  min_clearance=1.5
island,gen,idx,fitness,status,P_kW,FoS,n_lines,rings,n_active,r_hub,r_bot,bank_top,bank_bot,lam_top,lam_bot,clearance,tether
2,14,1,1.0e9,reject,0.0,0.0,10,0,0,1.64,0.95,4.9,1.3,0.433,0.074,2.22,21.0
2,14,2,1.0e9,reject,0.0,0.0,13,0,0,2.08,0.56,5.0,0.0,0.76,0.314,4.52,21.0
2,14,3,1.0e9,reject,0.0,0.0,15,0,0,0.51,0.74,0.0,15.0,0.602,0.851,5.17,21.0
2,14,4,1.0e9,clearance_reject,0.0,0.0,3,0,0,1.34,0.34,7.8,2.0,1.0,0.441,-0.66,21.0
2,14,5,7.211,ok,10.66,2.69,15,0,0,1.45,0.59,2.5,0.5,0.72,0.158,3.24,21.0
2,14,6,9.083,ok,8.36,6.22,8,0,0,1.68,0.78,3.5,0.0,0.636,0.05,5.64,21.0
2,14,7,3.331,ok,6.06,6.91,3,0,0,2.06,0.38,5.8,0.8,0.76,0.215,5.78,21.0
2,14,8,1.0e9,clearance_reject,0.0,0.0,16,0,0,1.49,0.59,4.4,0.0,0.308,0.05,0.41,21.0
2,14,9,1.0e9,clearance_reject,0.0,0.0,16,0,0,1.82,0.36,2.6,0.2,0.104,0.09,0.41,21.0
2,14,10,0.311,ok,16.6,8.99,15,0,0,1.72,0.32,4.1,0.0,0.104,0.136,7.86,21.0
2,15,1,1.0e9,reject,0.0,0.0,3,0,0,2.05,0.74,1.8,16.9,0.688,0.846,6.02,21.0
2,15,2,1.0e9,reject,0.0,0.0,11,0,0,1.72,0.4,4.1,0.6,0.104,0.105,7.92,21.0
2,15,3,6.303,ok,9.84,3.92,8,0,0,1.44,0.95,2.6,0.0,1.0,0.05,4.35,21.0
2,15,4,1.957,ok,15.92,10.0,12,0,0,2.2,0.41,2.1,0.0,0.271,0.05,7.07,21.0
2,15,5,1.0e9,reject,0.0,0.0,8,0,0,1.86,0.32,5.9,0.0,0.311,0.05,7.06,21.0
2,15,6,1.0e9,reject,0.0,0.0,4,0,0,1.94,0.41,5.3,0.9,0.54,0.05,6.45,21.0
2,15,7,1.0e9,clearance_reject,0.0,0.0,11,0,0,1.99,0.55,3.7,1.1,0.903,0.268,1.29,21.0
2,15,8,1.0e9,clearance_reject,0.0,0.0,16,0,0,1.2,0.64,1.2,0.0,0.767,0.211,-0.02,21.0
2,15,9,1.0e9,reject,0.0,0.0,6,0,0,2.03,0.32,0.0,16.9,0.446,0.605,6.63,21.0
2,15,10,1.0e9,clearance_reject,0.0,0.0,16,0,0,1.56,0.32,1.3,0.0,0.104,0.05,0.41,21.0
2,16,1,0.229,ok,5.56,2.49,10,0,0,2.11,0.45,4.0,0.8,0.793,0.314,4.7,21.0
2,16,2,1.0e9,reject,0.0,0.0,3,0,0,1.81,0.33,5.7,1.0,0.51,0.303,6.65,21.0
2,16,3,1.0e9,reject,0.0,0.0,13,0,0,0.35,0.49,0.0,15.4,0.956,0.535,4.37,21.0
2,16,4,2.439,ok,15.19,2.97,16,0,0,0.86,0.39,0.5,0.0,0.104,0.234,1.64,21.0
2,16,5,3.957,ok,8.06,6.71,4,0,0,1.97,0.32,2.9,17.1,0.729,0.889,5.76,21.0
2,16,6,6.076,ok,9.19,6.16,5,0,0,1.35,0.32,0.0,0.0,1.0,1.0,4.59,21.0
2,16,7,1.0e9,clearance_reject,0.0,0.0,10,0,0,1.59,0.32,3.6,0.0,0.576,0.05,0.49,21.0
2,16,8,1.196,ok,15.78,12.37,13,0,0,2.2,0.32,3.2,17.8,0.104,0.211,7.89,21.0
2,16,9,2.176,ok,19.4,12.76,10,0,0,1.63,0.32,5.2,0.4,0.104,0.133,7.94,21.0
2,16,10,4.268,ok,6.64,2.4,13,0,0,1.72,0.4,4.1,0.0,0.826,0.136,2.81,21.0
2,17,1,1.0e9,reject,0.0,0.0,7,0,0,2.2,0.32,4.3,6.9,0.688,0.521,5.53,21.0
2,17,2,0.681,ok,5.64,2.88,11,0,0,2.15,0.32,6.2,16.9,0.789,0.846,4.6,21.0
2,17,3,4.214,ok,6.73,6.68,6,0,0,1.58,0.95,3.6,0.0,1.0,0.05,4.41,21.0
2,17,4,1.44,ok,17.99,4.25,15,0,0,1.34,0.32,1.1,13.8,0.321,0.777,6.69,21.0
2,17,5,11.858,ok,8.45,2.93,3,0,0,1.66,0.79,3.9,16.9,1.0,0.78,4.94,21.0
2,17,6,1.0e9,clearance_reject,0.0,0.0,13,0,0,1.68,0.93,2.1,6.7,0.216,0.05,0.45,21.0
2,17,7,1.0e9,reject,0.0,0.0,8,0,0,1.34,0.95,0.0,0.0,0.523,0.05,6.14,21.0
2,17,8,1.0e9,clearance_reject,0.0,0.0,13,0,0,0.84,0.32,0.7,0.8,0.836,0.278,-0.54,21.0
2,17,9,-1.459,ok,5.98,3.81,6,0,0,2.03,0.32,4.7,22.0,0.827,1.0,5.1,21.0
2,17,10,0.311,ok,16.13,2.4,15,0,0,1.72,0.32,3.4,0.0,0.104,1.0,7.86,21.0
2,18,1,3.671,ok,6.75,7.06,6,0,0,1.59,0.95,3.6,0.0,1.0,0.05,4.41,21.0
2,18,2,1.549,ok,20.11,5.45,12,0,0,1.37,0.4,1.6,10.4,0.267,0.532,7.09,21.0
2,18,3,0.265,ok,2.8,8.01,16,0,0,2.0,0.8,4.6,22.0,1.0,0.152,2.9,21.0
2,18,4,-0.514,ok,4.94,5.09,16,0,0,2.03,0.59,4.9,15.5,0.703,0.777,4.54,21.0
2,18,5,0.578,ok,5.63,5.82,12,0,0,1.48,0.59,2.7,22.0,0.885,1.0,4.0,21.0
2,18,6,4.323,ok,4.99,1.91,7,0,0,1.73,0.5,3.5,0.0,1.0,0.164,4.23,21.0
2,18,7,11.92,ok,3.36,9.17,11,0,0,1.97,0.95,4.5,22.0,1.0,0.1,3.57,21.0
2,18,8,3.078,ok,2.86,1.53,16,0,0,2.2,0.46,5.8,22.0,0.886,0.583,3.53,21.0
2,18,9,1.0e9,reject,0.0,0.0,6,0,0,2.03,0.32,2.9,3.7,0.208,0.263,7.59,21.0
2,18,10,1.0e9,clearance_reject,0.0,0.0,3,0,0,1.72,0.83,4.1,0.0,0.989,0.05,0.62,21.0
2,19,1,0.651,ok,3.12,6.96,15,0,0,1.92,0.45,4.8,22.0,1.0,0.208,3.02,21.0
2,19,2,1.947,ok,2.62,1.83,16,0,0,2.15,0.32,7.3,21.8,1.0,0.846,2.9,21.0
2,19,3,2.94,ok,4.48,1.79,11,0,0,2.2,0.62,8.0,1.0,0.853,0.395,4.29,21.0
2,19,4,1.0e9,reject,0.0,0.0,16,0,0,1.93,0.88,4.7,10.0,0.919,0.777,3.35,21.0
2,19,5,0.448,ok,3.59,12.05,16,0,0,1.92,0.95,3.6,19.4,0.864,0.248,3.65,21.0
2,19,6,2.547,ok,6.33,2.91,7,0,0,1.68,0.41,0.6,16.9,0.85,0.05,4.85,21.0
2,19,7,1.777,ok,3.55,10.42,13,0,0,1.92,0.95,3.7,22.0,1.0,0.05,3.29,21.0
2,19,8,9.524,ok,3.86,12.9,10,0,0,1.89,0.95,1.2,22.0,1.0,0.189,3.72,21.0
2,19,9,1.0e9,reject,0.0,0.0,6,0,0,2.07,0.95,3.9,22.0,0.827,0.257,5.1,21.0
2,19,10,1.0e9,reject,0.0,0.0,10,0,0,1.72,0.45,3.9,0.0,0.287,0.05,7.07,21.0
2,20,1,0.599,ok,2.66,9.42,16,0,0,2.13,0.93,4.6,22.0,1.0,0.837,2.9,21.0
2,20,2,1.973,ok,4.27,7.49,11,0,0,2.16,0.62,6.4,22.0,0.911,1.0,4.0,21.0
2,20,3,1.27,ok,5.7,6.41,10,0,0,2.2,0.8,8.7,20.0,0.774,1.0,4.78,21.0
2,20,4,-0.263,ok,16.57,7.94,16,0,0,1.55,0.8,2.2,3.9,0.267,0.05,6.95,21.0
2,20,5,2.197,ok,3.47,3.5,11,0,0,2.19,0.59,5.1,22.0,1.0,1.0,3.57,21.0
2,20,6,6.105,ok,3.57,13.49,15,0,0,2.15,0.95,0.6,16.9,0.85,0.681,3.83,21.0
2,20,7,7.98,ok,4.24,12.0,9,0,0,1.81,0.73,3.7,22.0,1.0,0.05,3.88,21.0
2,20,8,1.0e9,reject,0.0,0.0,8,0,0,2.2,0.32,7.9,22.0,0.104,1.0,7.97,21.0
2,20,9,1.0e9,reject,0.0,0.0,11,0,0,1.75,0.42,3.8,0.8,0.104,0.142,7.92,21.0
2,20,10,4.456,ok,5.35,1.92,11,0,0,1.72,0.32,4.1,18.8,0.888,0.136,4.12,21.0
2,21,1,1.0e9,clearance_reject,0.0,0.0,9,0,0,2.01,0.64,4.9,22.0,1.0,0.73,-2.57,21.0
2,21,2,2.541,ok,6.13,15.24,11,0,0,1.94,0.81,3.9,17.9,0.811,0.447,4.49,21.0
2,21,3,1.271,ok,3.57,7.55,16,0,0,1.75,0.32,1.1,16.9,0.742,0.646,4.33,21.0
2,21,4,1.0e9,reject,0.0,0.0,5,0,0,1.6,0.32,1.1,15.5,0.29,0.05,7.31,21.0
2,21,5,1.105,ok,3.11,11.39,16,0,0,1.87,0.88,3.8,13.1,0.942,0.05,3.22,21.0
2,21,6,2.463,ok,3.08,1.83,16,0,0,2.13,0.59,6.1,16.9,0.888,0.05,3.52,21.0
2,21,7,3.664,ok,4.2,9.89,10,0,0,1.92,0.8,3.7,22.0,1.0,0.766,3.72,21.0
2,21,8,-0.343,ok,7.02,6.61,13,0,0,1.97,0.7,4.4,15.5,0.703,0.211,4.81,21.0
2,21,9,0.351,ok,2.98,7.74,14,0,0,2.11,0.95,4.0,22.0,1.0,1.0,3.15,21.0
2,21,10,0.395,ok,8.52,8.16,11,0,0,2.17,0.32,6.4,12.5,0.587,1.0,5.58,21.0
2,22,1,2.961,ok,2.92,7.05,16,0,0,2.04,0.86,5.0,20.5,1.0,0.124,2.9,21.0
2,22,2,-1.612,ok,5.48,3.08,12,0,0,1.8,0.56,4.0,10.0,0.789,0.846,4.48,21.0
2,22,3,1.0e9,reject,0.0,0.0,14,0,0,2.1,0.47,6.4,9.8,0.88,0.102,3.78,21.0
2,22,4,2.207,ok,3.61,1.8,13,0,0,2.03,0.59,4.9,18.0,0.912,0.05,3.74,21.0
2,22,5,1.0e9,reject,0.0,0.0,16,0,0,2.07,0.41,5.4,10.8,0.864,0.248,3.65,21.0
2,22,6,1.0e9,reject,0.0,0.0,7,0,0,1.86,0.66,6.1,5.0,0.888,0.05,4.7,21.0
2,22,7,1.749,ok,4.75,11.64,13,0,0,1.92,0.81,5.4,22.0,0.861,0.05,4.0,21.0
2,22,8,3.229,ok,4.12,13.62,16,0,0,2.18,0.82,5.3,22.0,0.703,0.097,4.54,21.0
2,22,9,-0.177,ok,8.0,5.71,14,0,0,2.07,0.32,5.5,12.7,0.585,1.0,5.34,21.0
2,22,10,1.396,ok,3.77,2.0,14,0,0,2.03,0.63,5.1,19.4,0.891,0.127,3.73,21.0
2,23,1,3.47,ok,7.16,9.1,9,0,0,1.9,0.95,3.6,19.4,0.688,0.314,5.3,21.0
2,23,2,-0.886,ok,6.68,3.17,13,0,0,1.8,0.6,4.0,17.3,0.789,0.147,4.37,21.0
2,23,3,2.12,ok,4.04,9.31,16,0,0,1.92,0.95,3.8,16.0,0.8,0.132,4.01,21.0
2,23,4,-1.529,ok,6.73,4.95,16,0,0,1.76,0.82,4.9,5.5,0.702,0.298,4.55,21.0
2,23,5,-0.311,ok,3.77,6.12,16,0,0,1.87,0.9,5.6,14.3,0.864,0.248,3.65,21.0
2,23,6,1.0e9,reject,0.0,0.0,5,0,0,1.84,0.32,4.3,7.0,0.215,0.989,7.6,21.0
2,23,7,0.353,ok,2.69,5.64,16,0,0,2.18,0.82,7.2,19.7,0.937,0.05,3.25,21.0
2,23,8,2.667,ok,4.3,1.81,13,0,0,2.06,0.68,6.3,4.2,0.802,0.05,4.3,21.0
2,23,9,0.138,ok,8.21,9.71,11,0,0,2.06,0.62,5.1,8.9,0.626,0.05,5.39,21.0
2,23,10,1.0e9,clearance_reject,0.0,0.0,6,0,0,1.92,0.32,3.0,22.0,0.865,1.0,-3.33,21.0
2,24,1,0.14,ok,2.56,5.19,16,0,0,2.14,0.88,6.5,22.0,1.0,0.05,2.9,21.0
2,24,2,0.447,ok,16.38,4.71,16,0,0,1.62,0.61,4.7,0.0,0.372,0.257,6.37,21.0
2,24,3,0.559,ok,17.75,5.52,13,0,0,1.74,0.8,3.6,2.4,0.149,0.424,7.66,21.0
2,24,4,1.72,ok,18.63,5.64,11,0,0,1.76,0.32,4.2,3.6,0.173,0.298,7.58,21.0
2,24,5,1.384,ok,2.88,8.93,16,0,0,2.2,0.95,7.1,22.0,0.864,0.248,3.65,21.0
2,24,6,2.155,ok,2.64,1.54,16,0,0,2.17,0.49,5.1,22.0,0.978,0.503,3.02,21.0
2,24,7,1.0e9,clearance_reject,0.0,0.0,12,0,0,1.59,0.84,4.3,4.7,0.711,0.05,0.46,21.0
2,24,8,0.63,ok,15.19,6.02,16,0,0,1.93,0.32,4.7,6.6,0.208,0.05,7.28,21.0
2,24,9,2.919,ok,3.5,1.73,16,0,0,2.03,0.84,6.5,4.1,0.827,0.236,3.86,21.0
2,24,10,0.856,ok,10.68,5.06,12,0,0,1.67,0.57,4.2,1.0,0.628,0.136,5.29,21.0
2,25,1,1.0e9,reject,0.0,0.0,16,0,0,1.92,0.89,3.5,1.3,0.688,0.327,4.62,21.0
2,25,2,0.701,ok,5.62,3.43,11,0,0,2.03,0.51,6.3,3.5,0.807,0.846,4.51,21.0
2,25,3,-0.38,ok,4.35,12.25,16,0,0,2.02,0.95,5.6,18.6,0.757,0.05,4.25,21.0
2,25,4,0.844,ok,15.13,8.62,15,0,0,1.93,0.57,4.5,5.5,0.337,0.05,6.6,21.0
2,25,5,-1.564,ok,8.92,4.29,16,0,0,1.71,0.58,4.5,9.1,0.612,0.248,5.05,21.0
2,25,6,3.129,ok,4.02,13.52,11,0,0,2.02,0.87,4.3,22.0,0.978,0.725,3.68,21.0
2,25,7,-1.352,ok,3.7,10.11,15,0,0,2.18,0.85,5.3,14.8,0.815,0.479,4.02,21.0
2,25,8,1.35,ok,18.2,5.44,13,0,0,1.56,0.32,3.0,0.0,0.126,0.692,7.78,21.0
2,25,9,-1.167,ok,5.77,2.76,13,0,0,1.78,0.32,3.8,22.0,0.827,0.485,4.18,21.0
2,25,10,1.0e9,clearance_reject,0.0,0.0,6,0,0,1.83,0.32,4.0,0.0,0.738,1.0,-3.33,21.0
2,26,1,0.84,ok,6.37,13.36,13,0,0,1.82,0.89,4.5,13.6,0.688,0.954,4.89,21.0
2,26,2,1.0e9,reject,0.0,0.0,15,0,0,1.86,0.95,4.0,2.1,0.602,0.321,5.17,21.0
2,26,3,1.366,ok,3.13,2.59,16,0,0,2.11,0.5,5.4,21.5,0.866,0.124,3.64,21.0
2,26,4,-2.172,ok,4.72,9.23,16,0,0,2.1,0.95,5.5,0.0,0.708,0.298,4.51,21.0
2,26,5,-1.33,ok,4.17,2.97,16,0,0,1.95,0.37,4.5,22.0,0.797,0.783,4.02,21.0
2,26,6,4.117,ok,3.53,1.86,16,0,0,2.2,0.88,5.3,0.0,0.747,0.581,4.3,21.0
2,26,7,1.0e9,reject,0.0,0.0,16,0,0,1.9,0.95,5.4,0.0,0.58,0.05,5.22,21.0
2,26,8,-0.721,ok,7.2,13.71,8,0,0,2.04,0.7,4.7,0.0,0.733,0.642,5.22,21.0
2,26,9,1.0e9,reject,0.0,0.0,8,0,0,1.93,0.95,5.1,0.0,0.562,0.293,5.97,21.0
2,26,10,-0.606,ok,10.36,3.2,12,0,0,1.68,0.32,4.1,9.1,0.624,0.42,5.31,21.0
2,27,1,-0.31,ok,3.47,14.43,16,0,0,2.2,0.95,6.4,6.0,0.793,0.062,4.04,21.0
2,27,2,-2.161,ok,8.08,6.43,16,0,0,2.01,0.56,5.8,0.0,0.583,0.05,5.2,21.0
2,27,3,1.858,ok,14.9,10.86,11,0,0,1.68,0.58,4.3,3.8,0.502,0.05,5.99,21.0
2,27,4,0.009,ok,3.57,2.32,16,0,0,2.2,0.32,5.6,14.7,0.804,0.842,3.98,21.0
2,27,5,1.888,ok,6.76,4.46,11,0,0,1.71,0.32,5.3,9.1,0.739,0.248,4.84,21.0
2,27,6,1.089,ok,6.57,2.11,16,0,0,1.71,0.85,4.4,22.0,0.733,0.248,4.38,21.0
2,27,7,1.785,ok,6.07,8.59,10,0,0,2.18,0.95,5.5,0.0,0.785,0.566,4.73,21.0
2,27,8,1.648,ok,8.1,8.4,9,0,0,1.72,0.7,4.7,22.0,0.774,0.881,4.91,21.0
2,27,9,1.0e9,reject,0.0,0.0,16,0,0,2.15,0.95,5.8,9.6,0.746,0.152,4.3,21.0
2,27,10,1.0e9,clearance_reject,0.0,0.0,12,0,0,1.86,0.32,4.9,0.0,0.579,0.296,-0.59,21.0
2,28,1,-2.179,ok,5.92,4.31,16,0,0,1.92,0.45,4.6,22.0,0.695,0.05,4.58,21.0
2,28,2,1.0e9,reject,0.0,0.0,16,0,0,2.01,0.95,5.5,15.5,0.583,0.05,5.2,21.0
2,28,3,-2.407,ok,6.09,3.18,16,0,0,2.02,0.91,5.6,12.4,0.664,0.131,4.76,21.0
2,28,4,-2.089,ok,4.32,7.33,16,0,0,2.2,0.64,5.4,22.0,0.708,1.0,4.51,21.0
2,28,5,1.0e9,reject,0.0,0.0,7,0,0,1.9,0.58,4.3,0.0,0.624,0.688,5.81,21.0
2,28,6,1.0e9,clearance_reject,0.0,0.0,16,0,0,2.16,0.95,6.3,0.0,0.733,0.298,-0.77,21.0
2,28,7,13.328,ok,6.26,3.43,3,0,0,2.05,0.85,5.3,14.8,0.815,1.0,5.58,21.0
2,28,8,1.0e9,reject,0.0,0.0,16,0,0,2.02,0.7,5.3,12.7,0.732,0.642,4.38,21.0
2,28,9,-1.499,ok,5.26,4.97,15,0,0,2.03,0.91,4.7,7.4,0.722,0.295,4.52,21.0
2,28,10,-0.58,ok,6.37,8.48,16,0,0,1.78,0.95,4.4,22.0,0.722,0.05,4.43,21.0
2,29,1,-2.023,ok,8.19,4.29,16,0,0,1.92,0.71,4.9,9.1,0.599,0.064,5.12,21.0
2,29,2,1.0e9,reject,0.0,0.0,14,0,0,2.18,0.85,4.7,11.4,0.854,0.592,3.92,21.0
2,29,3,0.89,ok,6.73,5.92,11,0,0,2.06,0.89,5.6,0.0,0.724,0.516,4.91,21.0
2,29,4,-1.637,ok,4.7,4.7,15,0,0,1.98,0.85,4.0,19.9,0.786,0.295,4.18,21.0
2,29,5,1.392,ok,4.53,2.5,16,0,0,2.09,0.95,4.5,9.1,0.702,0.073,4.55,21.0
2,29,6,0.729,ok,10.64,5.67,12,0,0,1.71,0.45,4.4,4.7,0.618,0.456,5.34,21.0
2,29,7,-1.129,ok,7.62,9.86,16,0,0,1.81,0.89,5.3,0.0,0.62,0.479,5.0,21.0
2,29,8,0.192,ok,8.06,2.63,14,0,0,1.89,0.84,5.3,0.0,0.625,0.335,5.13,21.0
2,29,9,1.0e9,reject,0.0,0.0,6,0,0,1.71,0.41,4.0,0.0,0.722,0.625,5.52,21.0
2,29,10,-2.005,ok,5.6,4.72,16,0,0,2.2,0.95,6.5,9.1,0.64,0.05,4.89,21.0
2,30,1,-1.711,ok,5.12,3.18,16,0,0,1.92,0.83,4.6,22.0,0.727,0.439,4.41,21.0
2,30,2,-2.298,ok,4.41,7.11,16,0,0,2.2,0.56,6.2,0.0,0.691,0.24,4.61,21.0
2,30,3,-1.902,ok,4.45,3.61,16,0,0,2.2,0.95,7.0,20.0,0.7,0.131,4.56,21.0
2,30,4,-0.932,ok,4.52,5.4,15,0,0,2.1,0.95,5.5,0.0,0.754,0.225,4.35,21.0
2,30,5,1.0e9,clearance_reject,0.0,0.0,16,0,0,1.71,0.75,6.3,9.1,0.691,0.267,-0.59,21.0
2,30,6,-0.229,ok,3.3,8.97,15,0,0,2.2,0.78,4.4,4.7,0.862,0.368,3.77,21.0
2,30,7,0.901,ok,5.48,6.9,11,0,0,2.1,0.82,4.9,0.0,0.815,0.619,4.47,21.0
2,30,8,-1.772,ok,4.51,4.43,16,0,0,2.09,0.92,5.9,18.7,0.733,0.361,4.38,21.0
2,30,9,-2.003,ok,6.19,9.24,16,0,0,1.92,0.35,4.7,0.0,0.675,0.295,4.7,21.0
2,30,10,-2.856,ok,7.12,10.09,16,0,0,2.14,0.66,6.8,0.0,0.598,0.198,5.12,21.0
3,0,2,1.0e9,clearance_reject,0.0,0.0,14,0,0,1.49,0.44,13.7,11.1,0.685,0.606,-0.17,21.0
