run_id,wind_speed,payout_duration,field_imu,damping_mode,active_winch,payout_base_m,mppt_stall,lifter_elev_deg,duration_s,d_tau_gen_rms,d_omega_rms,T_min,T_mean,T_std,slack_events,brake_time,brake_engaged,omega_hub_final,omega_gnd_final,time_to_omega1,max_payout_reached,peak_tau_gen,min_tension_before_brake,T_cyan_min,twist_max,fos_buckling_min,is_disqualified,disqualification_reason,smoothness_raw,tension_raw,composite_score
151,11.0,8.0,0,2,0,25.0,1,70.0,30.0,61834.76242182144,1.4142618970104124,0.0,1095.1585523782953,2256.299200645574,1500,22.33099999983127,1,-0.3893880757497332,0.0,22.33999999983093,24.999999999994454,21732.579216380345,0.0,954.9047746551408,1.2352580044525325,0.07622130537753773,1,ring_buckling,61835.469552769944,-300000.0,-99999.0
152,11.0,8.0,0,2,0,25.0,1,85.0,30.0,259276.33021306642,4.744512946193632,0.0,2870.8319198488803,7105.917461666305,1500,13.295520000053232,1,-0.038177856984211556,0.0,13.300000000053261,24.999999999994454,178549.27170701246,203.51140264021825,0.0,1.4020974596612348,0.021560299578990808,1,slack_sky_anchor,259278.7024695395,-300000.0,-99999.0
153,11.0,8.0,0,2,1,15.0,0,70.0,30.0,6405.509567001158,1.4853007315337539,0.0,2299.5258843273223,3166.7006159990437,1500,NaN,0,9.719211736357957,9.7452864890881,NaN,14.999999999992934,2499.7818938051805,0.0,954.9047746551408,0.7060371733319784,0.11036822282195169,1,ring_buckling,6406.252217366925,-300000.0,-99999.0
154,11.0,8.0,0,2,1,15.0,0,85.0,30.0,7105.294149348667,4.744273915250415,0.0,908.1284241779389,3685.614766720442,1500,6.719000000010148,1,-0.27440387196633664,0.0,6.720000000010154,3.8814336686850206,7506.994212328902,10.29973348382765,0.0,0.8810762565616059,0.03888433461151707,1,slack_sky_anchor,7107.666286306292,-300000.0,-99999.0
155,11.0,8.0,0,2,1,15.0,1,70.0,30.0,61283.52830933065,1.501599424445408,0.0,2079.3051082051293,3984.7719202101657,1500,25.098119999726514,1,-0.374319668309437,0.0,25.099999999726442,14.999999999990115,22942.83727025348,0.0,954.9047746551408,1.1940508022168217,0.09490346256931279,1,ring_buckling,61284.27910904287,-300000.0,-99999.0
156,11.0,8.0,0,2,1,15.0,1,85.0,30.0,7105.294149348667,4.744273915250415,0.0,908.1284241779389,3685.614766720442,1500,6.719000000010148,1,-0.27440387196633664,0.0,6.720000000010154,3.8814336686850206,7506.994212328902,10.29973348382765,0.0,0.8810762565616059,0.03888433461151707,1,slack_sky_anchor,7107.666286306292,-300000.0,-99999.0
157,11.0,8.0,0,2,1,25.0,0,70.0,30.0,6886.357368543978,1.4738514359802286,0.0,2703.6633825345443,3468.182577700484,1500,NaN,0,9.746399586206792,9.790870898444616,NaN,24.99999999998479,3447.5458252204,0.0,954.9047746551408,0.6796425721652923,0.09838606193549526,1,ring_buckling,6887.094294261968,-300000.0,-99999.0
158,11.0,8.0,0,2,1,25.0,0,85.0,30.0,8033.8025326354,3.433240779322263,0.0,1670.6536468707081,3208.6973100294767,1500,11.030400000038393,1,-0.04369905809305782,0.0,11.040000000038455,3.33047053190911,7801.959299307084,4.06983758770903,0.0,0.8856493303200779,0.07397854308545668,1,slack_sky_anchor,8035.519153025061,-300000.0,-99999.0
159,11.0,8.0,0,2,1,25.0,1,70.0,30.0,20736.571354642318,1.3050050953383492,0.0,5089.789226398695,4375.341236624272,1500,NaN,0,4.821966505471229,5.112729111719098,NaN,12.124440163804547,11992.658897036265,2362.1447859067384,954.9047746551408,1.058064336329636,0.08756845702442892,1,ring_buckling,20737.223857189987,-300000.0,-99999.0
160,11.0,8.0,0,2,1,25.0,1,85.0,30.0,8033.8025326354,3.433240779322263,0.0,1670.6536468707081,3208.6973100294767,1500,11.030400000038393,1,-0.04369905809305782,0.0,11.040000000038455,3.33047053190911,7801.959299307084,4.06983758770903,0.0,0.8856493303200779,0.07397854308545668,1,slack_sky_anchor,8035.519153025061,-300000.0,-99999.0
161,11.0,8.0,1,0,0,15.0,0,70.0,30.0,2903.955968909913,2.3405705328027655,0.0,2637.997726924162,2838.903067229008,1500,12.061320000045146,1,-0.11449705265749976,0.0,12.080000000045269,14.999999999997227,2510.816482833819,1290.1920767727195,954.9049048771074,0.6254920488913811,0.10282418019203601,1,ring_buckling,2905.1262541763144,-300000.0,-99999.0
162,11.0,8.0,1,0,0,15.0,0,85.0,30.0,8280.482002115989,3.755829024301458,0.0,1545.263002125832,4343.149200749533,1500,6.083400000005984,1,-0.05157575109401208,0.0,6.1000000000060925,14.999999999997227,6067.121737082958,37.06593869746814,0.0,0.990272451592709,0.029772542564936506,1,slack_sky_anchor,8282.35991662814,-300000.0,-99999.0
163,11.0,8.0,1,0,0,15.0,1,70.0,30.0,15091.644855278042,1.984350604615013,0.0,3335.2655408110004,3097.94440895635,1500,13.151520000052288,1,-0.09961634971551775,0.0,13.160000000052344,14.999999999997227,10688.689676558482,2059.3614566676238,954.9049048771074,0.7998261436978851,0.09060849703058788,1,ring_buckling,15092.63703058035,-300000.0,-99999.0
164,11.0,8.0,1,0,0,15.0,1,85.0,30.0,29854.151991031136,3.8129382637552927,0.0,1650.3975413397507,4414.062113270066,1500,6.088640000006018,1,-0.1566655369829488,0.0,6.1000000000060925,14.999999999997227,29508.580424168773,109.86903404597136,0.0,0.8594409748852385,0.03049546466221718,1,slack_sky_anchor,29856.058460163014,-300000.0,-99999.0
165,11.0,8.0,1,0,0,25.0,0,70.0,30.0,4733.427180635274,2.3008087833769184,0.0,2988.9955192325756,2787.9965407871127,1500,14.916720000063853,1,0.10461980632528221,0.0,14.920000000063874,24.999999999994454,5089.01197978882,1423.3999257584974,954.9049048771074,0.6231615605386196,0.08466626600401653,1,ring_buckling,4734.577585026963,-300000.0,-99999.0
166,11.0,8.0,1,0,0,25.0,0,85.0,30.0,7848.122627953814,3.6919866317921324,0.0,2015.7595496287242,4531.764111397126,1500,9.242040000026677,1,-0.24390291115619714,0.0,9.260000000026794,24.999999999994454,5771.848096220139,68.38181241637122,0.0,0.7501255293195754,0.03860762273900416,1,slack_sky_anchor,7849.96862126971,-300000.0,-99999.0
167,11.0,8.0,1,0,0,25.0,1,70.0,30.0,15464.478340484218,2.2756526322524597,0.0,2380.6996548182597,2754.836807528951,1500,14.406040000060507,1,-0.08333510996955343,0.0,14.420000000060599,24.999999999994454,16067.703825287726,818.9131880303617,954.9049048771074,0.6231615605386196,0.07978342539826276,1,ring_buckling,15465.616166800344,-300000.0,-99999.0
168,11.0,8.0,1,0,0,25.0,1,85.0,30.0,57036.24261162589,4.772106499328752,0.0,2133.3418942178264,5127.57428542841,1500,8.777640000023634,1,-0.03386756446526644,0.0,8.78000000002365,24.999999999994454,39036.90495117195,47.41510752438351,0.0,0.9474533308852813,0.03947549416948041,1,slack_sky_anchor,57038.62866487555,-300000.0,-99999.0
169,11.0,8.0,1,0,1,15.0,0,70.0,30.0,3680.497299160033,1.9992116542719296,0.0,2940.9265635055563,3040.7974245168243,1500,18.478319999977124,1,-0.11107005782940783,0.0,18.47999999997706,14.995003030464337,2389.643574710379,1634.2570408763056,954.9049048771074,0.6497859552622245,0.10980390467545335,1,ring_buckling,3681.496904987169,-300000.0,-99999.0
170,11.0,8.0,1,0,1,15.0,0,85.0,30.0,14721.635645174785,1.9591998460938806,0.0,4364.07142365732,4133.608511613778,1500,NaN,0,10.982387032195094,12.749888980258238,NaN,2.3763360374462543,8578.197753500172,1107.355750792894,40.09123409547399,0.9145445711657345,0.06628566334603021,1,slack_sky_anchor,14722.615245097832,-300000.0,-99999.0
171,11.0,8.0,1,0,1,15.0,1,70.0,30.0,13189.335896745642,1.977361325709328,0.0,3217.2887639015344,3261.4709056227193,1500,16.80900000004032,1,-0.1273397939040148,0.0,16.820000000039904,14.751438776907532,11188.190615805948,1769.11849492185,954.9049048771074,0.7165777095546844,0.10980390467545335,1,ring_buckling,13190.324577408497,-300000.0,-99999.0
172,11.0,8.0,1,0,1,15.0,1,85.0,30.0,14721.635645174785,1.9591998460938806,0.0,4364.07142365732,4133.608511613778,1500,NaN,0,10.982387032195094,12.749888980258238,NaN,2.3763360374462543,8578.197753500172,1107.355750792894,40.09123409547399,0.9145445711657345,0.06628566334603021,1,slack_sky_anchor,14722.615245097832,-300000.0,-99999.0
173,11.0,8.0,1,0,1,25.0,0,70.0,30.0,3612.991747150158,1.7956607804900064,0.0,3064.6748202492918,2433.9557811390277,1500,NaN,0,5.986480123952125,6.481654955013339,NaN,24.99995631135022,3270.029899174726,0.0,954.9049048771074,0.6480369127849883,0.19500241182749764,1,ring_buckling,3613.889577540403,-300000.0,-99999.0
174,11.0,8.0,1,0,1,25.0,0,85.0,30.0,6019.861546131497,3.1625993391500415,0.0,1586.6586893935182,4263.578754137408,1500,7.093160000012599,1,-0.18795969441538102,0.0,7.100000000012644,9.213344760429273,5435.98774425531,20.547963684311004,0.0,0.8285926743318228,0.036298971573888665,1,slack_sky_anchor,6021.442845801072,-300000.0,-99999.0
175,11.0,8.0,1,0,1,25.0,1,70.0,30.0,12545.3736669076,2.2790532007892845,0.0,2318.6321843667033,2501.702000464315,1500,15.176120000065552,1,0.04524368021887585,0.0,15.180000000065577,24.995027525784582,9184.134216146263,1199.17900563229,954.9049048771074,0.6480369127849883,0.07596901758893387,1,ring_buckling,12546.513193507995,-300000.0,-99999.0
176,11.0,8.0,1,0,1,25.0,1,85.0,30.0,6030.549423312744,3.128951032174792,0.0,1412.3306868935163,3717.21465111011,1500,7.0958400000126165,1,-0.13055868784718128,0.0,7.100000000012644,9.790895440103634,5435.98774425531,198.67677814990506,0.0,0.8130698263232574,0.04193721289102271,1,slack_sky_anchor,6032.113898828831,-300000.0,-99999.0
177,11.0,8.0,1,2,0,15.0,0,70.0,30.0,9370.256430921921,1.686784824721084,0.0,2834.824065989923,4210.972145033207,1500,NaN,0,9.658737388843514,9.651016763902424,NaN,14.999999999997227,5881.928738718322,0.0,954.9030385813672,0.673289125452115,0.11149526462614312,1,ring_buckling,9371.099823334282,-300000.0,-99999.0
178,11.0,8.0,1,2,0,15.0,0,85.0,30.0,11083.707828827002,5.8837265993905055,0.0,2296.6778658318744,6100.6711047392455,1500,9.08840000002567,1,-0.2360529094652151,0.0,9.100000000025746,14.999999999997227,9754.26380229835,24.259559350901096,0.0,1.0323736510426471,0.030322916398265565,1,slack_sky_anchor,11086.649692126697,-300000.0,-99999.0
179,11.0,8.0,1,2,0,15.0,1,70.0,30.0,78665.74769891036,1.5305228503328339,0.0,4784.12124072626,5215.583461839087,1500,22.358159999830242,1,-0.38409703015344504,0.0,22.359999999830173,14.999999999997227,36570.19764951673,1353.914805426334,954.9030385813672,1.2515055037948457,0.0647669382753607,1,ring_buckling,78666.51296033553,-300000.0,-99999.0
180,11.0,8.0,1,2,0,15.0,1,85.0,30.0,284075.91749815346,5.448083411293274,0.0,3132.455393504676,9909.993890030588,1500,9.04568000002539,1,-0.2196760210098639,0.0,9.060000000025484,14.999999999997227,251823.94261560237,61.313072096578836,0.0,1.5173234093009995,0.00977268092173109,1,slack_sky_anchor,284078.6415398591,-300000.0,-99999.0
181,11.0,8.0,1,2,0,25.0,0,70.0,30.0,9680.520908885515,1.6558312847488945,0.0,3805.381714728287,4788.846825031513,1500,NaN,0,9.634037661904674,9.64038118354203,NaN,24.999999999994454,6062.45298468197,0.0,954.9030385813672,0.6701178486805759,0.10648804059050997,1,ring_buckling,9681.34882452789,-300000.0,-99999.0
182,11.0,8.0,1,2,0,25.0,0,85.0,30.0,17955.091578880056,4.32379183363699,0.0,2354.331360961871,6298.507996746642,1500,11.009760000038257,1,-0.09971013702875454,0.0,11.020000000038324,24.999999999994454,12604.598451883934,94.73194457670307,0.0,1.0938585547705344,0.025694042460650792,1,slack_sky_anchor,17957.253474796875,-300000.0,-99999.0
183,11.0,8.0,1,2,0,25.0,1,70.0,30.0,66376.85072732935,1.41416172739435,0.0,2337.277744557023,4837.043058629633,1500,22.13659999983863,1,-0.2836640406973316,0.0,22.1399999998385,24.999999999994454,23800.68341257363,0.0,954.9030385813672,1.2487070571867207,0.07812201156562076,1,ring_buckling,66377.55780819304,-300000.0,-99999.0
184,11.0,8.0,1,2,0,25.0,1,85.0,30.0,365829.2858648552,4.08631472814439,0.0,3715.184897384314,9128.007434984156,1500,15.858400000070022,1,0.2689821979789475,0.0,15.860000000070032,24.999999999994454,197188.45152146142,157.54251728428832,0.0,1.6238858682737032,0.017502553912716382,1,slack_sky_anchor,365831.3290222193,-300000.0,-99999.0
185,11.0,8.0,1,2,1,15.0,0,70.0,30.0,9881.749853361083,1.6324429341751174,0.0,4721.601335724052,4897.484626419009,1500,NaN,0,9.773639420187308,9.845864089803754,NaN,14.82372875321844,5182.842264570138,2640.6982716677066,954.9030385813672,0.6667001505117796,0.07071765396457348,1,ring_buckling,9882.566074828172,-300000.0,-99999.0
186,11.0,8.0,1,2,1,15.0,0,85.0,30.0,11720.261101712194,3.190194964528493,0.0,1885.0172365362812,4145.913180205111,1500,15.745800000069284,1,-0.019850716217331615,0.0,15.760000000069377,6.270385082580265,8526.60890522791,38.60138125807779,0.0,0.8251072400494621,0.046719713691268185,1,slack_sky_anchor,11721.856199194459,-300000.0,-99999.0
187,11.0,8.0,1,2,1,15.0,1,70.0,30.0,58507.81321371329,1.4325360133155618,0.0,4505.929713555683,4588.902348746547,1497,25.116239999725828,1,-0.4060896175758894,0.0,25.119999999725685,11.936815341317054,32710.692241028162,1331.0659808120777,954.9030385813672,1.2439247578286654,0.07918354882535504,1,ring_buckling,58508.529481719954,-299400.0,-99999.0
188,11.0,8.0,1,2,1,15.0,1,85.0,30.0,11720.261101712194,3.190194964528493,0.0,1885.0172365362812,4145.913180205111,1500,15.745800000069284,1,-0.019850716217331615,0.0,15.760000000069377,6.270385082580265,8526.60890522791,38.60138125807779,0.0,0.8251072400494621,0.046719713691268185,1,slack_sky_anchor,11721.856199194459,-300000.0,-99999.0
189,11.0,8.0,1,2,1,25.0,0,70.0,30.0,10844.869330736577,1.7252308028483125,0.0,3863.390768544382,4860.773578468724,1500,NaN,0,9.725590713038997,9.78724704058516,NaN,24.999896407176273,6019.200304287701,0.0,954.9030385813672,0.6645096984220515,0.08909756762664574,1,ring_buckling,10845.731946138001,-300000.0,-99999.0
190,11.0,8.0,1,2,1,25.0,0,85.0,30.0,20169.659151676966,5.839070641360522,0.0,2803.263631976952,6624.9435452487105,1500,18.876319999962057,1,-0.10452678153353252,0.0,18.879999999961917,6.497411572811639,17614.830224469923,62.014835165302365,40.091228580774185,0.9593404154504981,0.018494229048973115,1,slack_sky_anchor,20172.578686997647,-300000.0,-99999.0
191,11.0,8.0,1,2,1,25.0,1,70.0,30.0,61248.986681027665,1.6019448061010215,0.0,3877.6790247778613,4453.894542340038,1500,24.827079999736775,1,-0.33692626436646367,0.0,24.839999999736285,24.793061858050294,28736.033470817758,341.9117574072606,954.9030385813672,1.2135837700242007,0.08066853991871994,1,ring_buckling,61249.787653430714,-300000.0,-99999.0
192,11.0,8.0,1,2,1,25.0,1,85.0,30.0,20169.659151676966,5.839070641360522,0.0,2803.263631976952,6624.9435452487105,1500,18.876319999962057,1,-0.10452678153353252,0.0,18.879999999961917,6.497411572811639,17614.830224469923,62.014835165302365,40.091228580774185,0.9593404154504981,0.018494229048973115,1,slack_sky_anchor,20172.578686997647,-300000.0,-99999.0
193,20.0,8.0,0,0,0,15.0,0,70.0,30.0,12362.117742889752,3.337959063710775,0.0,413.8380039084961,2231.2245671052865,1500,NaN,0,18.023893414165666,18.025948748057566,NaN,14.999999999997227,9856.310481321158,0.0,1211.4689372348942,0.589473832147732,0.10549937031860783,1,ring_buckling,12363.786722421608,-300000.0,-99999.0
194,20.0,8.0,0,0,0,15.0,0,85.0,30.0,12466.054124204551,1.3553806555743895,0.0,5677.390927065837,6466.574366172518,1500,NaN,0,19.77028059914748,20.013829615286017,NaN,14.999999999997227,11117.755679477998,0.0,0.0,0.7102861238863767,0.0388878982567441,1,slack_sky_anchor,12466.731814532339,-300000.0,-99999.0
195,20.0,8.0,0,0,0,15.0,1,70.0,30.0,64630.371933084796,3.211823929839835,0.0,1486.9217609558116,4465.0710393881145,1500,NaN,0,17.98793694617539,17.992363951988374,NaN,14.999999999997227,44092.156883547745,0.0,1211.4689372348942,0.6206353649444765,0.0802569078168057,1,ring_buckling,64631.97784504972,-300000.0,-99999.0
196,20.0,8.0,0,0,0,15.0,1,85.0,30.0,102606.77325149729,1.3857990097082737,0.0,4455.9097436693555,8006.98965660326,1500,NaN,0,19.713541228157272,19.993228064147296,NaN,14.999999999997227,98312.67340809686,0.0,0.0,0.7998538735721468,0.03189711420618962,1,slack_sky_anchor,102607.46615100214,-300000.0,-99999.0
197,20.0,8.0,0,0,0,25.0,0,70.0,30.0,12275.564697001888,3.3644571656567184,0.0,795.7079058364033,3191.4494351153653,1500,NaN,0,18.025192551467537,18.00764122710743,NaN,24.999999999994454,8800.858333780667,0.0,1211.4689372348942,0.5952205347370523,0.08585840098261131,1,ring_buckling,12277.246925584715,-300000.0,-99999.0
198,20.0,8.0,0,0,0,25.0,0,85.0,30.0,11709.029620610025,1.412023695634113,0.0,8487.808196009659,4336.636917309568,1500,NaN,0,19.791464313591696,19.661948506904388,NaN,24.999999999994454,13724.691476897344,7961.042302142171,0.0,0.6596017479307363,0.040765362835203336,1,slack_sky_anchor,11709.735632457841,-300000.0,-99999.0
199,20.0,8.0,0,0,0,25.0,1,70.0,30.0,50329.269861251116,3.295386527632204,0.0,822.7970359078745,3409.5067500552514,1500,NaN,0,18.01546000455986,18.01650873061532,NaN,24.999999999994454,42230.20335814128,0.0,1211.4689372348942,0.5952205347370523,0.08074351859794476,1,ring_buckling,50330.917554514934,-300000.0,-99999.0
200,20.0,8.0,0,0,0,25.0,1,85.0,30.0,66441.93501565019,1.4447867209065122,0.0,4045.992783159791,6070.195017732248,1500,NaN,0,19.772362584493788,19.621718068845382,NaN,24.999999999994454,79563.58755459626,0.0,0.0,0.7134340400533006,0.038738160142948654,1,slack_sky_anchor,66442.65740901064,-300000.0,-99999.0
201,20.0,8.0,0,0,1,15.0,0,70.0,30.0,12469.430275044268,3.1972211265981967,0.0,471.36957028083526,2530.8349613720525,1500,NaN,0,18.04349780184092,18.050242976221345,NaN,14.999999999992935,8202.806470030759,0.0,1211.4689372348942,0.5843813697684439,0.0907170891308989,1,ring_buckling,12471.028885607566,-300000.0,-99999.0
202,20.0,8.0,0,0,1,15.0,0,85.0,30.0,12259.142007169079,1.4521763486166026,0.0,3995.816685097156,5058.9725607732025,1500,NaN,0,19.777437060788884,20.059477802502908,NaN,14.999999999992937,12767.900798302244,0.0,0.0,0.7331614567455347,0.03900990271856684,1,slack_sky_anchor,12259.868095343387,-300000.0,-99999.0
203,20.0,8.0,0,0,1,15.0,1,70.0,30.0,60495.21190558225,3.038086195718482,0.0,929.2412131020136,3736.0649340083105,1500,NaN,0,18.004317466125705,17.999333025548513,NaN,14.999999999992934,41583.39761485038,0.0,1211.4689372348942,0.621347812532747,0.06365573910921819,1,ring_buckling,60496.73094868011,-300000.0,-99999.0
204,20.0,8.0,0,0,1,15.0,1,85.0,30.0,101197.60627612316,1.4929773821383823,0.0,3774.7160109156034,5927.316853282022,1500,NaN,0,19.690587667371112,19.48972267724612,NaN,14.999999999992937,97106.46714331205,0.0,0.0,0.8104285713359616,0.033754344342213805,1,slack_sky_anchor,101198.35276481423,-300000.0,-99999.0
205,20.0,8.0,0,0,1,25.0,0,70.0,30.0,12816.297492733767,3.5169058796532418,0.0,691.8823939237992,2698.223716572685,1500,NaN,0,18.042153955281616,18.04247502538168,NaN,24.999999999985878,8530.105316625793,0.0,1211.4689372348942,0.5922900002790996,0.09484453303641494,1,ring_buckling,12818.055945673594,-300000.0,-99999.0
206,20.0,8.0,0,0,1,25.0,0,85.0,30.0,11855.341929056325,1.400081453866222,0.0,2521.379614336051,4626.940014848438,1500,NaN,0,19.772610662043487,19.726742344839273,NaN,24.99999999998587,11822.674755251708,0.0,0.0,0.703787855561842,0.06759578323253401,1,slack_sky_anchor,11856.041969783259,-300000.0,-99999.0
207,20.0,8.0,0,0,1,25.0,1,70.0,30.0,46690.68301275585,3.5060676841892673,0.0,744.5783180410992,2953.667365400215,1500,NaN,0,18.032241669252656,18.05032713009623,NaN,24.999999999985867,41562.487337418934,0.0,1211.4689372348942,0.5922900002790996,0.09190806422352511,1,ring_buckling,46692.43604659794,-300000.0,-99999.0
208,20.0,8.0,0,0,1,25.0,1,85.0,30.0,40385.00209910357,1.3890946411203313,0.0,2968.0944991339306,4512.892590128682,1500,NaN,0,19.771167300883008,19.748348550783014,NaN,24.999999999985878,57923.053977438176,0.0,0.0,0.7427055201839323,0.06759578323253401,1,slack_sky_anchor,40385.696646424134,-300000.0,-99999.0
209,20.0,8.0,0,2,0,15.0,0,70.0,30.0,23377.503249451707,3.4881992851066874,0.0,1352.131896457786,4554.620984221555,1500,NaN,0,17.11815252721135,17.12935964136711,NaN,14.999999999997227,12651.257839055825,0.0,1211.4689372348942,0.6108889414912255,0.06466108185706791,1,ring_buckling,23379.24734909426,-300000.0,-99999.0
210,20.0,8.0,0,2,0,15.0,0,85.0,30.0,41790.614137419485,1.655895729104318,0.0,6855.432126484871,8865.404173617922,1500,NaN,0,24.96110965683776,26.574988070535905,NaN,14.999999999997227,15841.683400287466,0.0,0.0,0.7489141096519347,0.0352019437722696,1,slack_sky_anchor,41791.442085284034,-300000.0,-99999.0
211,20.0,8.0,0,2,0,15.0,1,70.0,30.0,137228.3096458098,3.4744318748329293,0.0,1195.9454460002546,4511.433851162163,1500,NaN,0,16.429695813143265,16.3960531197118,NaN,14.999999999997227,61187.58149235382,0.0,1211.4689372348942,0.6305235503583759,0.059016998963545175,1,ring_buckling,137230.0468617472,-300000.0,-99999.0
212,20.0,8.0,0,2,0,15.0,1,85.0,30.0,373576.1503266426,1.7376294400330947,0.0,6845.016803731343,8772.015850615458,1500,NaN,0,24.77527058512225,13.180925775164193,NaN,14.999999999997227,136874.98276892386,0.0,0.0,0.7773529180095125,0.03392535453367845,1,slack_sky_anchor,373577.01914136263,-300000.0,-99999.0
213,20.0,8.0,0,2,0,25.0,0,70.0,30.0,23463.1991527728,3.3640398704679653,0.0,1241.6861321708736,4803.129933193769,1500,NaN,0,17.116448820386605,17.127106587148496,NaN,24.999999999994454,11613.324397308645,0.0,1211.4689372348942,0.60759537619019,0.05975950046217815,1,ring_buckling,23464.881172708032,-300000.0,-99999.0
214,20.0,8.0,0,2,0,25.0,0,85.0,30.0,41871.382728412034,1.6468338904349695,0.0,6824.978566466702,8559.653256995296,1500,NaN,0,24.879534047676266,24.55693239387977,NaN,24.999999999994454,15697.23150223406,0.0,0.0,0.7581466292187997,0.04670539033010547,1,slack_sky_anchor,41872.20614535725,-300000.0,-99999.0
215,20.0,8.0,0,2,0,25.0,1,70.0,30.0,130685.20940503056,3.3497840923444993,0.0,993.9889385845627,4066.535922395819,1500,NaN,0,16.38849641263614,16.355367411997065,NaN,24.999999999994454,69378.56407269461,0.0,1211.4689372348942,0.60759537619019,0.05975950046217815,1,ring_buckling,130686.88429707673,-300000.0,-99999.0
216,20.0,8.0,0,2,0,25.0,1,85.0,30.0,373629.02533830516,1.738083092290686,0.0,12147.939120353187,9403.586008580456,1500,NaN,0,24.348407084779396,22.664080677635553,NaN,24.999999999994454,129754.70040981888,3718.7878031062837,0.0,0.7712081280030247,0.0418985375668845,1,slack_sky_anchor,373629.8943798513,-300000.0,-99999.0
217,20.0,8.0,0,2,1,15.0,0,70.0,30.0,22901.90590697953,3.682747325770369,0.0,1641.7895722107053,4924.085591413116,1500,NaN,0,17.123437512756695,17.1364691665357,NaN,14.999999999992937,13999.602333152607,0.0,1211.4689372348942,0.6038387532749709,0.07398762330469486,1,ring_buckling,22903.747280642416,-300000.0,-99999.0
218,20.0,8.0,0,2,1,15.0,0,85.0,30.0,41260.79754656409,1.5608152438332108,0.0,9452.419150074997,9713.737512266007,1500,NaN,0,25.160236844469406,31.86850135100633,NaN,14.996268448153511,17779.127015334765,1841.0062455952338,0.0,0.7533166558613402,0.04524575810534916,1,slack_sky_anchor,41261.57795418601,-300000.0,-99999.0
219,20.0,8.0,0,2,1,15.0,1,70.0,30.0,115239.66488972161,3.548752990036482,0.0,753.7038797283269,3338.7389638219415,1500,NaN,0,16.541656134441663,16.50637505003049,NaN,14.999999999992939,78929.75895619366,0.0,1211.4689372348942,0.6326215749344613,0.06863938956229937,1,ring_buckling,115241.43926621662,-300000.0,-99999.0
220,20.0,8.0,0,2,1,15.0,1,85.0,30.0,347539.4498513481,1.6365134096414937,0.0,6542.621064565747,9014.424762697572,1500,NaN,0,25.24423484044911,16.337052559902116,NaN,14.9999999974586,125004.7016139466,0.0,0.0,0.772633991572377,0.04312408586575538,1,slack_sky_anchor,347540.26810805296,-300000.0,-99999.0
221,20.0,8.0,0,2,1,25.0,0,70.0,30.0,24540.8840379722,3.4857165677242703,0.0,2564.4593531403593,5809.879482434008,1500,NaN,0,17.120764132425297,17.132826615412647,NaN,24.99999999998588,14950.488120063324,0.0,1211.4689372348942,0.6132107912626736,0.0583357049998397,1,ring_buckling,24542.62689625606,-300000.0,-99999.0
222,20.0,8.0,0,2,1,25.0,0,85.0,30.0,46069.42790093173,2.037067260431563,0.0,5336.142746540542,8148.727843199988,1500,NaN,0,25.186995909313307,27.583900797606823,NaN,24.99999999998248,23519.302907440106,0.0,0.0,0.7468932942391575,0.04271971262011953,1,slack_sky_anchor,46070.44643456195,-300000.0,-99999.0
223,20.0,8.0,0,2,1,25.0,1,70.0,30.0,111929.44732731541,3.3778711085665414,0.0,601.9335892533577,3007.623820354654,1500,NaN,0,16.493453162402016,16.45884351048149,NaN,24.99999999998587,61502.57122808495,0.0,1211.4689372348942,0.6283352980695014,0.06106042313379029,1,ring_buckling,111931.1362628697,-300000.0,-99999.0
224,20.0,8.0,0,2,1,25.0,1,85.0,30.0,333470.77242079034,2.1043991407991802,0.0,7855.533676092935,9693.883037372747,1500,NaN,0,25.1556122501126,12.248329600477318,NaN,24.99999899063247,126118.70346620344,0.0,0.0,0.7735014515911303,0.03661149757941627,1,slack_sky_anchor,333471.82462036074,-300000.0,-99999.0
225,20.0,8.0,1,0,0,15.0,0,70.0,30.0,12390.97102575026,3.3647648292218477,0.0,629.2555893589323,3248.3585609566585,1500,NaN,0,18.024770088018233,18.02669547041155,NaN,14.999999999997227,10218.14711462072,0.0,1211.469008118371,0.5893296792615814,0.07030540801399753,1,ring_buckling,12392.65340816487,-300000.0,-99999.0
226,20.0,8.0,1,0,0,15.0,0,85.0,30.0,11118.467546323018,1.4142480747914166,0.0,3916.5726413555344,5687.5501619157885,1500,NaN,0,19.784204040402283,19.734260225674202,NaN,14.999999999997227,12732.305568535567,0.0,0.0,0.6719256248784689,0.038743535852983915,1,slack_sky_anchor,11119.174670360413,-300000.0,-99999.0
227,20.0,8.0,1,0,0,15.0,1,70.0,30.0,63388.911777075205,3.209192685779982,0.0,395.2458194066401,1862.0354411650917,1500,NaN,0,17.988211210576743,17.982958565785555,NaN,14.999999999997227,43754.422275540994,0.0,1211.469008118371,0.6145812742682608,0.0918852418606896,1,ring_buckling,63390.5163734181,-300000.0,-99999.0
228,20.0,8.0,1,0,0,15.0,1,85.0,30.0,94312.19357881173,1.4356017392440963,0.0,4637.697312970404,6785.157228212775,1500,NaN,0,19.713249188145724,19.623587248707445,NaN,14.999999999997227,94461.78044246572,0.0,0.0,0.8027676038309437,0.0338093385025519,1,slack_sky_anchor,94312.91137968135,-300000.0,-99999.0
