island,gen,idx,status,fitness,n_lines,rings,n_active,r_hub,r_bot,tether,m_airborne_kg,T_mass_1p5_N,T_rotary_actual_N,ratio
2,10,2,reject,1.0e9,13,13,1,0.7,0.7,25.0,163.9527064175669,2567.3970632192027,2224.412579644859,0.8664076980970434
2,10,3,ok,-6.219,10,4,1,1.321,1.321,25.0,127.85744875502861,2002.1678544806766,2224.412579644859,1.1110020444423867
2,10,4,clearance_reject,1.0e9,13,8,2,1.036,1.036,25.0,166.457584524255,2606.6218911305764,2224.412579644859,0.8533698681860065
2,10,5,ok,-5.099,13,5,1,1.276,1.276,25.0,165.15612535473528,2586.2418527479554,2224.412579644859,0.8600945720839516
2,10,6,clearance_reject,1.0e9,3,5,2,1.079,1.079,25.0,42.74326598996621,669.3328702701938,2224.412579644859,3.3233278663677703
2,10,7,ok,9.178,3,8,2,0.847,0.847,25.0,42.950903962396666,672.5843513361607,2224.412579644859,3.3072618701666574
2,10,8,clearance_reject,1.0e9,3,5,2,0.962,0.962,25.0,43.148977199298756,675.6860546128944,2224.412579644859,3.2920800488020157
2,10,9,clearance_reject,1.0e9,3,7,2,0.7,0.7,25.0,42.553030343238675,666.3538987643258,2224.412579644859,3.3381849851404306
2,10,10,ok,-6.833,13,7,1,0.7,0.7,25.0,163.62337561494326,2562.2399483782306,2224.412579644859,0.8681515488246137
2,11,1,clearance_reject,1.0e9,3,6,2,1.206,1.206,25.0,44.6480765950077,699.1610155947185,2224.412579644859,3.1815454952858535
2,11,2,ok,-3.312,7,6,2,0.899,0.899,25.0,92.08382084204679,1441.9751668981482,2224.412579644859,1.5426150399176581
2,11,3,reject,1.0e9,3,11,1,0.7,0.7,25.0,42.29379831133198,662.2944869256793,2224.412579644859,3.358645773982527
2,11,4,ok,-7.144,10,7,1,0.7,0.7,25.0,128.14269382679123,2006.6346142893003,2224.412579644859,1.1085289587873923
2,11,5,ok,-1.67,3,7,2,0.7,0.7,25.0,43.20167273988657,676.5112338923711,2224.412579644859,3.2880645112816405
2,11,6,clearance_reject,1.0e9,3,5,2,1.125,1.125,25.0,43.2547040994579,677.3416718875525,2224.412579644859,3.2840332611547045
2,11,7,ok,-6.813,9,5,1,0.943,0.943,25.0,115.37827874507748,1806.7518401005148,2224.412579644859,1.2311666330009707
2,11,8,ok,4.137,16,4,1,1.594,1.5,25.0,201.54176027953338,3156.0181881954045,2224.412579644859,0.7048161471201048
2,11,9,ok,-7.106,13,6,1,0.797,0.797,25.0,163.70211832308456,2563.4730100461306,2224.412579644859,0.8677339573802767
2,11,10,ok,-7.077,7,7,1,0.7,0.7,25.0,91.15788488681363,1427.4755876954716,2224.412579644859,1.5582841477772442
2,12,1,clearance_reject,1.0e9,16,5,2,1.028,1.028,25.0,201.41325912089448,3154.0059402458674,2224.412579644859,0.7052658180699105
2,12,2,clearance_reject,1.0e9,14,5,2,1.133,1.133,25.0,176.07176875518945,2757.174016185981,2224.412579644859,0.8067726471330616
2,12,3,ok,-6.759,6,5,1,0.979,0.979,25.0,78.66957159088096,1231.916395162963,2224.412579644859,1.8056522247604345
2,12,4,ok,-7.131,3,7,1,0.7,0.7,25.0,42.09379831133198,659.1626117412827,2224.412579644859,3.3746036865906577
2,12,5,ok,-6.442,3,7,1,1.236,1.236,25.0,44.33738102440494,694.2957168573548,2224.412579644859,3.203840273872626
2,12,6,clearance_reject,1.0e9,14,7,2,0.7,0.7,25.0,176.61348546402408,2765.656961772842,2224.412579644859,0.8042980783195055
2,12,7,clearance_reject,1.0e9,3,9,2,0.914,0.914,25.0,42.85146756749972,671.0272394481425,2224.412579644859,3.3149363377174246
2,12,8,clearance_reject,1.0e9,3,12,3,1.108,1.108,25.0,44.10164096583409,690.6041746603236,2224.412579644859,3.2209660197014376
2,12,9,ok,-7.177,3,8,1,0.7,0.7,25.0,42.143798311331985,659.9455805373819,2224.412579644859,3.3706000089182493
2,12,10,ok,-3.006,7,4,1,1.216,1.216,25.0,91.44944296868384,1432.0412053025696,2224.412579644859,1.5533160438458702
2,13,1,clearance_reject,1.0e9,3,5,2,1.145,1.145,25.0,43.40901027479296,679.7580102942076,2224.412579644859,3.2723594955241584
2,13,2,ok,-6.756,3,5,1,0.944,0.944,25.0,42.568984337216115,666.6037283534755,2224.412579644859,3.336933900953723
2,13,3,ok,-6.395,6,7,1,1.236,1.236,25.0,78.53554312944118,1229.8175931010323,2224.412579644859,1.808733744031029
2,13,4,ok,-6.194,10,4,1,1.327,1.327,25.0,127.77466331718297,2000.8714861885855,2224.412579644859,1.1117218646971134
2,13,5,clearance_reject,1.0e9,9,8,2,1.251,1.251,25.0,116.89916269289269,1830.5679335730626,2224.412579644859,1.2151488829497061
2,13,6,ok,-7.128,13,7,1,0.7,0.7,25.0,164.95456666036097,2583.085569382404,2224.412579644859,0.861145525340339
2,13,7,ok,0.335,16,6,2,0.786,0.786,25.0,200.37579647960908,3137.759922740966,2224.412579644859,0.7089173915197885
2,13,8,ok,-7.19,14,7,1,0.7,0.7,25.0,176.17311773414124,2758.7610779466963,2224.412579644859,0.8063085264710401
2,13,9,ok,-6.681,11,5,1,0.943,0.943,25.0,139.20422423174873,2179.8512771729747,2224.412579644859,1.0204423590446388
2,13,10,ok,-7.065,7,9,1,0.914,0.914,25.0,92.31382420225323,1445.57687597894,2224.412579644859,1.5387715566067655
2,14,1,ok,-6.661,7,6,1,1.058,1.058,25.0,92.36976181398397,1446.4528240692096,2224.412579644859,1.5378397018072576
2,14,2,ok,-7.112,13,7,1,0.7,0.7,25.0,163.47333243858031,2559.8903658750346,2224.412579644859,0.8689483773593167
2,14,3,ok,-6.687,12,5,1,0.943,0.943,25.0,152.42264664416828,2386.843522824619,2224.412579644859,0.9319473850604427
2,14,4,reject,1.0e9,3,10,1,0.7,0.7,25.0,42.243798311331986,661.5115181295802,2224.412579644859,3.362621086227451
2,14,5,ok,-6.922,7,9,1,0.914,0.914,25.0,91.75526480750625,1436.8301844418418,2224.412579644859,1.548138815380584
2,14,6,reject,1.0e9,3,11,1,0.7,0.7,25.0,44.124512958374766,690.9623357896028,2224.412579644859,3.2192964282241134
2,14,7,clearance_reject,1.0e9,3,8,2,0.832,0.832,25.0,42.74855041080239,669.4156210025975,2224.412579644859,3.3229170486241575
2,14,8,ok,-3.896,16,7,1,0.7,0.7,25.0,200.69046758004163,3142.6874757944233,2224.412579644859,0.7078058498586663
2,14,9,ok,-3.843,16,7,1,0.7,0.7,25.0,200.23239628619842,3135.5143652050633,2224.412579644859,0.7094250960318537
2,14,10,ok,-6.865,8,9,1,0.914,0.914,25.0,103.37635807479306,1618.8092525387121,2224.412579644859,1.3741041918041943
2,15,1,ok,-7.131,8,7,1,0.7,0.7,25.0,102.92707069323605,1611.7736925339077,2224.412579644859,1.3801022996893608
2,15,2,reject,1.0e9,12,9,1,0.914,0.914,25.0,152.49328872033485,2387.949733651221,2224.412579644859,0.9315156631223093
2,15,3,ok,-7.228,15,7,1,0.7,0.7,25.0,189.05674479940504,2960.510637400297,2224.412579644859,0.7513611170801854
2,15,4,ok,-7.134,6,7,1,0.7,0.7,25.0,78.84636638004523,1234.6848912275339,2224.412579644859,1.801603466155101
2,15,5,ok,-7.045,3,7,1,0.7,0.7,25.0,42.315497233706324,662.634278508241,2224.412579644859,3.356923497306206
2,15,6,ok,-7.131,3,7,1,0.7,0.7,25.0,42.09379831133198,659.1626117412827,2224.412579644859,3.3746036865906577
2,15,7,ok,-7.116,9,7,1,0.7,0.7,25.0,115.48943968018436,1808.4925509711925,2224.412579644859,1.2299816100709455
2,15,8,ok,-7.176,13,7,1,0.7,0.7,25.0,164.03067927501448,2568.6180695056855,2224.412579644859,0.8659958465810113
2,15,9,ok,-7.129,3,7,1,0.7,0.7,25.0,42.52488753188332,665.9131999018108,2224.412579644859,3.3403941834654267
2,15,10,ok,-7.211,15,7,1,0.7,0.7,25.0,188.8331948168219,2957.0099841856745,2224.412579644859,0.7522506151623414
2,16,1,ok,-7.113,8,7,1,0.7,0.7,25.0,103.29674835884947,1617.562614069709,2224.412579644859,1.375163199431486
2,16,2,ok,-7.093,3,7,1,0.7,0.7,25.0,42.12711528281212,659.6843347222721,2224.412579644859,3.371934821798276
2,16,3,ok,-7.144,6,7,1,0.7,0.7,25.0,79.4607000232814,1244.3049726884906,2224.412579644859,1.7876747489312947
2,16,4,ok,-7.092,6,7,1,0.7,0.7,25.0,79.30244900452873,1241.8268604958055,2224.412579644859,1.7912421211091787
2,16,5,ok,-7.086,3,8,1,0.7,0.7,25.0,42.15694937746345,660.1515180257094,2224.412579644859,3.3695485337931617
2,16,6,ok,-7.178,3,8,1,0.7,0.7,25.0,42.143798311331985,659.9455805373819,2224.412579644859,3.3706000089182493
2,16,7,ok,-7.125,7,8,1,0.7,0.7,25.0,90.74560218730949,1421.0194979178063,2224.412579644859,1.5653638693235734
2,16,8,ok,-7.188,14,7,1,0.7,0.7,25.0,175.69670146180835,2751.300696442886,2224.412579644859,0.8084948993473405
2,16,9,ok,-7.049,5,8,1,0.7,0.7,25.0,66.46059490930094,1040.7314396833763,2224.412579644859,2.1373550320739767
2,16,10,ok,-7.263,15,7,1,0.7,0.7,25.0,189.0456421279051,2960.336776493541,2224.412579644859,0.7514052446018086
2,17,1,ok,-7.131,8,7,1,0.7,0.7,25.0,103.12310122251971,1614.8434082841454,2224.412579644859,1.3774788120220351
2,17,2,ok,-7.062,8,7,1,0.7,0.7,25.0,103.4740707867863,1620.3393726281708,2224.412579644859,1.37280659670504
2,17,3,ok,-7.131,3,7,1,0.7,0.7,25.0,42.996377228400796,673.2964343029195,2224.412579644859,3.3037640871332528
2,17,4,ok,-7.238,15,7,1,0.7,0.7,25.0,188.8290660718352,2956.945330615842,2224.412579644859,0.7522670631119113
2,17,5,ok,-7.177,3,8,1,0.7,0.7,25.0,42.143798311331985,659.9455805373819,2224.412579644859,3.3706000089182493
2,17,6,ok,-7.187,4,8,1,0.7,0.7,25.0,54.28178385066561,850.0188590334012,2224.412579644859,2.6168979146819744
2,17,7,ok,-7.187,4,8,1,0.7,0.7,25.0,54.28178385066561,850.0188590334012,2224.412579644859,2.6168979146819744
2,17,8,reject,1.0e9,14,9,1,0.7,0.7,25.0,175.71096870851972,2751.5241126225105,2224.412579644859,0.8084292517882915
2,17,9,ok,-7.178,3,8,1,0.7,0.7,25.0,42.143798311331985,659.9455805373819,2224.412579644859,3.3706000089182493
2,17,10,ok,-6.91,3,7,1,0.7,0.7,25.0,42.12562101358684,659.6609353987448,2224.412579644859,3.3720544302055266
2,18,1,ok,-7.177,3,8,1,0.7,0.7,25.0,42.143798311331985,659.9455805373819,2224.412579644859,3.3706000089182493
2,18,2,ok,-7.14,3,8,1,0.7,0.7,25.0,42.14918474165967,660.0299286747606,2224.412579644859,3.370169265068237
2,18,3,ok,-7.107,15,7,1,0.7,0.7,25.0,187.748549148505,2940.02510992335,2224.412579644859,0.7565964563149095
2,18,4,ok,-7.075,16,7,1,0.7,0.7,25.0,201.1450702162013,3149.8062693691722,2224.412579644859,0.7062061566378027
2,18,5,ok,-7.022,3,8,1,0.7,0.7,25.0,42.331914737763405,662.8913663759715,2224.412579644859,3.355621588203399
2,18,6,ok,-7.124,4,7,1,0.7,0.7,25.0,54.23178385066561,849.235890237302,2224.412579644859,2.619310612300301
2,18,7,ok,-7.083,8,7,1,0.7,0.7,25.0,103.04469057724502,1613.6155465135041,2224.412579644859,1.3785269883220248
2,18,8,ok,-7.228,14,7,1,0.7,0.7,25.0,176.43334422638767,2762.8360624136417,2224.412579644859,0.805119279390609
2,18,9,ok,-7.065,3,7,1,0.7,0.7,25.0,42.207913110205844,660.9495782751098,2224.412579644859,3.3654799893358613
2,18,10,ok,-7.16,3,9,1,0.7,0.7,25.0,42.19379831133198,660.7285493334809,2224.412579644859,3.366605820028158
2,19,1,ok,-7.196,14,7,1,0.7,0.7,25.0,176.55828732342187,2764.7925933389574,2224.412579644859,0.8045495293223793
2,19,2,ok,-7.094,16,7,1,0.7,0.7,25.0,199.98234306150087,3131.5986877590203,2224.412579644859,0.7103121445093764
2,19,3,ok,-7.009,16,7,1,0.7,0.7,25.0,201.06548826834685,3148.5600657311156,2224.412579644859,0.7064856738339963
2,19,4,ok,-7.056,16,7,1,0.7,0.7,25.0,201.18635985413914,3150.452839331323,2224.412579644859,0.706061221382062
2,19,5,ok,-7.067,16,7,1,0.7,0.7,25.0,201.2887250762671,3152.055814825962,2224.412579644859,0.7057021545056866
2,19,6,ok,-7.124,4,8,1,0.7,0.7,25.0,54.292405852863155,850.1851929588566,2224.412579644859,2.6163859334027544
2,19,7,ok,-7.111,4,8,1,0.7,0.7,25.0,54.29460073772335,850.219563485988,2224.412579644859,2.616280164766543
2,19,8,ok,-7.177,3,8,1,0.7,0.7,25.0,42.143798311331985,659.9455805373819,2224.412579644859,3.3706000089182493
2,19,9,ok,-7.177,3,8,1,0.7,0.7,25.0,42.143798311331985,659.9455805373819,2224.412579644859,3.3706000089182493
2,19,10,ok,-7.042,16,7,1,0.7,0.7,25.0,200.97104840209616,3147.081196363474,2224.412579644859,0.7068176640041
2,20,1,ok,-7.108,9,7,1,0.7,0.7,25.0,115.09813888030796,1802.3650246473553,2224.412579644859,1.2341631962593593
2,20,2,ok,-7.177,3,8,1,0.7,0.7,25.0,42.143798311331985,659.9455805373819,2224.412579644859,3.3706000089182493
2,20,3,ok,-7.176,3,8,1,0.7,0.7,25.0,43.12155055944924,675.256570549214,2224.412579644859,3.2941739135328256
2,20,4,ok,-7.258,16,7,1,0.7,0.7,25.0,201.07315581424558,3148.6801347147425,2224.412579644859,0.7064587333341122
2,20,5,ok,-7.238,8,8,1,0.7,0.7,25.0,102.99515003539703,1612.8397725453276,2224.412579644859,1.3791900581260892
2,20,6,ok,-7.159,3,9,1,0.7,0.7,25.0,42.19379831133198,660.7285493334809,2224.412579644859,3.366605820028158
2,20,7,ok,-7.218,5,8,1,0.7,0.7,25.0,66.41989158866522,1040.0940510842684,2224.412579644859,2.1386648422091947
2,20,8,ok,-6.886,3,8,1,0.7,0.7,25.0,42.185707711197715,660.601855584544,2224.412579644859,3.367251485657049
2,20,9,ok,-7.089,7,7,1,0.7,0.7,25.0,90.72913054567326,1420.7615622893725,2224.412579644859,1.5656480571310694
2,20,10,ok,-7.084,8,7,1,0.7,0.7,25.0,103.04689983712521,1613.6501421444773,2224.412579644859,1.37849743358167
2,21,1,ok,-7.304,14,8,1,0.7,0.7,25.0,176.6854178874953,2766.7833786329566,2224.412579644859,0.8039706313198692
2,21,2,ok,-7.178,3,8,1,0.7,0.7,25.0,42.143798311331985,659.9455805373819,2224.412579644859,3.3706000089182493
2,21,3,reject,1.0e9,15,8,1,0.7,0.7,25.0,187.798549148505,2940.8080787194494,2224.412579644859,0.7563950180024875
2,21,4,ok,-7.082,8,7,1,0.7,0.7,25.0,103.09471460688651,1614.3988915987927,2224.412579644859,1.3778580939447682
2,21,5,ok,-7.112,8,7,1,0.7,0.7,25.0,103.98028757529835,1628.2664116175,2224.412579644859,1.3661232362062634
2,21,6,ok,-7.275,10,8,1,0.7,0.7,25.0,127.6510208795157,1998.9353227772433,2224.412579644859,1.1127986755241015
2,21,7,ok,-7.219,6,8,1,0.7,0.7,25.0,78.62863460733404,1231.2753475484894,2224.412579644859,1.8065923142810736
2,21,8,ok,-7.298,14,8,1,0.7,0.7,25.0,176.74874524493595,2767.7750455292658,2224.412579644859,0.8036825764571836
2,21,9,ok,-7.194,6,8,1,0.7,0.7,25.0,78.63433738953547,1231.3646495587832,2224.412579644859,1.8064612951507906
2,21,10,ok,-7.188,4,8,1,0.7,0.7,25.0,54.28178385066561,850.0188590334012,2224.412579644859,2.6168979146819744
2,22,1,ok,-7.126,5,8,1,0.7,0.7,25.0,66.43895752864952,1040.3926118057886,2224.412579644859,2.138051111093523
2,22,2,ok,-7.278,10,8,1,0.7,0.7,25.0,127.82742684995114,2001.697730183174,2224.412579644859,1.1112629774732794
2,22,3,ok,-7.255,10,8,1,0.7,0.7,25.0,127.64194799445124,1998.793247059322,2224.412579644859,1.112877774085676
2,22,4,ok,-7.15,6,7,1,0.7,0.7,25.0,78.57379155939736,1230.416539644142,2224.412579644859,1.807853282180519
2,22,5,ok,-7.285,16,8,1,0.7,0.7,25.0,201.15457729080745,3149.9551442243483,2224.412579644859,0.7061727795468665
2,22,6,ok,-7.193,8,8,1,0.7,0.7,25.0,103.1911659555631,1615.9092595259017,2224.412579644859,1.376570229133713
2,22,7,ok,-7.18,6,8,1,0.7,0.7,25.0,78.66710384582656,1231.8777518154766,2224.412579644859,1.805708867106851
2,22,8,ok,-7.099,15,7,1,0.7,0.7,25.0,188.54266976207347,2952.460543138614,2224.412579644859,0.7534097567584075
2,22,9,ok,-7.273,15,7,1,0.7,0.7,25.0,188.84638406868672,2957.216519638756,2224.412579644859,0.7521980771014312
2,22,10,ok,-7.108,9,7,1,0.7,0.7,25.0,115.35409758012757,1806.3731781483325,2224.412579644859,1.2314247169707468
2,23,1,ok,-7.298,14,8,1,0.7,0.7,25.0,176.78189093958298,2768.294086421938,2224.412579644859,0.8035318901106875
2,23,2,ok,-7.278,10,8,1,0.7,0.7,25.0,127.71763214511172,1999.9784136258506,2224.412579644859,1.1122182942025467
2,23,3,ok,-7.262,10,8,1,0.7,0.7,25.0,128.29892582992198,2009.0811099573693,2224.412579644859,1.10717908232787
2,23,4,ok,-7.295,16,8,1,0.7,0.7,25.0,200.49970710818704,3139.7002858545975,2224.412579644859,0.7084792741735838
2,23,5,ok,-7.306,14,8,1,0.7,0.7,25.0,175.961095652736,2755.4409444702096,2224.412579644859,0.8072800776619613
2,23,6,ok,-7.205,16,7,1,0.7,0.7,25.0,200.4247280993364,3138.526161368748,2224.412579644859,0.7087443166874118
2,23,7,reject,1.0e9,13,8,1,0.7,0.7,25.0,163.86729285731573,2566.0595401703945,2224.412579644859,0.8668593011279664
2,23,8,ok,-7.315,14,8,1,0.7,0.7,25.0,176.13077721130236,2758.098051782829,2224.412579644859,0.806502357016279
2,23,9,ok,-7.268,16,8,1,0.7,0.7,25.0,200.69581942666704,3142.771282372607,2224.412579644859,0.7077869751837488
2,23,10,ok,-7.23,16,7,1,0.7,0.7,25.0,201.18737408212917,3150.4687215086897,2224.412579644859,0.7060576619785125
2,24,1,ok,-7.184,4,8,1,0.7,0.7,25.0,55.01430809295757,861.4897315154168,2224.412579644859,2.582053503681317
2,24,2,ok,-7.109,16,7,1,0.7,0.7,25.0,200.84824416193058,3145.1581586019083,2224.412579644859,0.7072498321145347
2,24,3,ok,-7.112,12,7,1,0.7,0.7,25.0,152.6457780631119,2390.3376215938624,2224.412579644859,0.9305851021001937
2,24,4,ok,-7.235,16,7,1,0.7,0.7,25.0,201.2287961490119,3151.117365225472,2224.412579644859,0.7059123230993002
2,24,5,reject,1.0e9,14,8,1,0.7,0.7,25.0,175.66327023165297,2750.777184242348,2224.412579644859,0.8086487674782474
2,24,6,ok,-7.224,10,8,1,0.7,0.7,25.0,128.53757971632515,2012.8182808797987,2224.412579644859,1.1051233987563809
2,24,7,ok,-7.305,13,8,1,0.7,0.7,25.0,163.6178952035904,2562.154128556649,2224.412579644859,0.8681806277196712
2,24,8,reject,1.0e9,15,8,1,0.7,0.7,25.0,188.41272804133584,2950.4257368856343,2224.412579644859,0.7539293573248418
2,24,9,ok,-7.275,16,7,1,0.7,0.7,25.0,200.9862815884015,3147.319738554319,2224.412579644859,0.7067640927599603
2,24,10,ok,-7.302,13,8,1,0.7,0.7,25.0,164.91885123637337,2582.526288131969,2224.412579644859,0.8613320181355651
2,25,1,ok,-7.294,12,8,1,0.7,0.7,25.0,152.64873488877097,2390.3839236383938,2224.412579644859,0.9305670765468876
2,25,2,ok,-7.31,13,8,1,0.7,0.7,25.0,164.31785726907265,2573.1150976711633,2224.412579644859,0.8644823473532517
2,25,3,ok,-7.265,10,8,1,0.7,0.7,25.0,127.24409089724251,1992.5630532109014,2224.412579644859,1.1163574352441923
2,25,4,reject,1.0e9,14,8,1,0.7,0.7,25.0,176.37480218495938,2761.9193305796753,2224.412579644859,0.8053865132903778
2,25,5,ok,-7.32,14,8,1,0.7,0.7,25.0,176.90168876329182,2770.1700455780315,2224.412579644859,0.8029877383143483
2,25,6,ok,-7.284,14,8,1,0.7,0.7,25.0,175.8707449969317,2754.0261095861724,2224.412579644859,0.8076948043092828
2,25,7,ok,-7.247,9,8,1,0.7,0.7,25.0,115.2986901337045,1805.5055321159166,2224.412579644859,1.2320164851768771
2,25,8,ok,-7.117,14,7,1,0.7,0.7,25.0,176.65299133458157,2766.275599051027,2224.412579644859,0.8041182087598017
2,25,9,ok,-7.288,12,8,1,0.7,0.7,25.0,152.53613108750423,2388.620618384113,2224.412579644859,0.9312540311025449
2,25,10,ok,-7.266,14,7,1,0.7,0.7,25.0,176.73032931561272,2767.4866635690405,2224.412579644859,0.8037663230420717
2,26,1,ok,-7.293,15,8,1,0.7,0.7,25.0,188.16643939618478,2946.569010405898,2224.412579644859,0.7549161658149794
2,26,2,reject,1.0e9,15,8,1,0.7,0.7,25.0,188.16708617562878,2946.5791385683506,2224.412579644859,0.7549135709708549
2,26,3,ok,-7.281,15,8,1,0.7,0.7,25.0,188.1946292428561,2947.0104458121077,2224.412579644859,0.7548030862279069
2,26,4,ok,-7.296,15,8,1,0.7,0.7,25.0,187.88989678993033,2942.2385257761143,2224.412579644859,0.756027276564226
2,26,5,ok,-7.254,14,8,1,0.7,0.7,25.0,176.96846372648412,2771.215699828836,2224.412579644859,0.8026847494340659
2,26,6,ok,-7.111,14,7,1,0.7,0.7,25.0,175.61096870851972,2749.958175030312,2224.412579644859,0.8088896041556486
2,26,7,ok,-7.292,16,8,1,0.7,0.7,25.0,200.0763513466532,3133.070798836002,2224.412579644859,0.7099783957870573
2,26,8,ok,-7.296,12,8,1,0.7,0.7,25.0,152.1539833796036,2382.636423768374,2224.412579644859,0.9335929550370642
2,26,9,ok,-7.31,15,8,1,0.7,0.7,25.0,188.44643518191944,2950.953569671288,2224.412579644859,0.753794503074015
2,26,10,ok,-7.317,13,8,1,0.7,0.7,25.0,164.82875535988313,2581.115442932988,2224.412579644859,0.8618028247187586
2,27,1,reject,1.0e9,16,8,1,0.7,0.7,25.0,199.941695155012,3130.9621669108697,2224.412579644859,0.7104565501152483
2,27,2,reject,1.0e9,16,8,1,0.7,0.7,25.0,200.7249467289065,3143.2273977479686,2224.412579644859,0.7076842678447592
2,27,3,ok,-7.3,12,8,1,0.7,0.7,25.0,152.62256933770658,2389.97418743807,2224.412579644859,0.9307266125871071
2,27,4,ok,-7.308,15,8,1,0.7,0.7,25.0,188.16621230567242,2946.565454310197,2224.412579644859,0.7549170768940556
2,27,5,ok,-7.318,14,8,1,0.7,0.7,25.0,176.51225015743563,2764.071680050396,2224.412579644859,0.8047593684706115
2,27,6,ok,-7.327,13,8,1,0.7,0.7,25.0,164.64458517030667,2578.2314527007875,2224.412579644859,0.8627668308501586
2,27,7,ok,-7.296,15,8,1,0.7,0.7,25.0,187.841470141654,2941.4801946861144,2224.412579644859,0.7562221848929451
2,27,8,ok,-7.299,15,8,1,0.7,0.7,25.0,188.31019309445443,2948.820103607278,2224.412579644859,0.7543398720470419
2,27,9,ok,-7.312,14,8,1,0.7,0.7,25.0,176.07019982884003,2757.1494477784813,2224.412579644859,0.8067798361228243
2,27,10,ok,-7.296,13,8,1,0.7,0.7,25.0,164.68233513465356,2578.8225935835367,2224.412579644859,0.8625690596861922
2,28,1,ok,-7.322,12,8,1,0.7,0.7,25.0,152.45540000001847,2387.3564199365833,2224.412579644859,0.9317471664762764
2,28,2,ok,-7.318,13,8,1,0.7,0.7,25.0,164.7315122393897,2579.5926763533544,2224.412579644859,0.8623115579586013
2,28,3,ok,-7.32,14,8,1,0.7,0.7,25.0,176.5190597917774,2764.1783146744447,2224.412579644859,0.8047283230014206
2,28,4,reject,1.0e9,15,8,1,0.7,0.7,25.0,187.81369805290836,2941.0453011083073,2224.412579644859,0.7563340077783257
2,28,5,reject,1.0e9,14,8,1,0.7,0.7,25.0,176.4544535972359,2763.166621987231,2224.412579644859,0.8050229624028581
2,28,6,ok,-7.29,16,8,1,0.7,0.7,25.0,200.2213969138425,3135.3421218984363,2224.412579644859,0.7094640690432809
2,28,7,reject,1.0e9,15,8,1,0.7,0.7,25.0,187.86368106301654,2941.828003853304,2224.412579644859,0.7561327775557407
2,28,8,ok,-7.305,14,8,1,0.7,0.7,25.0,176.08797818369527,2757.427845720434,2224.412579644859,0.8066983812820987
2,28,9,ok,-7.327,14,8,1,0.7,0.7,25.0,175.9757663781596,2755.670678874666,2224.412579644859,0.8072127764385992
2,28,10,ok,-7.323,13,8,1,0.7,0.7,25.0,164.28917567132538,2572.665961749996,2224.412579644859,0.8646332686470319
2,29,1,ok,-7.314,15,8,1,0.7,0.7,25.0,188.90531339859737,2958.139316168657,2224.412579644859,0.7519634276474472
2,29,2,reject,1.0e9,13,8,1,0.7,0.7,25.0,163.52333243858033,2560.6733346711344,2224.412579644859,0.8686826818269417
2,29,3,ok,-7.318,15,8,1,0.7,0.7,25.0,188.55240107791118,2952.6129294715324,2224.412579644859,0.7533708727757251
2,29,4,ok,-7.329,13,8,1,0.7,0.7,25.0,163.8225218508892,2565.3584541503556,2224.412579644859,0.8670962048387824
2,29,5,ok,-7.327,13,8,1,0.7,0.7,25.0,163.80852418708162,2565.1392594707636,2224.412579644859,0.8671702994026909
2,29,6,ok,-7.33,13,8,1,0.7,0.7,25.0,163.82194482609862,2565.349418302244,2224.412579644859,0.8670992589839795
2,29,7,ok,-7.329,14,8,1,0.7,0.7,25.0,175.67644706153533,2750.9835251749355,2224.412579644859,0.8085881137741121
2,29,8,ok,-7.318,15,8,1,0.7,0.7,25.0,188.52856987131676,2952.239747648796,2224.412579644859,0.7534661036307811
2,29,9,ok,-7.328,14,8,1,0.7,0.7,25.0,176.68177821490647,2766.726383631655,2224.412579644859,0.8039871932420923
2,29,10,ok,-7.321,14,8,1,0.7,0.7,25.0,176.89600176610952,2770.080990751286,2224.412579644859,0.8030135534201712
2,30,1,ok,-7.313,12,8,1,0.7,0.7,25.0,152.402637613526,2386.5301938919565,2224.412579644859,0.9320697409728909
2,30,2,ok,-7.316,13,8,1,0.7,0.7,25.0,163.76144485428927,2564.402026500412,2224.412579644859,0.8674195998357053
2,30,3,ok,-7.304,12,8,1,0.7,0.7,25.0,151.44674930856914,2371.5615795852104,2224.412579644859,0.9379526969879112
2,30,4,ok,-7.318,15,8,1,0.7,0.7,25.0,188.9164897462373,2958.3143307977853,2224.412579644859,0.7519189412995843
2,30,5,ok,-7.316,12,8,1,0.7,0.7,25.0,151.68415214363745,2375.2791598244894,2224.412579644859,0.9364846950491587
2,30,6,ok,-7.331,13,8,1,0.7,0.7,25.0,163.7756168896645,2564.6239517299323,2224.412579644859,0.8673445392040465
2,30,7,ok,-7.329,14,8,1,0.7,0.7,25.0,175.89896307052055,2754.467987008295,2224.412579644859,0.807565232246847
2,30,8,ok,-7.318,15,8,1,0.7,0.7,25.0,187.97770972837537,2943.613621590039,2224.412579644859,0.7556741018351816
2,30,9,ok,-7.325,13,8,1,0.7,0.7,25.0,164.36872487463455,2573.9116526289085,2224.412579644859,0.864214813811856
2,30,10,ok,-7.318,13,8,1,0.7,0.7,25.0,164.48767637405984,2575.7743588748926,2224.412579644859,0.8635898451200089
3,0,2,clearance_reject,1.0e9,14,5,2,1.665,1.5,25.0,176.3748988565329,2761.920844396186,2224.412579644859,0.8053860718557856
3,0,3,ok,-2.498,10,9,2,0.712,0.712,25.0,128.51042921484884,2012.393120970711,2224.412579644859,1.1053568790634092
