# v13_5kw telemetry  length=25.0  window=20.0  min_clearance=1.5
island,gen,idx,fitness,status,P_mean,P_end,FoS,twist_crossed,clearance,n_lines,rings,n_active,r_hub,r_bot,bank_top,bank_bot,lam_top,lam_bot,tether,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
1,21,8,-7.286,ok,7.42,7.29,1.81,false,9.29,16,8,1,0.7,0.7,19.8,2.3,0.104,0.923,25.0,0.02846,0.01,1.32,0.443417,0.7,0.317332,3.675546,16.0,-0.758334,0.0,19.822899,2.2709,0.1038,0.922899
1,21,9,-7.126,ok,7.32,7.13,67.36,false,9.42,3,8,1,0.7,0.7,22.0,9.6,0.124,0.99,25.0,0.02745,0.010432,1.32,0.943272,0.7,0.615992,3.500289,3.0,-0.159582,0.0,22.0,9.637255,0.124342,0.990073
1,21,10,-7.285,ok,7.42,7.29,1.82,false,9.29,16,8,1,0.7,0.7,20.5,4.8,0.104,0.894,25.0,0.027186,0.01,1.32,0.4,0.7,0.316228,3.671305,16.0,-0.693861,0.0,20.538841,4.797514,0.1038,0.89366
1,22,1,-7.071,ok,7.2,7.07,19.34,false,8.88,16,7,1,0.7,0.7,21.2,6.6,0.18,0.882,25.0,0.018161,0.01,1.32,0.4,0.7,0.754073,3.898923,16.0,-0.700029,0.0,21.193901,6.566761,0.17976,0.881995
1,22,2,-7.213,ok,7.45,7.21,18.7,false,8.67,16,7,1,0.7,0.7,21.0,20.9,0.219,0.856,25.0,0.013205,0.010472,1.32,0.4,0.7,0.879839,4.030288,16.0,-0.8,0.0,21.039699,20.878747,0.219412,0.856259
1,22,3,-7.23,ok,7.46,7.23,1.79,false,8.67,16,8,1,0.7,0.7,19.3,6.2,0.219,0.94,25.0,0.02846,0.01,1.32,0.552124,0.7,0.874082,3.674923,16.0,-0.773589,0.0,19.345976,6.186316,0.219412,0.939656
1,22,4,-7.253,ok,7.4,7.25,4.63,false,9.38,9,8,1,0.7,0.7,22.0,8.8,0.104,0.864,25.0,0.025548,0.010076,1.32,0.541157,0.7,0.316228,3.741894,9.0,-0.396341,0.0,22.0,8.769673,0.1038,0.864135
1,22,5,-7.286,ok,7.42,7.29,1.81,false,9.29,16,8,1,0.7,0.7,19.8,1.5,0.104,0.899,25.0,0.027802,0.01,1.32,0.528285,0.7,0.48613,3.672594,16.0,-0.738188,0.0,19.812211,1.531359,0.1038,0.89948
1,22,6,-7.284,ok,7.42,7.28,2.22,false,9.29,16,8,1,0.7,0.7,21.2,0.0,0.104,0.911,25.0,0.02846,0.01,1.32,0.735381,0.7,0.316228,3.776914,16.0,-0.215995,0.0,21.20232,0.0,0.1038,0.910689
1,22,7,-7.164,ok,7.37,7.16,9.13,false,9.25,7,8,1,0.7,0.7,19.5,0.0,0.145,0.965,25.0,0.025548,0.01,1.32,0.617572,0.7,0.944581,3.470213,7.0,-0.741686,0.0,19.51858,0.0,0.144657,0.965202
1,22,8,-7.253,ok,7.4,7.25,5.11,false,9.38,9,8,1,0.7,0.7,22.0,12.6,0.104,0.854,25.0,0.024714,0.01004,1.32,0.710637,0.7,0.477828,3.816323,9.0,-0.001443,0.0,22.0,12.602451,0.1038,0.853615
1,22,9,-7.292,ok,7.43,7.29,1.77,false,9.24,16,8,1,0.7,0.7,20.5,6.7,0.112,0.917,25.0,0.027657,0.01,1.32,0.432407,0.7,0.316228,3.670314,16.0,-0.687938,0.0,20.490903,6.69831,0.111803,0.91686
1,22,10,-7.285,ok,7.42,7.29,2.42,false,9.29,16,8,1,0.7,0.7,20.5,4.8,0.104,0.94,25.0,0.02846,0.01,1.32,0.81788,0.7,0.316228,3.671305,16.0,-0.454537,0.0,20.538841,4.797514,0.1038,0.940463
1,23,1,-7.209,ok,7.38,7.21,26.48,false,9.39,7,8,1,0.7,0.7,20.4,6.6,0.112,0.933,25.0,0.02846,0.01,1.32,1.19373,0.7,0.316917,3.58254,7.0,-0.8,0.0,20.386324,6.566761,0.111803,0.933257
1,23,2,-7.216,ok,7.43,7.22,5.41,false,9.03,9,8,1,0.7,0.7,20.9,11.1,0.184,0.893,25.0,0.026149,0.01,1.32,0.707081,0.7,0.502234,3.744901,9.0,-0.471103,0.0,20.934413,11.13918,0.184256,0.892958
1,23,3,-7.081,ok,7.17,7.08,17.27,false,9.29,16,7,1,0.7,0.7,22.0,13.4,0.104,0.837,25.0,0.024653,0.010076,1.32,0.4,0.7,0.874082,3.936624,16.0,0.337897,0.0,22.0,13.399464,0.1038,0.837381
1,23,4,-7.174,ok,7.35,7.17,72.93,false,9.49,3,8,1,0.7,0.7,22.0,14.4,0.104,0.883,25.0,0.025548,0.010076,1.32,1.12304,0.7,0.483095,3.678799,3.0,-0.435134,0.0,22.0,14.416005,0.1038,0.882893
1,23,5,-7.141,ok,7.44,7.14,1.73,false,8.37,16,8,1,0.7,0.7,18.6,15.4,0.276,0.937,25.0,0.022008,0.01,1.32,0.4,0.7,0.948683,3.672594,16.0,-0.8,0.0,18.633524,15.350683,0.275767,0.937062
1,23,6,-7.288,ok,7.43,7.29,1.8,false,9.29,16,8,1,0.7,0.7,18.7,5.1,0.104,0.951,25.0,0.02846,0.01,1.32,0.4,0.7,0.324655,3.556593,16.0,-0.8,0.0,18.701704,5.057112,0.1038,0.950732
1,23,7,-7.302,ok,7.45,7.3,1.81,false,9.17,16,8,1,0.7,0.7,18.9,0.0,0.125,0.956,25.0,0.02846,0.01,1.32,0.525222,0.7,0.517293,3.642904,16.0,-0.407065,0.0,18.912099,0.0,0.125122,0.956429
1,23,8,-7.225,ok,7.45,7.22,1.77,false,8.67,16,8,1,0.7,0.7,20.7,6.0,0.219,0.898,25.0,0.027536,0.01,1.32,0.552124,0.7,0.86797,3.758115,16.0,-0.696614,0.0,20.678308,5.998051,0.219412,0.898266
1,23,9,-7.285,ok,7.42,7.28,1.99,false,9.29,16,8,1,0.7,0.7,20.9,11.4,0.104,0.902,25.0,0.027629,0.01,1.32,0.665043,0.7,0.326303,3.745645,16.0,-0.323654,0.0,20.869006,11.402113,0.1038,0.901752
1,23,10,-7.288,ok,7.43,7.29,1.8,false,9.29,16,8,1,0.7,0.7,19.0,0.1,0.104,0.947,25.0,0.027186,0.01,1.32,0.4,0.7,0.516909,3.691883,16.0,-0.344534,0.0,18.970455,0.073405,0.1038,0.947279
1,24,1,-7.276,ok,7.45,7.28,1.86,false,8.95,16,8,1,0.7,0.7,20.4,9.7,0.166,0.933,25.0,0.02846,0.01,1.32,0.586779,0.7,0.626459,3.58254,16.0,-0.746397,0.0,20.386324,9.680479,0.16601,0.932618
1,24,2,-7.261,ok,7.45,7.26,1.77,false,8.85,16,8,1,0.7,0.7,20.3,3.1,0.186,0.915,25.0,0.02846,0.01,1.32,0.551316,0.7,0.502234,3.735623,16.0,-0.367257,0.0,20.279871,3.071827,0.185801,0.915042
1,24,3,-7.29,ok,7.43,7.29,1.79,false,9.29,16,8,1,0.7,0.7,17.3,0.0,0.104,0.94,25.0,0.02846,0.01,1.32,0.4,0.7,0.386304,3.560211,16.0,-0.662804,0.0,17.250928,0.0,0.1038,0.939656
1,24,4,-7.288,ok,7.43,7.29,1.77,false,9.29,16,8,1,0.7,0.7,18.6,9.6,0.104,0.942,25.0,0.027186,0.010076,1.32,0.4,0.7,0.316228,3.747091,16.0,-0.339501,0.0,18.573661,9.647518,0.1038,0.941751
1,24,5,-7.287,ok,7.42,7.29,1.81,false,9.29,16,8,1,0.7,0.7,19.7,0.0,0.104,0.961,25.0,0.027186,0.01,1.32,0.4,0.7,0.571682,3.600292,16.0,-0.268669,0.0,19.739083,0.0,0.1038,0.960586
1,24,6,-7.268,ok,7.46,7.27,1.73,false,8.88,16,8,1,0.7,0.7,19.8,5.1,0.18,0.867,25.0,0.018816,0.01,1.32,0.4,0.7,0.406947,3.715021,16.0,-0.569849,0.0,19.760744,5.057112,0.17976,0.866545
1,24,7,-7.281,ok,7.45,7.28,1.77,false,9.0,16,8,1,0.7,0.7,20.9,12.1,0.157,0.924,25.0,0.02846,0.01,1.32,0.536903,0.7,0.541549,3.602522,16.0,-0.679237,0.0,20.901581,12.099118,0.157147,0.923945
1,24,8,-7.293,ok,7.43,7.29,1.77,false,9.24,16,8,1,0.7,0.7,19.8,6.7,0.112,0.923,25.0,0.027657,0.01,1.32,0.432407,0.7,0.316228,3.729926,16.0,-0.737315,0.0,19.822899,6.746086,0.111803,0.922899
1,24,9,-7.295,ok,7.44,7.3,1.77,false,9.24,16,8,1,0.7,0.7,18.5,0.0,0.112,0.989,25.0,0.02846,0.01,1.32,0.432407,0.7,0.609717,3.577515,16.0,-0.627788,0.0,18.48232,0.0,0.111803,0.988604
1,24,10,-7.289,ok,7.45,7.29,1.75,false,9.04,16,8,1,0.7,0.7,19.5,15.5,0.15,0.92,25.0,0.021962,0.01,1.32,0.4,0.7,0.451942,3.560491,16.0,-0.546764,0.0,19.534377,15.495578,0.150304,0.919531
1,25,1,-7.288,ok,7.43,7.29,1.78,false,9.29,16,8,1,0.7,0.7,18.8,12.3,0.104,0.916,25.0,0.02846,0.010057,1.32,0.4,0.7,0.316228,3.58254,16.0,-0.746397,0.0,18.770301,12.302404,0.1038,0.915545
1,25,2,-7.291,ok,7.43,7.29,1.78,false,9.26,16,8,1,0.7,0.7,19.5,3.1,0.109,0.938,25.0,0.02846,0.01,1.32,0.421452,0.7,0.324655,3.735623,16.0,-0.8,0.0,19.528636,3.136511,0.109097,0.938253
1,25,3,-7.291,ok,7.43,7.29,1.78,false,9.27,16,8,1,0.7,0.7,18.6,7.1,0.107,0.94,25.0,0.02846,0.01,1.32,0.4,0.7,0.316228,3.644232,16.0,-0.662804,0.0,18.565421,7.088278,0.107231,0.939656
1,25,4,-7.287,ok,7.42,7.29,1.81,false,9.29,16,8,1,0.7,0.7,19.8,0.0,0.104,0.967,25.0,0.027186,0.01,1.32,0.4,0.7,0.576227,3.747091,16.0,-0.342662,0.0,19.812583,0.0,0.1038,0.96656
1,25,5,-7.294,ok,7.45,7.29,1.77,false,9.09,16,8,1,0.7,0.7,19.1,5.8,0.141,0.961,25.0,0.024,0.01,1.32,0.432407,0.7,0.571682,3.600292,16.0,-0.268669,0.0,19.147416,5.770807,0.141369,0.960586
1,25,6,-7.289,ok,7.43,7.29,1.78,false,9.29,16,8,1,0.7,0.7,18.0,10.1,0.104,0.951,25.0,0.02846,0.010057,1.32,0.4,0.7,0.514429,3.472608,16.0,-0.626659,0.0,18.042807,10.121619,0.1038,0.950732
1,25,7,-7.29,ok,7.43,7.29,1.77,false,9.29,16,8,1,0.7,0.7,17.7,2.5,0.104,0.983,25.0,0.02846,0.010057,1.32,0.425284,0.7,0.607852,3.642904,16.0,-0.407065,0.0,17.740896,2.534241,0.1038,0.982764
1,25,8,-7.302,ok,7.45,7.3,1.8,false,9.16,16,8,1,0.7,0.7,18.3,6.7,0.127,0.979,25.0,0.027657,0.010021,1.32,0.420371,0.7,0.675011,3.483767,16.0,-0.737315,0.0,18.279867,6.746086,0.127416,0.979045
1,25,9,-7.291,ok,7.43,7.29,1.78,false,9.27,16,8,1,0.7,0.7,19.0,6.7,0.107,0.933,25.0,0.027475,0.010015,1.32,0.4,0.7,0.609717,3.856383,16.0,-0.440856,0.0,18.975724,6.72184,0.107231,0.932714
1,25,10,-7.288,ok,7.45,7.29,1.75,false,9.02,16,8,1,0.7,0.7,19.0,4.3,0.153,0.979,25.0,0.024238,0.01,1.32,0.442699,0.7,0.752946,3.560491,16.0,-0.469652,0.0,18.998985,4.304948,0.1533,0.979428
1,26,1,-7.295,ok,7.45,7.29,1.77,false,9.09,16,8,1,0.7,0.7,18.8,15.1,0.141,0.959,25.0,0.02846,0.010021,1.32,0.4,0.7,0.639623,3.439141,16.0,-0.8,0.0,18.770301,15.136852,0.141052,0.959065
1,26,2,-7.293,ok,7.43,7.29,1.76,false,9.26,16,8,1,0.7,0.7,18.5,3.1,0.109,0.976,25.0,0.027666,0.010054,1.32,0.432407,0.7,0.476438,3.731248,16.0,-0.123212,0.0,18.473183,3.136511,0.108732,0.97618
1,26,3,-7.301,ok,7.45,7.3,1.78,false,9.16,16,8,1,0.7,0.7,18.4,17.6,0.128,0.975,25.0,0.027827,0.010064,1.32,0.4,0.7,0.607025,3.50963,16.0,-0.573518,0.0,18.420095,17.639429,0.127974,0.974825
1,26,4,-7.302,ok,7.44,7.3,1.82,false,9.21,16,8,1,0.7,0.7,18.6,0.0,0.118,0.942,25.0,0.027186,0.010008,1.32,0.455293,0.7,0.451477,3.795276,16.0,0.09208,0.0,18.573661,0.0,0.118191,0.941751
1,26,5,-7.289,ok,7.45,7.29,1.77,false,9.04,16,8,1,0.7,0.7,19.1,9.3,0.15,0.961,25.0,0.02846,0.01,1.32,0.50021,0.7,0.643241,3.417455,16.0,-0.8,0.0,19.141416,9.261893,0.150067,0.960586
1,26,6,-7.302,ok,7.44,7.3,1.82,false,9.2,16,8,1,0.7,0.7,18.9,0.0,0.12,0.98,25.0,0.026036,0.01,1.32,0.452938,0.7,0.514429,3.634953,16.0,-0.434652,0.0,18.943111,0.0,0.120289,0.979583
1,26,7,-7.291,ok,7.45,7.29,1.77,false,9.05,16,8,1,0.7,0.7,19.2,8.8,0.148,0.951,25.0,0.026413,0.01,1.32,0.525222,0.7,0.620715,3.487645,16.0,-0.407065,0.0,19.159411,8.787236,0.148218,0.951448
1,26,8,-7.298,ok,7.45,7.3,1.8,false,9.13,16,8,1,0.7,0.7,19.1,10.5,0.133,0.974,25.0,0.027657,0.01,1.32,0.4,0.7,0.610031,3.483767,16.0,-0.8,0.0,19.130732,10.458363,0.133477,0.973607
1,26,9,-7.296,ok,7.44,7.3,1.74,false,9.25,16,8,1,0.7,0.7,18.1,16.3,0.111,0.983,25.0,0.02846,0.010091,1.32,0.4,0.7,0.558538,3.577515,16.0,-0.499468,0.0,18.076855,16.298356,0.11136,0.982764
1,26,10,-7.296,ok,7.45,7.3,1.74,false,9.09,16,8,1,0.7,0.7,18.5,20.9,0.14,0.92,25.0,0.021962,0.010064,1.32,0.4,0.7,0.639098,3.560491,16.0,-0.480535,0.0,18.534545,20.872194,0.139783,0.919531
1,27,1,-7.292,ok,7.45,7.29,1.73,false,9.05,16,8,1,0.7,0.7,19.0,13.7,0.148,0.911,25.0,0.019664,0.010021,1.32,0.419462,0.7,0.617872,3.614939,16.0,-0.8,0.0,18.971343,13.744411,0.147827,0.910979
1,27,2,-7.292,ok,7.45,7.29,1.78,false,9.07,16,8,1,0.7,0.7,19.0,6.1,0.145,0.976,25.0,0.027754,0.01,1.32,0.432407,0.7,0.580324,3.559756,16.0,-0.123212,0.0,19.045473,6.109472,0.144836,0.97618
1,27,3,-7.302,ok,7.45,7.3,1.79,false,9.16,16,8,1,0.7,0.7,18.1,17.6,0.128,0.975,25.0,0.026803,0.010027,1.32,0.4,0.7,0.630926,3.585829,16.0,-0.402979,0.0,18.053175,17.639429,0.127974,0.974825
1,27,4,-7.3,ok,7.44,7.3,1.83,false,9.22,16,8,1,0.7,0.7,17.9,14.2,0.115,0.986,25.0,0.028016,0.010027,1.32,0.455293,0.7,0.596839,3.795276,16.0,-0.501801,0.0,17.931538,14.20365,0.115424,0.986135
1,27,5,-7.297,ok,7.45,7.3,1.78,false,9.11,16,8,1,0.7,0.7,18.9,15.6,0.136,0.963,25.0,0.022141,0.01,1.32,0.411706,0.7,0.571682,3.459877,16.0,-0.268669,0.0,18.913943,15.564123,0.136389,0.963014
1,27,6,-7.299,ok,7.45,7.3,1.8,false,9.14,16,8,1,0.7,0.7,19.0,2.3,0.131,0.959,25.0,0.027666,0.010002,1.32,0.432407,0.7,0.514429,3.62852,16.0,-0.346326,0.0,18.987994,2.274215,0.130776,0.958587
1,27,7,1.0e9,reject,0.0,0.0,Inf,false,9.09,16,9,1,0.7,0.7,18.5,17.6,0.14,0.956,25.0,0.024124,0.010015,1.32,0.4,0.7,0.517293,3.248878,16.0,-0.8,0.0,18.518177,17.646077,0.140161,0.956429
1,27,8,-7.288,ok,7.43,7.29,1.8,false,9.29,16,8,1,0.7,0.7,18.9,0.0,0.104,1.0,25.0,0.027657,0.01,1.32,0.477846,0.7,0.389403,3.483767,16.0,-0.737315,0.0,18.895946,0.0,0.1038,1.0
1,27,9,-7.296,ok,7.44,7.3,1.74,false,9.25,16,8,1,0.7,0.7,18.1,4.5,0.111,0.984,25.0,0.02846,0.010091,1.32,0.424498,0.7,0.516463,3.816342,16.0,-0.213952,0.0,18.076855,4.5386,0.11136,0.98416
1,27,10,-7.297,ok,7.45,7.3,1.76,false,9.09,16,8,1,0.7,0.7,18.0,17.4,0.14,0.92,25.0,0.02846,0.010039,1.32,0.4,0.7,0.668535,3.560491,16.0,-0.697092,0.0,17.973663,17.402917,0.139783,0.919531
1,28,1,-7.296,ok,7.45,7.3,1.78,false,9.09,16,8,1,0.7,0.7,18.2,10.4,0.141,0.901,25.0,0.027764,0.01,1.32,0.4,0.7,0.591258,3.671023,16.0,-0.325508,0.0,18.210181,10.381061,0.140786,0.900529
1,28,2,-7.301,ok,7.45,7.3,1.78,false,9.16,16,8,1,0.7,0.7,18.8,14.4,0.128,0.966,25.0,0.022565,0.010037,1.32,0.432407,0.7,0.487866,3.635693,16.0,0.008007,0.0,18.806621,14.397133,0.127901,0.965718
1,28,3,-7.291,ok,7.43,7.29,1.76,false,9.27,16,8,1,0.7,0.7,18.1,0.0,0.106,0.994,25.0,0.02846,0.010066,1.32,0.438557,0.7,0.534653,3.585829,16.0,-0.517076,0.0,18.053175,0.0,0.106147,0.993655
1,28,4,-7.302,ok,7.45,7.3,1.78,false,9.18,16,8,1,0.7,0.7,19.3,9.7,0.123,0.966,25.0,0.02144,0.010022,1.32,0.455017,0.7,0.376373,3.740661,16.0,0.218145,0.0,19.267111,9.713327,0.122952,0.966091
1,28,5,-7.089,ok,7.17,7.09,16.35,false,9.27,16,7,1,0.7,0.7,18.9,0.8,0.107,0.984,25.0,0.027568,0.01008,1.32,0.442431,0.7,0.428033,3.899597,16.0,-0.047281,0.0,18.913943,0.823642,0.107435,0.984456
1,28,6,-7.303,ok,7.44,7.3,1.79,false,9.2,16,8,1,0.7,0.7,18.9,9.1,0.12,0.98,25.0,0.026036,0.010069,1.32,0.4,0.7,0.674579,3.573956,16.0,-0.434652,0.0,18.943111,9.106188,0.120289,0.979583
1,28,7,-7.304,ok,7.45,7.3,1.79,false,9.17,16,8,1,0.7,0.7,17.6,11.8,0.125,0.956,25.0,0.02846,0.010059,1.32,0.4,0.7,0.517293,3.692254,16.0,-0.533741,0.0,17.623251,11.83151,0.125122,0.956429
1,28,8,-7.299,ok,7.45,7.3,1.79,false,9.14,16,8,1,0.7,0.7,19.0,6.7,0.131,0.973,25.0,0.024671,0.010021,1.32,0.4,0.7,0.675011,3.414875,16.0,-0.59134,0.0,19.013436,6.746086,0.130841,0.973121
1,28,9,-7.299,ok,7.45,7.3,1.79,false,9.13,16,8,1,0.7,0.7,18.4,4.5,0.134,0.984,25.0,0.028154,0.010007,1.32,0.424498,0.7,0.65449,3.527841,16.0,-0.697237,0.0,18.361091,4.5386,0.134044,0.98416
1,28,10,-7.301,ok,7.44,7.3,1.81,false,9.22,16,8,1,0.7,0.7,18.2,11.5,0.116,0.99,25.0,0.025219,0.01007,1.32,0.4,0.7,0.407146,3.727949,16.0,-0.697092,0.0,18.165021,11.489237,0.115981,0.990035
1,29,1,-7.303,ok,7.45,7.3,1.79,false,9.19,16,8,1,0.7,0.7,18.6,6.8,0.122,1.0,25.0,0.025022,0.010037,1.32,0.415732,0.7,0.49525,3.622368,16.0,-0.8,0.0,18.638842,6.805926,0.12171,1.0
1,29,2,-7.301,ok,7.45,7.3,1.79,false,9.16,16,8,1,0.7,0.7,18.9,2.2,0.128,0.98,25.0,0.025512,0.010027,1.32,0.463679,0.7,0.432447,3.635693,16.0,-0.072062,0.0,18.892744,2.247336,0.127901,0.98041
1,29,3,-7.301,ok,7.45,7.3,1.78,false,9.16,16,8,1,0.7,0.7,19.0,6.6,0.128,1.0,25.0,0.022746,0.010045,1.32,0.415732,0.7,0.417925,3.647426,16.0,-0.8,0.0,19.019171,6.565646,0.127974,1.0
1,29,4,-7.303,ok,7.45,7.3,1.81,false,9.18,16,8,1,0.7,0.7,18.2,10.1,0.123,0.971,25.0,0.02846,0.010022,1.32,0.420371,0.7,0.795817,3.740661,16.0,-0.578539,0.0,18.219488,10.06623,0.122952,0.970835
1,29,5,-7.302,ok,7.44,7.3,1.82,false,9.22,16,8,1,0.7,0.7,17.9,9.9,0.117,1.0,25.0,0.024499,0.01,1.32,0.411161,0.7,0.316228,3.762296,16.0,-0.8,0.0,17.949152,9.857276,0.11699,1.0
1,29,6,-7.304,ok,7.45,7.3,1.82,false,9.2,16,8,1,0.7,0.7,18.2,9.1,0.12,0.992,25.0,0.027579,0.01,1.32,0.433422,0.7,0.581788,3.555306,16.0,-0.779525,0.0,18.188475,9.106188,0.120289,0.992128
1,29,7,-7.302,ok,7.45,7.3,1.78,false,9.17,16,8,1,0.7,0.7,19.1,12.1,0.125,0.956,25.0,0.024938,0.010059,1.32,0.439326,0.7,0.757396,3.426453,16.0,-0.533741,0.0,19.055065,12.059902,0.125122,0.956429
1,29,8,-7.301,ok,7.45,7.3,1.79,false,9.15,16,8,1,0.7,0.7,18.3,8.5,0.129,0.963,25.0,0.028322,0.010036,1.32,0.411101,0.7,0.579464,3.61775,16.0,-0.737315,0.0,18.279867,8.526731,0.129165,0.96346
1,29,9,-7.299,ok,7.45,7.3,1.78,false,9.13,16,8,1,0.7,0.7,18.4,4.5,0.134,0.965,25.0,0.026865,0.010044,1.32,0.4,0.7,0.704107,3.52967,16.0,-0.369843,0.0,18.361091,4.5386,0.134044,0.964555
1,29,10,-7.298,ok,7.45,7.3,1.78,false,9.13,16,8,1,0.7,0.7,18.8,11.5,0.134,0.959,25.0,0.025219,0.010049,1.32,0.4,0.7,0.623897,3.557628,16.0,-0.139414,0.0,18.783528,11.489237,0.134003,0.959449
1,30,1,-7.299,ok,7.45,7.3,1.78,false,9.14,16,8,1,0.7,0.7,19.0,6.8,0.132,0.945,25.0,0.025395,0.010053,1.32,0.415732,0.7,0.830441,3.622368,16.0,0.166198,0.0,18.999724,6.805926,0.13216,0.944884
1,30,2,-7.3,ok,7.45,7.3,1.8,false,9.13,16,8,1,0.7,0.7,18.4,14.0,0.132,0.983,25.0,0.02665,0.010001,1.32,0.412291,0.7,0.487866,3.50334,16.0,-0.483379,0.0,18.423364,13.980432,0.132451,0.982611
1,30,3,-7.302,ok,7.45,7.3,1.8,false,9.16,16,8,1,0.7,0.7,18.0,9.9,0.128,1.0,25.0,0.026803,0.01,1.32,0.427007,0.7,0.444415,3.622064,16.0,-0.8,0.0,18.034968,9.908066,0.127974,1.0
1,30,4,-7.303,ok,7.45,7.3,1.76,false,9.18,16,8,1,0.7,0.7,18.8,10.1,0.123,0.965,25.0,0.021216,0.010077,1.32,0.413298,0.7,0.388018,3.734398,16.0,0.055136,0.0,18.793212,10.06623,0.122952,0.964521
1,30,5,-7.3,ok,7.44,7.3,1.82,false,9.22,16,8,1,0.7,0.7,18.9,11.6,0.117,0.959,25.0,0.023994,0.010008,1.32,0.44434,0.7,0.644783,3.492649,16.0,-0.015556,0.0,18.873899,11.618558,0.11699,0.95928
1,30,6,-7.3,ok,7.45,7.3,1.79,false,9.14,16,8,1,0.7,0.7,18.5,9.1,0.131,0.992,25.0,0.027131,0.010023,1.32,0.429874,0.7,0.556736,3.534271,16.0,-0.8,0.0,18.467691,9.106188,0.130936,0.992128
1,30,7,-7.296,ok,7.44,7.3,1.76,false,9.25,16,8,1,0.7,0.7,17.6,12.8,0.111,1.0,25.0,0.026699,0.010014,1.32,0.433422,0.7,0.422961,3.661353,16.0,-0.8,0.0,17.623251,12.823673,0.110628,1.0
1,30,8,-7.302,ok,7.44,7.3,1.79,false,9.21,16,8,1,0.7,0.7,18.2,6.7,0.118,0.975,25.0,0.025847,0.010086,1.32,0.4,0.7,0.675011,3.859952,16.0,-0.553958,0.0,18.187107,6.746086,0.117878,0.97487
1,30,9,-7.3,ok,7.44,7.3,1.83,false,9.22,16,8,1,0.7,0.7,18.3,7.5,0.116,1.0,25.0,0.026865,0.010011,1.32,0.407747,0.7,0.316228,3.675233,16.0,-0.8,0.0,18.257793,7.457722,0.116076,1.0
1,30,10,-7.299,ok,7.44,7.3,1.84,false,9.23,16,8,1,0.7,0.7,18.2,11.5,0.114,1.0,25.0,0.02485,0.01,1.32,0.416964,0.7,0.316228,3.634287,16.0,-0.8,0.0,18.165021,11.489237,0.114076,1.0
2,0,2,9.333,ok,3.92,2.01,158.14,false,3.17,3,7,2,1.602,1.5,6.9,2.0,0.76,0.444,25.0,0.019411,0.014577,0.877713,1.488913,1.602223,0.598212,1.892386,3.423428,0.2662,6.821586,6.870836,1.966278,0.759634,0.443573
2,0,3,1.0e9,clearance_reject,NaN,NaN,NaN,false,0.99,13,6,2,1.983,1.5,16.3,15.4,0.842,0.526,25.0,0.011268,0.010976,1.239893,1.202762,1.982636,0.62358,2.114434,13.214221,0.298471,9.816993,16.290249,15.393629,0.841688,0.525713
2,0,4,1.0e9,clearance_reject,NaN,NaN,NaN,false,-1.15,15,7,2,1.19,1.19,7.5,13.6,0.872,0.676,25.0,0.026889,0.013076,1.005075,0.857738,1.189535,0.642268,2.436242,15.32493,-0.739069,16.065214,7.456568,13.611151,0.87219,0.675989
2,0,5,4.966,ok,5.08,3.21,4.01,false,4.24,12,9,2,1.236,1.236,16.4,17.8,0.627,0.608,25.0,0.019539,0.010142,0.501254,1.100989,1.23646,0.853266,1.879247,11.979645,0.109016,13.877263,16.439838,17.830107,0.626701,0.608114
2,0,6,1.0e9,clearance_reject,NaN,NaN,NaN,false,0.51,9,4,2,1.741,1.5,14.2,16.1,0.463,0.076,25.0,0.011681,0.012512,1.00018,1.283249,1.741404,0.658913,4.164189,8.801624,-0.287948,18.752642,14.204876,16.097156,0.462571,0.075832
2,0,7,1.0e9,clearance_reject,NaN,NaN,NaN,false,-1.15,14,6,2,1.538,1.5,7.4,2.2,0.446,0.379,25.0,0.020284,0.011859,0.94964,0.702365,1.538487,0.743013,2.271372,13.553913,0.187505,2.542835,7.363598,2.166712,0.44635,0.379093
2,0,8,1.0e9,reject,0.0,0.0,Inf,false,3.36,7,13,2,1.056,1.056,2.2,15.2,0.19,0.873,25.0,0.012967,0.012187,1.129664,1.12794,1.055855,0.799993,1.446504,7.231977,0.210987,3.084748,2.215187,15.162521,0.190057,0.872959
2,0,9,1.0e9,reject,0.0,0.0,Inf,false,5.36,6,17,2,0.731,0.731,6.6,7.8,0.881,0.578,25.0,0.01692,0.012085,1.044953,0.406255,0.731482,0.868503,1.537274,5.756171,-0.663257,3.271643,6.566121,7.765466,0.881078,0.577595
2,0,10,1.0e9,clearance_reject,NaN,NaN,NaN,false,-0.81,9,7,2,1.355,1.355,19.2,14.4,0.26,0.729,25.0,0.027489,0.012632,0.630888,0.745106,1.35479,0.451518,2.360743,8.979385,-0.430118,12.068735,19.167899,14.398794,0.260162,0.729135
2,1,1,-5.656,ok,6.81,6.09,77.1,false,8.6,3,7,1,0.914,0.914,0.0,8.1,0.368,0.852,25.0,0.011136,0.013545,0.88,0.642199,0.913582,0.810646,2.988,3.0,-0.328967,0.0,0.0,8.125571,0.367911,0.851621
2,1,2,2.199,ok,4.96,3.46,41.79,false,7.63,5,4,1,1.472,1.472,8.9,10.7,0.598,0.06,25.0,0.019411,0.013548,0.877713,1.488913,1.472049,0.598212,3.981781,5.0,-0.699879,13.0956,8.938231,10.728671,0.598256,0.059554
