island,mass_kg,Do_top_m,t_over_D,beam_aspect,Do_scale_exp,r_hub_m,r_bottom_m,target_Lr,n_lines,density_profile,n_expansion,bank_angle_deg,blade_scale
33,44.583641585523395,0.08106913346924721,0.01,1.0025418953731748,1.0,2.698271972848908,0.30006172342783105,2.996153677387298,7.76068204868944,-0.12019078910014093,9.473247092965648,30.249710459735972,0.40428970125182473
34,47.99148962277975,0.06910934812765399,0.01,1.000038369823117,0.9999861920980708,2.698271972848908,0.34637094706464766,2.9999968461269675,23.39542734109574,-0.10373117305924562,8.33947574011844,32.51472243806157,0.44842765827247305
35,44.52261661678209,0.08101930363405634,0.01000000009678985,1.0000000383266454,0.999999975034026,2.698271972848908,0.3000000542668693,2.998819026450553,7.920331418327129,-0.12028774012205201,9.403660589857013,30.13999915266118,0.4038242227240668
36,44.86701595460647,0.08180870386247933,0.01,1.0069521723140875,0.9962815918666021,2.698271972848908,0.30215937978559865,3.0,7.665337852191867,-0.10757780002051044,8.951354715180004,26.114948915630446,0.40182889976204933
37,44.99706165962311,0.08165657575471126,0.010135787867301809,0.993297844251591,0.9978092047114129,2.702926647068478,0.3,2.999829930616781,8.030590962775142,-0.11187256068080222,9.480964304751492,35.0,0.4243060546756796
38,45.65805212580769,0.08755286952954468,0.01,1.018026162655895,0.9670016512225497,2.698271972848908,0.3,3.0,7.304833615806704,-0.0887329915005723,6.62164913535856,14.276414362988103,0.4479071127893722
39,44.523026293879965,0.08101730146580402,0.01000003995317189,1.0000208944166504,0.9999945360502535,2.698277214029674,0.3000044073755815,3.0,8.057386108943238,-0.12031218027975862,9.344448586833257,30.220189646921465,0.4040178358803511
40,70.09425783362474,0.06871984371454615,0.010153925968362574,1.1156709271595264,1.0,2.698271972848908,3.353018161228103,2.972721726958567,20.844170260916933,0.47867825839415623,7.7317059609255665,5.0,0.406367417237766
41,44.70574604686052,0.08084931802595738,0.01,1.017283341090157,0.9995361161661438,2.7030359760958884,0.30349536456442716,2.995878510914845,8.107912158821804,-0.11655777474670316,9.20771227979247,35.0,0.4190086006677039
42,45.27157418482069,0.08086570996817811,0.010069905566037278,1.0992671621222456,1.0,2.7001693173426387,0.3,2.99657323423885,7.873720929148248,-0.09999306781979284,8.006610171447457,25.1890283382489,0.4321557113943404
43,45.24063302422299,0.08223212546251989,0.010080899862379268,1.0150348047606914,1.0,2.698271972848908,0.3,3.0,8.210679369845847,-0.10575318321862548,7.792395337399115,19.925648633205512,0.4199709133888919
44,47.99755460838395,0.0781907270413441,0.010068861017575868,0.9923042349125465,0.967681169181944,2.751305266512348,0.47421477907502385,2.8943659269548423,9.342933655118577,-0.11035952618004435,8.421679130022248,5.0,0.3787481020662795
45,44.69526753145899,0.08110329380950797,0.010001917153163686,1.0032676496059858,1.0,2.699954215744549,0.3,3.0,7.9691618584711,-0.1220048501743909,8.783828737116927,34.046307929355876,0.4148870570637503
46,44.52262426009223,0.08102301331301967,0.01,1.0000000011895418,1.0,2.698271972848908,0.30000001640062807,3.0,8.067278569422346,-0.12023139388296077,8.836732157987958,29.991813526316253,0.40347106053304865
47,44.52261334251564,0.08101861849243258,0.01,1.0000000153008513,0.9999999955565861,2.6982720173286427,0.30000000479228667,2.9972892996889176,7.952077953313263,-0.1202981851679138,8.500960705504946,30.167166173292053,0.40388916894949295
48,45.92794835023528,0.0770901137789411,0.01,1.0190005939592641,1.0,2.7039424279161834,0.36287870903582176,2.9720240056454976,8.840450112820935,-0.13383858407214325,9.519951048109782,30.336472883607463,0.3788832529420723
49,44.612058292684665,0.08107830358411558,0.01,1.0044860564301903,0.9982620223693575,2.698271972848908,0.30209231260486374,3.0,8.054546936744604,-0.11700323792497798,9.054119189311919,29.245413261007837,0.4031953638195987
50,44.52885783829542,0.0809902175486002,0.01,1.0004273686128382,1.0,2.698271972848908,0.3000695220532934,3.0,8.284114559507305,-0.1206072289969945,9.26892278529508,31.560311923645283,0.4075008678140953
51,47.21950638163031,0.07412001480737629,0.01,1.0099610833180792,0.9264497714093304,2.698271972848908,0.3,2.9841489581115477,9.836512555823035,-0.10153017728617372,12.418218060755695,31.452033239607427,0.35656310751458475
52,1.0000328584895075e6,0.07728126307606308,0.01,0.9779908997242216,1.0,2.698271972848908,0.3365835602939216,3.0,8.199596511564298,-0.10733015364999293,9.36083809144553,29.473031809155213,0.41409786767266277
53,44.52262614151282,0.0810240312526896,0.01000000000838868,1.0000000454197344,0.9999999940129598,2.698271972848908,0.3000000028063347,2.997423888585398,7.711777544532313,-0.12021591218600644,9.044223678315257,29.95085049865828,0.4033738192143089
54,44.5228316166578,0.08101968180666519,0.01,0.9999994104640383,0.9999982210768005,2.6982802404121022,0.30000156774894743,3.0,8.14877787434477,-0.1202827318994436,8.954849717165779,30.141053041113235,0.4038279676664483
55,46.554364732195,0.07734689366012173,0.01015089753474919,0.9855963428747201,0.9709402073244118,2.698271972848908,0.3754318214001047,3.0,9.482063976071375,-0.12839125822499386,8.066318612618005,32.35226873695896,0.42988206899905884
56,48.13805220452296,0.0691143544093389,0.010108366681282848,1.0004886411779663,0.9785747886157744,2.698271972848908,0.34836140232326435,3.0,24.0,-0.08661655531297417,6.749499238572167,33.737980981222634,0.4902532279591603
57,46.29106187695595,0.07798696527093825,0.01,1.0571687780255887,0.9658091150916724,2.72303278329008,0.30790285475346385,2.954555250404699,9.324413570759491,-0.10111888037540362,10.345063769913743,26.041625364569995,0.3817417439881128
58,45.06851501267529,0.08179211564115066,0.01,1.0214456815413837,1.0,2.706735605537043,0.3085824495862249,3.0,7.51715352574327,-0.09894224698729827,8.392962744031937,30.882780861559365,0.44331334223325247
59,44.52261302275467,0.08101724595419754,0.01000000004017615,1.000000063873362,0.9999999932334136,2.6982720084827143,0.3000000420894356,3.0,7.599238752642682,-0.12031904664800244,8.842875692354424,30.221790759452606,0.4040201200982826
60,44.52435336815658,0.08101947675216567,0.01,0.9999949209516644,1.0,2.698382953695586,0.3000277705448068,2.994266724103672,8.288593292647981,-0.12025094056008981,8.746501041693255,30.335671194790663,0.4043370117865384
