island,gen,idx,status,fitness,n_lines,rings,n_active,r_hub,r_bot,tether,m_airborne_kg,T_mass_1p5_N,T_rotary_actual_N,ratio
1,20,7,ok,1.562,9,5,2,1.049,1.049,21.2,116.29773098132303,1821.1498883101917,2224.412579644859,1.2214330044567867
1,20,8,clearance_reject,1.0e9,8,4,2,1.164,1.164,21.2,103.0372679305331,1613.4993124983062,2224.412579644859,1.3786262952914607
1,20,9,ok,-5.703,9,4,1,1.522,1.5,21.2,116.16768665432232,1819.1134753071665,2224.412579644859,1.2228003419463733
1,20,10,clearance_reject,1.0e9,3,4,2,1.259,1.259,21.2,42.290857178009134,662.2484306133401,2224.412579644859,3.358879352246593
1,21,1,ok,-6.366,8,5,1,0.949,0.949,21.2,103.84782408806282,1626.1921160749423,2224.412579644859,1.3678657998993446
1,21,2,ok,-3.778,12,3,1,2.089,1.5,21.2,151.80222797763759,2377.1281536963993,2224.412579644859,0.9357562722001042
1,21,3,ok,-3.802,5,4,1,2.024,1.5,21.2,66.47203510086044,1040.9105859436258,2224.412579644859,2.136987181880125
1,21,4,ok,-6.511,11,6,1,0.93,0.93,21.2,140.39970574382588,2198.5717715783717,2224.412579644859,1.0117534521276674
1,21,5,clearance_reject,1.0e9,15,8,3,0.7,0.7,21.2,190.1330526390895,2977.364946469693,2224.412579644859,0.7471078015754765
1,21,6,clearance_reject,1.0e9,14,6,2,0.84,0.84,21.2,176.77368628736085,2768.165606688483,2224.412579644859,0.8035691846868555
1,21,7,clearance_reject,1.0e9,9,5,2,1.147,1.147,21.2,116.06739914619466,1817.5430355171163,2224.412579644859,1.2238568970181125
1,21,8,clearance_reject,1.0e9,10,8,2,0.751,0.751,21.2,129.23931327957268,2023.8069905437644,2224.412579644859,1.0991228857487023
1,21,9,ok,-0.904,10,6,2,0.924,0.924,21.2,128.28470366061987,2008.8583996618413,2224.412579644859,1.107301828749753
1,21,10,clearance_reject,1.0e9,8,6,2,0.971,0.971,21.2,104.4941505520203,1636.3131851423782,2224.412579644859,1.3594051553470243
1,22,1,clearance_reject,1.0e9,8,5,2,1.078,1.078,21.2,103.15015276286252,1615.2670185236425,2224.412579644859,1.3771175626912613
1,22,2,clearance_reject,1.0e9,15,5,2,1.272,1.272,21.2,189.75425961768983,2971.4332841509718,2224.412579644859,0.7485992000929076
1,22,3,clearance_reject,1.0e9,13,5,2,1.402,1.402,21.2,165.81309686931488,2596.529616664792,2224.412579644859,0.8566867735181422
1,22,4,ok,-1.152,6,6,2,0.909,0.909,21.2,80.05013942237295,1253.535225822093,2224.412579644859,1.7745114248273681
1,22,5,ok,0.804,15,7,2,0.879,0.879,21.2,188.96964760856704,2959.1467497472163,2224.412579644859,0.751707423714244
1,22,6,clearance_reject,1.0e9,16,9,3,0.7,0.7,21.2,202.16071761581503,3165.7106738039083,2224.412579644859,0.702658205012782
1,22,7,clearance_reject,1.0e9,16,9,2,0.7,0.7,21.2,201.96548052128458,3162.6533827467397,2224.412579644859,0.703337454486705
1,22,8,ok,-6.198,8,4,1,1.164,1.164,21.2,103.5928918314078,1622.2000360333416,2224.412579644859,1.3712319875692198
1,22,9,clearance_reject,1.0e9,14,4,2,1.702,1.5,21.2,177.5460919669958,2780.260997590161,2224.412579644859,0.8000732958426949
1,22,10,clearance_reject,1.0e9,13,7,2,0.7,0.7,21.2,165.09418571444485,2585.2719166361753,2224.412579644859,0.860417260300863
1,23,1,clearance_reject,1.0e9,12,5,2,1.35,1.35,21.2,152.80008319190537,2392.7539436123293,2224.412579644859,0.9296453509493223
1,23,2,ok,-5.496,8,7,2,0.7,0.7,21.2,104.21676735488089,1631.9695373839309,2224.412579644859,1.3630233461407755
1,23,3,reject,1.0e9,12,7,2,0.7,0.7,21.2,152.68568390702654,2390.962522205206,2224.412579644859,0.9303418849046883
1,23,4,ok,-2.375,10,6,2,0.7,0.7,21.2,128.10961102700367,2006.116558290875,2224.412579644859,1.1088152233487185
1,23,5,ok,-3.924,15,7,2,0.863,0.863,21.2,189.48011555748317,2967.1403592554175,2224.412579644859,0.7496822901236324
1,23,6,ok,-5.598,14,4,1,1.656,1.5,21.2,176.50744284495863,2763.996400537144,2224.412579644859,0.8047812866950823
1,23,7,clearance_reject,1.0e9,13,6,2,1.254,1.254,21.2,165.761108926426,2595.7155179236847,2224.412579644859,0.8569554576705573
1,23,8,clearance_reject,1.0e9,13,5,2,1.178,1.178,21.2,165.2380751133481,2587.5251348247893,2224.412579644859,0.8596680085179083
1,23,9,clearance_reject,1.0e9,16,5,2,1.216,1.216,21.2,201.5700765794899,3156.4616037811434,2224.412579644859,0.7047171354722713
1,23,10,ok,-4.527,11,7,2,0.7,0.7,21.2,140.57442495529705,2201.3077653915916,2224.412579644859,1.0104959490974026
1,24,1,ok,-6.161,16,5,1,1.294,1.294,21.2,201.39569876373622,3153.730956011802,2224.412579644859,0.7053273125294885
1,24,2,clearance_reject,1.0e9,10,4,2,1.19,1.19,21.2,128.47334068107756,2011.8123376779909,2224.412579644859,1.105675980798611
1,24,3,clearance_reject,1.0e9,14,6,2,0.867,0.867,21.2,177.02843219950734,2772.1547686913736,2224.412579644859,0.8024128395597904
1,24,4,ok,-5.782,14,4,1,1.49,1.49,21.2,176.95227086171255,2770.9621296721234,2224.412579644859,0.8027582029452219
1,24,5,clearance_reject,1.0e9,16,5,2,1.023,1.023,21.2,201.3660099313256,3153.2660474243994,2224.412579644859,0.705431303984568
1,24,6,clearance_reject,1.0e9,14,6,2,0.83,0.83,21.2,176.92477898779237,2770.5316240836078,2224.412579644859,0.8028829414212568
1,24,7,reject,1.0e9,16,5,1,1.001,1.001,21.2,200.81961743238537,3144.7098818825425,2224.412579644859,0.707350650201551
1,24,8,clearance_reject,1.0e9,14,6,2,0.937,0.937,21.2,176.7079596235556,2767.1363681518596,2224.412579644859,0.8038680728736618
1,24,9,ok,-5.921,16,4,1,1.542,1.5,21.2,200.81555416580247,3144.6462536636495,2224.412579644859,0.7073649626101256
1,24,10,ok,-2.911,13,6,2,0.7,0.7,21.2,164.2814266607547,2572.5446170804457,2224.412579644859,0.8646740526387144
1,25,1,reject,1.0e9,12,8,2,0.7,0.7,21.2,152.68366281893978,2390.9308732270842,2224.412579644859,0.9303541999282177
1,25,2,clearance_reject,1.0e9,11,5,2,1.134,1.134,21.2,140.53052461703476,2200.62031349164,2224.412579644859,1.0108116179821445
1,25,3,reject_twist,1.0e9,14,6,2,0.7,0.7,21.2,176.44358447994782,2762.9964183936763,2224.412579644859,0.80507255269555
1,25,4,ok,-6.018,15,4,1,1.434,1.434,21.2,188.82149618177252,2956.826790861662,2224.412579644859,0.7522972216430144
1,25,5,clearance_reject,1.0e9,15,5,2,1.333,1.333,21.2,189.26285700106072,2963.7382258481307,2224.412579644859,0.7505428651709954
1,25,6,ok,-6.062,16,5,1,1.331,1.331,21.2,200.45618386573386,3139.018739039679,2224.412579644859,0.7086330998856586
1,25,7,ok,-6.456,16,5,1,0.982,0.982,21.2,200.40451762777556,3138.209677997015,2224.412579644859,0.7088157924057535
1,25,8,ok,-6.197,16,5,1,1.164,1.164,21.2,201.1913717298635,3150.5313221773654,2224.412579644859,0.7060436326998787
1,25,9,clearance_reject,1.0e9,14,8,2,0.77,0.77,21.2,177.4264953893849,2778.388189822371,2224.412579644859,0.8006125953864895
1,25,10,ok,-5.687,13,4,1,1.686,1.5,21.2,164.56881382941896,2577.044920789714,2224.412579644859,0.8631640689302404
1,26,1,ok,-5.904,12,5,1,1.467,1.467,21.2,152.5286569685943,2388.5035783464173,2224.412579644859,0.9312996638610187
1,26,2,ok,-6.35,8,6,1,1.065,1.065,21.2,104.08044384319803,1629.8347962674836,2224.412579644859,1.3648086203209242
1,26,3,ok,-6.141,11,5,1,1.37,1.37,21.2,140.1723180453617,2195.0110221280866,2224.412579644859,1.0133947197623943
1,26,4,clearance_reject,1.0e9,9,5,2,1.48,1.48,21.2,116.9347258382568,1831.1248302352874,2224.412579644859,1.214779321931338
1,26,5,clearance_reject,1.0e9,12,6,2,0.71,0.71,21.2,152.71840785939938,2391.474958877065,2224.412579644859,0.9301425345843255
1,26,6,ok,-6.062,16,4,1,1.436,1.436,21.2,200.58284255013933,3141.0021349925687,2224.412579644859,0.7081856312237501
1,26,7,reject,1.0e9,9,8,1,0.7,0.7,21.2,115.92037233494598,1815.240687409163,2224.412579644859,1.2254091675411343
1,26,8,ok,-6.249,14,5,1,1.164,1.164,21.2,176.7421662762027,2767.6720229846924,2224.412579644859,0.8037124923660659
1,26,9,clearance_reject,1.0e9,10,5,2,1.064,1.064,21.2,128.41255185548548,2010.8604226061884,2224.412579644859,1.1061993933730592
1,26,10,ok,-6.242,15,5,1,1.216,1.216,21.2,189.107220709281,2961.3010586480486,2224.412579644859,0.7511605661129205
1,27,1,ok,-5.921,16,4,1,1.569,1.5,21.2,201.07467090351219,3148.7038600671235,2224.412579644859,0.7064534101969943
1,27,2,clearance_reject,1.0e9,11,5,2,1.065,1.065,21.2,140.7652005725654,2204.295192499145,2224.412579644859,1.0091264487688265
1,27,3,reject,1.0e9,16,6,2,1.168,1.168,21.2,201.491242151444,3155.2271058367774,2224.412579644859,0.704992859477523
1,27,4,ok,-3.404,13,7,2,0.7,0.7,21.2,164.40207984711313,2574.4339706818178,2224.412579644859,0.8640394762409623
1,27,5,ok,-6.262,15,4,1,1.211,1.211,21.2,188.5042164375909,2951.858388075092,2224.412579644859,0.7535634462110491
1,27,6,clearance_reject,1.0e9,6,6,2,1.076,1.076,21.2,80.66977121091807,1263.2382729321316,2224.412579644859,1.760881242524202
1,27,7,ok,-5.846,15,4,1,1.519,1.5,21.2,188.9988298655447,2959.6037256794807,2224.412579644859,0.7515913567564411
1,27,8,clearance_reject,1.0e9,9,8,2,0.713,0.713,21.2,116.80326644276619,1829.0662581428232,2224.412579644859,1.2161465281763264
1,27,9,clearance_reject,1.0e9,15,8,2,0.832,0.832,21.2,189.64275315476527,2969.687162530306,2224.412579644859,0.749039362701612
1,27,10,clearance_reject,1.0e9,15,7,3,0.793,0.793,21.2,189.58434301172196,2968.772496142734,2224.412579644859,0.7492701385959999
1,28,1,clearance_reject,1.0e9,12,6,2,0.815,0.815,21.2,152.55409771330903,2388.9019645316407,2224.412579644859,0.9311443553025706
1,28,2,ok,-6.34,16,4,1,1.158,1.158,21.2,200.3355803538947,3137.1301633102785,2224.412579644859,0.7090597022909861
1,28,3,ok,-6.438,16,6,1,0.902,0.902,21.2,200.16591884268402,3134.473369926739,2224.412579644859,0.7096607044062554
1,28,4,reject_twist,1.0e9,14,7,2,0.705,0.705,21.2,176.70188270486605,2767.0412073976518,2224.412579644859,0.8038957185378802
1,28,5,clearance_reject,1.0e9,15,6,2,0.879,0.879,21.2,188.5814562642456,2953.0679155568264,2224.412579644859,0.7532547991621205
1,28,6,ok,-6.034,16,5,1,1.353,1.353,21.2,200.5753871988627,3140.8853888442973,2224.412579644859,0.7082119543570297
1,28,7,clearance_reject,1.0e9,16,6,2,0.866,0.866,21.2,201.17835161059145,3150.327435235135,2224.412579644859,0.7060893273396619
1,28,8,ok,-6.38,16,4,1,1.039,1.039,21.2,200.18390099736786,3134.7549592468204,2224.412579644859,0.7095969568796258
1,28,9,ok,-6.393,15,4,1,1.064,1.064,21.2,188.0043614559716,2944.0309710114398,2224.412579644859,0.75556697655278
1,28,10,ok,-5.301,10,7,2,0.7,0.7,21.2,128.49468401075117,2012.146560900777,2224.412579644859,1.1054923248975743
1,29,1,clearance_reject,1.0e9,16,5,2,1.078,1.078,21.2,201.15196723333966,3149.9142723532823,2224.412579644859,0.7061819425272845
1,29,2,reject_twist,1.0e9,14,8,2,0.7,0.7,21.2,176.63437315427933,2765.9840499666907,2224.412579644859,0.8042029669952891
1,29,3,clearance_reject,1.0e9,16,4,2,1.441,1.441,21.2,201.42513744193735,3154.1919473404,2224.412579644859,0.7052242275618239
1,29,4,ok,-6.536,14,6,1,0.851,0.851,21.2,176.09244336515624,2757.497767675491,2224.412579644859,0.8066779258066232
1,29,5,clearance_reject,1.0e9,14,4,2,1.393,1.393,21.2,177.45184752652017,2778.785188468197,2224.412579644859,0.8004982137072152
1,29,6,ok,-6.579,15,5,1,0.83,0.83,21.2,187.8590725483342,2941.7558373894512,2224.412579644859,0.7561513268275959
1,29,7,ok,-6.432,9,6,1,0.936,0.936,21.2,115.77984413473267,1813.0401034943827,2224.412579644859,1.226896512304175
1,29,8,ok,-6.569,7,7,1,0.7,0.7,21.2,91.49100999845002,1432.6921190476387,2224.412579644859,1.5526103271395846
1,29,9,reject,1.0e9,8,8,2,0.765,0.765,21.2,104.507266148197,1636.51856719335,2224.412579644859,1.359234550854962
1,29,10,ok,-6.229,12,4,1,1.216,1.216,21.2,152.34783386365476,2385.672001370789,2224.412579644859,0.9324050323626752
1,30,1,clearance_reject,1.0e9,7,8,2,0.704,0.704,21.2,92.23104720594603,1444.280639876073,2224.412579644859,1.5401525979298076
1,30,2,reject,1.0e9,8,8,1,0.759,0.759,21.2,103.66903099922986,1623.3923278846542,2224.412579644859,1.3702248935372008
1,30,3,ok,-3.688,7,7,2,0.788,0.788,21.2,92.2255847799447,1444.1951016938722,2224.412579644859,1.5402438195752657
1,30,4,clearance_reject,1.0e9,8,9,3,0.705,0.705,21.2,105.31217234508019,1649.1228959122777,2224.412579644859,1.3488458532463323
1,30,5,ok,-5.829,3,5,1,1.211,1.211,21.2,42.989693754749155,673.1917752765439,2224.412579644859,3.3042777130351615
1,30,6,clearance_reject,1.0e9,12,8,3,0.783,0.783,21.2,153.42887888567265,2402.6004917591554,2224.412579644859,0.9258353968021419
1,30,7,clearance_reject,1.0e9,9,5,2,0.911,0.911,21.2,115.90676175408541,1815.0275542069503,2224.412579644859,1.225553063637529
1,30,8,clearance_reject,1.0e9,14,6,2,1.128,1.128,21.2,177.64976086879284,2781.8843878948214,2224.412579644859,0.7996064068385578
1,30,9,ok,-6.003,14,4,1,1.486,1.486,21.2,176.24977328064563,2759.961455965913,2224.412579644859,0.805957842214276
1,30,10,ok,-6.21,16,4,1,1.285,1.285,21.2,200.10940179835347,3133.5883482835675,2224.412579644859,0.7098611343967013
2,0,2,ok,10.568,3,6,2,1.602,1.5,21.2,43.50278661717602,681.2264892921726,2224.412579644859,3.2653054668442674
2,0,3,clearance_reject,1.0e9,13,5,2,1.983,1.5,21.2,164.1112844965724,2569.8802969713356,2224.412579644859,0.8655705023562309
2,0,4,clearance_reject,1.0e9,15,6,2,1.19,1.19,21.2,190.3198746791713,2980.2904630258463,2224.412579644859,0.7463744246547179
2,0,5,ok,8.108,12,7,2,1.236,1.236,21.2,152.63009176502584,2390.0919839553085,2224.412579644859,0.9306807414013119
2,0,6,ok,1.637,9,3,1,1.741,1.5,21.2,114.86434612030125,1798.7039759305721,2224.412579644859,1.2366751891422507
2,0,7,ok,1.008,14,5,1,1.538,1.5,21.2,176.44102629029717,2762.9563587402577,2224.412579644859,0.8050842253111292
2,0,8,reject,1.0e9,7,11,2,1.056,1.056,21.2,91.56294662303694,1433.8186016946033,2224.412579644859,1.5513905155197927
2,0,9,reject,1.0e9,6,14,2,0.731,0.731,21.2,79.84946836453867,1250.3928422908039,2224.412579644859,1.7789709796879398
2,0,10,clearance_reject,1.0e9,9,6,2,1.355,1.355,21.2,117.55453542550521,1840.8306615620593,2224.412579644859,1.208374363863163
2,1,1,ok,-4.945,3,6,1,0.914,0.914,21.2,42.109311934695604,659.4055454014457,2224.412579644859,3.373360438287849
2,1,2,ok,3.507,5,4,1,1.472,1.472,21.2,67.04052068233328,1049.8127153701362,2224.412579644859,2.118866105427757
2,1,3,reject,1.0e9,12,9,1,1.181,1.181,21.2,151.8482595955745,2377.84898010597,2224.412579644859,0.9354726049699451
2,1,4,clearance_reject,1.0e9,13,4,2,1.19,1.19,21.2,163.72188178865886,2563.7824935830795,2224.412579644859,0.8676292100489673
2,1,5,reject,1.0e9,10,10,1,1.18,1.18,21.2,127.21929483136306,1992.1747622939088,2224.412579644859,1.116575022305542
2,1,6,clearance_reject,1.0e9,16,5,2,1.114,1.114,21.2,200.3423826710064,3137.2366833510714,2224.412579644859,0.7090356272606215
2,1,7,ok,2.331,6,3,1,1.876,1.5,21.2,78.89425778302332,1235.434840710199,2224.412579644859,1.8005098337409187
2,1,8,clearance_reject,1.0e9,7,11,4,1.056,1.056,21.2,92.05594374238932,1441.5386289149972,2224.412579644859,1.5430821866487945
2,1,9,clearance_reject,1.0e9,16,15,3,1.075,1.075,21.2,202.15461094193776,3165.615047102031,2224.412579644859,0.7026794308680084
2,1,10,reject,1.0e9,6,16,1,1.02,1.02,21.2,82.85163690657356,1297.4049280716802,2224.412579644859,1.7145091185609884
2,2,1,ok,-1.08,9,5,1,1.511,1.5,21.2,115.01156905227404,1801.0093951666709,2224.412579644859,1.2350921575503524
2,2,2,ok,-6.467,6,5,1,0.802,0.802,21.2,78.74462620042817,1233.0917035085404,2224.412579644859,1.8039311863957024
2,2,3,clearance_reject,1.0e9,16,6,2,1.06,1.06,21.2,200.70340032047594,3142.8899944385857,2224.412579644859,0.7077602409187107
2,2,4,ok,-0.325,13,3,1,1.848,1.5,21.2,163.53695460111302,2560.886649235104,2224.412579644859,0.8686103230337257
2,2,5,clearance_reject,1.0e9,16,4,2,1.656,1.5,21.2,201.1852132734266,3150.4348845929208,2224.412579644859,0.7060652453168488
2,2,6,clearance_reject,1.0e9,12,4,2,1.629,1.5,21.2,151.44019398175988,2371.4589272584126,2224.412579644859,0.9379932977445448
2,2,7,reject,1.0e9,14,8,2,0.944,0.944,21.2,176.2499289982069,2759.9638944057433,2224.412579644859,0.8059571301470971
2,2,8,reject,1.0e9,16,19,2,0.82,0.82,21.2,202.41474049613615,3169.6885135796415,2224.412579644859,0.7017763954139301
2,2,9,reject,1.0e9,16,14,3,1.198,1.198,21.2,205.04802051563772,3210.924035312863,2224.412579644859,0.6927640003878568
2,2,10,ok,2.265,5,6,1,1.442,1.442,21.2,66.88590745662978,1047.3915687463348,2224.412579644859,2.1237640687783537
2,3,1,clearance_reject,1.0e9,14,4,2,1.933,1.5,21.2,177.0110828774147,2771.883089134733,2224.412579644859,0.8024914861539951
2,3,2,ok,-0.506,12,6,2,0.802,0.802,21.2,151.7021508750465,2375.5610087257423,2224.412579644859,0.9363735856390571
2,3,3,ok,0.989,16,3,1,1.689,1.5,21.2,200.10287580318695,3133.4861552719894,2224.412579644859,0.7098842852400533
2,3,4,ok,-5.451,13,3,1,1.452,1.452,21.2,163.75816268059845,2564.350629708746,2224.412579644859,0.8674369853616716
2,3,5,ok,3.444,3,5,2,0.947,0.947,21.2,42.477072393814645,665.1644446800318,2224.412579644859,3.3441543627829984
2,3,6,clearance_reject,1.0e9,9,6,2,0.7,0.7,21.2,115.31105216132981,1805.6991137536593,2224.412579644859,1.2318844057140752
2,3,7,ok,1.668,14,5,1,1.476,1.476,21.2,176.60546822647817,2765.5314168362547,2224.412579644859,0.8043345904887852
2,3,8,reject,1.0e9,12,10,1,1.736,1.5,21.2,153.46916581498564,2403.2313599300096,2224.412579644859,0.9255923573291094
2,3,9,reject,1.0e9,3,10,2,0.838,0.838,21.2,43.317954208636024,678.3321291242792,2224.412579644859,3.2792381256016223
2,3,10,reject,1.0e9,16,9,1,2.2,1.5,21.2,200.91191082933514,3146.1551388804955,2224.412579644859,0.7070257127995212
2,4,1,clearance_reject,1.0e9,10,8,2,1.25,1.25,21.2,129.1924413886494,2023.0730059836226,2224.412579644859,1.0995216549604172
2,4,2,ok,-4.249,6,5,1,1.054,1.054,21.2,78.7404966991538,1233.0270380957147,2224.412579644859,1.8040257925570218
2,4,3,ok,-4.673,15,4,1,1.517,1.5,21.2,188.33638713268715,2949.2302858988787,2224.412579644859,0.7542349576024692
2,4,4,ok,0.724,13,3,1,1.784,1.5,21.2,163.31028396629353,2557.337128553991,2224.412579644859,0.86981593267784
2,4,5,ok,-5.067,7,6,1,0.947,0.947,21.2,90.98781381560427,1424.8123808579498,2224.412579644859,1.5611968351267627
2,4,6,ok,-1.801,12,5,2,0.809,0.809,21.2,152.1689384915867,2382.870611488872,2224.412579644859,0.9335012018361313
2,4,7,clearance_reject,1.0e9,13,5,2,2.116,1.5,21.2,164.76662436465443,2580.142510322295,2224.412579644859,0.8621277974940227
2,4,8,reject,1.0e9,7,14,1,1.175,1.175,21.2,92.5295903119315,1448.955638601616,2224.412579644859,1.5351833557800532
2,4,9,clearance_reject,1.0e9,3,12,3,0.7,0.7,21.2,43.32897785721242,678.5047525813688,2224.412579644859,3.2784038301604954
2,4,10,clearance_reject,1.0e9,11,6,2,1.431,1.431,21.2,140.1347330975896,2194.422465301915,2224.412579644859,1.0136665181008424
2,5,1,clearance_reject,1.0e9,3,12,3,0.986,0.986,21.2,43.74400044729876,685.0037473356458,2224.412579644859,3.247299869959567
2,5,2,clearance_reject,1.0e9,6,6,2,1.329,1.329,21.2,79.25275871494216,1241.0487415714972,2224.412579644859,1.7923652030202795
2,5,3,clearance_reject,1.0e9,3,7,3,0.7,0.7,21.2,43.09547092591866,674.848179763851,2224.412579644859,3.2961674141630573
2,5,4,ok,-1.307,13,5,2,1.371,1.371,21.2,164.45392620758255,2575.2458523305954,2224.412579644859,0.8637670759208358
2,5,5,ok,6.513,13,3,1,2.085,1.5,21.2,163.87210974280754,2566.134969591084,2224.412579644859,0.8668338205138606
2,5,6,clearance_reject,1.0e9,12,4,2,1.237,1.237,21.2,152.22583149166445,2383.761520364419,2224.412579644859,0.9331523143744683
2,5,7,reject,1.0e9,9,11,1,1.538,1.5,21.2,116.48327066672422,1824.0553239923354,2224.412579644859,1.219487452154826
2,5,8,clearance_reject,1.0e9,3,7,3,0.7,0.7,21.2,43.26780589561768,677.5468378388716,2224.412579644859,3.2830388327690043
2,5,9,ok,-6.036,16,6,1,0.7,0.7,21.2,200.31751459371966,3136.8472647803815,2224.412579644859,0.7091236492831268
2,5,10,clearance_reject,1.0e9,3,8,2,0.7,0.7,21.2,42.74549632647494,669.3677959480165,2224.412579644859,3.3231544647206306
2,6,1,ok,-6.231,3,6,1,0.914,0.914,21.2,42.45705476362604,664.8509810838411,2224.412579644859,3.3457310629498025
2,6,2,clearance_reject,1.0e9,4,5,2,0.802,0.802,21.2,54.94963731692077,860.4770275222903,2224.412579644859,2.5850923481943116
2,6,3,clearance_reject,1.0e9,3,6,2,0.929,0.929,21.2,42.96113474918237,672.7445590724155,2224.412579644859,3.3064742771192277
2,6,4,ok,10.68,12,6,2,1.372,1.372,21.2,152.48705300344199,2387.852086216252,2224.412579644859,0.9315537559822743
2,6,5,clearance_reject,1.0e9,15,7,3,0.7,0.7,21.2,189.12440322151767,2961.5701260664464,2224.412579644859,0.7510923209504821
2,6,6,ok,0.659,5,6,2,1.292,1.292,21.2,67.08801033166495,1050.556373641424,2224.412579644859,2.1173662217998173
2,6,7,ok,-5.339,14,6,2,0.759,0.759,21.2,176.19217738754952,2759.059540224359,2224.412579644859,0.8062213037504714
2,6,8,ok,-5.003,3,6,1,0.907,0.907,21.2,42.30933354417299,662.5377589767721,2224.412579644859,3.357412539143817
2,6,9,ok,-6.007,16,5,1,1.053,1.053,21.2,200.47060680279188,3139.24459323297,2224.412579644859,0.7085821169971449
2,6,10,reject,1.0e9,15,9,2,0.839,0.839,21.2,188.55779284449832,2952.6973611714047,2224.412579644859,0.7533493303094164
2,7,1,ok,-2.082,9,5,2,0.885,0.885,21.2,115.49508000984868,1808.58087501373,2224.412579644859,1.2299215425619117
2,7,2,ok,-1.044,6,3,1,1.836,1.5,21.2,78.76822988520378,1233.4613224815857,2224.412579644859,1.8033906204449042
2,7,3,ok,0.779,10,6,2,0.787,0.787,21.2,128.12793988738045,2006.4035768057367,2224.412579644859,1.1086566059587075
2,7,4,ok,-0.36,13,6,2,0.828,0.828,21.2,164.38684653260222,2574.1954264833535,2224.412579644859,0.8641195446002566
2,7,5,clearance_reject,1.0e9,13,4,2,1.169,1.169,21.2,164.17376286814329,2570.8586692787576,2224.412579644859,0.8652410987138812
2,7,6,clearance_reject,1.0e9,12,8,3,0.7,0.7,21.2,152.67742153098553,2390.833138552771,2224.412579644859,0.9303922318022367
2,7,7,reject,1.0e9,14,12,1,0.759,0.759,21.2,175.94268334844338,2755.152619275702,2224.412579644859,0.8073645590746372
2,7,8,ok,-3.31,16,5,2,0.815,0.815,21.2,200.88188028852232,3145.6848793527674,2224.412579644859,0.7071314085670709
2,7,9,clearance_reject,1.0e9,3,5,2,0.885,0.885,21.2,42.62451132295963,667.4732462970478,2224.412579644859,3.3325868744331983
2,7,10,ok,5.621,16,3,1,1.901,1.5,21.2,200.36258988472756,3137.553115707067,2224.412579644859,0.7089641187296917
2,8,1,clearance_reject,1.0e9,3,7,3,0.706,0.706,21.2,43.049997955644145,674.1361014280334,2224.412579644859,3.299649098947304
2,8,2,ok,-6.22,4,5,1,0.96,0.96,21.2,54.607305856015586,855.1163304860544,2224.412579644859,2.601298209777477
2,8,3,ok,-5.425,16,6,2,0.7,0.7,21.2,200.4321952327295,3138.643092017609,2224.412579644859,0.7087179123048818
2,8,4,ok,-3.568,16,6,2,0.7,0.7,21.2,200.54421572118946,3140.3972629573686,2224.412579644859,0.7083220348848761
2,8,5,clearance_reject,1.0e9,7,5,2,0.947,0.947,21.2,91.80560793250534,1437.6185263612902,2224.412579644859,1.5472898678309313
2,8,6,ok,3.483,3,3,1,1.475,1.475,21.2,42.72254218781356,669.0083484617526,2224.412579644859,3.324939942467742
2,8,7,ok,-1.651,7,4,1,1.38,1.38,21.2,90.99139213910851,1424.8684151708735,2224.412579644859,1.5611354395683634
2,8,8,ok,-4.594,5,6,1,1.014,1.014,21.2,66.73737934089024,1045.0657111469854,2224.412579644859,2.128490635486941
2,8,9,clearance_reject,1.0e9,16,4,2,1.265,1.265,21.2,200.64435074736278,3141.965314975174,2224.412579644859,0.7079685345483946
2,8,10,reject,1.0e9,5,10,1,0.7,0.7,21.2,67.25600316356577,1053.1870365483574,2224.412579644859,2.112077439668262
2,9,1,clearance_reject,1.0e9,3,6,2,0.809,0.809,21.2,42.835072025503784,670.7704954925834,2224.412579644859,3.3162051619628126
2,9,2,reject,1.0e9,6,9,1,0.7,0.7,21.2,78.90167121107842,1235.5509303669844,2224.412579644859,1.8003406617841013
2,9,3,ok,-5.678,3,4,1,1.163,1.163,21.2,42.11416658537971,659.481566201478,2224.412579644859,3.372971578958856
2,9,4,ok,-4.936,16,6,2,0.7,0.7,21.2,200.90372174191023,3146.026902882051,2224.412579644859,0.7070545320534581
2,9,5,ok,-4.762,16,6,2,0.7,0.7,21.2,200.56688567721648,3140.7522603209295,2224.412579644859,0.7082419736657495
2,9,6,ok,-1.79,13,5,2,1.34,1.34,21.2,164.24729617656982,2572.0101549981955,2224.412579644859,0.8648537313595558
2,9,7,clearance_reject,1.0e9,9,6,2,0.7,0.7,21.2,115.65081334269118,1811.0195618162936,2224.412579644859,1.2282653520395816
2,9,8,clearance_reject,1.0e9,11,6,2,0.7,0.7,21.2,140.37895112372206,2198.246767180048,2224.412579644859,1.0119030369362838
2,9,9,ok,-5.243,13,6,2,0.7,0.7,21.2,164.1708959224265,2570.8137746980306,2224.412579644859,0.8652562085739329
2,9,10,ok,-6.489,3,6,1,0.7,0.7,21.2,42.14161406373653,659.9113765831779,2224.412579644859,3.3707747109349686
2,10,1,ok,-3.847,3,6,1,0.906,0.906,21.2,42.208043044107235,660.9516129589169,2224.412579644859,3.3654696289895014
2,10,2,clearance_reject,1.0e9,3,4,2,1.201,1.201,21.2,42.63500321270055,667.637542742633,2224.412579644859,3.3317667704950287
2,10,3,ok,-5.804,3,5,1,0.978,0.978,21.2,42.297333577141934,662.3498469819815,2224.412579644859,3.3583650540276664
