# v13_5kw_masslift telemetry  length=25.0  window=20.0  min_clearance=1.5  lift=mass-aware-const-tension  margin=1.5  era=post-428f491_mass-aware-const-tension_ON  git=unknown
island,gen,idx,fitness,status,P_mean,P_end,T_lift,FoS,twist_crossed,clearance,n_lines,rings,n_active,r_hub,r_bot,bank_top,bank_bot,lam_top,lam_bot,tether,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
1,19,7,1.0e9,reject,0.0,0.0,0.0,Inf,false,7.98,16,12,1,0.7,0.7,22.0,1.7,0.349,1.0,25.0,0.02182,0.01366,1.32,0.539642,0.7,0.316305,2.252608,16.0,0.456835,0.0,22.0,1.708561,0.348792,1.0
1,19,8,1.0e9,reject,0.0,0.0,0.0,Inf,false,8.15,16,8,1,0.7,0.7,20.2,0.0,0.318,0.05,25.0,0.020108,0.012474,1.163377,0.4,0.7,0.316424,3.852704,16.0,0.148671,0.0,20.22855,0.0,0.317822,0.05
1,19,9,1.0e9,reject,0.0,0.0,0.0,Inf,false,9.08,15,5,1,1.156,1.156,19.4,14.3,0.146,0.05,25.0,0.019211,0.013478,1.052781,0.610235,1.155842,0.316282,4.1832,15.0,0.036101,0.0,19.428445,14.265912,0.146203,0.05
1,19,10,1.0e9,reject,0.0,0.0,0.0,Inf,false,8.63,15,8,1,0.7,0.7,20.1,0.0,0.233,0.05,25.0,0.016623,0.013264,1.098587,0.633807,0.7,0.31628,3.745248,15.0,0.257234,0.0,20.076442,0.0,0.232867,0.05
1,20,1,-6.856,ok,7.12,6.86,2751.28,6.5,false,8.7,14,5,1,0.976,0.976,20.2,0.0,0.223,0.05,25.0,0.014414,0.011899,1.32,0.572402,0.975964,0.316228,4.1832,14.0,0.45509,0.0,20.167756,0.0,0.223398,0.05
1,20,2,1.0e9,reject,0.0,0.0,0.0,Inf,false,9.29,16,8,1,1.067,1.067,13.1,11.4,0.104,0.774,25.0,0.028291,0.014023,0.998413,0.837842,1.067299,0.316305,2.252608,16.0,-0.8,0.0,13.129108,11.388308,0.1038,0.774018
1,20,3,-6.581,ok,7.13,6.58,3131.87,16.1,false,8.15,16,7,1,1.031,1.031,22.0,12.4,0.318,1.0,25.0,0.010386,0.013726,1.03092,0.542811,1.030865,0.316336,2.984748,16.0,-0.235282,0.0,22.0,12.369391,0.317512,1.0
1,20,4,-7.083,ok,7.21,7.08,3135.01,19.08,false,8.88,16,7,1,0.758,0.758,20.8,0.0,0.18,0.05,25.0,0.017177,0.012851,1.162566,0.576834,0.758435,0.316325,3.680702,16.0,-0.169634,0.0,20.759313,0.0,0.179704,0.05
1,20,5,-7.026,ok,7.41,7.03,2769.54,1.84,false,8.15,14,8,1,0.7,0.7,17.4,7.5,0.332,0.05,25.0,0.025332,0.013369,1.179292,0.576581,0.7,0.316342,3.511218,14.0,-0.367561,0.0,17.432626,7.511403,0.332234,0.05
1,20,6,-6.867,ok,7.31,6.87,2753.82,1.57,false,8.37,14,8,1,0.934,0.934,10.4,13.7,0.29,0.05,25.0,0.012732,0.013414,1.166279,1.082246,0.933837,0.316238,2.820354,14.0,-0.492261,0.0,10.396108,13.694853,0.289961,0.05
1,20,7,1.0e9,reject,0.0,0.0,0.0,Inf,false,9.29,16,8,1,1.088,1.088,21.2,10.5,0.104,0.05,25.0,0.010738,0.012111,1.083871,0.683764,1.087618,0.316281,2.252608,16.0,0.151991,0.0,21.208258,10.497678,0.1038,0.05
1,20,8,-6.645,ok,6.99,6.64,3137.36,10.26,false,8.76,16,5,1,1.235,1.235,16.5,13.2,0.203,0.226,25.0,0.0172,0.013457,1.01612,0.999424,1.23498,0.316228,3.517368,16.0,-0.8,0.0,16.513615,13.246083,0.203427,0.22572
1,20,9,-6.712,ok,7.02,6.71,2948.5,17.52,false,8.88,15,6,1,1.197,1.197,17.1,22.0,0.184,0.05,25.0,0.017381,0.012643,1.264868,0.854226,1.197309,0.316269,3.207337,15.0,-0.237629,0.0,17.139707,22.0,0.184128,0.05
1,20,10,1.0e9,reject,0.0,0.0,0.0,Inf,false,9.23,16,8,1,0.7,0.7,16.7,21.6,0.115,0.125,25.0,0.009487,0.012803,1.075394,1.203133,0.7,0.31634,3.758022,16.0,-0.653397,0.0,16.68207,21.598785,0.115215,0.125138
1,21,1,-6.903,ok,7.29,6.9,3144.53,1.82,false,8.66,16,8,1,1.096,1.096,13.5,16.3,0.221,0.05,25.0,0.018331,0.013254,1.1723,0.900005,1.096489,0.316243,2.252608,16.0,-0.487242,0.0,13.522747,16.287725,0.221263,0.05
1,21,2,-7.089,ok,7.18,7.09,3137.3,15.58,false,9.19,16,7,1,0.817,0.817,22.0,11.7,0.121,0.05,25.0,0.018561,0.013134,1.246161,0.490986,0.816529,0.316333,3.517368,16.0,-0.037484,0.0,22.0,11.673334,0.121461,0.05
1,21,3,1.0e9,reject,0.0,0.0,0.0,Inf,false,9.18,16,5,1,1.288,1.288,15.2,21.8,0.123,0.05,25.0,0.019353,0.013263,1.021,1.090791,1.287826,0.316246,3.398266,16.0,-0.8,0.0,15.217859,21.837479,0.122865,0.05
