# v12_5kw_v3 telemetry  length=18.0  min_clearance=1.5
island,gen,idx,fitness,status,P_kW,FoS,n_lines,rings,n_active,r_hub,r_bot,bank_top,bank_bot,lam_top,lam_bot,clearance,tether
1,22,6,2.267,ok,8.05,1.96,16,0,0,1.62,0.32,0.6,20.1,0.617,0.772,3.84,18.0
1,22,7,-2.288,ok,6.03,3.99,16,0,0,2.16,0.54,1.5,22.0,0.591,1.0,3.99,18.0
1,22,8,-2.548,ok,6.22,3.06,16,0,0,2.01,0.53,0.0,20.6,0.611,0.274,3.88,18.0
1,22,9,-1.297,ok,7.02,2.67,16,0,0,1.9,0.62,0.7,19.9,0.599,0.05,3.95,18.0
1,22,10,-0.565,ok,7.09,2.6,16,0,0,1.89,0.71,0.2,20.5,0.601,0.066,3.93,18.0
1,23,1,-2.355,ok,5.83,3.98,16,0,0,2.2,0.32,1.0,22.0,0.588,1.0,4.01,18.0
1,23,2,-2.073,ok,6.02,4.04,16,0,0,2.2,0.32,1.3,22.0,0.58,0.76,4.05,18.0
1,23,3,-2.704,ok,7.31,4.7,16,0,0,1.75,0.32,0.7,18.2,0.613,0.052,3.87,18.0
1,23,4,-1.932,ok,5.33,3.63,16,0,0,2.2,0.82,1.0,22.0,0.63,0.05,3.77,18.0
1,23,5,-3.051,ok,5.85,2.89,16,0,0,2.07,0.32,0.4,17.8,0.614,0.222,3.86,18.0
1,23,6,-2.375,ok,5.38,3.36,16,0,0,2.2,0.52,1.0,22.0,0.614,0.05,3.86,18.0
1,23,7,-2.47,ok,7.34,3.94,16,0,0,1.8,0.32,0.0,20.8,0.602,0.49,3.93,18.0
1,23,8,-2.743,ok,7.16,4.24,16,0,0,1.79,0.32,0.0,18.0,0.608,0.217,3.9,18.0
1,23,9,-2.294,ok,6.96,3.07,16,0,0,1.84,0.58,2.4,19.6,0.621,0.224,3.82,18.0
1,23,10,-2.923,ok,6.19,3.32,16,0,0,2.03,0.69,1.1,20.7,0.607,0.05,3.9,18.0
1,24,1,-1.794,ok,6.92,2.83,16,0,0,1.86,0.58,1.0,19.6,0.612,0.05,3.87,18.0
1,24,2,-2.096,ok,6.88,3.23,16,0,0,1.84,0.32,0.0,18.6,0.611,0.69,3.88,18.0
1,24,3,-2.623,ok,7.44,4.2,16,0,0,1.75,0.55,1.4,22.0,0.609,0.052,3.89,18.0
1,24,4,-1.779,ok,6.78,3.46,16,0,0,1.95,0.32,0.6,18.2,0.603,0.313,3.92,18.0
1,24,5,-2.387,ok,7.14,3.75,16,0,0,1.83,0.38,1.8,18.7,0.608,0.05,3.9,18.0
1,24,6,-2.366,ok,6.35,3.22,16,0,0,1.98,0.32,0.0,20.8,0.612,0.541,3.87,18.0
1,24,7,-3.252,ok,6.36,4.51,16,0,0,1.93,0.74,3.1,20.8,0.625,0.224,3.8,18.0
1,24,8,0.61,ok,6.81,2.29,16,0,0,1.86,0.45,0.0,19.4,0.618,1.0,3.84,18.0
1,24,9,-1.811,ok,5.41,3.55,16,0,0,2.2,0.55,0.9,22.0,0.621,0.947,3.82,18.0
1,24,10,-1.206,ok,6.98,2.68,16,0,0,1.87,0.54,1.7,19.6,0.613,0.277,3.87,18.0
1,25,1,-1.962,ok,6.83,2.9,16,0,0,1.88,0.35,0.8,19.7,0.62,0.9,3.83,18.0
1,25,2,-2.76,ok,5.64,3.51,16,0,0,2.18,0.54,0.9,22.0,0.601,0.64,3.93,18.0
1,25,3,-3.274,ok,5.83,3.44,16,0,0,2.1,0.52,1.2,21.6,0.607,0.052,3.9,18.0
1,25,4,-2.604,ok,6.63,3.09,16,0,0,1.93,0.59,2.1,20.4,0.615,0.578,3.86,18.0
1,25,5,-2.865,ok,7.0,4.9,16,0,0,1.79,0.58,1.7,18.9,0.62,0.342,3.82,18.0
1,25,6,-2.209,ok,6.9,3.01,16,0,0,1.9,0.57,2.0,20.4,0.614,0.489,3.86,18.0
1,25,7,-2.637,ok,6.56,3.69,16,0,0,1.95,0.7,3.0,21.1,0.617,0.197,3.84,18.0
1,25,8,-2.868,ok,6.35,3.75,16,0,0,2.01,0.57,2.2,20.5,0.61,0.075,3.89,18.0
1,25,9,-1.226,ok,6.81,2.69,16,0,0,1.88,0.58,0.7,19.6,0.62,0.271,3.83,18.0
1,25,10,-2.848,ok,5.88,4.32,16,0,0,2.15,0.7,2.3,22.0,0.601,0.05,3.93,18.0
1,26,1,-1.768,ok,6.45,4.47,16,0,0,2.06,0.37,1.0,20.3,0.6,0.342,3.94,18.0
1,26,2,-3.216,ok,7.06,4.67,16,0,0,1.76,0.53,2.5,22.0,0.627,0.381,3.79,18.0
1,26,3,-3.058,ok,6.02,4.29,16,0,0,2.0,0.38,0.5,22.0,0.619,1.0,3.83,18.0
1,26,4,-3.302,ok,7.23,2.99,16,0,0,1.68,0.57,1.2,21.5,0.63,0.772,3.77,18.0
1,26,5,-2.349,ok,5.36,3.0,16,0,0,2.2,0.75,2.0,20.7,0.618,0.342,3.84,18.0
1,26,6,-3.772,ok,7.01,3.34,16,0,0,1.77,0.54,2.8,19.2,0.623,0.407,3.81,18.0
1,26,7,-2.516,ok,6.48,3.61,16,0,0,1.93,0.57,1.3,21.6,0.62,1.0,3.83,18.0
1,26,8,-2.912,ok,6.37,3.18,16,0,0,2.01,0.62,1.7,21.2,0.605,0.186,3.91,18.0
1,26,9,-0.123,ok,7.03,2.46,16,0,0,1.84,0.5,1.5,22.0,0.615,0.072,3.85,18.0
1,26,10,-2.114,ok,5.6,2.78,16,0,0,2.2,0.54,0.6,22.0,0.601,0.716,3.94,18.0
1,27,1,-2.406,ok,6.41,2.92,16,0,0,1.98,0.41,0.5,20.0,0.609,0.89,3.89,18.0
1,27,2,-2.586,ok,7.06,3.81,16,0,0,1.76,0.4,0.3,21.2,0.622,0.381,3.81,18.0
1,27,3,-1.915,ok,6.95,2.86,16,0,0,1.85,0.33,0.4,21.6,0.607,0.052,3.9,18.0
1,27,4,-2.592,ok,6.49,2.99,16,0,0,1.97,0.5,1.8,20.6,0.614,0.091,3.86,18.0
1,27,5,-3.219,ok,6.23,4.0,16,0,0,2.02,0.58,2.1,20.9,0.606,0.366,3.91,18.0
1,27,6,-3.403,ok,6.03,4.37,16,0,0,1.98,0.54,1.5,22.0,0.625,0.958,3.8,18.0
1,27,7,-2.631,ok,5.83,3.85,16,0,0,2.2,0.74,2.3,22.0,0.589,0.224,4.0,18.0
1,27,8,1.0e9,reject,0.0,0.0,16,0,0,1.56,0.66,4.6,20.3,0.639,0.15,3.72,18.0
1,27,9,-2.038,ok,7.07,2.88,16,0,0,1.81,0.5,2.4,22.0,0.621,0.169,3.82,18.0
1,27,10,-3.051,ok,5.53,3.38,16,0,0,2.16,0.5,0.6,22.0,0.607,0.716,3.9,18.0
1,28,1,-2.798,ok,6.13,3.62,16,0,0,1.99,0.32,0.0,18.2,0.615,1.0,3.86,18.0
1,28,2,-2.446,ok,6.67,3.01,16,0,0,1.93,0.56,2.4,20.0,0.614,0.386,3.86,18.0
1,28,3,-2.088,ok,6.86,2.9,16,0,0,1.84,0.59,1.2,17.7,0.618,0.241,3.84,18.0
1,28,4,0.248,ok,6.74,1.65,16,0,0,1.7,0.48,3.3,20.6,0.64,0.535,3.71,18.0
1,28,5,-3.311,ok,7.12,2.82,16,0,0,1.71,0.54,2.1,18.5,0.631,0.345,3.77,18.0
1,28,6,-3.703,ok,6.22,3.0,16,0,0,1.96,0.53,2.8,20.6,0.623,0.407,3.81,18.0
1,28,7,-2.231,ok,5.55,3.53,16,0,0,2.15,0.74,1.1,20.2,0.625,0.224,3.8,18.0
1,28,8,-1.651,ok,7.11,2.4,16,0,0,1.72,0.62,2.3,21.2,0.628,0.364,3.78,18.0
1,28,9,-2.403,ok,7.05,3.33,16,0,0,1.84,0.63,1.6,19.6,0.611,0.224,3.88,18.0
1,28,10,0.033,ok,6.84,1.91,16,0,0,1.71,0.63,3.2,18.8,0.631,0.106,3.76,18.0
1,29,1,-2.199,ok,5.97,3.67,16,0,0,2.14,0.43,0.0,21.3,0.598,0.716,3.96,18.0
1,29,2,-0.51,ok,6.98,2.58,16,0,0,1.79,0.38,0.9,19.0,0.627,0.689,3.79,18.0
1,29,3,-2.724,ok,5.4,3.1,16,0,0,2.2,0.37,0.0,22.0,0.607,1.0,3.9,18.0
1,29,4,-3.559,ok,6.03,4.62,16,0,0,1.97,0.63,2.0,21.0,0.63,0.05,3.77,18.0
1,29,5,-2.697,ok,5.49,3.26,16,0,0,2.2,0.5,0.0,22.0,0.603,1.0,3.93,18.0
1,29,6,-3.153,ok,7.11,4.2,16,0,0,1.77,0.66,2.8,19.2,0.623,0.05,3.81,18.0
1,29,7,-3.226,ok,6.04,2.73,16,0,0,1.98,0.6,2.3,22.0,0.625,0.224,3.8,18.0
1,29,8,-3.178,ok,6.24,3.81,16,0,0,1.91,0.77,1.7,20.7,0.633,0.424,3.75,18.0
1,29,9,-2.49,ok,5.39,3.28,16,0,0,2.2,0.7,1.6,19.6,0.611,0.065,3.88,18.0
1,29,10,-2.674,ok,5.41,3.14,16,0,0,2.16,0.71,2.4,22.0,0.622,0.25,3.82,18.0
1,30,1,-3.446,ok,6.19,5.54,16,0,0,1.95,0.6,2.5,22.0,0.627,0.17,3.79,18.0
1,30,2,-2.876,ok,6.49,3.4,16,0,0,1.93,0.53,2.7,21.6,0.623,0.05,3.81,18.0
1,30,3,1.883,ok,8.33,2.08,16,0,0,1.62,0.67,2.0,20.1,0.607,0.59,3.9,18.0
1,30,4,-3.187,ok,6.04,3.57,16,0,0,1.97,0.51,1.2,21.0,0.63,0.558,3.77,18.0
1,30,5,-3.479,ok,7.18,3.59,16,0,0,1.71,0.69,3.2,21.3,0.631,0.21,3.77,18.0
1,30,6,-2.643,ok,5.49,4.15,16,0,0,2.2,0.47,0.7,19.2,0.605,0.407,3.91,18.0
1,30,7,-0.301,ok,6.83,1.98,16,0,0,1.75,0.44,3.1,20.4,0.621,0.755,3.82,18.0
1,30,8,-2.487,ok,5.42,3.33,16,0,0,2.2,0.77,0.0,20.7,0.611,0.462,3.88,18.0
1,30,9,-2.086,ok,7.46,3.52,16,0,0,1.69,0.67,3.5,22.0,0.628,0.299,3.78,18.0
1,30,10,-2.306,ok,5.43,3.88,16,0,0,2.2,0.62,0.6,22.0,0.611,0.05,3.88,18.0
2,0,2,14.516,ok,17.06,12.51,3,0,0,1.4,0.6,6.9,2.0,0.76,0.444,2.18,18.0
2,0,3,1.0e9,clearance_reject,0.0,0.0,13,0,0,1.91,0.62,16.3,15.4,0.842,0.526,-0.83,18.0
2,0,4,1.0e9,clearance_reject,0.0,0.0,15,0,0,0.85,0.64,7.5,13.6,0.872,0.676,-1.82,18.0
2,0,5,1.0e9,reject,0.0,0.0,12,0,0,0.92,0.85,16.4,17.8,0.627,0.608,2.14,18.0
2,0,6,1.0e9,reject,0.0,0.0,9,0,0,1.59,0.66,14.2,16.1,0.463,0.076,5.19,18.0
2,0,7,1.0e9,reject,0.0,0.0,14,0,0,1.32,0.74,7.4,2.2,0.446,0.379,4.93,18.0
2,0,8,1.0e9,reject,0.0,0.0,7,0,0,0.67,0.8,2.2,15.2,0.19,0.873,1.95,18.0
2,0,9,1.0e9,reject,0.0,0.0,6,0,0,0.24,0.87,6.6,7.8,0.881,0.578,4.05,18.0
2,0,10,1.0e9,clearance_reject,0.0,0.0,9,0,0,1.07,0.45,19.2,14.4,0.26,0.729,-2.57,18.0
2,1,1,1.0e9,reject,0.0,0.0,3,0,0,0.91,0.81,0.0,8.1,0.368,0.852,6.04,18.0
2,1,2,7.226,ok,15.84,3.34,5,0,0,1.23,0.6,8.9,10.7,0.598,0.06,4.99,18.0
2,1,3,1.0e9,reject,0.0,0.0,12,0,0,1.12,0.88,1.6,0.5,0.299,0.886,5.82,18.0
2,1,4,1.0e9,reject,0.0,0.0,13,0,0,0.85,0.59,7.5,13.1,0.232,0.05,2.09,18.0
2,1,5,1.0e9,reject,0.0,0.0,10,0,0,0.84,0.95,0.0,17.8,0.316,0.636,5.83,18.0
2,1,6,1.0e9,clearance_reject,0.0,0.0,16,0,0,0.75,0.5,14.0,15.5,0.463,0.48,1.2,18.0
2,1,7,1.0e9,reject,0.0,0.0,14,0,0,0.72,0.32,7.4,2.2,0.446,0.358,1.87,18.0
2,1,8,1.0e9,reject,0.0,0.0,7,0,0,0.67,0.73,2.2,20.7,0.19,0.151,2.98,18.0
2,1,9,1.0e9,reject,0.0,0.0,14,0,0,0.78,0.95,0.0,12.2,0.15,1.0,6.55,18.0
2,1,10,1.0e9,reject,0.0,0.0,6,0,0,1.15,0.45,19.2,0.0,0.379,0.729,5.79,18.0
2,2,1,9.902,ok,27.68,5.26,10,0,0,0.91,0.81,0.0,0.0,0.561,0.223,4.64,18.0
2,2,2,1.0e9,clearance_reject,0.0,0.0,11,0,0,0.97,0.9,8.9,11.8,0.303,0.05,0.48,18.0
2,2,3,1.0e9,reject,0.0,0.0,12,0,0,0.83,0.48,3.2,4.6,0.221,0.05,2.1,18.0
2,2,4,1.0e9,reject,0.0,0.0,13,0,0,0.7,0.32,7.5,18.8,0.214,0.354,1.94,18.0
2,2,5,1.0e9,clearance_reject,0.0,0.0,16,0,0,0.79,0.64,3.8,10.8,0.168,1.0,-3.86,18.0
2,2,6,1.0e9,reject,0.0,0.0,12,0,0,0.36,0.64,0.0,15.5,0.104,0.05,1.79,18.0
2,2,7,1.0e9,reject,0.0,0.0,14,0,0,0.69,0.32,0.0,19.4,0.446,0.386,1.74,18.0
2,2,8,1.0e9,reject,0.0,0.0,16,0,0,1.0,0.95,2.2,20.7,0.183,1.0,6.32,18.0
2,2,9,1.0e9,clearance_reject,0.0,0.0,14,0,0,1.09,0.95,21.3,12.2,0.162,1.0,0.4,18.0
2,2,10,1.0e9,reject,0.0,0.0,13,0,0,0.74,0.54,0.0,16.3,0.671,0.5,3.8,18.0
2,3,1,1.0e9,clearance_reject,0.0,0.0,12,0,0,0.88,0.5,0.0,0.0,0.184,0.538,-1.9,18.0
2,3,2,0.249,ok,18.0,6.34,14,0,0,1.23,0.32,0.0,4.7,0.215,0.242,6.19,18.0
2,3,3,1.0e9,clearance_reject,0.0,0.0,15,0,0,0.74,0.4,10.4,14.5,0.104,0.742,-2.52,18.0
2,3,4,1.0e9,reject,0.0,0.0,13,0,0,0.8,0.32,0.0,16.9,0.104,0.107,2.06,18.0
2,3,5,1.0e9,clearance_reject,0.0,0.0,13,0,0,0.99,0.55,0.0,1.9,0.168,0.05,0.45,18.0
2,3,6,7.261,ok,24.05,3.91,12,0,0,1.1,0.64,0.0,0.0,0.491,0.05,4.83,18.0
2,3,7,1.0e9,clearance_reject,0.0,0.0,14,0,0,0.48,0.32,10.4,22.0,0.232,1.0,-2.73,18.0
2,3,8,1.0e9,reject,0.0,0.0,13,0,0,0.64,0.95,15.8,20.7,0.631,1.0,4.02,18.0
2,3,9,7.578,ok,10.81,7.67,12,0,0,1.15,0.74,4.1,9.5,0.617,0.439,4.18,18.0
2,3,10,1.0e9,reject,0.0,0.0,13,0,0,0.2,0.95,0.0,22.0,0.643,1.0,3.95,18.0
2,4,1,1.0e9,clearance_reject,0.0,0.0,13,0,0,1.01,0.65,9.9,16.5,0.582,0.824,-2.44,18.0
2,4,2,1.127,ok,12.47,9.3,11,0,0,1.8,0.32,4.1,0.0,0.507,0.05,4.82,18.0
2,4,3,1.0e9,clearance_reject,0.0,0.0,15,0,0,0.53,0.32,10.4,19.1,0.104,0.881,0.16,18.0
2,4,4,1.0e9,clearance_reject,0.0,0.0,13,0,0,0.96,0.68,0.0,0.0,0.459,0.05,0.45,18.0
2,4,5,1.958,ok,7.55,3.86,12,0,0,0.99,0.95,0.0,1.9,0.759,0.116,3.45,18.0
2,4,6,0.505,ok,10.91,4.33,14,0,0,1.83,0.64,0.0,0.0,0.491,0.05,4.69,18.0
2,4,7,1.0e9,reject,0.0,0.0,12,0,0,0.2,0.9,11.3,14.9,0.559,0.731,4.48,18.0
2,4,8,1.0e9,reject,0.0,0.0,11,0,0,1.01,0.95,4.1,7.0,0.744,0.339,3.63,18.0
2,4,9,1.0e9,clearance_reject,0.0,0.0,12,0,0,1.53,0.74,4.1,9.5,0.844,0.05,0.46,18.0
2,4,10,1.0e9,reject,0.0,0.0,12,0,0,0.91,0.6,0.0,0.0,0.643,0.115,3.32,18.0
2,5,1,1.0e9,reject,0.0,0.0,12,0,0,1.1,0.81,4.1,0.0,0.551,0.439,4.52,18.0
2,5,2,1.0e9,reject,0.0,0.0,14,0,0,0.44,0.92,0.0,1.9,0.85,0.155,5.84,18.0
2,5,3,-1.949,ok,7.2,6.67,13,0,0,2.2,0.32,0.0,0.0,0.567,0.05,4.35,18.0
2,5,4,0.472,ok,9.19,5.99,13,0,0,2.2,0.32,2.4,4.5,0.483,0.241,4.8,18.0
2,5,5,1.0e9,reject,0.0,0.0,12,0,0,0.2,0.73,5.6,1.9,0.599,0.339,4.14,18.0
2,5,6,0.14,ok,14.69,6.2,15,0,0,1.84,0.32,0.0,1.8,0.138,0.128,6.59,18.0
2,5,7,1.0e9,reject,0.0,0.0,10,0,0,0.2,0.95,4.1,5.9,1.0,0.731,2.51,18.0
2,5,8,1.0e9,clearance_reject,0.0,0.0,13,0,0,0.68,0.54,2.1,9.7,0.242,0.448,-0.08,18.0
2,5,9,3.351,ok,19.51,2.67,14,0,0,1.15,0.32,1.2,0.2,0.427,0.068,5.04,18.0
2,5,10,1.0e9,reject,0.0,0.0,11,0,0,0.2,0.9,2.1,9.7,0.237,0.575,6.17,18.0
2,6,1,1.0e9,reject,0.0,0.0,10,0,0,0.91,0.54,0.0,9.9,0.104,0.448,6.86,18.0
2,6,2,1.361,ok,19.62,3.02,12,0,0,1.23,0.46,0.0,0.0,0.324,0.05,5.69,18.0
2,6,3,1.0e9,reject,0.0,0.0,12,0,0,1.08,0.61,0.0,4.6,0.295,0.335,5.84,18.0
2,6,4,1.0e9,reject,0.0,0.0,11,0,0,0.2,0.9,3.0,6.6,0.383,0.455,3.01,18.0
2,6,5,1.0e9,clearance_reject,0.0,0.0,16,0,0,2.02,0.32,0.0,0.0,0.759,0.05,0.41,18.0
2,6,6,1.0e9,reject,0.0,0.0,13,0,0,0.2,0.71,0.0,16.6,0.104,0.128,4.82,18.0
2,6,7,1.0e9,reject,0.0,0.0,10,0,0,2.2,0.32,0.5,2.1,0.502,0.05,4.93,18.0
2,6,8,1.0e9,reject,0.0,0.0,9,0,0,0.2,0.95,0.0,3.7,0.388,0.457,5.54,18.0
2,6,9,0.869,ok,15.44,4.09,14,0,0,1.81,0.37,1.2,7.5,0.322,0.246,5.61,18.0
2,6,10,1.0e9,reject,0.0,0.0,12,0,0,1.89,0.6,0.3,3.4,0.718,0.05,3.66,18.0
2,7,1,-1.086,ok,5.46,9.67,15,0,0,1.6,0.58,0.0,0.0,0.657,0.05,3.7,18.0
2,7,2,0.54,ok,9.17,5.91,14,0,0,2.2,0.32,1.4,2.6,0.464,0.163,4.84,18.0
2,7,3,0.16,ok,17.74,3.3,13,0,0,1.41,0.32,0.0,2.8,0.104,0.312,6.81,18.0
2,7,4,-1.116,ok,4.73,9.92,13,0,0,2.2,0.32,0.3,0.0,0.723,0.05,3.53,18.0
2,7,5,1.0e9,reject,0.0,0.0,16,0,0,2.2,0.32,0.2,2.2,0.441,0.05,4.85,18.0
2,7,6,1.0e9,reject,0.0,0.0,15,0,0,0.2,0.95,0.0,5.1,0.53,0.506,3.05,18.0
2,7,7,16.378,ok,4.2,6.33,10,0,0,2.2,0.95,0.3,3.5,1.0,0.05,2.51,18.0
2,7,8,1.0e9,reject,0.0,0.0,16,0,0,2.02,0.32,0.0,0.0,0.141,0.128,6.56,18.0
2,7,9,1.0e9,reject,0.0,0.0,16,0,0,2.2,0.32,0.0,0.0,0.218,0.246,6.12,18.0
2,7,10,1.0e9,reject,0.0,0.0,14,0,0,2.2,0.32,0.2,0.0,0.718,0.05,3.46,18.0
2,8,1,1.0e9,clearance_reject,0.0,0.0,15,0,0,1.81,0.58,0.0,0.0,0.325,0.246,-0.43,18.0
2,8,2,1.31,ok,10.93,7.39,15,0,0,1.6,0.58,0.0,4.7,0.547,0.242,4.32,18.0
2,8,3,1.0e9,clearance_reject,0.0,0.0,14,0,0,1.21,0.37,1.1,0.0,0.104,0.364,-1.07,18.0
2,8,4,1.0e9,reject,0.0,0.0,14,0,0,1.93,0.32,1.2,8.4,0.104,0.286,6.8,18.0
2,8,5,1.0e9,clearance_reject,0.0,0.0,12,0,0,0.99,0.35,0.8,6.7,0.759,0.116,0.38,18.0
2,8,6,-0.599,ok,15.59,3.38,16,0,0,1.45,0.32,0.0,1.8,0.108,0.199,6.75,18.0
2,8,7,7.175,ok,8.41,2.55,13,0,0,1.73,0.32,0.2,2.8,0.762,0.118,1.97,18.0
2,8,8,1.0e9,clearance_reject,0.0,0.0,13,0,0,1.21,0.95,0.0,0.0,1.0,0.05,0.45,18.0
2,8,9,2.403,ok,2.7,1.92,14,0,0,2.2,0.32,0.4,1.4,1.0,0.05,1.92,18.0
2,8,10,-3.729,ok,5.35,4.11,14,0,0,2.2,0.35,0.9,2.0,0.646,0.053,3.85,18.0
2,9,1,1.0e9,clearance_reject,0.0,0.0,14,0,0,1.37,0.52,0.0,1.9,0.635,0.135,0.23,18.0
2,9,2,1.0e9,clearance_reject,0.0,0.0,14,0,0,0.73,0.95,0.0,1.4,0.215,0.097,1.33,18.0
2,9,3,0.335,ok,11.76,5.11,13,0,0,1.66,0.34,0.5,0.0,0.522,0.159,4.59,18.0
2,9,4,-0.055,ok,16.45,2.58,15,0,0,1.41,0.35,0.8,7.4,0.104,0.324,6.78,18.0
2,9,5,1.0e9,clearance_reject,0.0,0.0,14,0,0,1.47,0.35,0.8,7.7,0.759,0.245,1.33,18.0
2,9,6,0.198,ok,8.66,6.31,14,0,0,2.2,0.32,1.1,1.8,0.481,0.199,4.74,18.0
2,9,7,2.662,ok,17.43,3.34,14,0,0,1.81,0.37,1.1,7.5,0.219,0.246,2.27,18.0
2,9,8,1.0e9,reject,0.0,0.0,15,0,0,1.45,0.32,0.0,0.7,0.104,0.05,6.78,18.0
2,9,9,1.0e9,clearance_reject,0.0,0.0,15,0,0,1.81,0.32,1.1,9.5,0.104,0.339,-0.97,18.0
2,9,10,-0.069,ok,17.64,3.62,14,0,0,1.23,0.32,0.0,4.7,0.12,0.242,6.71,18.0
2,10,1,3.779,ok,4.45,5.75,12,0,0,1.27,0.94,0.0,0.0,1.0,0.05,2.2,18.0
2,10,2,1.0e9,reject,0.0,0.0,13,0,0,2.2,0.32,0.0,0.0,0.5,0.05,4.71,18.0
2,10,3,1.0e9,reject,0.0,0.0,16,0,0,1.73,0.58,0.0,0.0,0.589,0.05,4.01,18.0
2,10,4,1.0e9,reject,0.0,0.0,13,0,0,2.2,0.32,0.0,1.9,0.278,0.138,5.89,18.0
2,10,5,-0.117,ok,4.46,2.7,15,0,0,1.99,0.5,1.2,1.9,0.759,0.15,3.13,18.0
2,10,6,-0.29,ok,15.16,8.17,16,0,0,1.56,0.33,0.2,2.9,0.108,0.113,6.75,18.0
2,10,7,5.332,ok,24.29,3.35,15,0,0,0.82,0.49,0.0,7.5,0.277,0.242,2.39,18.0
2,10,8,1.631,ok,4.0,2.3,14,0,0,2.2,0.32,1.1,0.7,0.767,0.053,3.19,18.0
2,10,9,1.0e9,reject,0.0,0.0,14,0,0,1.6,0.58,1.2,0.0,0.623,0.05,3.97,18.0
2,10,10,1.582,ok,10.09,11.05,13,0,0,1.78,0.32,0.9,2.0,0.565,0.05,4.37,18.0
2,11,1,6.772,ok,12.8,8.72,15,0,0,2.2,0.41,2.0,9.6,0.3,0.249,3.42,18.0
2,11,2,1.139,ok,15.34,14.89,14,0,0,1.77,0.32,0.0,0.7,0.346,0.134,5.48,18.0
2,11,3,0.964,ok,5.56,2.32,14,0,0,1.49,0.58,0.0,0.0,0.712,0.072,3.48,18.0
2,11,4,1.0e9,clearance_reject,0.0,0.0,13,0,0,1.52,0.32,0.3,0.0,0.723,0.096,0.45,18.0
2,11,5,1.113,ok,16.56,13.89,14,0,0,1.7,0.32,0.0,1.9,0.289,0.147,5.79,18.0
2,11,6,1.345,ok,15.65,2.02,16,0,0,1.45,0.53,1.2,6.2,0.413,0.271,5.01,18.0
2,11,7,0.823,ok,17.39,5.32,13,0,0,1.55,0.32,1.1,5.1,0.275,0.244,5.91,18.0
2,11,8,1.34,ok,3.83,1.72,15,0,0,2.2,0.32,2.2,5.3,0.753,0.053,3.17,18.0
2,11,9,1.0e9,clearance_reject,0.0,0.0,14,0,0,0.98,0.37,0.0,3.5,0.104,0.256,-0.45,18.0
2,11,10,1.0e9,reject,0.0,0.0,12,0,0,2.2,0.32,0.0,0.0,0.443,0.162,5.08,18.0
2,12,1,0.515,ok,3.14,6.73,14,0,0,2.2,0.53,0.0,5.5,0.895,0.179,2.49,18.0
2,12,2,0.761,ok,13.0,3.54,15,0,0,1.81,0.37,2.4,10.1,0.416,0.247,5.05,18.0
2,12,3,0.91,ok,10.65,5.06,15,0,0,1.66,0.32,0.8,4.8,0.532,0.116,4.4,18.0
2,12,4,1.0e9,clearance_reject,0.0,0.0,12,0,0,0.92,0.32,0.3,0.0,0.104,0.367,-0.98,18.0
2,12,5,1.295,ok,4.67,10.2,16,0,0,1.99,0.58,0.0,1.9,0.621,0.15,3.82,18.0
2,12,6,-3.367,ok,5.32,5.48,14,0,0,2.2,0.32,0.6,3.7,0.655,0.199,3.8,18.0
2,12,7,4.292,ok,19.83,2.92,15,0,0,1.04,0.56,0.0,1.5,0.412,0.158,1.76,18.0
2,12,8,1.0e9,clearance_reject,0.0,0.0,16,0,0,1.63,0.66,0.9,0.0,0.76,0.059,0.41,18.0
2,12,9,0.2,ok,8.67,8.35,14,0,0,1.82,0.52,0.0,7.5,0.585,0.246,4.18,18.0
2,12,10,1.0e9,reject,0.0,0.0,14,0,0,2.2,0.32,2.4,5.3,0.799,0.053,3.01,18.0
2,13,1,0.85,ok,2.86,5.52,15,0,0,2.2,0.32,0.0,0.4,0.927,0.05,2.2,18.0
2,13,2,-3.349,ok,5.72,4.36,15,0,0,2.2,0.35,1.1,4.1,0.606,0.138,3.98,18.0
2,13,3,-1.201,ok,4.43,5.8,14,0,0,1.99,0.32,1.1,0.0,0.787,0.05,3.08,18.0
2,13,4,-0.173,ok,4.68,4.63,16,0,0,1.84,0.45,1.4,0.0,0.762,0.05,3.02,18.0
2,13,5,1.0e9,clearance_reject,0.0,0.0,16,0,0,1.79,0.47,1.1,1.9,0.742,0.15,0.11,18.0
2,13,6,2.429,ok,5.81,1.8,13,0,0,2.2,0.32,1.1,3.7,0.655,0.05,3.89,18.0
2,13,7,-1.658,ok,7.36,5.46,13,0,0,2.2,0.32,0.7,2.2,0.563,0.05,4.38,18.0
2,13,8,0.764,ok,4.63,2.07,15,0,0,2.2,0.35,0.7,0.0,0.692,0.05,3.5,18.0
2,13,9,1.328,ok,9.93,14.6,13,0,0,2.2,0.52,0.5,2.2,0.454,0.05,4.95,18.0
2,13,10,1.275,ok,10.8,3.05,14,0,0,1.6,0.35,0.7,3.2,0.568,0.053,4.27,18.0
2,14,1,1.093,ok,3.83,1.89,15,0,0,2.2,0.34,0.0,0.0,0.762,0.05,3.11,18.0
2,14,2,1.0e9,reject,0.0,0.0,14,0,0,2.2,0.34,0.3,0.0,0.606,0.138,4.06,18.0
2,14,3,-2.097,ok,7.1,5.62,12,0,0,2.2,0.32,0.5,0.8,0.59,0.05,4.32,18.0
2,14,4,-0.291,ok,4.83,7.67,16,0,0,2.2,0.56,0.7,3.5,0.659,0.138,3.61,18.0
