run_id,wind_speed,payout_duration,active_winch,damping_mode,EA_back_line,c_back_line,i_pto,field_imu,mppt_stall,payout_base_m,lifter_elev_deg,duration_s,d_tau_gen_rms,d_omega_rms,T_min,T_mean,T_std,slack_events,slack_events_late,speed_ripple_rms,brake_time,brake_engaged,omega_hub_final,omega_gnd_final,time_to_omega1,max_payout_reached,peak_tau_gen,min_tension_before_brake,T_cyan_min,twist_max,fos_buckling_min,fos_buckling_ring_id,peak_strut_load,peak_strut_ring_id,max_out_of_plane_accel,max_node_jerk,T_trpt_max,peak_trpt_segment_idx,peak_trpt_line_idx,is_disqualified,disqualification_reason,smoothness_raw,tension_raw,composite_score
107,11.0,1.5,0,2,350000.0,500.0,12.5,1,0,15.0,75.0,10.0,189041.2380921826,12.303581805893792,106.62806854768013,4155.899121746967,8735.910309010831,423,293,9.07140925738827,2.353100000006948,1,0.15247279635129507,0.0,2.3600000000069934,14.999999999988951,49356.82662788838,231.16124874848637,600.6421263515805,1.2650144676866617,0.028954261312464914,1,25782.14428584557,1,29640.714467070386,1.9801402785124245e9,96918.94632502555,1,4,1,ring_buckling,189047.38988308556,-84493.37193145232,-999.0
108,11.0,1.5,0,2,350000.0,500.0,25.0,1,0,15.0,75.0,10.0,38122.2125396394,17.529185425897392,87.28302678316837,4674.8137201999625,8098.208431906939,421,293,5.377429800947037,2.3485800000069186,1,-0.6644424172979064,0.0,2.3600000000069934,14.999999999988951,14374.873637352786,194.86415139685658,600.6421307922949,1.1750663479595076,0.03449014431705467,7,21413.85888806451,1,27768.894772081505,2.230552243932282e8,82957.72747527064,1,2,1,ring_buckling,38130.977132352346,-84112.71697321683,-999.0
109,11.0,1.5,0,2,700000.0,250.0,12.5,1,0,15.0,75.0,10.0,189263.64151594992,11.14039976686276,135.68568213594122,5918.480777899043,9799.31807065035,422,293,10.28806709862943,2.819270000010002,1,-0.7715676180899488,0.0,2.820000000010007,14.999999999988951,51817.786151433,223.80538157956533,583.3658836920997,0.9559691181491736,0.02554372618214833,1,22653.955750909634,1,33450.268552675996,3.947071082317238e8,91531.81576007193,1,2,1,ring_buckling,189269.21171583334,-84264.31431786406,-999.0
110,11.0,1.5,0,2,700000.0,250.0,25.0,1,0,15.0,75.0,10.0,56230.6318714513,9.941646435243555,196.2776621113419,3218.1805449331505,7541.462569939366,423,293,6.165956141016032,2.6054500000086014,1,0.050373757360665516,0.0,2.6200000000086967,14.999999999988951,14147.263632645872,326.3892070201415,583.3658842053779,1.1019167663629297,0.032554047840446576,1,17691.399597358424,1,30847.769281630714,2.884261826003876e8,80690.20639164787,1,2,1,ring_buckling,56235.60269466892,-84403.72233788866,-999.0
111,11.0,1.5,0,2,700000.0,500.0,12.5,1,0,15.0,75.0,10.0,189263.64151594992,11.14039976686276,135.68568213594122,5918.480777899043,9799.31807065035,422,293,10.28806709862943,2.819270000010002,1,-0.7715676180899488,0.0,2.820000000010007,14.999999999988951,51817.786151433,223.80538157956533,583.3658836920997,0.9559691181491736,0.02554372618214833,1,22653.955750909634,1,33450.268552675996,3.947071082317238e8,91531.81576007193,1,2,1,ring_buckling,189269.21171583334,-84264.31431786406,-999.0
112,11.0,1.5,0,2,700000.0,500.0,25.0,1,0,15.0,75.0,10.0,56230.6318714513,9.941646435243555,196.2776621113419,3218.1805449331505,7541.462569939366,423,293,6.165956141016032,2.6054500000086014,1,0.050373757360665516,0.0,2.6200000000086967,14.999999999988951,14147.263632645872,326.3892070201415,583.3658842053779,1.1019167663629297,0.032554047840446576,1,17691.399597358424,1,30847.769281630714,2.884261826003876e8,80690.20639164787,1,2,1,ring_buckling,56235.60269466892,-84403.72233788866,-999.0
113,11.0,1.5,1,0,350000.0,250.0,12.5,1,0,15.0,75.0,10.0,161801.78639894372,9.526964924500298,139.2957024188865,5506.350316011629,7963.350889577465,412,293,8.715008840286945,2.866580000010312,1,-0.47464298729736465,0.0,2.8800000000104,14.999995164362305,53540.088000039694,211.9027743825397,600.6421265325023,1.0369470258216964,0.030112875355532098,1,17382.949923448265,1,30768.27712346906,8.176105224571972e8,86335.66359517955,1,4,1,ring_buckling,161806.54988140595,-82260.70429758112,-999.0
114,11.0,1.5,1,0,350000.0,250.0,25.0,1,0,15.0,75.0,10.0,51837.34809972878,9.924552142397252,116.23549862261835,4894.604377406813,9044.625433432953,412,293,7.256854776353246,2.8419200000101505,1,-0.12821246344120263,0.0,2.860000000010269,14.995490031244225,21025.130447828895,296.5156484898441,600.6421307840349,1.1951047616010229,0.022925944157373288,1,23598.64797944855,1,29753.76947996982,1.2313302037846163e8,99108.31339107707,1,4,1,ring_buckling,51842.31037579998,-82283.76450137739,-999.0
115,11.0,1.5,1,0,350000.0,500.0,12.5,1,0,15.0,75.0,10.0,161801.78639894372,9.526964924500298,139.2957024188865,5506.350316011629,7963.350889577465,412,293,8.715008840286945,2.866580000010312,1,-0.47464298729736465,0.0,2.8800000000104,14.999995164362305,53540.088000039694,211.9027743825397,600.6421265325023,1.0369470258216964,0.030112875355532098,1,17382.949923448265,1,30768.27712346906,8.176105224571972e8,86335.66359517955,1,4,1,ring_buckling,161806.54988140595,-82260.70429758112,-999.0
116,11.0,1.5,1,0,350000.0,500.0,25.0,1,0,15.0,75.0,10.0,51837.34809972878,9.924552142397252,116.23549862261835,4894.604377406813,9044.625433432953,412,293,7.256854776353246,2.8419200000101505,1,-0.12821246344120263,0.0,2.860000000010269,14.995490031244225,21025.130447828895,296.5156484898441,600.6421307840349,1.1951047616010229,0.022925944157373288,1,23598.64797944855,1,29753.76947996982,1.2313302037846163e8,99108.31339107707,1,4,1,ring_buckling,51842.31037579998,-82283.76450137739,-999.0
117,11.0,1.5,1,0,700000.0,250.0,12.5,1,0,15.0,75.0,10.0,159071.87862204047,8.473388234415205,176.82253745657755,3379.5552276148587,6631.00439933627,412,293,8.718138158034678,2.8583700000102583,1,-0.08674604825681784,0.0,2.860000000010269,14.999989365878905,59437.8662074746,176.82253745657755,583.3658837061328,1.0444323375996163,0.035030469145311056,1,19578.431549209636,1,30793.120687718605,1.5521143595033792e8,89112.62238420406,1,4,1,ring_buckling,159076.11531615767,-82223.17746254342,-999.0
118,11.0,1.5,1,0,700000.0,250.0,25.0,1,0,15.0,75.0,10.0,51142.72297797355,8.873981937235111,143.70060474565557,4235.610917681842,8001.653552392974,411,293,6.8065507564074625,2.8474200000101866,1,0.17603139144812616,0.0,2.860000000010269,14.995929476930739,20538.005861001755,304.0141494710639,583.365884210263,1.1734751245479416,0.031034070544821782,2,24997.300770505866,1,30614.402996859793,1.908964550458761e8,94873.23865337677,1,4,1,ring_buckling,51147.15996894217,-82056.29939525435,-999.0
119,11.0,1.5,1,0,700000.0,500.0,12.5,1,0,15.0,75.0,10.0,159071.87862204047,8.473388234415205,176.82253745657755,3379.5552276148587,6631.00439933627,412,293,8.718138158034678,2.8583700000102583,1,-0.08674604825681784,0.0,2.860000000010269,14.999989365878905,59437.8662074746,176.82253745657755,583.3658837061328,1.0444323375996163,0.035030469145311056,1,19578.431549209636,1,30793.120687718605,1.5521143595033792e8,89112.62238420406,1,4,1,ring_buckling,159076.11531615767,-82223.17746254342,-999.0
120,11.0,1.5,1,0,700000.0,500.0,25.0,1,0,15.0,75.0,10.0,51142.72297797355,8.873981937235111,143.70060474565557,4235.610917681842,8001.653552392974,411,293,6.8065507564074625,2.8474200000101866,1,0.17603139144812616,0.0,2.860000000010269,14.995929476930739,20538.005861001755,304.0141494710639,583.365884210263,1.1734751245479416,0.031034070544821782,2,24997.300770505866,1,30614.402996859793,1.908964550458761e8,94873.23865337677,1,4,1,ring_buckling,51147.15996894217,-82056.29939525435,-999.0
121,11.0,1.5,1,2,350000.0,250.0,12.5,1,0,15.0,75.0,10.0,248471.08289039086,10.556403322515907,205.93710845004446,4870.471650487197,8094.601167910926,412,293,10.780650777601057,2.5912500000085084,1,1.370508501012068,0.0,2.6000000000085657,14.983373329543497,56323.718995071584,330.74221676677877,600.6421263515805,1.2111234328763025,0.02854944521138301,2,17259.921321557136,1,49853.95694794726,5.3557517945354944e8,83423.33017023683,1,3,1,ring_buckling,248476.3610920521,-82194.06289154995,-999.0
122,11.0,1.5,1,2,350000.0,250.0,25.0,1,0,15.0,75.0,10.0,118811.89277695319,13.512421479538547,118.06662900670605,5270.908477418388,9394.79574131911,410,293,7.716003368721331,2.560080000008304,1,-0.5799867897122541,0.0,2.5800000000084347,14.999987944231254,42595.03943250342,118.06662900670605,600.6421307922949,1.2898838169220141,0.01891398046500082,1,32326.080592473503,1,31837.431195764868,2.876724999223668e8,95632.50750554209,1,5,1,ring_buckling,118818.64898769296,-81881.9333709933,-999.0
123,11.0,1.5,1,2,350000.0,500.0,12.5,1,0,15.0,75.0,10.0,248471.08289039086,10.556403322515907,205.93710845004446,4870.471650487197,8094.601167910926,412,293,10.780650777601057,2.5912500000085084,1,1.370508501012068,0.0,2.6000000000085657,14.983373329543497,56323.718995071584,330.74221676677877,600.6421263515805,1.2111234328763025,0.02854944521138301,2,17259.921321557136,1,49853.95694794726,5.3557517945354944e8,83423.33017023683,1,3,1,ring_buckling,248476.3610920521,-82194.06289154995,-999.0
124,11.0,1.5,1,2,350000.0,500.0,25.0,1,0,15.0,75.0,10.0,118811.89277695319,13.512421479538547,118.06662900670605,5270.908477418388,9394.79574131911,410,293,7.716003368721331,2.560080000008304,1,-0.5799867897122541,0.0,2.5800000000084347,14.999987944231254,42595.03943250342,118.06662900670605,600.6421307922949,1.2898838169220141,0.01891398046500082,1,32326.080592473503,1,31837.431195764868,2.876724999223668e8,95632.50750554209,1,5,1,ring_buckling,118818.64898769296,-81881.9333709933,-999.0
125,11.0,1.5,1,2,700000.0,250.0,12.5,1,0,15.0,75.0,10.0,290660.1643992975,17.51132043679322,149.15595109514877,6600.140673444062,11113.331399379182,412,293,13.558248177676218,2.8260000000100463,1,-0.09659119574847531,0.0,2.840000000010138,14.98697470610142,86063.51758337735,149.15595109514877,583.3658836920997,0.9795711607546345,0.03537204561823859,2,22008.420170005353,1,27991.83880012704,1.1239044808683405e9,85324.23049125164,1,5,1,ring_buckling,290668.9200595159,-82250.84404890485,-999.0
126,11.0,1.5,1,2,700000.0,250.0,25.0,1,0,15.0,75.0,10.0,70549.97422582652,15.53957351740423,96.61497390637624,4702.082520395064,9584.633874753667,410,293,6.745937760888583,2.5689900000083625,1,0.41766194316417976,0.0,2.5800000000084347,14.999964600852726,23254.386516714058,167.97834361657095,583.3658842053779,1.1878269751477433,0.01869476176520754,1,24953.295477513457,1,24965.762454651944,2.9956336153541327e8,94445.27997249836,1,5,1,ring_buckling,70557.74401258522,-81903.38502609363,-999.0
127,11.0,1.5,1,2,700000.0,500.0,12.5,1,0,15.0,75.0,10.0,290660.1643992975,17.51132043679322,149.15595109514877,6600.140673444062,11113.331399379182,412,293,13.558248177676218,2.8260000000100463,1,-0.09659119574847531,0.0,2.840000000010138,14.98697470610142,86063.51758337735,149.15595109514877,583.3658836920997,0.9795711607546345,0.03537204561823859,2,22008.420170005353,1,27991.83880012704,1.1239044808683405e9,85324.23049125164,1,5,1,ring_buckling,290668.9200595159,-82250.84404890485,-999.0
128,11.0,1.5,1,2,700000.0,500.0,25.0,1,0,15.0,75.0,10.0,70549.97422582652,15.53957351740423,96.61497390637624,4702.082520395064,9584.633874753667,410,293,6.745937760888583,2.5689900000083625,1,0.41766194316417976,0.0,2.5800000000084347,14.999964600852726,23254.386516714058,167.97834361657095,583.3658842053779,1.1878269751477433,0.01869476176520754,1,24953.295477513457,1,24965.762454651944,2.9956336153541327e8,94445.27997249836,1,5,1,ring_buckling,70557.74401258522,-81903.38502609363,-999.0
