run_id,wind_speed,payout_duration,active_winch,damping_mode,EA_back_line,c_back_line,i_pto,field_imu,mppt_stall,payout_base_m,lifter_elev_deg,duration_s,d_tau_gen_rms,d_omega_rms,T_min,T_mean,T_std,slack_events,brake_time,brake_engaged,omega_hub_final,omega_gnd_final,time_to_omega1,max_payout_reached,peak_tau_gen,min_tension_before_brake,T_cyan_min,twist_max,fos_buckling_min,is_disqualified,disqualification_reason,smoothness_raw,tension_raw,composite_score
27,6.0,15.0,1,2,350000.0,500.0,12.5,1,0,15.0,75.0,30.0,2115.3853349213728,0.8346987040857814,0.0,1942.0208893136519,1911.9307020150814,1500,NaN,0,5.89065544750152,4.408321691770942,NaN,2.7618986698599075,844.7265087353528,466.25606117859115,537.2622743269773,0.43954253431143187,0.19287883482946114,1,ring_buckling,2115.8026842734157,-300000.0,-99999.0
28,6.0,15.0,1,2,350000.0,500.0,25.0,1,0,15.0,75.0,30.0,1303.6854157636008,3.0697625574816705,0.0,2084.4518504417456,2420.04223635782,1500,12.270840000046519,1,-0.22428158464483208,0.0,12.280000000046579,5.837856280402446,1029.2488206833777,923.9617432847846,537.2819548686181,0.5312005219390414,0.07896669983302136,1,ring_buckling,1305.2202970423416,-300000.0,-99999.0
29,6.0,15.0,1,2,700000.0,250.0,12.5,1,0,15.0,75.0,30.0,1714.3835484018705,1.2012668895408722,0.0,1468.4613234588014,1880.406554852009,1500,10.429440000034456,1,0.002596898505843976,0.0,10.440000000034525,3.2092839637386317,1316.6146805008566,753.3406662744717,525.831775634611,0.5280889033264629,0.11037218550649089,1,ring_buckling,1714.984181846641,-300000.0,-99999.0
30,6.0,15.0,1,2,700000.0,250.0,25.0,1,0,15.0,75.0,30.0,735.1107025646517,1.0541468426915457,0.0,1285.30371337239,1678.2327911636298,1500,12.040120000045007,1,0.013421650112239709,0.0,12.060000000045138,2.9599471434758455,742.4197557893581,820.6508799489377,525.843807540749,0.44658962108934475,0.1361535619172989,1,ring_buckling,735.6377759859975,-300000.0,-99999.0
31,6.0,15.0,1,2,700000.0,500.0,12.5,1,0,15.0,75.0,30.0,1714.3835484018705,1.2012668895408722,0.0,1468.4613234588014,1880.406554852009,1500,10.429440000034456,1,0.002596898505843976,0.0,10.440000000034525,3.2092839637386317,1316.6146805008566,753.3406662744717,525.831775634611,0.5280889033264629,0.11037218550649089,1,ring_buckling,1714.984181846641,-300000.0,-99999.0
32,6.0,15.0,1,2,700000.0,500.0,25.0,1,0,15.0,75.0,30.0,735.1107025646517,1.0541468426915457,0.0,1285.30371337239,1678.2327911636298,1500,12.040120000045007,1,0.013421650112239709,0.0,12.060000000045138,2.9599471434758455,742.4197557893581,820.6508799489377,525.843807540749,0.44658962108934475,0.1361535619172989,1,ring_buckling,735.6377759859975,-300000.0,-99999.0
33,11.0,15.0,0,0,350000.0,250.0,12.5,1,0,15.0,75.0,30.0,11206.706004737583,2.759885278906708,0.0,2408.6819218304063,3215.8440650811744,1500,23.574719999784186,1,-0.08518285736796898,0.0,23.579999999783986,14.999999999997222,3854.2915905196814,704.2701064888547,560.6528768671736,0.7464783100099126,0.06648428726168602,1,ring_buckling,11208.085947377036,-300000.0,-99999.0
34,11.0,15.0,0,0,350000.0,250.0,25.0,1,0,15.0,75.0,30.0,7271.631128745275,2.8661845934671373,0.0,3059.4327640873425,3749.2703517719356,1500,22.87359999981073,1,-0.38034049157835426,0.0,22.879999999810487,14.999999999997222,5407.294925348122,481.15368993570064,560.7446024631812,0.7487242660617639,0.06155914785139907,1,ring_buckling,7273.064221042009,-300000.0,-99999.0
35,11.0,15.0,0,0,350000.0,500.0,12.5,1,0,15.0,75.0,30.0,11206.706004737583,2.759885278906708,0.0,2408.6819218304063,3215.8440650811744,1500,23.574719999784186,1,-0.08518285736796898,0.0,23.579999999783986,14.999999999997222,3854.2915905196814,704.2701064888547,560.6528768671736,0.7464783100099126,0.06648428726168602,1,ring_buckling,11208.085947377036,-300000.0,-99999.0
36,11.0,15.0,0,0,350000.0,500.0,25.0,1,0,15.0,75.0,30.0,7271.631128745275,2.8661845934671373,0.0,3059.4327640873425,3749.2703517719356,1500,22.87359999981073,1,-0.38034049157835426,0.0,22.879999999810487,14.999999999997222,5407.294925348122,481.15368993570064,560.7446024631812,0.7487242660617639,0.06155914785139907,1,ring_buckling,7273.064221042009,-300000.0,-99999.0
