# v13_5kw_masslift telemetry  length=18.8  window=40.0  min_clearance=1.5  lift=mass-aware-const-tension  margin=1.5  era=post-4ce9fd0_daisy-anchored-5kw  git=1c9f9cbf4eac8f6d7909ab4d6cb5ee62417cb979
island,gen,idx,fitness,status,P_mean,P_end,T_lift,FoS,twist_crossed,clearance,n_lines,rings,n_active,r_hub,r_bot,bank_top,bank_bot,blade_scale_top,blade_scale_bottom,tether,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
3,11,4,1.0e9,reject,0.0,0.0,0.0,Inf,false,7.15,3,10,1,2.899,0.813,4.9,21.7,0.607,0.818,18.8,2.89852,0.812612,2.001181,3.0,-0.8,1.041814,4.866585,21.688427,0.606593,0.817884
3,11,5,39.589,ok,6.06,6.08,375.21,5.44,false,6.39,4,10,1,3.488,0.863,0.1,11.5,0.803,0.803,18.8,3.48813,0.862663,2.1,4.0,-0.130748,1.027314,0.101216,11.488626,0.803341,0.803464
3,11,6,40.636,ok,5.7,5.71,387.08,4.01,false,5.74,3,9,1,4.32,0.732,0.0,0.0,0.783,0.938,18.8,4.32,0.732465,2.1,3.0,-0.044741,1.0,0.0,0.0,0.782849,0.938049
3,11,7,1.0e9,reject,0.0,0.0,0.0,Inf,false,7.06,3,11,1,2.752,0.842,3.1,14.3,0.799,0.711,18.8,2.751696,0.842103,1.910759,3.0,-0.8,1.053196,3.062969,14.337805,0.799275,0.711032
3,11,8,51.152,ok,6.55,6.57,490.64,7.91,false,6.17,5,13,1,3.516,0.679,5.4,3.3,0.879,0.702,18.8,3.515986,0.67892,1.723448,5.0,-0.177971,1.029053,5.402819,3.281476,0.878521,0.701592
3,11,9,37.571,ok,5.58,5.58,454.22,8.93,false,5.67,3,9,1,4.32,0.847,22.0,22.0,0.743,1.0,18.8,4.32,0.847473,2.1,3.0,-0.373274,1.0,22.0,22.0,0.742683,1.0
3,11,10,52.841,ok,5.17,5.19,427.47,2.58,false,6.44,3,18,1,3.647,0.599,2.1,1.9,0.672,0.567,18.8,3.646626,0.599424,1.308844,3.0,-0.567458,1.0,2.121225,1.891705,0.672435,0.567012
3,12,1,47.778,ok,6.07,6.09,503.25,5.41,false,6.56,5,18,1,3.219,0.734,3.9,6.2,0.791,0.747,18.8,3.21905,0.733839,1.252078,5.0,-0.33629,1.451432,3.885556,6.19705,0.790964,0.746591
3,12,2,40.416,ok,6.0,6.01,443.04,8.38,false,5.57,4,9,1,4.32,0.795,5.8,9.6,0.846,1.0,18.8,4.32,0.795371,2.1,4.0,0.216753,1.0,5.825864,9.631223,0.846146,1.0
3,12,3,31.621,ok,5.75,5.76,355.44,16.25,false,5.62,6,9,1,4.32,0.739,13.8,1.2,0.695,1.0,18.8,4.32,0.73908,2.1,6.0,-0.12445,1.0,13.813985,1.161507,0.694925,1.0
3,12,4,1.0e9,reject,0.0,0.0,0.0,Inf,false,7.58,3,12,1,2.38,0.795,8.3,18.1,0.607,0.731,18.8,2.380154,0.794759,1.910759,3.0,-0.8,1.053196,8.265538,18.110875,0.606593,0.730977
3,12,5,44.183,ok,5.97,6.0,401.23,3.95,false,6.65,4,13,1,3.178,0.81,0.0,7.5,0.812,0.695,18.8,3.178399,0.809558,1.619593,4.0,-0.698502,1.0,0.0,7.518544,0.812083,0.694514
3,12,6,43.863,ok,6.13,6.17,489.65,15.1,false,5.46,7,9,1,4.32,0.787,7.4,0.0,0.797,0.907,18.8,4.32,0.786944,2.1,7.0,0.629274,1.0,7.396534,0.0,0.797157,0.907052
3,12,7,39.148,ok,5.96,5.96,406.99,6.28,false,5.8,4,9,1,4.151,0.829,2.8,6.6,0.799,0.91,18.8,4.150569,0.829326,2.067594,4.0,0.010893,1.0,2.786756,6.569612,0.799275,0.909771
3,12,8,1.0e9,reject,0.0,0.0,0.0,Inf,false,6.87,3,12,1,3.205,0.761,0.0,3.3,0.644,0.657,18.8,3.204615,0.761289,1.910759,3.0,-0.59579,1.053196,0.0,3.281476,0.643986,0.656679
3,12,9,1.0e9,reject,0.0,0.0,0.0,Inf,false,6.62,5,17,1,3.564,0.733,0.0,1.9,0.539,0.558,18.8,3.563936,0.733372,1.252078,5.0,-0.584068,1.0,0.0,1.941521,0.539419,0.55781
3,12,10,29.636,ok,5.4,5.45,323.72,9.1,false,7.15,3,11,1,2.518,0.863,0.0,22.0,0.914,0.701,18.8,2.518129,0.862663,1.910759,3.0,-0.8,1.0,0.0,22.0,0.913579,0.701038
3,13,1,42.786,ok,6.01,6.01,483.31,9.07,false,5.77,5,9,1,4.151,0.863,3.9,0.0,0.776,0.803,18.8,4.150569,0.862663,2.030917,5.0,-0.8,1.0,3.938169,0.0,0.776085,0.803278
3,13,2,26.317,ok,5.58,5.59,278.38,9.99,false,5.77,4,10,1,4.32,0.722,2.0,7.0,0.714,1.0,18.8,4.32,0.721903,2.1,4.0,0.079725,1.0,2.018541,6.970218,0.714417,1.0
3,13,3,35.066,ok,5.95,5.96,365.59,8.53,false,5.61,6,9,1,4.32,0.764,2.9,3.2,0.756,1.0,18.8,4.32,0.763662,2.036475,6.0,0.251417,1.0,2.866945,3.219753,0.75633,1.0
3,13,4,40.095,ok,5.59,5.59,492.11,8.74,false,5.76,3,11,1,4.32,0.771,2.6,8.3,0.748,0.798,18.8,4.32,0.771269,1.657174,3.0,-0.314927,1.236202,2.62197,8.286574,0.747634,0.797739
3,13,5,1.0e9,reject,0.0,0.0,0.0,Inf,false,7.22,3,11,1,2.518,0.863,0.0,22.0,0.856,0.568,18.8,2.518129,0.862663,1.910759,3.0,-0.8,1.0,0.0,22.0,0.855613,0.568308
3,13,6,1.0e9,reject,0.0,0.0,0.0,Inf,false,6.04,3,9,1,4.32,0.742,13.8,0.0,0.475,1.0,18.8,4.32,0.741861,2.1,3.0,0.237721,1.0,13.813985,0.0,0.474755,1.0
3,13,7,25.569,ok,5.11,5.13,306.97,16.09,false,5.92,6,14,1,4.32,0.732,0.2,0.0,0.55,0.669,18.8,4.32,0.732112,1.321525,6.0,0.154726,1.451432,0.173977,0.0,0.549581,0.669351
3,13,8,51.419,ok,6.16,6.19,384.96,2.97,false,6.33,3,11,1,3.506,0.789,2.1,3.3,0.865,0.856,18.8,3.505849,0.789015,2.026131,3.0,-0.406592,1.0,2.108418,3.281476,0.864607,0.855531
3,13,9,30.22,ok,5.79,5.8,322.11,12.9,false,5.6,5,10,1,4.32,0.658,13.9,0.0,0.743,0.98,18.8,4.32,0.657734,2.036475,5.0,0.47043,1.281283,13.922389,0.0,0.742683,0.980256
3,13,10,27.361,ok,5.36,5.37,205.21,4.05,false,5.77,3,10,1,4.32,0.694,12.3,7.2,0.692,1.0,18.8,4.32,0.694368,2.1,3.0,-0.052182,1.0,12.3342,7.211075,0.691904,1.0
3,14,1,1.0e9,reject,4.92,4.94,427.18,8.21,false,5.93,5,14,1,4.32,0.641,3.9,0.0,0.545,0.747,18.8,4.32,0.640866,1.562209,5.0,-0.8,1.311861,3.938169,0.0,0.544575,0.746591
3,14,2,1.0e9,reject,2.78,2.58,333.11,0.14,false,2.35,7,6,2,3.907,0.698,0.0,0.0,0.465,0.433,18.8,3.906979,0.697828,2.1,7.0,0.19087,1.772069,0.0,0.0,0.465159,0.433173
3,14,3,31.212,ok,5.81,5.82,342.99,16.03,false,5.77,6,10,1,4.185,0.739,9.1,1.2,0.695,0.946,18.8,4.184508,0.73908,2.036475,6.0,0.246217,1.281283,9.12145,1.161507,0.694925,0.946297
3,14,4,1.0e9,reject,0.0,0.0,0.0,Inf,false,7.69,3,12,1,2.07,0.771,0.0,17.8,0.788,0.461,18.8,2.069673,0.771269,2.1,3.0,-0.8,1.182946,0.0,17.827006,0.787913,0.461266
3,14,5,40.579,ok,5.89,5.89,456.4,8.51,false,5.53,3,10,1,4.32,0.63,22.0,5.3,0.847,0.939,18.8,4.32,0.629938,2.1,3.0,0.318056,1.0,22.0,5.310492,0.847495,0.938614
3,14,6,1.0e9,reject,4.89,4.9,427.02,6.35,false,5.94,3,12,1,4.32,0.742,5.9,6.4,0.587,0.801,18.8,4.32,0.741861,1.585278,3.0,-0.11805,1.122497,5.892554,6.374859,0.587266,0.800616
3,14,7,32.422,ok,5.35,5.37,385.56,9.56,false,5.8,4,9,1,4.32,0.755,8.5,0.0,0.655,1.0,18.8,4.32,0.755219,2.1,4.0,-0.235343,1.0,8.539018,0.0,0.655189,1.0
3,14,8,28.261,ok,5.48,5.49,333.43,16.68,false,5.93,5,13,1,4.185,0.781,2.3,3.3,0.644,0.788,18.8,4.184808,0.780651,1.522749,5.0,0.177798,1.334744,2.288062,3.281476,0.643986,0.788279
3,14,9,1.0e9,reject,2.1,2.11,695.56,0.62,false,2.97,8,10,2,4.32,0.714,4.3,0.0,0.594,0.712,18.8,4.32,0.713561,1.284716,8.0,0.704158,1.614417,4.289646,0.0,0.593705,0.712349
3,14,10,1.0e9,reject,2.56,2.19,381.34,0.22,false,1.58,6,5,2,4.32,0.807,12.3,3.3,0.526,0.416,18.8,4.32,0.80675,2.1,6.0,-0.599558,1.555431,12.3342,3.281476,0.525958,0.416059
3,15,1,1.0e9,reject,0.0,0.0,0.0,Inf,false,7.13,3,11,1,2.7,0.725,3.9,12.4,0.767,0.747,18.8,2.699877,0.724929,2.1,3.0,-0.084402,1.0,3.938169,12.407355,0.767159,0.746591
3,15,2,48.67,ok,6.14,6.13,532.64,6.43,false,5.73,3,9,1,4.172,0.863,0.0,17.8,0.905,0.872,18.8,4.17202,0.862663,1.910759,3.0,-0.8,1.053196,0.0,17.839907,0.904891,0.872091
3,15,3,26.297,ok,5.26,5.27,311.72,15.56,false,5.84,6,15,1,4.32,0.654,5.2,0.0,0.581,0.729,18.8,4.32,0.653813,1.31801,6.0,0.259692,1.281283,5.236276,0.0,0.580793,0.728639
3,15,4,33.813,ok,5.6,5.61,370.97,8.21,false,5.66,3,10,1,4.32,0.615,16.7,0.0,0.76,1.0,18.8,4.32,0.615201,2.1,3.0,0.52745,1.188855,16.672315,0.0,0.759638,1.0
3,15,5,1.0e9,reject,5.44,5.46,290.49,0.13,false,6.01,6,14,1,4.075,0.599,3.7,0.0,0.616,0.899,18.8,4.075079,0.599097,1.655479,6.0,0.697986,1.0,3.655833,0.0,0.615899,0.898989
3,15,6,27.155,ok,5.41,5.42,314.5,16.56,false,5.77,6,11,1,4.32,0.666,9.0,0.0,0.612,0.907,18.8,4.32,0.666364,1.819549,6.0,-0.405742,1.343402,9.01348,0.0,0.612245,0.906913
3,15,7,1.0e9,reject,0.0,0.0,0.0,Inf,false,6.68,4,15,1,3.494,0.755,3.7,3.3,0.55,0.662,18.8,3.493576,0.754731,1.416918,4.0,0.259205,1.404228,3.730242,3.281476,0.549581,0.661825
3,15,8,31.282,ok,5.71,5.77,318.84,9.06,false,7.01,3,10,1,2.7,0.863,0.0,17.2,0.902,0.834,18.8,2.699877,0.862663,2.1,3.0,-0.8,1.0,0.0,17.17357,0.902201,0.834472
3,15,9,39.596,ok,5.98,6.02,389.61,6.19,false,6.79,5,12,1,2.859,0.788,9.6,0.0,0.817,0.787,18.8,2.859453,0.787612,1.910759,5.0,-0.535933,1.053196,9.592474,0.0,0.816955,0.786587
3,15,10,1.0e9,reject,2.41,2.42,447.71,5.3,false,3.31,3,12,2,4.32,0.624,12.3,7.2,0.468,0.718,18.8,4.32,0.623802,1.188194,3.0,-0.130455,1.654692,12.3342,7.211075,0.468235,0.718381
3,16,1,1.0e9,reject,6.18,6.2,429.37,2.36,false,6.33,3,12,1,3.53,0.863,0.0,15.3,0.863,0.692,18.8,3.529707,0.862663,1.582362,3.0,-0.8,1.112284,0.0,15.324661,0.863176,0.691696
3,16,2,26.175,ok,5.45,5.47,271.22,15.45,false,6.5,5,10,1,3.494,0.769,2.2,3.3,0.663,0.712,18.8,3.493576,0.768723,2.1,5.0,-0.8,1.488228,2.237382,3.281476,0.662617,0.711691
3,16,3,1.0e9,reject,4.82,4.84,302.17,17.65,false,5.99,3,9,1,4.32,0.81,0.0,7.4,0.576,0.77,18.8,4.32,0.809995,2.1,3.0,-0.8,1.0,0.0,7.361143,0.575622,0.76978
3,16,4,39.986,ok,5.96,5.96,439.87,8.37,false,5.72,3,9,1,4.168,0.771,11.2,5.4,0.841,0.798,18.8,4.168445,0.771269,2.1,3.0,0.282257,1.177473,11.166454,5.404811,0.841025,0.797739
3,16,5,48.594,ok,6.12,6.14,549.41,8.64,false,6.59,6,18,1,3.212,0.769,0.0,5.5,0.763,0.555,18.8,3.21238,0.76887,1.188633,6.0,-0.251564,1.317651,0.0,5.54697,0.762846,0.555393
3,16,6,35.256,ok,5.29,5.3,436.04,9.52,false,5.81,3,11,1,4.32,0.703,9.0,0.6,0.671,1.0,18.8,4.32,0.70349,1.819549,3.0,-0.405742,1.0,9.01348,0.553298,0.671193,1.0
3,16,7,32.25,ok,5.32,5.34,380.54,9.54,false,5.97,4,9,1,4.208,0.755,0.2,7.3,0.641,1.0,18.8,4.20755,0.755487,2.1,4.0,-0.8,1.129654,0.173977,7.327347,0.641108,1.0
3,16,8,24.017,ok,5.16,5.18,271.0,14.97,false,6.07,3,10,1,4.075,0.766,6.5,11.5,0.644,0.972,18.8,4.075079,0.765679,2.09803,3.0,-0.398657,1.451432,6.492718,11.488626,0.643986,0.971838
3,16,9,29.586,ok,5.42,5.47,323.33,9.14,false,7.12,3,11,1,2.573,0.863,0.0,17.5,0.9,0.98,18.8,2.573266,0.862663,1.910759,3.0,-0.8,1.281283,0.0,17.535917,0.89985,0.980256
3,16,10,1.0e9,reject,2.13,2.14,737.9,4.03,false,2.85,6,10,2,4.127,0.694,10.3,6.9,0.61,1.0,18.8,4.127461,0.694368,1.316462,6.0,0.17822,1.636165,10.340365,6.908083,0.610189,1.0
3,17,1,1.0e9,reject,4.94,4.97,735.16,8.09,false,4.42,6,11,2,2.949,0.738,9.0,11.6,0.842,0.747,18.8,2.949316,0.738082,1.67105,6.0,-0.8,1.564129,9.01348,11.641056,0.842367,0.746591
3,17,2,1.0e9,reject,6.17,6.17,475.95,1.87,false,5.69,3,10,1,4.172,0.771,2.0,18.7,0.92,0.698,18.8,4.17202,0.771095,1.910759,3.0,-0.702004,1.053196,2.018541,18.732529,0.919695,0.697685
3,17,3,43.417,ok,6.49,6.52,381.17,8.19,false,6.64,3,10,1,2.934,0.863,6.3,22.0,0.984,0.993,18.8,2.934483,0.862663,2.1,3.0,-0.8,1.0,6.30589,22.0,0.983623,0.992991
3,17,4,40.593,ok,5.01,5.0,521.79,8.02,false,5.93,3,13,1,4.32,0.788,3.1,7.7,0.607,0.585,18.8,4.32,0.78817,1.391334,3.0,-0.361597,1.0,3.101488,7.674237,0.606593,0.584642
3,17,5,38.948,ok,5.65,5.66,460.27,7.75,false,5.77,3,9,1,4.32,0.828,0.0,2.7,0.763,0.939,18.8,4.32,0.828472,2.1,3.0,-0.371705,1.0,0.0,2.701116,0.762846,0.938614
3,17,6,1.0e9,reject,0.0,0.0,0.0,Inf,false,7.32,5,13,1,2.573,0.795,9.0,16.0,0.612,0.94,18.8,2.573266,0.794936,1.819549,5.0,-0.480145,1.443475,9.01348,15.978413,0.612245,0.940413
3,17,7,29.988,ok,5.63,5.68,312.36,9.18,false,6.91,3,10,1,2.886,0.863,1.0,21.8,0.843,0.886,18.8,2.885516,0.862663,2.1,3.0,-0.8,1.0,0.987743,21.811428,0.84301,0.886346
3,17,8,1.0e9,reject,2.67,2.73,575.91,1.87,false,3.57,6,11,2,4.075,0.764,6.5,3.6,0.631,0.694,18.8,4.075079,0.763728,1.20886,6.0,-0.049195,1.618895,6.492718,3.600275,0.631147,0.694144
3,17,9,56.29,ok,6.38,6.39,623.4,8.74,false,5.71,5,13,1,4.075,0.732,0.0,9.7,0.9,0.893,18.8,4.075079,0.732202,1.584989,5.0,-0.092152,1.281283,0.0,9.709699,0.89985,0.893105
3,17,10,1.0e9,reject,0.0,0.0,0.0,Inf,false,7.12,3,13,1,2.757,0.694,12.3,11.0,0.692,0.85,18.8,2.756698,0.694368,1.912235,3.0,-0.722382,1.0,12.3342,10.954588,0.691904,0.849866
3,18,1,39.295,ok,6.08,6.11,404.52,9.23,false,6.74,4,11,1,2.962,0.863,5.1,13.6,0.853,0.747,18.8,2.961983,0.862663,1.910759,4.0,-0.8,1.148999,5.101016,13.633484,0.853113,0.746591
3,18,2,28.377,ok,5.45,5.46,338.43,16.46,false,5.81,6,14,1,4.32,0.771,2.0,9.6,0.619,0.872,18.8,4.32,0.771095,1.322953,6.0,0.406038,1.12399,2.018541,9.642453,0.618776,0.872091
3,18,3,30.751,ok,5.62,5.63,360.6,16.18,false,5.9,6,14,1,4.169,0.756,2.4,5.4,0.646,0.756,18.8,4.168978,0.755721,1.321525,6.0,0.054551,1.451432,2.428213,5.418497,0.645929,0.756217
3,18,4,67.872,ok,6.05,5.96,568.07,2.69,false,5.59,3,9,1,4.32,0.863,0.0,22.0,0.913,0.894,18.8,4.32,0.862663,2.1,3.0,-0.8,1.0,0.0,22.0,0.913495,0.894024
3,18,5,25.974,ok,5.51,5.54,269.05,14.25,false,6.79,6,10,1,3.122,0.81,0.0,6.0,0.676,0.482,18.8,3.121549,0.809558,2.1,6.0,-0.398456,1.490782,0.0,6.001848,0.676276,0.481897
3,18,6,34.485,ok,5.5,5.51,406.34,9.5,false,5.83,3,10,1,4.23,0.694,9.0,8.8,0.718,1.0,18.8,4.230142,0.694368,2.1,3.0,-0.052182,1.161879,9.01348,8.780451,0.717932,1.0
3,18,7,25.921,ok,5.45,5.48,277.02,14.88,false,6.75,6,11,1,3.192,0.814,0.0,0.0,0.658,0.409,18.8,3.192291,0.81351,2.1,6.0,0.154726,1.451432,0.0,0.0,0.657879,0.409109
3,18,8,56.741,ok,5.97,5.99,555.02,3.35,false,5.9,3,13,1,4.075,0.766,0.1,14.3,0.832,1.0,18.8,4.075079,0.765679,1.493254,3.0,-0.503322,1.451432,0.093306,14.317055,0.831902,1.0
3,18,9,1.0e9,reject,6.12,6.13,442.64,2.01,false,5.67,3,9,1,4.172,0.798,6.7,17.5,0.9,1.0,18.8,4.17202,0.797733,2.1,3.0,-0.8,1.0,6.680717,17.535917,0.89985,1.0
3,18,10,42.739,ok,5.83,5.83,499.02,7.96,false,5.6,3,10,1,4.32,0.694,12.3,13.4,0.823,0.927,18.8,4.32,0.694368,1.910759,3.0,-0.74076,1.0,12.3342,13.43426,0.823267,0.92748
3,19,1,1.0e9,reject,4.82,4.85,241.68,16.05,false,5.93,4,11,1,4.32,0.672,6.6,0.6,0.558,0.94,18.8,4.32,0.671855,1.910759,4.0,0.335865,1.1947,6.626102,0.632557,0.557757,0.940375
3,19,2,1.0e9,reject,0.0,0.0,0.0,Inf,false,7.57,3,11,1,2.053,0.863,0.0,18.6,0.898,0.517,18.8,2.053346,0.862663,2.062055,3.0,-0.796069,1.132703,0.0,18.562491,0.897719,0.517307
3,19,3,25.199,ok,5.17,5.19,283.04,16.52,false,5.83,3,10,1,4.32,0.67,12.3,5.1,0.647,1.0,18.8,4.32,0.669737,2.1,3.0,0.014356,1.0,12.3342,5.087756,0.647078,1.0
3,19,4,43.601,ok,5.88,5.91,351.17,3.4,false,6.55,3,12,1,3.254,0.739,7.7,9.4,0.829,1.0,18.8,3.254135,0.738568,1.96709,3.0,-0.270484,1.0,7.726194,9.379633,0.828669,1.0
3,19,5,1.0e9,reject,0.0,0.0,0.0,Inf,false,6.21,6,14,1,4.32,0.664,0.2,0.0,0.33,0.533,18.8,4.32,0.663736,1.463103,6.0,0.532523,1.240993,0.173977,0.0,0.330184,0.532802
3,19,6,26.361,ok,5.2,5.22,313.76,17.46,false,6.01,3,10,1,4.172,0.787,2.0,11.0,0.648,0.907,18.8,4.17202,0.787359,1.819549,3.0,-0.74594,1.0,2.018541,11.044515,0.648375,0.906913
3,19,7,30.529,ok,5.55,5.6,319.92,9.06,false,6.94,3,11,1,2.7,0.81,10.4,0.0,0.884,0.852,18.8,2.699877,0.809796,1.910759,3.0,-0.638911,1.053196,10.360459,0.0,0.884256,0.851906
3,19,8,1.0e9,reject,0.0,0.0,0.0,Inf,false,7.06,3,10,1,2.804,0.863,0.0,17.7,0.782,0.857,18.8,2.80391,0.862663,1.951779,3.0,-0.8,1.220312,0.0,17.729274,0.781646,0.856627
3,19,9,1.0e9,reject,2.31,2.35,522.57,2.33,false,2.66,5,9,2,4.188,0.736,5.1,4.1,0.591,0.817,18.8,4.188282,0.735857,1.502503,5.0,0.256734,1.796774,5.081642,4.112225,0.591053,0.816744
3,19,10,1.0e9,reject,0.0,0.0,0.0,Inf,false,5.96,3,10,1,4.32,0.691,12.3,7.2,0.54,1.0,18.8,4.32,0.690865,1.9142,3.0,-0.338632,1.0,12.3342,7.211075,0.540291,1.0
3,20,1,1.0e9,reject,0.0,0.0,0.0,Inf,false,7.12,3,13,1,2.7,0.707,13.9,13.8,0.725,1.0,18.8,2.699877,0.707141,1.877352,3.0,-0.410164,1.0,13.936702,13.834826,0.725074,1.0
3,20,2,53.91,ok,6.29,6.3,529.9,4.43,false,5.64,5,10,1,4.172,0.771,0.0,11.0,0.889,0.361,18.8,4.17202,0.771095,1.91231,5.0,-0.799841,1.084171,0.0,11.005639,0.888594,0.360925
3,20,3,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,0.89,3,5,2,4.32,0.67,5.1,16.1,0.823,1.0,18.8,4.32,0.669737,2.1,3.0,0.014356,1.651888,5.054209,16.114712,0.823199,1.0
3,20,4,1.0e9,reject,0.0,0.0,0.0,Inf,false,5.96,3,10,1,4.32,0.645,11.1,2.7,0.55,1.0,18.8,4.32,0.644611,2.039734,3.0,-0.29502,1.0,11.065831,2.701116,0.549977,1.0
3,20,5,46.358,ok,6.65,6.68,387.3,8.08,false,6.53,3,9,1,3.122,0.863,0.0,22.0,1.0,0.83,18.8,3.121549,0.862663,2.1,3.0,-0.8,1.31293,0.0,22.0,1.0,0.829502
3,20,6,32.407,ok,5.51,5.53,352.93,9.76,false,6.51,3,11,1,3.381,0.73,12.2,9.8,0.746,0.853,18.8,3.381265,0.7304,2.1,3.0,-0.74594,1.030823,12.197925,9.788944,0.746317,0.853169
3,20,7,27.234,ok,5.58,5.59,286.55,9.62,false,5.9,6,9,1,4.157,0.766,5.4,0.0,0.637,0.93,18.8,4.157389,0.765776,2.09803,6.0,-0.172281,1.451432,5.369948,0.0,0.63721,0.930481
3,20,8,23.461,ok,5.27,5.28,251.21,10.14,false,5.8,3,11,1,4.32,0.682,12.3,6.2,0.67,1.0,18.8,4.32,0.682104,1.886755,3.0,-0.019051,1.0,12.3342,6.153835,0.669584,1.0
3,20,9,1.0e9,reject,0.0,0.0,0.0,Inf,false,7.41,6,12,1,2.123,0.863,1.3,17.5,0.842,0.397,18.8,2.122715,0.862663,1.910759,6.0,-0.464945,1.281283,1.302448,17.535917,0.8421,0.396747
3,20,10,28.455,ok,5.25,5.29,294.33,9.25,false,7.15,3,10,1,2.573,0.85,0.0,7.2,0.878,0.954,18.8,2.573266,0.850459,2.1,3.0,-0.052182,1.281283,0.0,7.211075,0.877639,0.954128
3,21,1,23.915,ok,5.4,5.42,246.82,9.97,false,6.49,5,11,1,3.546,0.8,0.0,0.0,0.649,0.51,18.8,3.545699,0.79962,1.910759,5.0,-0.071275,1.361755,0.0,0.017632,0.648977,0.510127
3,21,2,22.837,ok,5.13,5.14,236.33,9.23,false,5.86,3,10,1,4.32,0.699,8.5,7.6,0.636,1.0,18.8,4.32,0.699158,2.1,3.0,-0.281939,1.0,8.450495,7.629539,0.636004,1.0
3,21,3,51.59,ok,6.13,6.15,361.28,2.81,false,6.41,3,11,1,3.31,0.758,12.2,16.3,0.872,1.0,18.8,3.30998,0.757593,2.1,3.0,-0.571106,1.0,12.233601,16.293684,0.872121,1.0
3,21,4,44.378,ok,5.82,5.83,375.54,3.31,false,5.94,3,10,1,3.992,0.771,12.3,12.0,0.781,1.0,18.8,3.992174,0.771269,1.98685,3.0,-0.225732,1.0,12.3342,11.984131,0.780756,1.0
3,21,5,25.485,ok,5.46,5.48,285.54,16.95,false,6.29,4,10,1,3.784,0.846,0.0,8.0,0.676,0.661,18.8,3.783578,0.846313,1.831591,4.0,-0.398456,1.181481,0.0,7.966172,0.676276,0.661159
3,21,6,34.142,ok,5.99,6.02,323.76,8.99,false,6.76,3,10,1,2.993,0.787,2.0,15.3,0.877,0.907,18.8,2.992815,0.787359,2.1,3.0,-0.74594,1.139342,2.018541,15.284638,0.877013,0.906913
3,21,7,23.891,ok,5.29,5.3,252.95,10.41,false,5.77,3,11,1,4.32,0.643,16.3,0.0,0.676,1.0,18.8,4.32,0.642543,1.964602,3.0,-0.106715,1.451432,16.281994,0.0,0.676,1.0
3,21,8,23.634,ok,5.27,5.28,248.65,10.23,false,5.76,3,10,1,4.32,0.682,22.0,5.5,0.67,1.0,18.8,4.32,0.682104,2.1,3.0,-0.092165,1.17575,22.0,5.481908,0.669584,1.0
3,21,9,1.0e9,reject,3.39,3.23,465.8,2.34,false,2.87,5,7,2,3.732,0.863,6.9,0.0,0.677,0.628,18.8,3.73212,0.862663,1.910759,5.0,-0.17173,1.726091,6.91737,0.0,0.677441,0.628069
3,21,10,24.047,ok,5.34,5.36,264.37,17.17,false,6.14,4,11,1,3.926,0.721,8.0,7.2,0.654,0.751,18.8,3.92635,0.720811,2.003791,4.0,0.121457,1.183914,8.038019,7.211075,0.653673,0.750952
3,22,1,1.0e9,reject,3.56,3.57,387.02,9.77,false,3.21,3,8,2,3.288,0.749,9.0,6.7,0.649,0.988,18.8,3.288134,0.749207,1.978782,3.0,-0.568053,1.617598,8.995685,6.723854,0.648977,0.988337
3,22,2,25.574,ok,5.33,5.35,292.83,17.27,false,5.99,3,10,1,4.114,0.758,8.0,7.6,0.675,0.87,18.8,4.113633,0.757573,2.1,3.0,-0.136134,1.0,8.038019,7.629539,0.675166,0.869859
3,22,3,28.843,ok,5.41,5.46,301.52,9.22,false,6.96,3,10,1,2.674,0.852,12.3,11.9,0.872,0.906,18.8,2.673543,0.85176,2.1,3.0,-0.494439,1.281283,12.3342,11.882115,0.871537,0.906276
3,22,4,40.926,ok,5.61,5.63,311.13,3.33,false,6.61,3,11,1,3.258,0.73,8.0,2.7,0.777,0.927,18.8,3.258185,0.729838,2.047497,3.0,-0.29502,1.239011,8.038019,2.701116,0.777099,0.927113
3,22,5,26.123,ok,5.21,5.23,303.37,17.25,false,5.83,3,10,1,4.32,0.695,9.9,0.0,0.655,0.895,18.8,4.32,0.695319,1.964602,3.0,-0.267528,1.451432,9.8707,0.0,0.654956,0.894865
3,22,6,1.0e9,reject,0.0,0.0,0.0,Inf,false,6.1,4,9,1,4.32,0.733,0.0,0.0,0.453,0.511,18.8,4.32,0.732763,2.1,4.0,0.150084,1.049152,0.0,0.0,0.453361,0.510585
3,22,7,1.0e9,reject,5.68,5.73,473.41,2.38,false,5.46,5,9,2,2.305,0.858,0.0,5.1,0.844,0.567,18.8,2.305425,0.858039,1.981518,5.0,-0.113214,1.579968,0.0,5.053503,0.844065,0.567025
3,22,8,35.836,ok,5.29,5.3,443.83,9.47,false,5.8,3,11,1,4.32,0.692,11.8,2.9,0.672,1.0,18.8,4.32,0.692174,1.827193,3.0,-0.753624,1.314268,11.792636,2.859,0.672048,1.0
3,22,9,37.392,ok,5.28,5.3,312.05,3.37,false,6.51,3,10,1,3.561,0.859,0.0,7.7,0.686,0.52,18.8,3.560975,0.858558,1.910759,3.0,-0.170342,1.285482,0.0,7.729537,0.686268,0.520326
3,22,10,33.497,ok,5.37,5.38,405.13,9.54,false,5.92,4,10,1,4.225,0.775,3.2,13.3,0.652,0.94,18.8,4.224895,0.775175,1.793531,4.0,-0.429874,1.0,3.16724,13.25202,0.65183,0.940174
