# v12_5kw_v3 telemetry  length=25.0  min_clearance=1.5
island,gen,idx,fitness,status,P_kW,FoS,n_lines,rings,n_active,r_hub,r_bot,bank_top,bank_bot,lam_top,lam_bot,clearance,tether
2,13,10,1.0e9,reject,0.0,0.0,10,0,0,1.06,0.62,7.1,6.3,0.405,0.13,4.03,25.0
2,14,1,1.0e9,reject,0.0,0.0,13,0,0,0.95,0.71,4.2,5.7,0.455,0.05,2.74,25.0
2,14,2,1.0e9,reject,0.0,0.0,9,0,0,0.77,0.48,0.3,2.9,0.628,0.564,2.42,25.0
2,14,3,5.137,ok,12.34,8.42,12,0,0,0.95,0.87,0.0,0.0,0.636,0.28,1.93,25.0
2,14,4,1.0e9,clearance_reject,0.0,0.0,13,0,0,0.88,0.63,10.0,9.3,0.707,0.356,-0.61,25.0
2,14,5,1.0e9,reject,0.0,0.0,9,0,0,0.78,0.32,2.0,5.2,0.104,0.08,4.16,25.0
2,14,6,1.0e9,reject,0.0,0.0,13,0,0,1.08,0.36,2.9,5.7,0.128,0.05,2.74,25.0
2,14,7,3.706,ok,21.34,4.21,16,0,0,1.11,0.43,8.5,8.4,0.437,0.4,7.51,25.0
2,14,8,1.11,ok,9.95,3.21,13,0,0,0.84,0.44,0.0,0.0,0.255,0.343,3.08,25.0
2,14,9,1.0e9,clearance_reject,0.0,0.0,13,0,0,0.77,0.39,0.0,0.0,0.135,0.588,-2.25,25.0
2,14,10,3.215,ok,18.68,2.66,13,0,0,0.85,0.35,2.9,0.0,0.167,0.206,3.66,25.0
2,15,1,-1.171,ok,6.28,5.03,9,0,0,0.91,0.47,0.4,4.0,0.204,0.578,2.37,25.0
2,15,2,1.0e9,clearance_reject,0.0,0.0,14,0,0,0.97,0.52,0.8,5.7,0.357,0.15,0.15,25.0
2,15,3,6.401,ok,25.65,2.98,12,0,0,1.01,0.71,0.0,0.0,0.547,0.176,2.41,25.0
2,15,4,12.212,ok,19.16,7.54,9,0,0,0.71,0.32,2.9,4.1,0.104,0.206,4.68,25.0
2,15,5,1.0e9,reject,0.0,0.0,15,0,0,1.0,0.52,6.5,5.7,0.45,0.05,4.09,25.0
2,15,6,4.965,ok,13.83,3.96,15,0,0,1.14,0.64,5.4,9.0,0.599,0.05,6.72,25.0
2,15,7,13.521,ok,4.5,5.01,7,0,0,0.88,0.37,0.4,4.0,0.104,0.746,1.95,25.0
2,15,8,1.527,ok,12.54,3.0,9,0,0,0.76,0.44,0.0,3.5,0.104,0.343,2.61,25.0
2,15,9,6.605,ok,15.22,2.11,9,0,0,0.82,0.82,5.7,8.5,0.789,0.496,1.53,25.0
2,15,10,1.0e9,reject,0.0,0.0,11,0,0,0.73,0.35,0.0,0.6,0.104,0.206,9.35,25.0
2,16,1,3.933,ok,9.08,8.04,12,0,0,0.96,0.44,4.3,3.1,0.342,0.578,2.15,25.0
2,16,2,1.0e9,clearance_reject,0.0,0.0,14,0,0,0.93,0.63,2.3,4.0,0.245,0.349,1.01,25.0
2,16,3,-2.079,ok,6.1,5.56,14,0,0,1.14,0.95,6.1,4.7,0.922,0.485,5.15,25.0
2,16,4,1.0e9,reject,0.0,0.0,15,0,0,0.99,0.59,1.5,4.1,0.41,0.058,7.71,25.0
2,16,5,1.0e9,clearance_reject,0.0,0.0,8,0,0,0.6,0.32,0.0,5.0,0.104,0.473,0.53,25.0
2,16,6,1.0e9,reject,0.0,0.0,10,0,0,1.0,0.67,3.4,9.0,0.544,0.821,7.38,25.0
2,16,7,7.148,ok,22.24,2.18,16,0,0,1.09,0.88,5.1,6.1,0.637,0.05,2.71,25.0
2,16,8,4.334,ok,14.01,8.98,13,0,0,0.9,0.44,5.1,7.9,0.255,0.343,3.08,25.0
2,16,9,1.0e9,clearance_reject,0.0,0.0,13,0,0,0.71,0.32,0.0,0.8,0.104,0.05,0.45,25.0
2,16,10,1.0e9,clearance_reject,0.0,0.0,11,0,0,0.85,0.88,2.9,0.0,0.819,0.206,0.12,25.0
2,17,1,1.0e9,clearance_reject,0.0,0.0,8,0,0,0.66,0.32,2.1,7.3,0.204,0.343,-0.32,25.0
2,17,2,1.0e9,clearance_reject,0.0,0.0,7,0,0,1.09,0.32,6.7,4.7,0.104,0.702,0.52,25.0
2,17,3,4.374,ok,16.51,2.27,16,0,0,1.23,0.65,7.4,12.9,0.625,0.05,4.08,25.0
2,17,4,1.0e9,clearance_reject,0.0,0.0,9,0,0,0.88,0.7,3.9,4.3,0.533,0.9,0.44,25.0
2,17,5,1.0e9,clearance_reject,0.0,0.0,11,0,0,0.97,0.55,2.9,15.4,0.436,0.458,1.18,25.0
2,17,6,1.0e9,clearance_reject,0.0,0.0,13,0,0,1.14,0.64,4.5,7.8,0.35,0.05,0.45,25.0
2,17,7,1.0e9,clearance_reject,0.0,0.0,15,0,0,1.06,0.52,4.0,9.6,0.366,0.05,0.42,25.0
2,17,8,8.32,ok,6.46,2.18,13,0,0,1.27,0.44,7.8,0.0,1.0,0.051,4.11,25.0
2,17,9,6.363,ok,5.2,5.19,9,0,0,0.82,0.59,5.5,3.3,0.586,0.615,2.23,25.0
2,17,10,1.0e9,reject,0.0,0.0,14,0,0,0.85,0.8,5.7,0.0,0.167,0.933,8.99,25.0
2,18,1,4.832,ok,16.69,2.46,16,0,0,1.22,0.65,7.3,12.6,0.623,0.05,2.71,25.0
2,18,2,4.819,ok,27.84,3.93,13,0,0,1.0,0.6,2.9,8.8,0.442,0.055,7.65,25.0
2,18,3,1.0e9,clearance_reject,0.0,0.0,14,0,0,1.05,0.55,4.6,15.5,0.442,0.485,-1.25,25.0
2,18,4,4.161,ok,20.91,13.1,13,0,0,0.95,0.77,2.1,0.0,0.675,0.213,3.01,25.0
2,18,5,1.0e9,clearance_reject,0.0,0.0,14,0,0,1.02,0.83,3.5,5.0,0.725,0.411,-1.34,25.0
2,18,6,1.0e9,clearance_reject,0.0,0.0,15,0,0,0.7,0.38,0.0,0.0,0.599,0.107,0.38,25.0
2,18,7,2.876,ok,4.1,4.5,15,0,0,1.32,0.95,7.6,10.2,1.0,0.39,4.63,25.0
2,18,8,1.0e9,clearance_reject,0.0,0.0,13,0,0,1.12,0.94,6.7,2.5,0.937,0.764,-0.37,25.0
2,18,9,1.0e9,reject,0.0,0.0,9,0,0,0.82,0.33,2.9,1.0,0.126,0.114,9.29,25.0
2,18,10,1.0e9,clearance_reject,0.0,0.0,13,0,0,0.85,0.58,2.9,8.9,0.472,0.337,-0.52,25.0
2,19,1,1.0e9,clearance_reject,0.0,0.0,14,0,0,0.91,0.47,3.9,4.7,0.987,0.587,0.78,25.0
2,19,2,2.861,ok,8.75,2.48,12,0,0,1.09,0.63,5.5,6.0,0.655,0.564,2.2,25.0
2,19,3,1.0e9,clearance_reject,0.0,0.0,7,0,0,0.76,0.32,0.0,5.4,0.104,0.343,-0.27,25.0
2,19,4,2.417,ok,3.22,4.39,14,0,0,1.19,0.95,4.7,2.1,0.98,0.213,4.86,25.0
2,19,5,1.032,ok,4.31,5.6,14,0,0,1.23,0.95,4.3,2.0,1.0,0.152,4.76,25.0
2,19,6,1.0e9,clearance_reject,0.0,0.0,15,0,0,1.14,0.95,2.2,4.5,0.868,0.05,0.42,25.0
2,19,7,1.0e9,clearance_reject,0.0,0.0,15,0,0,1.17,0.95,5.8,4.6,0.936,0.444,0.48,25.0
2,19,8,4.024,ok,3.79,5.28,15,0,0,1.43,0.95,6.0,8.1,1.0,0.05,4.99,25.0
2,19,9,1.0e9,reject,0.0,0.0,9,0,0,1.39,0.95,6.0,4.6,0.104,0.306,9.38,25.0
2,19,10,1.0e9,clearance_reject,0.0,0.0,8,0,0,0.76,0.36,0.0,1.1,0.104,0.449,0.52,25.0
2,20,1,-1.912,ok,5.01,8.81,15,0,0,1.4,0.95,5.5,3.1,1.0,0.184,4.63,25.0
2,20,2,1.0e9,clearance_reject,0.0,0.0,14,0,0,0.81,0.46,1.9,4.4,0.241,0.876,-3.06,25.0
2,20,3,1.0e9,clearance_reject,0.0,0.0,10,0,0,0.9,0.95,5.0,4.5,0.331,0.881,1.11,25.0
2,20,4,1.0e9,reject,0.0,0.0,14,0,0,0.86,0.54,0.8,0.0,0.332,0.218,8.15,25.0
2,20,5,4.989,ok,9.2,8.83,11,0,0,1.18,0.86,6.7,8.2,0.87,0.382,3.0,25.0
2,20,6,8.56,ok,15.83,6.79,15,0,0,1.4,0.95,5.4,9.0,0.599,0.303,2.07,25.0
2,20,7,1.0e9,clearance_reject,0.0,0.0,16,0,0,1.33,0.95,4.0,12.0,1.0,0.143,0.15,25.0
2,20,8,1.0e9,clearance_reject,0.0,0.0,8,0,0,0.8,0.32,3.4,6.1,0.255,0.877,1.37,25.0
2,20,9,1.0e9,clearance_reject,0.0,0.0,14,0,0,0.82,0.4,0.0,0.0,0.202,0.406,-1.31,25.0
2,20,10,4.43,ok,15.41,5.49,14,0,0,0.85,0.35,2.9,6.8,0.571,0.206,3.64,25.0
2,21,1,1.0e9,clearance_reject,0.0,0.0,15,0,0,1.35,0.95,5.5,6.9,1.0,0.128,0.25,25.0
2,21,2,1.877,ok,7.63,8.4,14,0,0,1.14,0.88,3.1,0.1,0.879,0.406,2.77,25.0
2,21,3,1.0e9,reject,0.0,0.0,14,0,0,0.96,0.32,4.6,13.2,0.136,0.05,2.73,25.0
2,21,4,1.0e9,reject,0.0,0.0,14,0,0,0.85,0.32,2.3,2.1,0.104,0.191,3.7,25.0
2,21,5,1.465,ok,5.04,4.84,14,0,0,1.29,0.95,7.4,6.4,0.991,0.358,4.8,25.0
2,21,6,5.231,ok,4.58,2.81,16,0,0,1.32,0.95,5.0,0.0,1.0,0.05,3.04,25.0
2,21,7,0.134,ok,7.64,10.59,11,0,0,1.11,0.93,4.0,10.7,0.843,0.749,5.9,25.0
2,21,8,7.494,ok,7.65,8.08,13,0,0,1.17,0.89,0.0,0.0,0.919,0.343,3.08,25.0
2,21,9,1.0e9,clearance_reject,0.0,0.0,16,0,0,1.31,0.95,6.1,8.5,1.0,0.578,-1.81,25.0
2,21,10,6.043,ok,8.93,8.7,14,0,0,1.17,0.88,2.2,0.0,0.919,0.221,3.57,25.0
2,22,1,5.861,ok,3.37,2.95,16,0,0,1.46,0.95,8.4,8.9,1.0,0.05,3.47,25.0
2,22,2,1.0e9,clearance_reject,0.0,0.0,14,0,0,0.87,0.51,3.1,0.6,0.879,0.406,0.47,25.0
2,22,3,2.146,ok,4.54,2.54,16,0,0,1.42,0.9,8.2,10.6,0.975,0.05,4.65,25.0
2,22,4,2.246,ok,10.36,10.1,16,0,0,1.19,0.95,3.5,5.1,0.591,0.239,6.69,25.0
2,22,5,1.0e9,clearance_reject,0.0,0.0,15,0,0,0.99,0.63,0.6,3.8,1.0,0.152,0.28,25.0
2,22,6,1.0e9,reject,0.0,0.0,14,0,0,1.35,0.91,5.4,1.2,0.599,0.378,6.79,25.0
2,22,7,1.0e9,reject,0.0,0.0,15,0,0,1.11,0.32,0.0,1.8,0.104,0.237,9.3,25.0
2,22,8,2.638,ok,18.38,12.09,16,0,0,1.18,0.95,6.3,8.7,0.255,0.352,8.48,25.0
2,22,9,1.0e9,reject,0.0,0.0,15,0,0,0.91,0.33,0.3,3.7,0.104,0.578,9.3,25.0
2,22,10,4.292,ok,7.43,1.54,13,0,0,0.88,0.61,3.2,3.4,0.416,0.615,1.92,25.0
2,23,1,14.327,ok,4.14,1.77,15,0,0,1.42,0.95,6.3,0.0,1.0,0.184,4.63,25.0
2,23,2,1.0e9,clearance_reject,0.0,0.0,13,0,0,1.14,0.44,3.1,1.8,0.879,0.566,0.56,25.0
2,23,3,2.279,ok,3.82,12.44,14,0,0,1.42,0.95,4.7,0.2,1.0,0.05,4.76,25.0
2,23,4,1.0e9,clearance_reject,0.0,0.0,16,0,0,1.15,0.95,3.5,0.0,0.985,0.243,-0.44,25.0
2,23,5,1.0e9,reject,0.0,0.0,16,0,0,1.04,0.78,3.4,8.4,1.0,0.152,4.1,25.0
2,23,6,1.0e9,clearance_reject,0.0,0.0,8,0,0,0.62,0.32,0.6,5.3,0.104,0.388,0.84,25.0
2,23,7,4.888,ok,16.58,2.6,15,0,0,1.19,0.69,6.2,10.2,0.679,0.05,2.72,25.0
2,23,8,1.0e9,clearance_reject,0.0,0.0,13,0,0,1.49,0.95,7.1,5.7,1.0,0.05,0.45,25.0
2,23,9,1.0e9,clearance_reject,0.0,0.0,14,0,0,1.04,0.5,1.8,2.3,0.347,0.174,0.01,25.0
2,23,10,1.0e9,reject,0.0,0.0,8,0,0,0.84,0.37,4.0,10.3,0.152,0.521,2.65,25.0
2,24,1,-1.653,ok,4.91,11.53,15,0,0,1.34,0.95,8.9,6.0,1.0,0.654,4.63,25.0
2,24,2,3.987,ok,16.25,3.07,16,0,0,1.19,0.9,5.1,5.1,0.542,0.163,1.91,25.0
2,24,3,1.0e9,reject,0.0,0.0,12,0,0,0.82,0.95,2.8,0.0,0.319,0.294,8.3,25.0
2,24,4,5.123,ok,16.48,2.38,11,0,0,0.84,0.32,4.5,4.8,0.104,0.239,3.58,25.0
2,24,5,5.292,ok,4.78,11.38,14,0,0,1.29,0.95,4.1,1.9,1.0,0.152,1.68,25.0
2,24,6,8.043,ok,5.9,1.9,15,0,0,0.83,0.38,4.8,11.8,0.134,0.635,2.72,25.0
2,24,7,1.0e9,reject,0.0,0.0,13,0,0,1.21,0.95,2.3,0.0,1.0,0.579,2.08,25.0
2,24,8,1.0e9,reject,0.0,0.0,14,0,0,0.84,0.32,4.2,4.8,0.104,0.05,9.31,25.0
2,24,9,-0.478,ok,9.42,4.73,16,0,0,0.82,0.91,2.2,3.4,0.104,0.295,3.19,25.0
2,24,10,3.615,ok,14.02,11.64,15,0,0,1.17,0.88,1.7,0.4,0.701,0.206,3.62,25.0
2,25,1,0.734,ok,4.15,7.54,13,0,0,1.4,0.95,5.9,3.1,1.0,0.08,4.88,25.0
2,25,2,1.0e9,reject,0.0,0.0,16,0,0,1.54,0.95,7.5,4.0,1.0,0.406,4.51,25.0
2,25,3,3.433,ok,22.78,2.26,14,0,0,0.91,0.49,0.8,1.3,0.342,0.161,3.83,25.0
2,25,4,1.0e9,reject,0.0,0.0,12,0,0,0.68,0.32,0.0,5.1,0.104,0.237,2.06,25.0
2,25,5,1.0e9,clearance_reject,0.0,0.0,14,0,0,0.87,0.95,0.7,0.4,0.104,0.152,1.28,25.0
2,25,6,2.67,ok,10.57,10.29,14,0,0,1.05,0.82,0.1,0.1,0.599,0.488,2.41,25.0
2,25,7,1.0e9,clearance_reject,0.0,0.0,15,0,0,1.11,0.95,8.2,4.8,1.0,0.527,-2.07,25.0
2,25,8,4.403,ok,18.01,3.84,13,0,0,0.85,0.32,0.9,0.0,0.138,0.151,3.9,25.0
2,25,9,-1.297,ok,8.15,3.62,13,0,0,0.79,0.32,2.3,3.4,0.104,0.354,3.03,25.0
2,25,10,3.617,ok,14.92,2.28,13,0,0,0.85,0.32,1.2,0.0,0.152,0.149,2.03,25.0
2,26,1,1.0e9,clearance_reject,0.0,0.0,16,0,0,1.37,0.95,3.5,3.5,1.0,0.427,0.29,25.0
2,26,2,0.014,ok,4.13,4.04,16,0,0,1.22,0.95,3.1,5.7,0.836,0.387,5.39,25.0
2,26,3,3.685,ok,13.3,9.7,13,0,0,1.06,0.82,0.9,0.0,0.703,0.339,3.1,25.0
2,26,4,1.0e9,reject,0.0,0.0,16,0,0,1.57,0.95,6.4,1.6,1.0,0.239,4.51,25.0
2,26,5,0.181,ok,10.69,2.84,14,0,0,0.81,0.35,4.3,4.8,0.144,0.307,3.2,25.0
2,26,6,1.0e9,clearance_reject,0.0,0.0,14,0,0,1.17,0.9,2.1,3.2,0.539,0.301,1.25,25.0
2,26,7,3.437,ok,9.29,7.95,16,0,0,1.2,0.95,4.7,6.0,0.615,0.211,6.57,25.0
2,26,8,-0.812,ok,5.04,12.19,16,0,0,1.37,0.44,3.8,0.9,0.94,0.255,4.83,25.0
2,26,9,1.211,ok,4.25,5.0,16,0,0,1.44,0.54,8.4,4.5,1.0,0.253,4.51,25.0
2,26,10,1.0e9,reject,0.0,0.0,14,0,0,0.9,0.35,2.9,2.7,0.319,0.315,8.22,25.0
2,27,1,1.0e9,clearance_reject,0.0,0.0,16,0,0,1.38,0.95,5.4,8.1,1.0,0.417,-1.48,25.0
2,27,2,1.52,ok,3.99,2.59,16,0,0,1.24,0.95,6.8,7.7,0.773,0.238,5.72,25.0
2,27,3,1.0e9,reject,0.0,0.0,14,0,0,0.89,0.39,5.8,1.3,0.348,0.485,8.07,25.0
2,27,4,1.0e9,clearance_reject,0.0,0.0,16,0,0,1.12,0.79,1.3,4.0,0.656,0.418,-1.03,25.0
2,27,5,1.0e9,reject,0.0,0.0,13,0,0,0.81,0.61,1.8,4.8,0.104,0.307,2.13,25.0
2,27,6,1.0e9,clearance_reject,0.0,0.0,13,0,0,0.76,0.35,6.3,4.2,0.203,0.376,-0.7,25.0
2,27,7,3.935,ok,3.63,6.25,16,0,0,1.11,0.81,4.2,4.1,1.0,0.275,4.51,25.0
2,27,8,1.0e9,reject,0.0,0.0,12,0,0,0.53,0.44,3.8,3.3,0.104,0.285,1.91,25.0
2,27,9,1.0e9,clearance_reject,0.0,0.0,15,0,0,1.05,0.95,3.8,6.0,0.547,0.406,0.21,25.0
2,27,10,3.219,ok,25.05,3.77,13,0,0,1.06,0.44,8.1,7.0,0.434,0.087,7.69,25.0
2,28,1,1.0e9,reject,0.0,0.0,13,0,0,1.4,0.95,1.5,2.0,0.65,0.428,6.62,25.0
2,28,2,-0.586,ok,3.87,3.16,15,0,0,1.22,0.75,6.4,8.0,0.836,0.495,5.49,25.0
2,28,3,1.0e9,reject,0.0,0.0,15,0,0,1.14,0.87,6.1,2.2,0.437,0.269,7.56,25.0
2,28,4,1.0e9,clearance_reject,0.0,0.0,16,0,0,0.95,0.63,2.9,4.5,0.591,0.578,-1.81,25.0
2,28,5,4.791,ok,25.96,4.07,14,0,0,1.06,0.35,5.5,0.6,0.398,0.05,7.82,25.0
2,28,6,1.0e9,reject,0.0,0.0,16,0,0,1.07,0.82,4.1,8.4,0.599,0.447,2.87,25.0
2,28,7,1.0e9,clearance_reject,0.0,0.0,15,0,0,1.09,0.88,4.0,0.0,0.843,0.16,0.07,25.0
2,28,8,2.348,ok,13.18,3.16,15,0,0,0.98,0.44,4.9,6.0,0.57,0.255,1.95,25.0
2,28,9,1.0e9,reject,0.0,0.0,15,0,0,0.79,0.95,2.3,5.9,1.0,0.55,4.63,25.0
2,28,10,1.0e9,clearance_reject,0.0,0.0,11,0,0,0.55,0.61,0.0,2.7,0.104,0.535,-0.98,25.0
2,29,1,2.968,ok,10.89,12.78,14,0,0,1.4,0.62,4.1,7.1,0.104,0.298,1.77,25.0
2,29,2,1.0e9,clearance_reject,0.0,0.0,14,0,0,0.87,0.45,1.4,0.9,0.284,0.49,0.86,25.0
2,29,3,-2.023,ok,5.62,9.5,16,0,0,1.35,0.44,6.1,4.4,0.923,0.328,4.93,25.0
2,29,4,1.0e9,reject,0.0,0.0,13,0,0,0.9,0.43,1.7,0.6,0.198,0.176,8.86,25.0
2,29,5,1.0e9,reject,0.0,0.0,14,0,0,0.81,0.87,4.3,4.8,0.104,0.304,2.97,25.0
2,29,6,2.543,ok,10.79,14.47,16,0,0,1.16,0.43,0.1,3.4,0.647,0.247,6.39,25.0
2,29,7,1.0e9,clearance_reject,0.0,0.0,15,0,0,0.68,0.35,4.0,6.1,0.104,0.579,0.88,25.0
2,29,8,1.0e9,reject,0.0,0.0,13,0,0,0.84,0.62,4.7,0.9,0.463,0.498,7.55,25.0
2,29,9,1.0e9,clearance_reject,0.0,0.0,16,0,0,1.41,0.32,1.1,2.1,0.104,0.05,0.41,25.0
2,29,10,1.0e9,reject,0.0,0.0,13,0,0,1.18,0.95,10.5,8.0,1.0,0.66,4.88,25.0
2,30,1,1.456,ok,17.0,12.98,15,0,0,1.4,0.37,0.0,3.1,0.451,0.313,7.49,25.0
2,30,2,1.0e9,clearance_reject,0.0,0.0,15,0,0,0.98,0.75,1.2,1.7,0.104,0.05,0.52,25.0
2,30,3,1.0e9,clearance_reject,0.0,0.0,12,0,0,0.65,0.67,3.0,0.6,0.104,0.485,-1.13,25.0
2,30,4,1.0e9,clearance_reject,0.0,0.0,13,0,0,1.19,0.67,3.5,5.1,0.57,0.461,-1.55,25.0
2,30,5,1.0e9,reject,0.0,0.0,16,0,0,0.81,0.95,5.8,4.8,1.0,0.319,2.08,25.0
2,30,6,1.077,ok,4.76,7.43,16,0,0,1.44,0.95,0.1,3.4,1.0,0.509,4.51,25.0
2,30,7,1.058,ok,9.79,6.89,16,0,0,1.34,0.63,2.1,2.8,0.843,0.094,2.71,25.0
2,30,8,1.0e9,clearance_reject,0.0,0.0,14,0,0,0.96,0.88,6.9,2.5,0.94,0.567,-0.65,25.0
2,30,9,1.792,ok,3.76,2.11,16,0,0,1.2,0.76,2.3,10.7,0.823,0.354,5.46,25.0
2,30,10,1.819,ok,11.72,3.47,13,0,0,1.06,0.75,8.4,9.1,0.59,0.332,1.65,25.0
3,0,2,1.0e9,reject,0.0,0.0,14,0,0,1.49,0.44,13.7,11.1,0.685,0.606,1.89,25.0
3,0,3,1.0e9,reject,0.0,0.0,10,0,0,0.22,0.36,14.7,18.4,0.471,0.388,4.91,25.0
3,0,4,7.782,ok,4.23,5.16,15,0,0,0.68,0.47,15.0,19.9,0.759,0.548,1.84,25.0
3,0,5,1.0e9,reject,0.0,0.0,11,0,0,1.11,0.78,0.5,16.8,0.117,0.756,2.23,25.0
3,0,6,1.0e9,reject,0.0,0.0,5,0,0,1.36,0.84,16.9,11.4,0.276,0.655,8.82,25.0
3,0,7,1.0e9,clearance_reject,0.0,0.0,15,0,0,1.69,0.61,9.8,12.4,0.692,0.948,-3.61,25.0
3,0,8,8.11,ok,11.36,2.09,6,0,0,1.14,0.72,16.6,3.0,0.97,0.931,6.08,25.0
3,0,9,1.0e9,clearance_reject,0.0,0.0,15,0,0,0.79,0.5,11.1,14.6,0.742,0.813,-0.37,25.0
3,0,10,4.029,ok,5.7,3.42,16,0,0,1.82,0.83,11.3,1.4,0.674,0.088,6.25,25.0
3,1,1,1.0e9,reject,0.0,0.0,9,0,0,0.2,0.32,14.6,15.0,0.517,0.875,4.94,25.0
3,1,2,1.0e9,reject,0.0,0.0,7,0,0,0.77,0.67,0.2,13.3,0.104,0.989,9.42,25.0
3,1,3,1.0e9,clearance_reject,0.0,0.0,10,0,0,1.49,0.36,0.0,22.0,0.471,0.768,-2.89,25.0
3,1,4,1.0e9,clearance_reject,0.0,0.0,15,0,0,2.2,0.47,11.2,7.5,0.929,0.05,0.42,25.0
3,1,5,1.0e9,reject,0.0,0.0,3,0,0,0.29,0.5,19.1,20.4,0.172,1.0,3.5,25.0
3,1,6,1.0e9,clearance_reject,0.0,0.0,5,0,0,1.46,0.83,17.0,5.6,0.267,0.655,0.92,25.0
3,1,7,1.0e9,reject,0.0,0.0,3,0,0,0.2,0.32,19.1,12.4,0.692,1.0,4.78,25.0
3,1,8,1.0e9,clearance_reject,0.0,0.0,7,0,0,0.62,0.61,17.1,3.0,0.298,0.965,-2.57,25.0
3,1,9,1.0e9,reject,0.0,0.0,3,0,0,0.2,0.5,22.0,19.9,0.468,1.0,4.33,25.0
3,1,10,14.413,ok,16.32,10.79,3,0,0,0.6,0.83,11.3,0.0,0.674,0.088,2.95,25.0
3,2,1,1.0e9,clearance_reject,0.0,0.0,15,0,0,2.1,0.86,14.6,15.0,0.517,0.05,0.42,25.0
3,2,2,1.0e9,reject,0.0,0.0,7,0,0,0.77,0.32,8.4,13.9,0.487,1.0,7.87,25.0
3,2,3,7.621,ok,22.56,12.65,5,0,0,1.46,0.72,15.3,1.0,0.401,0.655,8.36,25.0
3,2,4,1.0e9,clearance_reject,0.0,0.0,3,0,0,0.57,0.53,22.0,5.5,0.759,0.814,-1.5,25.0
3,2,5,1.0e9,reject,0.0,0.0,16,0,0,2.2,0.95,11.4,20.7,0.568,1.0,6.81,25.0
3,2,6,1.0e9,reject,0.0,0.0,12,0,0,2.2,0.94,10.8,0.0,0.431,0.655,7.76,25.0
3,2,7,1.0e9,reject,0.0,0.0,16,0,0,2.2,0.95,6.7,15.6,0.592,1.0,6.69,25.0
3,2,8,1.0e9,clearance_reject,0.0,0.0,6,0,0,1.14,0.56,16.2,3.9,0.771,0.931,1.44,25.0
3,2,9,1.0e9,reject,0.0,0.0,6,0,0,0.2,0.65,16.5,0.0,1.0,0.437,5.1,25.0
3,2,10,1.0e9,reject,0.0,0.0,16,0,0,0.2,0.44,15.6,19.3,1.0,0.431,4.76,25.0
3,3,1,1.0e9,reject,0.0,0.0,5,0,0,1.79,0.63,5.6,15.0,0.265,1.0,8.86,25.0
3,3,2,1.0e9,reject,0.0,0.0,13,0,0,2.2,0.95,8.4,19.8,0.411,1.0,7.8,25.0
3,3,3,1.0e9,reject,0.0,0.0,12,0,0,2.0,0.87,15.3,0.0,0.401,0.655,7.91,25.0
3,3,4,1.0e9,clearance_reject,0.0,0.0,16,0,0,2.2,0.95,13.0,3.6,0.543,0.655,1.19,25.0
3,3,5,1.0e9,clearance_reject,0.0,0.0,16,0,0,2.2,0.95,13.5,8.1,1.0,1.0,-2.65,25.0
3,3,6,1.0e9,clearance_reject,0.0,0.0,3,0,0,0.87,0.59,20.8,0.0,0.61,0.617,0.46,25.0
3,3,7,-0.442,ok,9.55,12.15,15,0,0,1.85,0.95,6.2,19.8,0.592,0.908,6.76,25.0
3,3,8,1.0e9,clearance_reject,0.0,0.0,7,0,0,1.02,0.76,16.6,1.0,0.654,0.538,-1.44,25.0
3,3,9,1.0e9,reject,0.0,0.0,3,0,0,1.24,0.65,16.5,6.8,0.212,0.655,2.65,25.0
3,3,10,1.0e9,reject,0.0,0.0,16,0,0,2.2,0.95,4.1,1.4,0.613,0.955,6.57,25.0
3,4,1,1.0e9,reject,0.0,0.0,3,0,0,0.97,0.57,16.8,0.4,0.104,0.48,9.49,25.0
3,4,2,1.0e9,clearance_reject,0.0,0.0,16,0,0,1.43,0.64,19.3,8.2,1.0,0.763,-2.21,25.0
3,4,3,1.0e9,clearance_reject,0.0,0.0,3,0,0,1.46,0.66,21.3,0.0,0.104,0.534,-1.01,25.0
3,4,4,0.878,ok,2.47,8.15,16,0,0,2.2,0.47,12.7,19.9,1.0,1.0,4.51,25.0
3,4,5,1.0e9,clearance_reject,0.0,0.0,16,0,0,2.2,0.55,13.2,22.0,1.0,1.0,-4.95,25.0
3,4,6,1.0e9,clearance_reject,0.0,0.0,16,0,0,2.2,0.37,11.3,22.0,0.61,1.0,-4.95,25.0
3,4,7,1.0e9,clearance_reject,0.0,0.0,16,0,0,2.2,0.45,8.5,19.8,0.592,0.595,-1.23,25.0
3,4,8,1.0e9,reject,0.0,0.0,9,0,0,1.54,0.48,16.6,8.3,0.52,0.722,7.56,25.0
3,4,9,1.0e9,clearance_reject,0.0,0.0,9,0,0,1.94,0.4,19.2,9.8,0.875,0.835,-3.08,25.0
3,4,10,-1.364,ok,5.64,12.77,16,0,0,2.02,0.95,11.3,1.4,0.674,0.088,6.25,25.0
3,5,1,1.0e9,reject,0.0,0.0,15,0,0,2.2,0.89,1.8,22.0,0.104,1.0,9.3,25.0
3,5,2,1.0e9,clearance_reject,0.0,0.0,13,0,0,2.07,0.63,18.8,8.2,0.838,0.05,0.45,25.0
3,5,3,10.354,ok,7.27,5.05,5,0,0,1.58,0.5,15.3,9.1,1.0,0.52,1.95,25.0
3,5,4,1.0e9,clearance_reject,0.0,0.0,16,0,0,1.49,0.47,19.4,9.4,1.0,1.0,-4.95,25.0
