Do_top_m,t_over_D,beam_aspect,Do_scale_exp,r_hub_m,r_bottom_m,target_Lr,knuckle_mass_kg,n_lines,n_expansion,bank_angle_deg,n_rings,tether_length_m,mass_structural_kg,mass_expansion_kg,mass_tether_kg,mass_total_kg,cost_kg,min_fos,min_torsional_fos,worst_ring,bem_rotor_m,omega_rads,feasible
0.24183802218541084,0.13051841264850092,0.8427024394884793,0.9695673900127629,10.118379498360415,3.2984567312704987,1.5373997290145183,0.05825196453003273,4,5,17.541244938355156,8,67.0820393249937,4521.379661535954,6.559189749180208,9.198994890297833,4537.137846175432,1.0067958578590523e6,7.384783788127336,0.997971063104272,2,7.745017283109401,5.823098690606621,false
0.1706152116871053,0.14613001163174588,0.692282974317418,0.9904527009821046,9.526162190298567,3.6612372093535064,1.1149254843599443,0.10332046303045021,6,2,43.080642465993876,11,67.0820393249937,3306.1553078528987,2.5052324380597137,13.798492335446749,3322.459032626405,1.0033445595517262e6,1.9484747528961848,1.4827760980424975,2,8.514668267552478,5.296741879171751,false
0.06534946981646104,0.1460006485714239,0.34055871934174053,0.6222034786758888,10.626816782868524,3.4577598837526597,1.3934982004446756,0.09380255326592525,7,3,22.229729673804126,9,67.0820393249937,375.3973095296605,4.088045034860557,16.098241058021205,395.58359562254225,1.0037539730952966e6,0.015839905347458227,1.334364698435277,2,8.895449557878187,5.070007952555644,false
0.17618103847108849,0.14371672924298828,0.8142516347487442,0.3704200030223435,10.280349712810091,2.508331492943067,0.8116139000851766,0.1810069465480655,5,5,36.636138847562144,16,67.0820393249937,6365.1249233390945,6.640174856405046,11.498743612872293,6383.263841808372,1.0089229503220308e6,26.795698648534596,1.0700146297391573,2,8.127622629338422,5.548978103043531,false
0.015699459832406348,0.14902958549245354,0.6886802605562078,0.30307605875547805,9.531403568913376,4.07886669968258,0.6794165892115911,0.18796924647042432,6,2,6.541472613760833,16,67.0820393249937,82.81188045087761,2.5062807137826755,13.798492335446749,99.11665350010703,1.0008281188045088e6,0.0007480693167869187,1.8979465682233907,15,8.514668267552478,5.296741879171751,false
0.14803507357968876,0.05028741139495459,0.4181993571394108,0.03320655033337235,7.975874460090763,4.117287374945562,1.7264335243422333,0.10539167262996642,6,2,15.226999705506952,8,67.0820393249937,1013.4419262273726,2.195174892018153,13.798492335446749,1029.4355934548375,1.0011154589191088e6,2.708526061376736,1.3628138726575474,7,8.514668267552478,5.296741879171751,false
0.11314735474306674,0.14197376515532653,0.3832199418046026,0.19077107882445626,10.170181242716076,4.4339886753112765,1.3832650589530693,0.16180053247769627,6,2,36.79913340054213,8,67.0820393249937,1488.7003089205984,2.6340362485432154,13.798492335446749,1505.1328375045885,1.0029365306535608e6,0.9125259948530643,1.601982959054297,3,8.514668267552478,5.296741879171751,false
0.10991322160259108,0.1464089631349907,0.8210227467748387,0.7488098713624267,8.999258588795406,1.7287077731557992,0.9424977735320144,0.13034766225789193,3,5,16.823235761889357,17,67.0820393249937,1388.2595790146447,5.999629294397703,6.8992461677233745,1401.1584544767657,1.0138825957901465e6,0.4038883918372295,0.6383631278093348,2,7.388283839245697,6.104259254420368,false
0.15477804670911913,0.11699147719056098,0.28050002215122116,0.11058056924352175,9.823231907063489,3.3934890048257333,0.4305178935944193,0.18635284504055585,3,5,30.57076150693296,22,67.0820393249937,4678.436396916781,6.411615953531745,6.8992461677233745,4691.747259038036,1.0048929263449564e6,2.1045005826140013,1.4342448875423786,5,7.388283839245697,6.104259254420368,false
0.20012275677711067,0.07537980732222556,0.6548843124517604,0.4920771926241907,9.520525412725764,4.277018474519023,1.9738332437485666,0.07376424426496818,5,2,21.129553031425235,6,67.0820393249937,2000.3248872349143,2.504105082545153,11.498743612872293,2014.3277359303318,1.0026229077631143e6,14.809257198718017,1.1439545732594494,2,8.127622629338422,5.548978103043531,false
