t,hub_z,omega_hub,P_kw
4.279999999994169,31.771108324009855,-0.11124164587449482,0.0
4.2999999999943,31.814921919746837,-0.09392027997660823,0.0
4.319999999994431,31.85976886202716,-0.07066388681192962,0.0
4.339999999994562,31.905669646541906,-0.04659659500690197,0.0
4.3599999999946935,31.952389600503246,-0.022922316366937777,0.0
4.3799999999948245,31.999737915037837,-0.0003081750948414038,0.0
4.3999999999949555,32.04749337140833,0.02077743675044882,0.0
4.4199999999950865,32.09551517827964,0.042206606475038065,0.0
4.4399999999952176,32.14370897770075,0.0634923936713579,0.0
4.459999999995349,32.191926353277346,0.08403437500570159,0.0
4.47999999999548,32.240024723907965,0.10446526789910887,0.0
4.499999999995611,32.28786335417842,0.12397829394260838,0.0
4.519999999995742,32.33529735987408,0.14157787100014693,0.0
4.539999999995873,32.382188848455485,0.1579476533068427,0.0
4.559999999996004,32.42840460891439,0.17298701187290894,0.0
4.579999999996135,32.473813239412884,0.18596039251947807,0.0
4.599999999996266,32.51828540202038,0.1971525806811373,0.0
4.619999999996397,32.56168658034663,0.20695482071129934,0.0
4.639999999996528,32.60384830524897,0.21504364716949478,0.0
4.659999999996659,32.64459554988076,0.22026513200339318,0.0
4.67999999999679,32.68380604346212,0.22408651391146164,0.0
4.699999999996921,32.72142216299334,0.226268848764696,0.0
4.719999999997052,32.757368476519204,0.22800516526408948,0.0
4.739999999997183,32.791415437241845,0.2278003327680397,0.0
4.759999999997314,32.823094356885186,0.22293011668390014,0.0
4.779999999997445,32.85239331578958,0.21562909149678078,0.0
4.799999999997576,32.87915629396014,0.20971968122611678,0.0
4.819999999997707,32.903578024366965,0.2050025339887206,0.0
4.839999999997838,32.92568067673202,0.20085409184575026,0.0
4.859999999997969,32.945473827890254,0.1970747381753406,0.0
4.8799999999981,32.96294903473009,0.19363190873465946,0.0
4.899999999998231,32.97809900179359,0.19054423874436455,0.0
4.919999999998362,32.990920701918085,0.1878292150719471,0.0
4.939999999998493,33.001412531992834,0.18545038360103464,0.0
4.959999999998624,33.009574401102796,0.18338117048516628,0.0
4.979999999998755,33.0154082681843,0.18159465694898658,0.0
4.999999999998886,33.01891708127986,0.18006850334195937,0.0
