t,hub_e1,hub_e2,hub_lat,bear_e1,bear_e2,bear_lat,T_cyan,T_back,T_bridle,T_topbay,fos_min,omega_gnd,P_gen_kW,broken
73.5000,-0.041188,-1.153982,1.154717,-0.050463,-1.405998,1.406903,292.4418,244.5554,141.7638,225.7931,13.2492,13.456298,5.3998,0
74.0000,-0.040948,-1.153995,1.154721,-0.050069,-1.407055,1.407946,292.7326,244.5489,198.0819,225.9515,13.4826,13.453532,5.3965,0
74.5000,-0.040851,-1.154234,1.154957,-0.049998,-1.405452,1.406341,292.3813,244.5295,110.1031,225.7281,13.0144,13.455876,5.3993,0
75.0000,-0.040734,-1.154203,1.154921,-0.049756,-1.407411,1.408290,291.7729,244.5378,203.7113,225.3658,13.5777,13.454071,5.3971,0
75.5000,-0.040527,-1.154419,1.155130,-0.049373,-1.405918,1.406785,292.2212,244.5060,115.5903,225.8063,13.1662,13.454243,5.3974,0
76.0000,-0.040506,-1.154444,1.155154,-0.049417,-1.407549,1.408416,292.5333,244.5048,183.7890,225.7865,13.5265,13.455198,5.3985,0
76.5000,-0.040231,-1.154546,1.155246,-0.049036,-1.407141,1.407996,292.7331,244.4829,167.8868,226.0381,13.3412,13.453425,5.3964,0
77.0000,-0.040201,-1.154704,1.155403,-0.049283,-1.406624,1.407487,292.5431,244.4761,133.3882,225.7992,13.1568,13.456543,5.4001,0
77.5000,-0.039984,-1.154690,1.155382,-0.048911,-1.407946,1.408796,292.5884,244.4767,200.5059,225.8040,13.4884,13.453731,5.3967,0
78.0000,-0.039869,-1.154926,1.155613,-0.048751,-1.406229,1.407074,292.3782,244.4538,106.1720,225.7364,13.0172,13.455673,5.3991,0
78.5000,-0.039781,-1.154887,1.155572,-0.048567,-1.408269,1.409106,291.8632,244.4615,204.1791,225.4516,13.5907,13.454319,5.3974,0
79.0000,-0.039556,-1.155076,1.155753,-0.048161,-1.406895,1.407719,292.3271,244.4320,124.2606,225.8779,13.2017,13.454062,5.3971,0
79.5000,-0.039545,-1.155117,1.155794,-0.048290,-1.408125,1.408952,292.4279,244.4321,174.7012,225.7881,13.5221,13.455709,5.3991,0
