t,hub_e1,hub_e2,hub_lat,bear_e1,bear_e2,bear_lat,T_cyan,T_back,T_bridle,T_topbay,fos_min,omega_gnd,P_gen_kW,broken
42.5000,-0.386589,-0.774995,0.866065,-1.468074,0.264708,1.491748,462.5849,318.4705,0.0000,548.3012,4.5829,13.614163,5.5921,0
43.0000,0.324831,-1.800858,1.829920,-0.134812,-2.048929,2.053359,364.9843,132.7720,0.0000,402.8459,5.1994,12.095363,3.9216,0
43.5000,-0.021099,-2.380837,2.380930,-0.240077,-2.240186,2.253014,257.2477,0.0000,0.0000,353.8601,3.8418,12.849902,4.7022,0
44.0000,-0.118610,-1.310437,1.315793,-0.187779,-1.482618,1.494462,458.6121,166.2549,0.0000,1098.3097,1.9524,13.600052,5.5747,0
44.5000,0.429437,-1.029263,1.115257,0.799581,-1.121613,1.377441,111.1759,268.2389,0.0000,304.4777,10.8816,14.228656,6.3840,0
45.0000,0.335831,-2.005714,2.033635,-0.297315,-2.454671,2.472612,299.8593,211.2913,0.0000,643.7018,4.4486,13.564584,5.5312,0
45.5001,-0.574310,-1.843134,1.930538,-0.658721,-2.180501,2.277827,1187.1940,121.9049,0.0000,847.6108,1.4162,14.081117,6.1875,0
46.0001,-0.068979,-1.063164,1.065399,-0.426143,-0.924819,1.018277,178.1309,197.2508,0.0000,200.0703,13.0842,13.689276,5.6852,0
46.5000,0.467900,-1.490394,1.562116,-0.321044,-1.618293,1.649831,272.8975,12.0373,0.0000,1190.1643,5.7521,13.881208,5.9277,0
47.0000,-0.116602,-1.493467,1.498012,-0.069358,-1.710126,1.711532,207.1371,262.1959,0.0000,1034.5325,5.8294,13.094268,4.9756,0
47.5000,0.113971,-1.418251,1.422823,-0.091603,-1.194682,1.198188,322.5098,226.2247,0.0000,735.2489,7.6832,14.133881,6.2573,0
48.0000,0.514213,-1.432422,1.521923,1.068092,-1.695396,2.003793,218.4669,111.4465,0.0000,604.8144,2.3727,13.676921,5.6698,0
48.5000,0.076723,-1.950432,1.951940,-0.671397,-2.130972,2.234237,675.7296,197.5624,0.0000,302.0117,2.9588,14.558181,6.8379,0
49.0000,-0.378248,-1.622837,1.666335,-0.607218,-2.079860,2.166687,187.8252,67.7564,0.0000,536.9273,5.2372,14.918577,7.3584,0
49.5000,0.089044,-1.075183,1.078863,0.217697,-1.022538,1.045455,82.8347,282.9523,0.0000,239.2330,12.4955,12.916508,4.7757,0
50.0000,0.304596,-1.975043,1.998393,-0.200072,-2.188865,2.197990,338.2740,176.1070,0.0000,395.5472,6.8678,13.566945,5.5341,0
50.5001,-0.346577,-1.970339,2.000588,-0.697383,-2.304083,2.407310,187.3162,284.4481,0.0000,257.5579,2.3956,16.321110,9.6350,0
51.0001,0.089115,-0.907921,0.912284,-0.016400,0.083581,0.085175,145.4123,202.6145,0.0000,763.4105,10.9963,13.226937,5.1284,0
51.5000,0.817486,-1.518528,1.724590,0.749814,-1.620645,1.785696,219.3819,219.1171,0.0000,548.8858,10.2650,13.097876,4.9797,0
52.0000,0.074483,-2.305204,2.306407,-0.554947,-2.437521,2.499895,19.9748,222.2512,0.0000,345.5081,2.3776,13.186083,5.0810,0
52.5000,-0.353699,-1.158646,1.211431,-0.811456,-1.470323,1.679378,216.0829,225.8400,0.0000,458.9060,6.8520,13.060390,4.9371,0
53.0000,-0.024676,-1.319535,1.319766,0.187592,-1.614669,1.625529,871.6276,151.8666,0.0000,859.5497,5.9251,13.380561,5.3092,0
53.5000,-0.164094,-2.063704,2.070218,-1.034202,-2.065674,2.310104,497.7318,138.6778,0.0000,191.4103,3.0864,15.211481,7.8004,0
54.0000,-0.292053,-1.850922,1.873822,-0.682247,-2.320764,2.418968,198.9405,208.8148,0.0000,419.2914,5.9544,14.250226,6.4131,0
54.5000,0.733859,-0.873409,1.140786,0.739100,-0.431315,0.855746,176.6328,180.2069,0.0000,522.2468,4.8022,12.958493,4.8224,0
55.0000,0.932079,-1.665136,1.908258,0.629463,-1.600609,1.719934,398.5405,67.4501,0.0000,303.9443,3.8381,15.105639,7.6387,0
55.5001,-0.386454,-1.702170,1.745488,-0.904705,-2.005088,2.199743,162.5526,526.7133,0.0000,192.4404,3.2338,13.324962,5.2433,0
56.0001,-0.608881,-1.353813,1.484434,-0.579593,-0.554562,0.802164,269.3275,199.3682,0.0000,417.3192,8.1043,14.184164,6.3243,0
56.5001,0.227958,-1.634152,1.649975,0.498033,-2.039233,2.099169,42.0401,116.0515,0.0000,302.5416,6.4633,13.508900,5.4634,0
57.0000,0.134609,-2.261901,2.265903,-0.653629,-2.197563,2.292709,450.6634,197.4144,0.0000,622.8088,1.6626,13.823295,5.8538,0
57.5000,0.003961,-1.133359,1.133366,-0.641580,-1.428578,1.566034,707.0105,309.7420,0.0000,876.5422,4.0672,13.272215,5.1812,0
58.0000,0.817671,-1.002956,1.294027,0.814110,-1.413798,1.631441,88.9648,249.2225,0.0000,552.3768,4.2853,13.696260,5.6939,0
58.5000,0.486462,-1.872662,1.934815,0.264167,-1.946129,1.963976,20.2804,8.0524,0.0000,482.2393,2.1395,13.489063,5.4394,0
59.0000,-0.238135,-1.722881,1.739260,-1.084865,-1.878287,2.169077,752.5041,288.8400,0.0000,814.5559,5.3959,13.616292,5.5947,0
59.5000,-0.318871,-1.211705,1.252960,-0.368555,-1.377776,1.426219,110.4762,136.5446,0.0000,435.3575,5.4289,12.337856,4.1622,0
60.0000,-0.052915,-1.326509,1.327564,-0.411600,-1.802312,1.848714,89.0934,141.5792,0.0000,829.2690,11.0698,13.736100,5.7437,0
60.5001,-0.044379,-2.065737,2.066213,-0.945911,-2.001815,2.214049,677.8029,262.2002,0.0000,0.0000,14.2436,15.052690,7.5587,0
61.0001,-0.380257,-1.435644,1.485149,-0.769506,-1.786450,1.945134,257.3180,298.9050,0.0000,1192.3003,4.1025,15.287093,7.9173,0
61.5001,0.521705,-0.986512,1.115967,0.629217,-1.091920,1.260240,232.8362,175.5273,0.0000,520.3656,6.4414,13.395906,5.3274,0
62.0001,0.482550,-1.783991,1.848101,0.237359,-1.817088,1.832525,217.9603,0.0000,0.0000,291.3018,2.5927,14.867109,7.2825,0
62.5000,-0.323001,-1.676397,1.707230,-0.999728,-1.885391,2.134047,424.1141,296.7262,0.0000,457.9247,2.6725,14.247097,6.4089,0
63.0000,-0.359868,-1.119021,1.175463,-0.270140,-0.569014,0.629883,247.5329,183.5295,0.0000,798.2582,3.5806,13.754558,5.7669,0
63.5000,0.237481,-1.452279,1.471567,0.347674,-1.882719,1.914552,59.2378,105.3098,0.0000,1442.8012,3.1484,13.938102,6.0009,0
64.0000,0.383031,-2.127837,2.162037,-0.302864,-2.060736,2.082873,478.3066,130.8887,0.0000,750.4765,2.2763,14.293388,6.4716,0
64.5000,-0.056711,-1.263299,1.264572,-0.329618,-1.545188,1.579954,259.5058,154.1074,0.0000,503.0757,3.2105,15.143268,7.6959,0
65.0000,0.154382,-1.249765,1.259264,0.192990,-1.514625,1.526870,507.0778,195.0097,17.6670,152.5313,11.9868,13.776097,5.7940,0
65.5001,-0.212333,-1.683597,1.696934,-0.319373,-2.016260,2.041398,57.2152,0.0000,0.0000,629.1273,3.2446,15.167797,7.7334,0
66.0001,-0.754964,-1.432799,1.619532,-1.146314,-1.688643,2.040968,386.3892,163.6523,0.0000,261.0934,5.2103,13.562296,5.5284,0
66.5001,-0.334468,-1.455926,1.493851,-0.435777,-1.722431,1.776702,0.0000,212.6471,0.0000,417.5333,2.8731,13.242566,5.1466,0
67.0001,0.247772,-1.185650,1.211262,-0.127039,-1.294307,1.300526,63.4808,132.3613,0.0000,515.4994,2.4918,15.052556,7.5585,0
67.5001,0.241624,-1.840904,1.856694,-0.410216,-1.841240,1.886384,536.7864,155.1483,0.0000,547.0635,2.4772,13.980611,6.0559,0
68.0000,-0.533687,-1.936081,2.008291,-0.837516,-2.271207,2.420705,293.0152,221.9802,0.0000,459.6743,3.4839,15.647726,8.4910,0
68.5000,-0.324946,-0.957406,1.011047,-0.412755,-0.876000,0.968371,134.8063,102.2500,0.0000,629.8923,4.6203,12.257410,4.0813,0
69.0000,0.250857,-1.504465,1.525235,0.256382,-1.783109,1.801447,365.4858,136.2979,0.0000,382.0077,5.2320,14.146763,6.2744,0
69.5000,0.440500,-1.743360,1.798150,-0.251702,-1.995963,2.011771,228.2912,194.6260,0.0000,485.1682,5.2839,13.976754,6.0509,0
70.0000,-0.138558,-1.580660,1.586722,-0.167584,-1.887185,1.894612,331.9110,214.9837,0.0000,325.9997,10.4338,13.157691,5.0483,0
70.5001,-0.358422,-1.269878,1.319491,-0.669186,-1.157847,1.337318,405.0967,172.3856,0.0000,905.5760,7.1205,15.388751,8.0763,0
71.0001,-0.090839,-1.287539,1.290740,-0.055893,-1.544379,1.545390,101.1114,87.7860,0.0000,16.7970,19.0376,13.780220,5.7992,0
71.5001,0.124368,-1.892235,1.896317,-0.317468,-2.230188,2.252671,229.8869,229.4540,0.0000,605.2967,3.2513,13.768860,5.7849,0
72.0001,-0.178279,-1.495708,1.506296,-0.307997,-1.476206,1.507994,528.8840,231.2025,0.0000,480.2025,2.7691,13.395788,5.3273,0
72.5001,0.566213,-1.034110,1.178975,0.705540,-1.276677,1.458661,241.7823,168.7102,323.2606,702.2800,5.0699,13.464730,5.4100,0
73.0001,0.511820,-1.490107,1.575557,0.125453,-1.671201,1.675903,69.7080,50.9576,0.0000,128.3798,6.1795,13.765559,5.7808,0
73.5000,-0.187401,-1.706421,1.716681,-0.267850,-2.152832,2.169431,112.3295,153.5239,0.0000,753.8312,5.6720,12.384998,4.2101,0
74.0000,-0.506194,-1.621301,1.698485,-0.909575,-1.479005,1.736313,675.5073,237.9999,0.0000,801.4733,2.5435,14.514216,6.7762,0
74.5000,-0.147233,-1.202418,1.211398,-0.154785,-1.463040,1.471205,456.4525,52.9532,0.0000,844.4168,6.9186,13.800266,5.8246,0
