t,hub_e1,hub_e2,hub_lat,bear_e1,bear_e2,bear_lat,T_cyan,T_back,T_bridle,T_topbay,fos_min,omega_gnd,P_gen_kW,broken
64.5003,-0.098815,1.558766,1.561895,-0.369054,3.235904,3.256881,323.3007,0.8495,0.0000,0.0000,2.3662,12.364953,4.1897,0
65.5002,0.205563,1.514813,1.528697,0.259921,2.148681,2.164345,385.5127,105.1354,0.0000,82.9708,1.5674,10.885031,2.8582,0
66.0002,0.548625,1.822681,1.903459,0.763872,1.751347,1.910685,0.0000,221.9112,0.0000,826.1219,1.2742,13.679639,5.6732,0
66.5002,-0.306628,1.931260,1.955450,-0.886295,1.622391,1.848694,311.6256,287.6984,0.0000,1149.1660,1.2151,14.988379,7.4622,0
67.0002,-0.962320,1.946381,2.171280,-1.795019,4.329832,4.687167,49.4179,28.9263,0.0000,165.2119,2.0551,14.578498,6.8666,0
67.5002,-1.276709,1.288229,1.813704,-1.034899,1.817535,2.091518,23.0115,179.6747,0.0000,634.2402,7.8792,10.483573,2.5535,0
68.0002,-1.165284,1.580957,1.964004,-1.942518,2.273545,2.990382,355.8030,0.0000,0.0000,2499.9029,11.0495,13.473589,5.4207,0
68.5003,-0.040896,1.188258,1.188962,-0.559925,0.793861,0.971458,0.0000,1216.0809,0.0000,2377.7955,5.8482,12.129785,3.9551,0
69.0003,-1.365776,1.510903,2.036706,-0.757228,4.013531,4.084339,3.4728,0.0000,0.0000,932.9526,1.9495,14.729451,7.0821,0
69.5003,-0.676932,3.386442,3.453437,0.095506,3.443431,3.444756,3.2445,0.0000,0.0000,184.3529,68.9932,10.073004,2.2651,0
70.5002,-0.553095,1.765130,1.849756,-0.074727,0.258369,0.268959,92.3896,0.0000,0.0000,1142.2535,5.5919,13.824384,5.8552,0
71.0002,0.711811,0.968841,1.202218,1.231709,0.878440,1.512866,144.8410,0.0000,0.0000,1217.1551,1.9023,12.313836,4.1379,0
71.5002,-0.269435,1.957903,1.976355,0.206274,2.827486,2.835000,161.4933,0.0000,0.0000,614.2884,2.0816,10.330521,2.4433,0
72.0002,-0.039683,2.464027,2.464346,1.929524,3.722591,4.192940,52.6733,186.5959,0.0000,196.7035,4.2855,10.392620,2.4876,0
72.5002,-0.424633,2.722327,2.755245,-0.398717,3.491301,3.513994,123.2814,0.0000,0.0000,0.0000,3.9978,10.348743,2.4562,0
73.0003,0.490217,2.575828,2.622060,0.621447,1.910565,2.009093,16.5288,0.0000,0.0000,931.2532,1.7738,12.683504,4.5219,0
73.5003,0.572585,2.473978,2.539374,2.537262,2.188161,3.350485,73.5473,0.0000,0.0000,2045.0151,0.7562,16.307747,9.6114,0
74.0003,-0.115660,1.616984,1.621115,0.089456,1.973081,1.975108,82.8037,0.0000,0.0000,0.0000,0.9855,11.229870,3.1385,0
74.5003,0.488806,1.966080,2.025933,1.777749,1.712921,2.468702,243.3313,61.0726,0.0000,845.3388,1.5822,15.914132,8.9321,0
75.5002,0.915409,1.598606,1.842149,-0.139105,1.190530,1.198629,124.2930,0.0000,0.0000,376.4173,5.8734,12.100001,3.9261,0
76.0002,-0.829506,2.084984,2.243934,-1.141943,2.835431,3.056747,201.4714,78.6931,0.0000,0.0000,6.0093,11.062362,3.0002,0
76.5002,0.060736,2.224501,2.225330,0.090137,1.405909,1.408796,381.9886,0.0000,0.0000,898.2339,4.2623,16.747299,10.4097,0
77.0002,0.564611,3.121081,3.171740,0.192832,4.137251,4.141742,31.0152,20.9766,0.0000,2138.5916,17.7769,13.010788,4.8811,0
77.5003,-0.265365,3.204203,3.215173,0.570922,4.591631,4.626989,94.3673,0.0000,0.0000,932.0796,17.5360,14.249837,6.4126,0
78.0003,-0.058731,2.399388,2.400107,2.017384,2.185810,2.974492,306.1623,0.0000,0.0000,245.3902,2.7077,10.544033,2.5979,0
78.5003,0.466223,3.165971,3.200115,1.220287,2.306799,2.609679,523.5325,6.9845,0.0000,377.8109,0.6791,11.052963,2.9925,0
79.0003,0.363861,3.152581,3.173509,1.467549,3.619365,3.905574,60.1312,53.2188,0.0000,0.0000,8.0001,10.485694,2.5550,0
79.5003,0.165142,2.191682,2.197895,-0.417732,1.016950,1.099403,0.0000,0.0000,0.0000,186.8591,9.1607,12.126432,3.9519,0
80.5002,-0.737452,2.743828,2.841201,-1.082846,4.002252,4.146152,56.0564,0.0000,0.0000,1490.9611,4.4029,13.381003,5.3097,0
81.0002,-1.400695,2.604785,2.957508,-0.429162,3.688748,3.713629,18.6275,0.0000,0.0000,513.4572,5.1669,10.796002,2.7886,0
81.5002,-0.749536,2.633888,2.738462,-0.180433,3.859113,3.863329,24.3656,0.0000,0.0000,827.0998,2.9196,11.548101,3.4130,0
82.0003,0.032420,1.933819,1.934091,-0.145431,3.953067,3.955741,120.4373,26.8338,0.0000,595.4212,3.0300,12.266071,4.0900,0
