run_id,struc_name,struc_config,wind_speed,payout_duration,active_winch,damping_mode,EA_back_line,c_back_line,i_pto,field_imu,mppt_stall,payout_base_m,lifter_elev_deg,duration_s,d_tau_gen_rms,d_omega_rms,T_min,T_mean,T_std,slack_events,slack_events_late,speed_ripple_rms,brake_time,brake_engaged,omega_hub_final,omega_gnd_final,time_to_omega1,max_payout_reached,peak_tau_gen,min_tension_before_brake,T_cyan_min,twist_max,fos_buckling_min,fos_buckling_ring_id,peak_strut_load,peak_strut_ring_id,max_out_of_plane_accel,max_node_jerk,T_trpt_max,peak_trpt_segment_idx,peak_trpt_line_idx,is_disqualified,disqualification_reason
85,base_50kw,3,20.0,15.0,0,2,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,9.807162141246271e7,1.3102645301627767,67236.32939251319,263164.07866792043,557967.1420396073,221,133,19.829810496399666,NaN,0,10.869145693290804,18.265431894657777,NaN,20.697171340249692,5.730380824257997e7,67236.32939251319,1042.637407895164,1.9773566435717669,0.28680005546322385,9,115566.18084269014,1,8885.46815835575,2.656255463390725e10,1.3515409349773878e7,1,3,1,ring_buckling
86,base_50kw,3,20.0,15.0,0,2,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,1.3603763268304557e8,15.04780591002377,350.48586775781854,265627.7747651726,563950.9838087049,477,289,33.42462209582026,5.148549999974255,1,-0.11719006197030592,0.0,5.159999999973822,20.697171340249692,5.726715640841968e7,350.48586775781854,0.0,1.5770431096321076,0.02481755121033136,20,115467.39414456254,1,16390.531544785754,2.6561380383440628e10,1.3514715083884608e7,1,7,1,slack_sky_anchor
87,base_50kw,3,20.0,15.0,0,2,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,9.807162141246271e7,1.3102645301627767,67236.32939251319,263164.07866792043,557967.1420396073,221,133,19.829810496399666,NaN,0,10.869145693290804,18.265431894657777,NaN,20.697171340249692,5.730380824257997e7,67236.32939251319,1042.637407895164,1.9773566435717669,0.28680005546322385,9,115566.18084269014,1,8885.46815835575,2.656255463390725e10,1.3515409349773878e7,1,3,1,ring_buckling
88,base_50kw,3,20.0,15.0,0,2,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,1.3603763268304557e8,15.04780591002377,350.48586775781854,265627.7747651726,563950.9838087049,477,289,33.42462209582026,5.148549999974255,1,-0.11719006197030592,0.0,5.159999999973822,20.697171340249692,5.726715640841968e7,350.48586775781854,0.0,1.5770431096321076,0.02481755121033136,20,115467.39414456254,1,16390.531544785754,2.6561380383440628e10,1.3514715083884608e7,1,7,1,slack_sky_anchor
89,base_50kw,3,20.0,15.0,1,0,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,9.87330604722835e7,1.5774837051158352,30234.64977723604,248962.54585066065,562615.491468498,276,188,18.909327876588574,NaN,0,4.671835777964047,3.769482112038881,NaN,19.8713289491355,5.687548265135879e7,30234.64977723604,1032.6304723021983,1.2696725693246265,0.24373515868592255,6,68457.02509067091,1,9066.34456457382,2.656255463390725e10,1.3515409349773878e7,1,3,1,ring_buckling
90,base_50kw,3,20.0,15.0,1,0,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,1.1526176282009642e8,28.160357674032443,924.7081471611468,317552.91127561836,553284.2916832825,478,293,27.640281591000285,3.044060000011475,1,-0.3662526616230324,0.0,3.0600000000115792,18.339896727397154,5.683763085302467e7,924.7081471611468,0.0,3.141208082637881,0.01467586639075654,4,698012.9202487853,1,37613.44479203884,2.6561380383440628e10,1.3514715083884608e7,1,7,1,slack_sky_anchor
91,base_50kw,3,20.0,15.0,1,0,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,9.87330604722835e7,1.5774837051158352,30234.64977723604,248962.54585066065,562615.491468498,276,188,18.909327876588574,NaN,0,4.671835777964047,3.769482112038881,NaN,19.8713289491355,5.687548265135879e7,30234.64977723604,1032.6304723021983,1.2696725693246265,0.24373515868592255,6,68457.02509067091,1,9066.34456457382,2.656255463390725e10,1.3515409349773878e7,1,3,1,ring_buckling
92,base_50kw,3,20.0,15.0,1,0,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,1.1526176282009642e8,28.160357674032443,924.7081471611468,317552.91127561836,553284.2916832825,478,293,27.640281591000285,3.044060000011475,1,-0.3662526616230324,0.0,3.0600000000115792,18.339896727397154,5.683763085302467e7,924.7081471611468,0.0,3.141208082637881,0.01467586639075654,4,698012.9202487853,1,37613.44479203884,2.6561380383440628e10,1.3514715083884608e7,1,7,1,slack_sky_anchor
93,base_50kw,3,20.0,15.0,1,2,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,9.865668303469336e7,1.4216211412253978,65483.72091414127,262350.07108175766,558239.8999207898,217,129,20.33088977132381,NaN,0,10.80722006798576,3.5838830636095276,NaN,19.877765884138846,5.730380824257997e7,65483.72091414127,1032.486121538856,1.9710740752381213,0.2888774499102115,9,129437.26250901306,1,8885.46815835575,2.656255463390725e10,1.3515409349773878e7,1,3,1,ring_buckling
94,base_50kw,3,20.0,15.0,1,2,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,1.3016896705860426e8,27.47272055109285,10541.291471387158,326775.3552198257,546721.909469108,480,291,28.171387302183305,2.4255200000074226,1,-0.18043732113606145,0.0,2.4400000000075175,19.68639611899319,5.726715640841968e7,10541.291471387158,0.0,1.7487098940648842,0.01612232115762287,19,447323.58297778666,20,20453.005454646947,2.6561380383440628e10,1.3514715083884608e7,1,7,1,slack_sky_anchor
95,base_50kw,3,20.0,15.0,1,2,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,9.865668303469336e7,1.4216211412253978,65483.72091414127,262350.07108175766,558239.8999207898,217,129,20.33088977132381,NaN,0,10.80722006798576,3.5838830636095276,NaN,19.877765884138846,5.730380824257997e7,65483.72091414127,1032.486121538856,1.9710740752381213,0.2888774499102115,9,129437.26250901306,1,8885.46815835575,2.656255463390725e10,1.3515409349773878e7,1,3,1,ring_buckling
96,base_50kw,3,20.0,15.0,1,2,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,1.3016896705860426e8,27.47272055109285,10541.291471387158,326775.3552198257,546721.909469108,480,291,28.171387302183305,2.4255200000074226,1,-0.18043732113606145,0.0,2.4400000000075175,19.68639611899319,5.726715640841968e7,10541.291471387158,0.0,1.7487098940648842,0.01612232115762287,19,447323.58297778666,20,20453.005454646947,2.6561380383440628e10,1.3514715083884608e7,1,7,1,slack_sky_anchor
97,safe_50kw,4,11.0,15.0,0,0,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,4.637462900704094e7,1.7955954684060107,11940.272779387751,204062.803853456,459842.02280060237,360,263,9.208601422561546,9.939229999792891,1,0.9013939499643954,0.0,9.939999999792862,20.697171340249692,2.160356277475325e7,11940.272779387751,818.7501994768809,0.7854034121736722,0.5482618353730038,20,56235.474150547845,13,15312.174602095523,1.4829344544843554e10,8.611266215126896e6,1,3,1,ring_buckling
98,safe_50kw,4,11.0,15.0,0,0,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,8.311663191650166e7,11.7329142365524,3831.1557270819203,245316.49411372322,453215.4668231965,492,293,17.899928442916533,2.7007500000092257,1,-0.09466828638070468,0.0,2.720000000009352,20.697171340249692,2.742979375303411e7,3831.1557270819203,0.0,1.4708745748425418,0.07629600584745878,18,173462.3200647435,1,13885.97080282113,1.4828830656745188e10,8.610845872665023e6,1,7,1,slack_sky_anchor
99,safe_50kw,4,11.0,15.0,0,0,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,4.637462900704094e7,1.7955954684060107,11940.272779387751,204062.803853456,459842.02280060237,360,263,9.208601422561546,9.939229999792891,1,0.9013939499643954,0.0,9.939999999792862,20.697171340249692,2.160356277475325e7,11940.272779387751,818.7501994768809,0.7854034121736722,0.5482618353730038,20,56235.474150547845,13,15312.174602095523,1.4829344544843554e10,8.611266215126896e6,1,3,1,ring_buckling
100,safe_50kw,4,11.0,15.0,0,0,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,8.311663191650166e7,11.7329142365524,3831.1557270819203,245316.49411372322,453215.4668231965,492,293,17.899928442916533,2.7007500000092257,1,-0.09466828638070468,0.0,2.720000000009352,20.697171340249692,2.742979375303411e7,3831.1557270819203,0.0,1.4708745748425418,0.07629600584745878,18,173462.3200647435,1,13885.97080282113,1.4828830656745188e10,8.610845872665023e6,1,7,1,slack_sky_anchor
101,safe_50kw,4,11.0,15.0,0,2,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,1.122418386110905e8,1.3134410330668569,31628.929554001395,215386.3338462277,456191.2854083813,361,264,16.376642905528673,NaN,0,5.490853472895682,16.84105394260678,NaN,20.697171340249692,2.1123524953460284e7,31628.929554001395,818.755192404641,0.9523646149944511,0.5135149643410064,1,81129.41953398686,1,15244.735336498194,1.4829344544843554e10,8.611266215126896e6,1,3,1,ring_buckling
102,safe_50kw,4,11.0,15.0,0,2,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,8.36874139421032e7,28.35818548958033,27507.528002030806,305030.0012291353,436668.75516066834,492,292,19.120868847027552,2.7603800000096164,1,-0.957187908637118,0.0,2.780000000009745,20.697171340249692,2.8233087990564283e7,54216.917460453886,0.0,1.4536442733999806,0.04082020224448704,4,471923.1052203098,1,14132.716880990178,1.4828830656745188e10,8.610845872665023e6,1,7,1,slack_sky_anchor
103,safe_50kw,4,11.0,15.0,0,2,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,1.122418386110905e8,1.3134410330668569,31628.929554001395,215386.3338462277,456191.2854083813,361,264,16.376642905528673,NaN,0,5.490853472895682,16.84105394260678,NaN,20.697171340249692,2.1123524953460284e7,31628.929554001395,818.755192404641,0.9523646149944511,0.5135149643410064,1,81129.41953398686,1,15244.735336498194,1.4829344544843554e10,8.611266215126896e6,1,3,1,ring_buckling
104,safe_50kw,4,11.0,15.0,0,2,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,8.36874139421032e7,28.35818548958033,27507.528002030806,305030.0012291353,436668.75516066834,492,292,19.120868847027552,2.7603800000096164,1,-0.957187908637118,0.0,2.780000000009745,20.697171340249692,2.8233087990564283e7,54216.917460453886,0.0,1.4536442733999806,0.04082020224448704,4,471923.1052203098,1,14132.716880990178,1.4828830656745188e10,8.610845872665023e6,1,7,1,slack_sky_anchor
105,safe_50kw,4,11.0,15.0,1,0,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,4.636944008709463e7,1.589314289091617,11977.596694763013,203283.30818794336,460129.77627673844,348,251,9.160256673609728,NaN,0,1.1044046985839138,0.34800895165127205,NaN,18.325120933227343,2.160356277475325e7,11977.596694763013,818.7501994768809,0.7854034121736722,0.5771882182134835,20,56235.474150547845,13,15312.174602095523,1.4829344544843554e10,8.611266215126896e6,1,3,1,ring_buckling
106,safe_50kw,4,11.0,15.0,1,0,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,8.575152598494673e7,12.319289963251249,3121.4851225217767,249332.24949194185,451893.57817684085,493,293,17.604522096788035,2.7343000000094455,1,0.08021226845214892,0.0,2.740000000009483,18.70151495037613,2.5699143689725336e7,12678.223720975195,0.0,1.457482163455408,0.08071118509914017,16,163099.0716435124,1,13885.97080282113,1.4828830656745188e10,8.610845872665023e6,1,7,1,slack_sky_anchor
107,safe_50kw,4,11.0,15.0,1,0,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,4.636944008709463e7,1.589314289091617,11977.596694763013,203283.30818794336,460129.77627673844,348,251,9.160256673609728,NaN,0,1.1044046985839138,0.34800895165127205,NaN,18.325120933227343,2.160356277475325e7,11977.596694763013,818.7501994768809,0.7854034121736722,0.5771882182134835,20,56235.474150547845,13,15312.174602095523,1.4829344544843554e10,8.611266215126896e6,1,3,1,ring_buckling
108,safe_50kw,4,11.0,15.0,1,0,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,8.575152598494673e7,12.319289963251249,3121.4851225217767,249332.24949194185,451893.57817684085,493,293,17.604522096788035,2.7343000000094455,1,0.08021226845214892,0.0,2.740000000009483,18.70151495037613,2.5699143689725336e7,12678.223720975195,0.0,1.457482163455408,0.08071118509914017,16,163099.0716435124,1,13885.97080282113,1.4828830656745188e10,8.610845872665023e6,1,7,1,slack_sky_anchor
109,safe_50kw,4,11.0,15.0,1,2,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,8.88491214127056e7,0.8449221992770055,35739.27772367372,213024.16499589215,456872.02128359745,351,254,13.706221402454743,NaN,0,5.7455418776318075,-17.332079355742326,NaN,19.87776077477209,2.1123524953460284e7,49131.5506367828,818.755192404641,1.0640162166222495,0.5040118370792267,3,67359.72615806242,1,15244.735336498194,1.4829344544843554e10,8.611266215126896e6,1,3,1,ring_buckling
110,safe_50kw,4,11.0,15.0,1,2,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,8.867621295899548e7,25.8252171103691,14269.98466200206,302929.5670844772,437724.6529829915,494,293,19.3285567207208,2.7485000000095385,1,-0.10486862860455362,0.0,2.760000000009614,19.336820076244884,2.5633197758357543e7,48167.30209403735,0.0,1.6006253616350037,0.033221608807815196,4,627128.3289044194,1,14132.716880990178,1.4828830656745188e10,8.610845872665023e6,1,7,1,slack_sky_anchor
111,safe_50kw,4,11.0,15.0,1,2,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,8.88491214127056e7,0.8449221992770055,35739.27772367372,213024.16499589215,456872.02128359745,351,254,13.706221402454743,NaN,0,5.7455418776318075,-17.332079355742326,NaN,19.87776077477209,2.1123524953460284e7,49131.5506367828,818.755192404641,1.0640162166222495,0.5040118370792267,3,67359.72615806242,1,15244.735336498194,1.4829344544843554e10,8.611266215126896e6,1,3,1,ring_buckling
112,safe_50kw,4,11.0,15.0,1,2,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,8.867621295899548e7,25.8252171103691,14269.98466200206,302929.5670844772,437724.6529829915,494,293,19.3285567207208,2.7485000000095385,1,-0.10486862860455362,0.0,2.760000000009614,19.336820076244884,2.5633197758357543e7,48167.30209403735,0.0,1.6006253616350037,0.033221608807815196,4,627128.3289044194,1,14132.716880990178,1.4828830656745188e10,8.610845872665023e6,1,7,1,slack_sky_anchor
113,safe_50kw,4,20.0,15.0,0,0,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,4.815863871841921e7,1.7518944952869255,20329.432749454412,214598.75608109246,458194.94834458665,307,216,9.496793842467019,NaN,0,3.741055923608505,0.6944001926920279,NaN,20.697171340249692,2.178128007725791e7,20329.432749454412,1034.758111122347,0.7940192529787993,0.6160649298153063,19,56467.46049255502,13,18015.76854830915,1.4850808795528208e10,8.628666598887939e6,1,3,1,ring_buckling
114,safe_50kw,4,20.0,15.0,0,0,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,1.1929726566211274e8,13.919241546041215,205.18812456191623,253072.19396049253,456162.4669387578,486,293,25.54778012688004,3.148220000012157,1,-0.07139971425323947,0.0,3.1600000000122344,20.697171340249692,3.390255281825683e7,205.18812456191623,0.0,1.3185534352555663,0.05108562797779596,2,555276.4623427705,1,14694.379389605656,1.4850152001829266e10,8.628185438526323e6,1,7,1,slack_sky_anchor
115,safe_50kw,4,20.0,15.0,0,0,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,4.815863871841921e7,1.7518944952869255,20329.432749454412,214598.75608109246,458194.94834458665,307,216,9.496793842467019,NaN,0,3.741055923608505,0.6944001926920279,NaN,20.697171340249692,2.178128007725791e7,20329.432749454412,1034.758111122347,0.7940192529787993,0.6160649298153063,19,56467.46049255502,13,18015.76854830915,1.4850808795528208e10,8.628666598887939e6,1,3,1,ring_buckling
116,safe_50kw,4,20.0,15.0,0,0,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,1.1929726566211274e8,13.919241546041215,205.18812456191623,253072.19396049253,456162.4669387578,486,293,25.54778012688004,3.148220000012157,1,-0.07139971425323947,0.0,3.1600000000122344,20.697171340249692,3.390255281825683e7,205.18812456191623,0.0,1.3185534352555663,0.05108562797779596,2,555276.4623427705,1,14694.379389605656,1.4850152001829266e10,8.628185438526323e6,1,7,1,slack_sky_anchor
117,safe_50kw,4,20.0,15.0,0,2,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,9.26091955753858e7,2.6985540175326,44303.61515683883,226351.77571255626,454295.47469786275,261,170,17.756675103759186,NaN,0,8.43696760757844,57.853187295760335,NaN,20.697171340249692,2.1300972255707476e7,44303.61515683883,1034.7645580368157,1.0513850181326347,0.47315279831370044,3,60110.50447795116,1,18254.691959205436,1.4850808795528208e10,8.628666598887939e6,1,3,1,ring_buckling
118,safe_50kw,4,20.0,15.0,0,2,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,6.754744040731603e7,29.81626956680585,232.79921546688692,307454.0454793353,451523.7773358235,490,293,17.881838355233505,2.3273200000067793,1,0.5102586281696759,0.0,2.5200000000080416,20.697171340249692,2.129706399375221e7,232.79921546688692,0.0,1.5752921626554048,0.024458310418275297,3,751379.359140493,1,22176.38097289752,1.4850152001829266e10,8.628185438526323e6,1,7,1,slack_sky_anchor
119,safe_50kw,4,20.0,15.0,0,2,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,9.26091955753858e7,2.6985540175326,44303.61515683883,226351.77571255626,454295.47469786275,261,170,17.756675103759186,NaN,0,8.43696760757844,57.853187295760335,NaN,20.697171340249692,2.1300972255707476e7,44303.61515683883,1034.7645580368157,1.0513850181326347,0.47315279831370044,3,60110.50447795116,1,18254.691959205436,1.4850808795528208e10,8.628666598887939e6,1,3,1,ring_buckling
120,safe_50kw,4,20.0,15.0,0,2,500000.0,500.0,12.5,1,1,15.0,95.0,10.0,6.754744040731603e7,29.81626956680585,232.79921546688692,307454.0454793353,451523.7773358235,490,293,17.881838355233505,2.3273200000067793,1,0.5102586281696759,0.0,2.5200000000080416,20.697171340249692,2.129706399375221e7,232.79921546688692,0.0,1.5752921626554048,0.024458310418275297,3,751379.359140493,1,22176.38097289752,1.4850152001829266e10,8.628185438526323e6,1,7,1,slack_sky_anchor
121,safe_50kw,4,20.0,15.0,1,0,500000.0,250.0,12.5,1,1,15.0,75.0,10.0,4.7952173678794615e7,1.63668056725877,22207.58695217997,215120.92484064205,457993.7579558016,299,208,9.351220281988807,NaN,0,4.586039816131314,1.2006738549918743,NaN,19.274796000539236,2.178128007725791e7,22207.58695217997,1032.7123948623118,0.8169113231236196,0.6372505402850888,7,56467.46049255502,13,18015.76854830915,1.4850808795528208e10,8.628666598887939e6,1,3,1,ring_buckling
122,safe_50kw,4,20.0,15.0,1,0,500000.0,250.0,12.5,1,1,15.0,95.0,10.0,1.1336806515499483e8,20.786585007876553,8375.003635572064,285669.5258988815,444548.98605277366,477,291,25.084662807102507,3.4601100000142004,1,1.1199990301084164,0.0,3.4800000000143307,19.58886122803285,3.62246660960376e7,8375.003635572064,0.0,1.5021273653550367,0.047876561770466446,3,429113.6665823825,1,14694.379389605656,1.4850152001829266e10,8.628185438526323e6,1,7,1,slack_sky_anchor
123,safe_50kw,4,20.0,15.0,1,0,500000.0,500.0,12.5,1,1,15.0,75.0,10.0,4.7952173678794615e7,1.63668056725877,22207.58695217997,215120.92484064205,457993.7579558016,299,208,9.351220281988807,NaN,0,4.586039816131314,1.2006738549918743,NaN,19.274796000539236,2.178128007725791e7,22207.58695217997,1032.7123948623118,0.8169113231236196,0.6372505402850888,7,56467.46049255502,13,18015.76854830915,1.4850808795528208e10,8.628666598887939e6,1,3,1,ring_buckling
