# v13_5kw_masslift telemetry  length=18.8  window=40.0  min_clearance=1.5  lift=mass-aware-const-tension  margin=1.5  era=post-4ce9fd0_daisy-anchored-5kw  git=1c9f9cbf4eac8f6d7909ab4d6cb5ee62417cb979
island,gen,idx,fitness,status,P_mean,P_end,T_lift,FoS,twist_crossed,clearance,n_lines,rings,n_active,r_hub,r_bot,bank_top,bank_bot,blade_scale_top,blade_scale_bottom,tether,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,3,7,1.0e9,reject,0.0,0.0,0.0,Inf,false,7.74,9,13,2,1.267,0.749,21.7,19.6,0.347,0.221,18.8,1.267089,0.748774,1.958642,9.0,-0.145706,1.501453,21.682544,19.576286,0.347082,0.220931
1,3,8,1.0e9,reject,0.0,0.0,0.0,Inf,false,7.39,9,26,2,1.579,0.288,7.3,0.0,0.308,0.295,18.8,1.578912,0.287554,1.599474,9.0,0.472141,2.426365,7.326509,0.0,0.307925,0.294643
1,3,9,1.0e9,reject_twist,0.0,0.0,0.0,Inf,true,2.36,9,7,3,2.638,0.469,19.5,2.7,0.553,0.197,18.8,2.637761,0.468876,2.1,9.0,-0.112146,2.65884,19.473876,2.652372,0.55278,0.196793
1,3,10,1.0e9,reject,0.0,0.0,0.0,Inf,false,6.53,9,27,3,1.604,0.353,5.5,0.0,0.404,0.557,18.8,1.603852,0.353409,1.229372,9.0,0.498357,2.682512,5.543261,0.0,0.404136,0.556651
1,4,1,1.0e9,reject,0.0,0.0,0.0,Inf,false,4.2,6,18,3,2.029,0.288,7.9,4.8,0.451,0.7,18.8,2.029381,0.287554,1.875271,6.0,0.378495,3.0,7.897613,4.805367,0.451302,0.7
1,4,2,1.0e9,reject,0.0,0.0,0.0,Inf,false,8.34,6,26,2,1.247,0.288,3.8,0.0,0.252,0.14,18.8,1.247215,0.287554,1.322776,6.0,0.641108,2.157635,3.828438,0.0,0.251504,0.14
1,4,3,1.0e9,reject,0.0,0.0,0.0,Inf,false,5.24,9,27,3,2.0,0.288,3.8,1.6,0.645,0.552,18.8,1.999704,0.287554,1.449481,9.0,0.513768,3.0,3.774025,1.591313,0.645446,0.551652
1,4,4,1.0e9,reject,0.0,0.0,0.0,Inf,false,6.52,7,19,2,2.23,0.469,10.6,2.0,0.273,0.14,18.8,2.230125,0.468876,1.595446,7.0,0.345653,1.993433,10.565711,2.001258,0.273238,0.14
1,4,5,1.0e9,reject,0.0,0.0,0.0,Inf,false,5.69,9,23,3,1.713,0.353,10.1,0.5,0.579,0.518,18.8,1.712519,0.353409,1.597135,9.0,0.256331,3.0,10.128877,0.485888,0.579483,0.518318
1,4,6,1.0e9,reject,3.62,3.63,317.76,3.69,false,5.51,9,9,2,2.453,0.686,22.0,0.8,0.521,0.14,18.8,2.452648,0.686202,2.1,9.0,-0.466177,2.009631,22.0,0.82427,0.521419,0.14
1,4,7,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,0.65,8,6,3,3.191,0.678,8.9,1.5,0.871,0.732,18.8,3.1908,0.678226,1.942005,8.0,-0.428374,3.0,8.897523,1.508397,0.871335,0.732298
1,4,8,1.0e9,reject,0.0,0.0,0.0,Inf,false,5.52,6,28,3,1.981,0.288,7.3,0.0,0.733,0.914,18.8,1.980885,0.287554,1.215241,6.0,0.409137,3.0,7.326509,0.0,0.73288,0.914231
1,4,9,1.0e9,reject,3.82,3.54,261.89,0.41,false,4.91,7,8,2,2.737,0.863,19.3,0.0,0.553,0.197,18.8,2.737116,0.862663,2.1,7.0,-0.8,2.009631,19.318017,0.0,0.55278,0.196793
1,4,10,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,0.26,8,4,3,3.232,0.863,5.5,0.0,0.861,0.502,18.8,3.231931,0.862663,2.1,8.0,-0.8,2.528084,5.543261,0.0,0.860842,0.501869
1,5,1,1.0e9,reject,0.0,0.0,0.0,Inf,false,5.82,9,19,3,1.878,0.474,12.3,1.8,0.274,0.14,18.8,1.878269,0.473992,1.5,9.0,0.0,3.0,12.283022,1.816771,0.273811,0.14
1,5,2,1.0e9,reject,0.0,0.0,0.0,Inf,false,7.95,7,28,3,1.247,0.288,0.0,1.0,0.798,0.14,18.8,1.247215,0.287554,1.0,7.0,0.8,3.0,0.0,0.99685,0.797952,0.14
1,5,3,1.0e9,reject,0.0,0.0,0.0,Inf,false,6.21,4,28,3,2.0,0.36,0.0,0.0,0.814,0.552,18.8,1.999704,0.360022,1.022637,4.0,0.472267,3.0,0.0,0.0,0.814092,0.551652
1,5,4,1.0e9,reject,0.0,0.0,0.0,Inf,false,4.81,9,26,3,2.011,0.288,3.3,1.5,0.273,0.871,18.8,2.011334,0.287554,1.493073,9.0,0.501099,3.0,3.265526,1.479379,0.273238,0.871023
1,5,5,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-2.54,9,4,3,4.065,0.863,11.8,0.5,0.901,0.628,18.8,4.064568,0.862663,2.1,9.0,-0.8,2.528084,11.763083,0.485888,0.900858,0.62815
1,5,6,1.0e9,reject,5.5,5.65,863.25,0.85,false,4.89,9,8,2,2.721,0.863,22.0,0.0,0.798,0.22,18.8,2.720894,0.862663,2.1,9.0,-0.466177,2.009631,22.0,0.0,0.797651,0.219812
1,5,7,1.0e9,reject,0.0,0.0,0.0,Inf,false,6.69,8,20,3,1.449,0.678,0.0,1.0,0.871,0.732,18.8,1.448908,0.678226,1.240523,8.0,-0.428374,3.0,0.0,0.99685,0.871335,0.732298
1,5,8,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-1.05,6,4,3,3.66,0.705,3.9,0.0,0.693,0.537,18.8,3.659562,0.705399,2.1,6.0,-0.262524,2.66663,3.915865,0.0,0.692588,0.53722
1,5,9,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-0.82,7,4,3,3.652,0.863,1.8,0.0,1.0,0.331,18.8,3.652063,0.862663,2.1,7.0,-0.281113,2.66663,1.810408,0.0,1.0,0.331305
1,5,10,1.0e9,reject,6.2,6.02,1330.94,0.5,false,4.37,8,9,3,2.228,0.863,19.9,0.0,1.0,0.14,18.8,2.228401,0.862663,1.782202,8.0,-0.8,2.528084,19.895289,0.0,1.0,0.14
1,6,1,1.0e9,reject,0.0,0.0,0.0,Inf,false,8.61,8,25,3,0.7,0.383,0.0,1.0,0.7,0.14,18.8,0.7,0.382889,1.0,8.0,0.474179,3.0,0.0,0.99685,0.7,0.14
1,6,2,1.0e9,reject,0.0,0.0,0.0,Inf,false,5.93,8,28,3,1.79,0.288,3.3,1.5,0.336,0.789,18.8,1.789737,0.287554,1.228814,8.0,0.762537,3.0,3.265526,1.479379,0.336398,0.7889
1,6,3,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-0.25,8,4,3,3.632,0.863,9.3,0.1,0.814,0.522,18.8,3.632392,0.862663,1.905937,8.0,0.472267,3.0,9.253807,0.115107,0.814092,0.521552
1,6,4,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-3.64,9,4,3,4.32,0.863,16.8,0.4,0.942,0.871,18.8,4.32,0.862663,2.1,9.0,0.501099,3.0,16.750647,0.424773,0.942103,0.871023
1,6,5,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-0.29,9,4,3,3.548,0.863,11.8,0.0,0.793,0.14,18.8,3.547587,0.862663,2.1,9.0,-0.8,2.528084,11.763083,0.0,0.792786,0.14
1,6,6,59.182,ok,5.26,5.3,766.66,5.2,false,5.06,7,16,3,2.721,0.863,5.3,1.2,0.798,0.22,18.8,2.720894,0.862663,1.023526,7.0,-0.466177,2.695155,5.296878,1.204987,0.797651,0.219812
1,6,7,1.0e9,reject,0.0,0.0,0.0,Inf,false,7.05,8,16,2,1.688,0.863,17.6,0.6,0.99,0.14,18.8,1.688156,0.862663,1.259196,8.0,-0.8,2.347402,17.550014,0.645973,0.990256,0.14
1,6,8,60.038,ok,5.15,5.19,673.87,3.3,false,4.89,6,18,3,2.765,0.705,4.0,0.0,0.809,0.419,18.8,2.765157,0.705399,1.0,6.0,0.197866,2.941466,3.987195,0.0,0.808771,0.418959
1,6,9,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-1.64,8,4,3,3.652,0.668,13.2,0.0,1.0,1.0,18.8,3.652063,0.668152,2.1,8.0,0.8,3.0,13.167673,0.0,1.0,1.0
1,6,10,75.431,ok,6.16,6.19,951.8,7.65,false,4.63,6,13,3,2.389,0.682,0.0,0.0,1.0,0.438,18.8,2.389219,0.681707,1.393647,6.0,-0.179609,3.0,0.0,0.0,1.0,0.437794
1,7,1,1.0e9,reject,0.0,0.0,0.0,Inf,false,7.3,6,21,2,1.684,0.863,7.6,1.5,0.793,0.7,18.8,1.684288,0.862663,1.0,6.0,0.0,2.350696,7.610001,1.54595,0.792508,0.7
1,7,2,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,0.63,8,6,3,3.511,0.288,3.3,1.5,0.748,0.677,18.8,3.510911,0.287554,1.712277,8.0,0.762537,3.0,3.265526,1.479379,0.748241,0.677161
1,7,3,1.0e9,reject,0.0,0.0,0.0,Inf,false,8.43,6,22,2,0.7,0.7,9.3,0.4,0.814,0.522,18.8,0.7,0.862663,1.0,6.0,-0.8,2.347402,9.253807,0.37959,0.814092,0.521552
1,7,4,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,1.25,8,6,3,3.538,0.863,11.8,0.4,0.671,0.871,18.8,3.538049,0.862663,1.471297,8.0,-0.216075,2.626591,11.835819,0.424773,0.670513,0.871023
1,7,5,1.0e9,reject,0.0,0.0,0.0,Inf,false,8.54,6,22,3,0.7,0.7,11.8,0.6,0.625,0.448,18.8,0.7,0.862663,1.0,6.0,-0.8,2.528084,11.763083,0.623229,0.625106,0.447574
1,7,6,1.0e9,reject,0.0,0.0,0.0,Inf,false,2.75,7,8,3,2.721,0.863,6.5,0.0,0.798,0.722,18.8,2.720894,0.862663,1.696002,7.0,0.8,2.695155,6.463611,0.0,0.797651,0.721686
1,7,7,1.0e9,reject,0.0,0.0,0.0,Inf,false,6.11,8,16,3,1.688,0.863,14.4,0.6,0.547,0.859,18.8,1.688156,0.862663,1.217267,8.0,0.027519,2.588818,14.40885,0.645973,0.547109,0.858868
1,7,8,1.0e9,reject,0.0,0.0,0.0,Inf,false,7.39,7,17,2,1.401,0.863,16.6,0.4,0.982,0.419,18.8,1.400601,0.862663,1.335734,7.0,0.197866,2.347402,16.621872,0.37959,0.981959,0.418959
1,7,9,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,0.23,8,4,3,3.297,0.66,7.0,2.0,0.668,0.343,18.8,3.297143,0.660174,2.1,8.0,0.017833,2.695155,6.974483,1.964991,0.668315,0.342783
1,7,10,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,1.04,6,6,3,4.027,0.682,0.0,0.4,1.0,0.277,18.8,4.026707,0.681707,1.393647,6.0,0.406256,3.0,0.0,0.363164,1.0,0.276778
1,8,1,1.0e9,reject,0.0,0.0,0.0,Inf,false,7.11,7,21,2,1.803,0.863,10.9,0.8,0.696,0.7,18.8,1.803096,0.862663,1.0,7.0,-0.8,2.488116,10.907794,0.785349,0.696377,0.7
1,8,2,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,0.03,8,5,3,3.304,0.288,7.0,2.0,0.485,0.503,18.8,3.303742,0.287554,2.1,8.0,0.127782,2.695155,6.974483,1.964991,0.484668,0.503294
1,8,3,1.0e9,reject,0.0,0.0,0.0,Inf,false,8.33,6,19,3,0.7,0.7,7.9,1.8,0.478,0.522,18.8,0.7,0.862663,1.498363,6.0,-0.527431,2.582433,7.909581,1.844135,0.47779,0.521552
1,8,4,1.0e9,reject,4.52,4.55,894.61,13.02,false,2.18,7,8,3,2.803,0.818,3.2,0.4,0.786,0.871,18.8,2.802609,0.817526,1.771676,7.0,-0.05209,2.861968,3.157997,0.424773,0.786146,0.871023
1,8,5,1.0e9,reject,0.0,0.0,0.0,Inf,false,8.05,7,15,3,0.721,0.721,7.5,2.1,0.465,0.448,18.8,0.720688,0.862663,1.924638,7.0,-0.665507,2.538519,7.45153,2.07878,0.465291,0.447574
1,8,6,1.0e9,reject,0.0,0.0,0.0,Inf,false,8.99,6,18,2,0.7,0.7,8.0,2.0,0.461,0.22,18.8,0.7,0.862663,1.580874,6.0,-0.8,2.474112,7.985827,2.009726,0.461361,0.219812
1,8,7,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-3.21,9,4,3,4.32,0.863,14.4,0.6,0.862,0.562,18.8,4.32,0.862663,2.1,9.0,0.027519,2.8706,14.40885,0.645973,0.861849,0.562121
1,8,8,1.0e9,reject,0.0,0.0,0.0,Inf,false,1.67,6,5,3,2.765,0.715,4.0,2.6,0.371,0.537,18.8,2.765157,0.715478,2.1,6.0,-0.31369,2.538519,3.987195,2.63121,0.371279,0.536959
1,8,9,1.0e9,reject,3.76,3.78,1702.75,0.89,false,3.32,8,14,3,3.297,0.66,0.0,0.0,1.0,0.692,18.8,3.297143,0.660174,1.086024,8.0,0.37882,3.0,0.0,0.0,1.0,0.692375
1,8,10,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,0.64,9,6,3,4.111,0.684,6.0,0.1,1.0,0.438,18.8,4.11122,0.68439,1.393647,9.0,-0.179609,3.0,6.036061,0.118674,1.0,0.437794
1,9,1,1.0e9,reject,0.0,0.0,0.0,Inf,false,8.68,5,22,3,0.7,0.7,6.2,1.6,0.593,0.287,18.8,0.7,0.789281,1.294115,5.0,-0.596329,2.657011,6.20333,1.614632,0.593334,0.287481
1,9,2,1.0e9,reject,3.55,3.57,471.9,6.71,false,3.74,5,15,3,3.304,0.742,0.0,2.0,0.56,0.599,18.8,3.303742,0.741558,1.0,5.0,-0.317324,2.695155,0.0,1.964991,0.560415,0.599455
1,9,3,1.0e9,reject,0.0,0.0,0.0,Inf,false,8.35,4,19,3,0.7,0.7,0.0,2.8,0.336,0.535,18.8,0.7,0.741558,1.498363,4.0,-0.709246,2.507356,0.0,2.775276,0.336153,0.534676
1,9,4,1.0e9,reject,5.07,5.1,399.9,1.86,false,5.07,5,10,2,2.803,0.863,3.2,3.5,0.786,0.367,18.8,2.802609,0.862663,1.771676,5.0,-0.8,2.285651,3.157997,3.503295,0.786146,0.366629
1,9,5,77.307,ok,6.38,6.45,803.62,7.14,false,4.46,7,10,3,1.984,0.662,3.8,0.0,0.87,0.448,18.8,1.983537,0.661642,1.924638,7.0,-0.10636,3.0,3.78478,0.0,0.869512,0.447574
1,9,6,1.0e9,reject,4.62,4.67,351.09,2.48,false,5.8,3,24,3,2.2,0.576,0.0,1.6,0.798,0.679,18.8,2.199696,0.576208,1.0,3.0,-0.333148,2.769563,0.0,1.593541,0.797651,0.678738
1,9,7,1.0e9,reject,0.0,0.0,0.0,Inf,false,8.25,5,17,3,0.7,0.682,0.0,0.6,0.824,0.387,18.8,0.7,0.681707,1.785656,5.0,0.027519,2.852278,0.0,0.645973,0.823596,0.386839
1,9,8,1.0e9,reject,3.63,3.66,281.39,12.68,false,3.7,4,11,3,2.765,0.638,0.0,1.6,0.575,0.419,18.8,2.765157,0.638395,1.434495,4.0,-0.035866,2.941466,0.0,1.646294,0.575207,0.418959
1,9,9,85.71,ok,5.09,5.13,1089.16,3.38,false,4.46,6,17,3,2.999,0.66,0.0,2.2,1.0,0.313,18.8,2.999046,0.660174,1.023526,6.0,-0.732246,2.567949,0.0,2.219803,1.0,0.313029
1,9,10,1.0e9,reject,0.0,0.0,0.0,Inf,false,8.43,3,19,3,0.7,0.7,0.0,2.5,0.47,0.445,18.8,0.7,0.734634,1.503348,3.0,-0.179609,3.0,0.0,2.483951,0.470369,0.444524
1,10,1,1.0e9,reject,2.4,2.41,1882.45,1.46,false,2.17,8,10,3,4.048,0.723,2.8,1.4,1.0,0.7,18.8,4.048429,0.72306,1.0,8.0,-0.606029,2.665467,2.750493,1.404405,1.0,0.7
1,10,2,1.0e9,reject,6.29,6.32,1267.86,1.52,false,5.07,7,21,3,2.402,0.514,0.5,0.0,1.0,0.599,18.8,2.401529,0.513528,1.135112,7.0,-0.226232,3.0,0.457242,0.0,1.0,0.599455
1,10,3,63.201,ok,6.22,6.26,684.19,12.06,false,4.23,5,13,3,2.208,0.519,0.0,0.0,0.945,0.71,18.8,2.207646,0.518999,1.663253,5.0,0.084171,3.0,0.0,0.0,0.944745,0.709501
1,10,4,53.559,ok,5.04,5.07,526.32,3.39,false,4.58,5,17,3,2.668,0.618,4.0,0.0,0.779,0.564,18.8,2.667944,0.618285,1.144346,5.0,0.339092,2.941466,3.987195,0.0,0.779188,0.564429
1,10,5,1.0e9,reject,5.46,5.51,849.91,1.23,false,5.21,7,16,3,2.715,0.863,3.8,1.2,0.87,0.14,18.8,2.714834,0.862663,1.0,7.0,-0.567148,2.695155,3.78478,1.204987,0.869512,0.14
1,10,6,50.602,ok,5.47,5.51,674.79,12.94,false,3.78,6,10,3,2.545,0.863,5.3,1.4,0.818,0.635,18.8,2.544512,0.862663,1.514536,6.0,-0.466177,2.769216,5.296878,1.371544,0.818154,0.63455
1,10,7,1.0e9,reject,4.29,4.33,417.04,3.74,false,2.27,5,7,3,2.877,0.836,7.8,1.0,0.678,0.561,18.8,2.877049,0.835781,1.785656,5.0,-0.008613,2.775181,7.803714,0.988228,0.677747,0.560726
1,10,8,1.0e9,reject,3.49,3.52,402.62,6.42,false,3.84,4,14,3,3.198,0.769,4.9,1.0,0.547,0.755,18.8,3.198265,0.769039,1.0,4.0,0.073422,2.775181,4.884527,0.988228,0.547003,0.755421
1,10,9,57.283,ok,6.04,6.08,674.14,10.29,false,4.01,5,11,3,2.247,0.66,0.0,2.2,0.959,0.518,18.8,2.247079,0.660174,1.78084,5.0,0.047955,3.0,0.0,2.219803,0.959491,0.518472
1,10,10,1.0e9,reject,0.0,0.0,0.0,Inf,false,4.45,4,15,3,2.023,0.393,0.0,0.0,1.0,0.637,18.8,2.023072,0.393343,1.828509,4.0,0.403219,3.0,0.0,0.0,1.0,0.637468
1,11,1,71.183,ok,5.79,5.83,773.1,9.32,false,4.65,6,18,3,2.4,0.493,2.3,0.0,0.895,0.544,18.8,2.4,0.493363,1.338487,6.0,0.116999,3.0,2.337686,0.0,0.894677,0.544077
1,11,2,61.52,ok,5.93,5.98,763.24,7.0,false,5.07,7,16,3,2.402,0.839,0.5,1.4,0.77,0.697,18.8,2.401529,0.839365,1.09524,7.0,-0.22681,2.737762,0.457242,1.371544,0.769618,0.697343
1,11,3,56.912,ok,5.76,5.82,670.14,12.58,false,3.66,7,10,3,2.319,0.736,0.9,0.9,0.726,0.746,18.8,2.318816,0.735842,1.743484,7.0,-0.529647,2.886707,0.861413,0.902101,0.725629,0.74612
